,GEOGRAPHY_CODE,Arrived in the UK,Arrived in the UK: Aged 0 to 4 years,Arrived in the UK: Aged 10 to 14 years,Arrived in the UK: Aged 15 years,Arrived in the UK: Aged 16 to 17 years,Arrived in the UK: Aged 18 to 19 years,Arrived in the UK: Aged 20 to 24 years,Arrived in the UK: Aged 25 to 29 years,Arrived in the UK: Aged 30 to 44 years,Arrived in the UK: Aged 45 to 59 years,Arrived in the UK: Aged 5 to 7 years,Arrived in the UK: Aged 60 to 64 years,Arrived in the UK: Aged 65 to 74 years,Arrived in the UK: Aged 75 to 84 years,Arrived in the UK: Aged 8 to 9 years,Arrived in the UK: Aged 85 to 89 years,Arrived in the UK: Aged 90 years and over,Born in the UK,Total: All usual residents
2049,E02002144,0.22822910578609001,0.027030976037405025,0.020309760374050263,0.007451782583284629,0.014172998246639392,0.017387492694330802,0.04500292226767972,0.034044418468731734,0.028053769725306838,0.0059906487434248975,0.015341905318527176,0.001315020455873758,0.0018994739918176504,0.00043834015195791935,0.009789596727060198,0.0,0.0,0.77177089421391,1
2050,E02002145,0.18819926981509835,0.019667883641502768,0.018372394299846898,0.0022376634083146863,0.006477446708279355,0.01048168649157932,0.03474266870804381,0.02590978683311742,0.03851136497467907,0.008008479566599929,0.010835001766576376,0.0009421740666588152,0.0009421740666588152,0.0004710870333294076,0.01059945824991167,0.0,0.0,0.8118007301849016,1
2051,E02002146,0.24856031128404668,0.0267704280155642,0.021478599221789883,0.0038910505836575876,0.012140077821011673,0.021478599221789883,0.05011673151750973,0.040933852140077824,0.03501945525291829,0.008249027237354085,0.014785992217898832,0.001245136186770428,0.0020233463035019454,0.000622568093385214,0.00980544747081712,0.0,0.0,0.7514396887159533,1
2052,E02002147,0.14307675414516305,0.014055122433293071,0.009992313604919293,0.002635335456242451,0.006588338640606127,0.007686395080707148,0.026463160206434612,0.022729768310091138,0.03327111013506094,0.006258921708575821,0.007027561216646536,0.0006588338640606127,0.000988250796090919,0.00021961128802020424,0.004502031404414187,0.0,0.0,0.8569232458548369,1
2053,E02002148,0.07110372573027812,0.009358054923911141,0.006122092006297009,0.0017491691446562883,0.003410879832079762,0.005597341262900122,0.015130313101276894,0.011019765611334616,0.009970264124540842,0.0017491691446562883,0.003585796746545391,0.00017491691446562882,0.00026237537169844326,8.745845723281441e-05,0.002798670631450061,8.745845723281441e-05,0.0,0.9288962742697219,1
2054,E02002149,0.1015957974031123,0.010902963623748638,0.008821488750123898,0.0020814748736247396,0.004856774705124393,0.006541778174249183,0.016750916840122906,0.013975617008623252,0.020814748736247397,0.0044603033006244425,0.006244424620874219,0.00039647140449995043,0.0008920606601248885,0.0002973535533749628,0.00455942115174943,0.0,0.0,0.8984042025968877,1
2055,E02002150,0.15846711548420508,0.016916968755394442,0.012774037631624375,0.0020714655618850335,0.0069048852062834455,0.011393060590367685,0.028827895736233386,0.024339720352149145,0.03210771620921802,0.006387018815812187,0.008285862247540134,0.0005178663904712584,0.001380977041256689,0.00034524426031417227,0.006214396685655101,0.0,0.0,0.8415328845157949,1
2056,E02002151,0.14149414941494148,0.015121512151215122,0.012601260126012601,0.00288028802880288,0.00486048604860486,0.007560756075607561,0.025562556255625563,0.02268226822682268,0.0279027902790279,0.006480648064806481,0.007020702070207021,0.00108010801080108,0.00216021602160216,0.00018001800180018,0.0054005400540054005,0.0,0.0,0.8585058505850585,1
2057,E02002152,0.1216130060567421,0.01689512272872171,0.009244501115715651,0.0023908192540643925,0.006216130060567421,0.006056742110296462,0.01896716608224418,0.015460631176283072,0.029486770800127512,0.004781638508128785,0.0066942939113803,0.0004781638508128785,0.0007969397513547976,0.000318775900541919,0.003665922856232069,0.0001593879502709595,0.0,0.8783869939432579,1
2058,E02002153,0.04771451483560545,0.004945201817695803,0.0032076984763432237,0.0005346164127238706,0.0033413525795241913,0.0037423148890670943,0.009222133119486768,0.008286554397219995,0.0090884790163058,0.0016038492381716118,0.0014701951349906442,0.00040096230954290296,0.00040096230954290296,0.00013365410318096765,0.0013365410318096765,0.0,0.0,0.9522854851643946,1
2059,E02002154,0.20264436049649218,0.021316783594171614,0.01834862385321101,0.003912574203993524,0.00903939557474366,0.013491635186184566,0.03588774959525094,0.03588774959525094,0.0387209929843497,0.0071505666486778195,0.009444144630329197,0.0006745817593092283,0.0013491635186184566,0.00013491635186184566,0.0071505666486778195,0.0,0.00013491635186184566,0.7973556395035079,1
2060,E02002155,0.1868283696653362,0.02118513969910961,0.016272643536997238,0.0033773411114522566,0.006754682222904513,0.01013202333435677,0.031777709548664414,0.031777709548664414,0.03929996929689899,0.009364445809026711,0.009978507829290759,0.00092109303039607,0.0007675775253300583,0.0,0.0052195271722443965,0.0,0.0,0.8131716303346638,1
2061,E02002156,0.13481927710843372,0.014096385542168674,0.010120481927710843,0.002891566265060241,0.005783132530120482,0.009879518072289156,0.02313253012048193,0.02253012048192771,0.028192771084337348,0.005301204819277108,0.006867469879518072,0.0008433734939759036,0.0008433734939759036,0.00036144578313253013,0.003975903614457831,0.0,0.0,0.8651807228915662,1
2062,E02002157,0.12916826370256804,0.014692730292576978,0.013031812955155231,0.0030663089306247606,0.005749329244921426,0.009198926791874281,0.024530471444998085,0.01699246199054555,0.01967548230484221,0.007282483710233806,0.008304586687108727,0.0006388143605468251,0.0007665772326561902,0.00025552574421873004,0.004727226268046505,0.00025552574421873004,0.0,0.8708317362974319,1
2063,E02002158,0.10805422647527911,0.008771929824561403,0.011430090377458799,0.0025252525252525255,0.004917597022860181,0.007575757575757576,0.018474215842636896,0.014486975013290803,0.019537480063795853,0.005980861244019139,0.004120148856990962,0.0007974481658692185,0.001993620414673046,0.0009303561935140882,0.006246677299308878,0.00013290802764486976,0.00013290802764486976,0.8919457735247209,1
2064,E02002159,0.3204920686306248,0.034477177079961153,0.023470378763353835,0.004208481709291033,0.012139851084493364,0.017319520880543865,0.055357720945289735,0.04402719326642927,0.07575267076723859,0.019909355778569116,0.01877630301068307,0.0011330527678860473,0.002751699579151829,0.0009711880867594691,0.010197474910974426,0.0,0.0,0.6795079313693752,1
2065,E02002160,0.1735973597359736,0.012145214521452145,0.015313531353135313,0.003828382838283828,0.006996699669966997,0.011749174917491749,0.03353135313531353,0.02706270627062706,0.03656765676567657,0.008316831683168317,0.007920792079207921,0.0014521452145214522,0.0019801980198019802,0.000264026402640264,0.006468646864686469,0.0,0.0,0.8264026402640264,1
2066,E02002161,0.402218166502878,0.03874771865786888,0.02667415414853292,0.005334830829706584,0.021620103888810895,0.025831812438579252,0.08016285273059104,0.06443914081145585,0.08381300014039028,0.017969956479011652,0.020496981608872665,0.0019654639898918995,0.001544293134915064,0.00014039028499227853,0.013477467359258739,0.0,0.0,0.597781833497122,1
2067,E02002162,0.13576116329944665,0.017500965126753313,0.013769141680607387,0.002959722043495046,0.008107064727834255,0.009393900398919058,0.02496461201904517,0.01981726933470596,0.02033200360313988,0.003731823446145927,0.007978381160725776,0.0009007849697593617,0.0009007849697593617,0.001029468536867842,0.004375241281688328,0.0,0.0,0.8642388367005533,1
2068,E02002163,0.36392724823172784,0.03149208487706298,0.026187268440552375,0.005136409565510273,0.013304142809026608,0.016503873358033008,0.06374200067362748,0.05843718423711687,0.09548669585719097,0.02273492758504547,0.015409228696530818,0.001684068710003368,0.0021050858875042103,0.0001684068710003368,0.011535870663523072,0.0,0.0,0.6360727517682722,1
2069,E02002164,0.5131286159323543,0.04183355585224744,0.03441625871532414,0.008307372793354102,0.020471740097908322,0.03886663699747812,0.10102358700489542,0.0801068090787717,0.11051772734015725,0.03130099391781635,0.025070464322800773,0.0035603026257231864,0.0026702269692923898,0.0008900756564307966,0.014092864560154279,0.0,0.0,0.48687138406764574,1
2070,E02002165,0.3393716746896377,0.027995946288320243,0.027109196858373447,0.004560425639726374,0.014568026349125919,0.02318216366860907,0.06612617177603243,0.052951608816822905,0.0718267038256904,0.02140866480871548,0.015328097289080314,0.0034203192297947807,0.0007600709399543957,0.0001266784899923993,0.010007600709399544,0.0,0.0,0.6606283253103623,1
2071,E02002166,0.2074168526192753,0.020082881734140898,0.01689512272872171,0.003825310806503028,0.007438104345978111,0.01168844968653703,0.0358091594942089,0.029433641483370524,0.04760386781425991,0.010732121984911275,0.012857294655190735,0.0013813622356816492,0.0018063967697375411,0.0005312931675698651,0.0066942939113803,0.00042503453405589204,0.00021251726702794602,0.7925831473807247,1
2072,E02002167,0.10296552762306187,0.011591148577449948,0.008881529429474636,0.0016558783682071353,0.004365497516182448,0.007978323046816197,0.02197802197802198,0.017010386873400573,0.015354508505193437,0.0033117567364142706,0.006021375884389583,0.0003010687942194792,0.0007526719855486979,0.0001505343971097396,0.00346229113352401,0.0001505343971097396,0.0,0.8970344723769381,1
2073,E02002168,0.4302315497354956,0.044575492151591366,0.040586245772266064,0.007024542537507588,0.016390599254184374,0.024889428497094787,0.06868441592229642,0.06478189229034775,0.09314023068250803,0.024195646518081693,0.026363715202497615,0.001647732200156101,0.001647732200156101,0.0001734454947532738,0.016130431012054462,0.0,0.0,0.5697684502645044,1
2074,E02002169,0.15346197502837686,0.014982973893303065,0.016912599318955734,0.002724177071509648,0.00681044267877412,0.012599318955732122,0.02973893303064699,0.02043132803632236,0.025425652667423384,0.004994324631101022,0.008172531214528945,0.0009080590238365494,0.0015891032917139615,0.000681044267877412,0.007491486946651533,0.0,0.0,0.8465380249716231,1
2075,E02002170,0.1860060155136932,0.01519708722494855,0.016305208168434383,0.00427418078201678,0.006648725660914991,0.010289694475225581,0.03625138515117936,0.027386417603292704,0.03910083900585721,0.010289694475225581,0.009023270539813203,0.0017413329111920215,0.002216241886971664,0.0006332119677061897,0.006648725660914991,0.0,0.0,0.8139939844863068,1
2076,E02002171,0.19166558819723048,0.0159182088779604,0.018118286527759802,0.003753073637893102,0.008800310599197619,0.012553384237090721,0.03533065872913162,0.029118674776756826,0.036883654717225316,0.01164746991070273,0.00892972693153876,0.0018118286527759803,0.0020706613174582634,0.0005176653293645658,0.00621198395237479,0.0,0.0,0.8083344118027695,1
2077,E02002174,0.1783097854526426,0.02053898482469911,0.01936159079016222,0.003532182103610675,0.009942438513867086,0.01347462061747776,0.03571428571428571,0.02642595499738357,0.023417059131344845,0.005494505494505495,0.010858189429618002,0.0005232862375719519,0.0005232862375719519,0.0003924646781789639,0.008110936682365254,0.0,0.0,0.8216902145473574,1
2078,E02002175,0.26013340174448435,0.019368907131862494,0.021677783478707028,0.004232939969214982,0.008209338122113904,0.014751154438173422,0.04361210877373012,0.03796818881477681,0.05977424320164187,0.01654694715238584,0.0168034889687019,0.0030785017957927143,0.002693689071318625,0.001026167265264238,0.01026167265264238,0.00012827090815802975,0.0,0.7398665982555156,1
2079,E02002176,0.10280254777070064,0.012356687898089172,0.009681528662420382,0.0031847133757961785,0.004076433121019108,0.00535031847133758,0.018343949044585986,0.01630573248407643,0.018853503184713377,0.003439490445859873,0.005095541401273885,0.0003821656050955414,0.0003821656050955414,0.00025477707006369424,0.005095541401273885,0.0,0.0,0.8971974522292994,1
2080,E02002177,0.3182608695652174,0.027391304347826086,0.026260869565217393,0.004,0.010434782608695653,0.02191304347826087,0.057391304347826085,0.05191304347826087,0.07043478260869565,0.01591304347826087,0.015304347826086957,0.002260869565217391,0.0033043478260869567,0.000782608695652174,0.010956521739130434,0.0,0.0,0.6817391304347826,1
2081,E02002178,0.3414394497666421,0.03168754605747973,0.03831982313927782,0.007983296487349545,0.015720953082780643,0.026529108327192335,0.0646032915745517,0.046671579464505036,0.053181036600343894,0.013387374109555391,0.019282731515598135,0.003930238270695161,0.0030704986489805946,0.0012281994595922379,0.015843773028739867,0.0,0.0,0.6585605502333579,1
2082,E02002179,0.11801431399421349,0.009745698187909243,0.014770823816049947,0.004111466423024212,0.008832038982792752,0.009136592051164915,0.023907415867214864,0.015532206486980357,0.014466270747677782,0.0033500837520938024,0.006700167504187605,0.00015227653418608191,0.0012182122734886553,0.00030455306837216383,0.0057865082990711135,0.0,0.0,0.8819856860057865,1
2083,E02002180,0.19250924784217016,0.018958076448828607,0.01618372379778052,0.0033908754623921083,0.007244143033292232,0.016800246609124537,0.03514180024660912,0.02435265104808878,0.03884093711467324,0.0094019728729963,0.0094019728729963,0.002466091245376079,0.002003699136868064,0.00030826140567200987,0.007860665844636251,0.0,0.00015413070283600493,0.8074907521578298,1
2084,E02002181,0.14143449911084766,0.015056312981624185,0.013159454653230587,0.0017783046828689982,0.005690574985180794,0.00853586247777119,0.024777711914641374,0.024422050978067576,0.028215767634854772,0.004505038529934795,0.00889152341434499,0.000948429164196799,0.0007113218731475993,0.00035566093657379963,0.004386484884410196,0.0,0.0,0.8585655008891523,1
2085,E02002182,0.15047069541451563,0.013361676283024598,0.016094746431825083,0.002884907379289402,0.009262071059823868,0.011691466747646522,0.029000911023382935,0.019738839963559063,0.023079259034315215,0.006377163680534467,0.009565745520801701,0.0009110233829334953,0.0012146978439113271,0.0,0.0072881870634679624,0.0,0.0,0.8495293045854844,1
2086,E02002183,0.043676547974039644,0.011226100684090511,0.0029819329942115417,0.00035081564637782847,0.0012278547623223997,0.0017540782318891423,0.006314681634800912,0.005788458165234169,0.008068759866690055,0.0014032625855113139,0.0026311173478337133,0.00035081564637782847,0.00035081564637782847,0.0,0.0012278547623223997,0.0,0.0,0.9563234520259604,1
2087,E02002184,0.06372436923546002,0.011814924918057778,0.003506364814391341,0.0008384785425718424,0.0022105343395075845,0.004039942068755241,0.009528165256498208,0.008384785425718423,0.013415656681149479,0.0035825901364433263,0.004344843356963183,0.00015245064410397135,0.000228675966155957,7.622532205198568e-05,0.001600731763091699,0.0,0.0,0.93627563076454,1
2088,E02002185,0.04484993178717599,0.010914051841746248,0.0030695770804911324,0.0006821282401091405,0.0010231923601637107,0.0020463847203274215,0.007844474761255117,0.005798090040927694,0.0068212824010914054,0.0011937244201909959,0.002557980900409277,0.00017053206002728513,0.0005115961800818554,0.0,0.002216916780354707,0.0,0.0,0.955150068212824,1
2089,E02002187,0.03857327307940607,0.010006455777921239,0.0027437056165267914,0.00016139444803098772,0.0016139444803098773,0.0025823111684958036,0.004519044544867657,0.005487411233053583,0.006617172369270497,0.001936733376371853,0.0014525500322788896,0.00016139444803098772,0.0004841833440929632,0.0,0.0008069722401549387,0.0,0.0,0.9614267269205939,1
2090,E02002188,0.09117760369847182,0.013997688455117504,0.007833568768460255,0.0020547065622190832,0.004237832284576859,0.008347245409015025,0.01900603570052652,0.012713496853730577,0.011300886092204957,0.0025683832027738537,0.00475150892513163,0.0003852574804160781,0.0005136766405547708,0.0,0.0034673173237447026,0.0,0.0,0.9088223963015282,1
2091,E02002189,0.21380846325167038,0.028814031180400893,0.02213251670378619,0.004454342984409799,0.013223830734966592,0.02338530066815145,0.042037861915367486,0.02658685968819599,0.027978841870824053,0.006542316258351893,0.009743875278396437,0.0008351893095768374,0.0011135857461024498,0.00013919821826280623,0.006820712694877506,0.0,0.0,0.7861915367483296,1
2092,E02002190,0.23188893563315102,0.031047538914598233,0.022212873369793856,0.005216659655027345,0.013546487168700043,0.019604543542280185,0.047791333613798906,0.03264619267984855,0.030710980227177113,0.007320151451409339,0.01043331931005469,0.0010096760622633572,0.0011779554059739167,0.0002524190155658393,0.008750525872949095,8.413967185527976e-05,8.413967185527976e-05,0.768111064366849,1
2093,E02002191,0.17534218166735793,0.02613023641642472,0.012235586893405226,0.002903359601824969,0.007569473247615098,0.015035255080879302,0.040232268768146,0.02727084197428453,0.0226047283284944,0.005391953546246371,0.008813770219825798,0.0009332227291580257,0.00041476565740356696,0.00010369141435089174,0.005703027789299046,0.0,0.0,0.8246578183326421,1
2094,E02002192,0.04860959054083643,0.009853295379899277,0.0026275454346398074,0.0006568863586599519,0.003284431793299759,0.003065469673746442,0.006897306765929494,0.007006787825706153,0.008320560543026056,0.0016422158966498796,0.0028465075541931244,0.0002189621195533173,0.00032844317932997593,0.0,0.0016422158966498796,0.0002189621195533173,0.0,0.9513904094591635,1
2095,E02002193,0.1042793140738452,0.01869303259694114,0.005252587671867758,0.0021628302178279004,0.004016684690251815,0.00911478448941758,0.01699366599721922,0.01498532365209331,0.02131932643287502,0.0021628302178279004,0.004634636181059787,0.0007724393635099645,0.0007724393635099645,0.0001544878727019929,0.003244245326741851,0.0,0.0,0.8957206859261548,1
2096,E02002194,0.053736131533217484,0.010159069643095842,0.004143831038631199,0.0008020318139286192,0.0030744552867263734,0.0038764871006549927,0.009357037829167223,0.006416254511428954,0.010159069643095842,0.0010693757519048255,0.002138751503809651,0.0001336719689881032,0.0004010159069643096,0.0,0.0018714075658334448,0.0001336719689881032,0.0,0.9462638684667826,1
2097,E02002195,0.03567499607103568,0.006600660066006601,0.002986012887002986,0.000942951438000943,0.0017287443030017287,0.0014144271570014145,0.005029074336005029,0.006129184347006129,0.004243281471004243,0.0017287443030017287,0.0026716957410026715,0.0003143171460003143,0.0003143171460003143,0.0,0.0015715857300015717,0.0,0.0,0.9643250039289644,1
2098,E02002196,0.03510688094866594,0.007021376189733188,0.003276642221875488,0.0003120611639881417,0.0014042752379466376,0.0021844281479169916,0.0051490092058043375,0.004212825713839912,0.006865345607739117,0.0006241223279762834,0.0023404587299110627,0.0,0.0003120611639881417,0.0003120611639881417,0.0010922140739584958,0.0,0.0,0.964893119051334,1
2099,E02002197,0.06175963197239793,0.009200690051753882,0.004485336400230017,0.0006900517538815411,0.0016101207590569293,0.0034502587694077054,0.011960897067280046,0.008625646923519264,0.014261069580218517,0.0018401380103507763,0.0034502587694077054,0.00011500862564692352,0.00011500862564692352,0.00023001725129384704,0.0017251293847038527,0.0,0.0,0.938240368027602,1
2100,E02002198,0.052150154430981234,0.010216203373722975,0.00415775718698028,0.0005939653124257543,0.0022570681872178663,0.003444998812069375,0.010334996436208126,0.007721549061534806,0.00831551437396056,0.0015443098123069613,0.001900688999762414,0.00023758612497030174,0.00023758612497030174,0.0,0.0011879306248515087,0.0,0.0,0.9478498455690187,1
2101,E02002199,0.044450579790171175,0.009801214798453892,0.0037272225289895085,0.0005521811154058532,0.0011043622308117063,0.005107675317504142,0.006764218663721701,0.005383765875207068,0.00717835450027609,0.0013804527885146328,0.0016565433462175593,0.0002760905577029266,0.0001380452788514633,0.0001380452788514633,0.0012424075096631696,0.0,0.0,0.9555494202098288,1
2102,E02002200,0.08378229796591534,0.013963716327652557,0.005387575590984057,0.0008796041781198461,0.0035184167124793844,0.00582737768004398,0.017592083562396922,0.012974161627267729,0.012314458493677845,0.0021990104452996153,0.004178119846069269,0.0003298515667949423,0.0005497526113249038,0.00021990104452996153,0.003738317757009346,0.00010995052226498076,0.0,0.9162177020340847,1
2103,E02002201,0.059962421370803036,0.01078343272608447,0.004983253002205702,0.0013887754268442122,0.0024507801650191976,0.003921248264030716,0.011355281431255616,0.008659423249734498,0.008332652561065272,0.0026141655093538108,0.0027775508536884244,0.0005718487051711461,0.00032677068866922634,0.00024507801650191976,0.0015521607711788254,0.0,0.0,0.940037578629197,1
2104,E02002202,0.11490724676364607,0.015881489390097425,0.0077405578539970635,0.0010676631522754572,0.005338315761377286,0.007073268383824903,0.0186841051648205,0.02055251568130255,0.02562391565461097,0.0034699052448952357,0.004671026291205125,0.0010676631522754572,0.0009342052582410249,0.0004003736821032964,0.0024022420926197783,0.0,0.0,0.885092753236354,1
2105,E02002203,0.07473493664339281,0.011249030256012413,0.00530126713214378,0.0009050943884147918,0.0023273855702094647,0.0033617791569692267,0.01900698215671063,0.012024825446082235,0.012283423842772175,0.0031031807602792862,0.0033617791569692267,0.0003878975950349108,0.0002585983966899405,0.00012929919834497026,0.001034393586759762,0.0,0.0,0.9252650633566072,1
2106,E02002204,0.053635488669174905,0.00927465220054248,0.0041998425059060285,0.0006999737509843381,0.0017499343774608452,0.0038498556304138597,0.01006212267039986,0.008049698136319889,0.007962201417446847,0.0024499081284451835,0.0034123720360486483,8.749671887304226e-05,0.0002624901566191268,0.0,0.0015749409397147608,0.0,0.0,0.9463645113308251,1
2107,E02002205,0.03180609531601555,0.0073634690120679075,0.0026590304765800776,0.0,0.0010227040294538761,0.0016363264471262017,0.005318060953160155,0.0036817345060339538,0.005113520147269381,0.0016363264471262017,0.0018408672530169769,0.00010227040294538761,0.0003068112088361628,0.0,0.0011249744323992637,0.0,0.0,0.9681939046839845,1
2108,E02002206,0.09850712508482244,0.012553720877629496,0.007011988237955214,0.0013571590137977834,0.004184573625876499,0.008595340420719294,0.024768152001809544,0.013571590137977834,0.014137073060393576,0.0033928975344944584,0.00486315313277539,0.0009047726758651889,0.00033928975344944584,0.00011309658448314861,0.002601221443112418,0.00011309658448314861,0.0,0.9014928749151776,1
2109,E02002207,0.2737698359781304,0.03027070276036805,0.024803307107614348,0.006267502333644486,0.014935324709961327,0.0274703293772503,0.061741565542072274,0.032937725030004,0.038138418455794104,0.007200960128017069,0.015068675823443126,0.0006667555674089878,0.001600213361781571,0.0005334044539271903,0.01200160021336178,0.0,0.00013335111348179759,0.7262301640218696,1
2110,E02002208,0.07928703134603565,0.013767670559311617,0.005408727719729564,0.001352181929932391,0.0029502151198524894,0.005654578979717271,0.015488629379225568,0.011432083589428396,0.01389059618930547,0.002704363859864782,0.0035648432698217577,0.0001229256299938537,0.0002458512599877074,0.0001229256299938537,0.002581438229870928,0.0,0.0,0.9207129686539643,1
2111,E02002209,0.18815977175463625,0.02253922967189729,0.01412268188302425,0.002710413694721826,0.005848787446504993,0.012410841654778888,0.037089871611982884,0.03366619115549215,0.03980028530670471,0.00470756062767475,0.008987161198288159,0.00042796005706134097,0.0002853067047075606,0.0002853067047075606,0.005135520684736091,0.0001426533523537803,0.0,0.8118402282453637,1
2112,E02002210,0.2022355081881986,0.021835196256823498,0.017026254224070704,0.00363919937613725,0.009877826878086821,0.020795425006498572,0.045360020795425005,0.03301273719781648,0.023914738757473356,0.0063685989082401875,0.010007798284377437,0.0011697426566155446,0.0009097998440343125,0.0003899142188718482,0.00792825578372758,0.0,0.0,0.7977644918118014,1
2113,E02002211,0.283953820210144,0.03489427941367233,0.026981450252951095,0.0053184589440913215,0.015566221299779479,0.02711116876378259,0.06148657413412894,0.040731612401089634,0.03632118303281878,0.00985860682319367,0.013620443637307043,0.0010377480866519651,0.0027240887274614088,0.0007783110649889739,0.007523673628226748,0.0,0.0,0.716046179789856,1
2114,E02002212,0.29885297184567255,0.0383733055265902,0.02419186652763295,0.004796663190823775,0.010948905109489052,0.02335766423357664,0.06579770594369135,0.04692387904066736,0.0456725755995829,0.009280500521376434,0.013451511991657977,0.0008342022940563086,0.00145985401459854,0.00031282586027111576,0.013451511991657977,0.0,0.0,0.7011470281543274,1
2115,E02002213,0.03752442996742671,0.008859934853420195,0.003257328990228013,0.0011726384364820848,0.0011726384364820848,0.00247557003257329,0.005602605863192183,0.00495114006514658,0.005602605863192183,0.0018241042345276872,0.0018241042345276872,0.0,0.0,0.0001302931596091205,0.0006514657980456026,0.0,0.0,0.9624755700325733,1
2116,E02002214,0.12780473013947846,0.019860521528198907,0.008793208004851425,0.002425712553062462,0.005609460278956944,0.00939963614311704,0.028350515463917526,0.01879927228623408,0.017434808975136447,0.004093389933292905,0.006519102486355367,0.0006064281382656155,0.00045482110369921165,0.0,0.005154639175257732,0.00030321406913280777,0.0,0.8721952698605215,1
2117,E02002215,0.362043389579084,0.041071759688485074,0.03180048210643427,0.008715000927127759,0.017800852957537548,0.03736324865566475,0.07871314667161135,0.04839606897830521,0.04765436677174115,0.012238086408307064,0.018913406267383647,0.002781383274615242,0.0033376599295382903,0.0009271277582050807,0.011867235305025033,0.0002781383274615242,0.00018542555164101615,0.637956610420916,1
2118,E02002216,0.4014771048744461,0.048842934515017235,0.03289020187099951,0.007877892663712457,0.017626784835056624,0.034761201378631215,0.07651403249630724,0.05465288035450517,0.06479566715903495,0.022944362383062532,0.02343673067454456,0.001674052191038897,0.00206794682422452,0.00039389463318562285,0.012801575578532743,0.00019694731659281143,0.0,0.5985228951255539,1
2119,E02002217,0.2943385326400924,0.03745426535721163,0.021760061621413442,0.003947621798575005,0.012805699980743308,0.027537069131523203,0.06268053148469092,0.041979587906797615,0.04602349316387445,0.008376660889659156,0.01858270749085307,0.0016368187945310995,0.0018293857115347584,0.00038513383400731754,0.00924321201617562,9.628345850182938e-05,0.0,0.7056614673599075,1
2120,E02002218,0.18748783810079783,0.024907569566063437,0.0132321463319712,0.0028215606149056237,0.008172796263864565,0.012453784783031718,0.04076668612570539,0.029480443666082896,0.03191282350651878,0.007102549134072777,0.008172796263864565,0.000972951936174353,0.0006810663553220471,0.0003891807744697412,0.00642148277875073,0.0,0.0,0.8125121618992022,1
2121,E02002219,0.39674306393244874,0.04969843184559711,0.033051869722557296,0.007358262967430639,0.019059107358262967,0.027623642943305188,0.08552472858866103,0.05597104945717732,0.0706875753920386,0.014837153196622436,0.018576598311218336,0.0009650180940892642,0.0020506634499396865,0.00012062726176115802,0.01097708082026538,0.0,0.00024125452352231604,0.6032569360675513,1
2122,E02002220,0.34112052925366965,0.04176142236923713,0.028530080628488733,0.0064089311556750055,0.013334711598097994,0.03132106677692785,0.06863758528013231,0.05395906553648956,0.051168079388050444,0.013954930742195577,0.01881331403762663,0.0016539177175935497,0.0012404382881951624,0.0003101095720487906,0.010026876162910895,0.0,0.0,0.6588794707463304,1
2123,E02002222,0.25305901461829994,0.03140227395776936,0.018083378451543043,0.004981050351922036,0.007688142934488359,0.018841364374661614,0.05489983757444505,0.043205197617758526,0.04407146724417975,0.011261505143475906,0.010178668110449377,0.0007579859231185707,0.0009745533297238765,0.0005414185165132648,0.006172171088251219,0.0,0.0,0.7469409853817001,1
2124,E02002223,0.4218172550019116,0.056199821587867974,0.030839811392889,0.00853829488976679,0.02115458136867593,0.036574487065120426,0.07569771887345482,0.05836625461959985,0.07518796992481203,0.016566840830890786,0.022811265451765005,0.0025487447432139673,0.002421307506053269,0.0010194978972855868,0.013380909901873328,0.0005097489486427934,0.0,0.5781827449980884,1
2125,E02002224,0.39990774907749077,0.04308118081180812,0.031826568265682656,0.0075645756457564575,0.018357933579335795,0.034317343173431734,0.08136531365313653,0.05719557195571956,0.0672509225092251,0.018173431734317343,0.021402214022140223,0.0016605166051660517,0.0023985239852398524,0.001014760147601476,0.01429889298892989,0.0,0.0,0.6000922509225092,1
2126,E02002225,0.0861967866776123,0.011962003049138033,0.005629177905476721,0.001055470857276885,0.0031664125718306557,0.006450099683358743,0.01606661193854814,0.016770259176732732,0.015597513779758414,0.0028145889527383607,0.0028145889527383607,0.0,0.0003518236190922951,0.0,0.0035182361909229507,0.0,0.0,0.9138032133223877,1
2127,E02002226,0.48117214043035106,0.048626840317100795,0.040557757644394114,0.011112684031710078,0.024702718006795018,0.04657417893544734,0.10284541336353341,0.0663929784824462,0.0789920724801812,0.019394110985277463,0.023428652321630803,0.0017695356738391846,0.001840317100792752,0.0004246885617214043,0.014510192525481313,0.0,0.0,0.5188278595696489,1
2128,E02002227,0.3752617168626188,0.04074730230310839,0.0301175712675149,0.004187469801900467,0.01739410533097117,0.028023836366564664,0.06764374295377677,0.050893863746174904,0.07585762602673539,0.024158479626348848,0.018360444516025125,0.0025769044934772106,0.0020937349009502336,0.00048316959252697695,0.012723465936543726,0.0,0.0,0.6247382831373812,1
2129,E02002228,0.18587311968606932,0.02341399607586658,0.012426422498364944,0.0036625245258338785,0.008109875735775016,0.015434924787442773,0.03649444081098757,0.025768476128188358,0.03649444081098757,0.007455853499018967,0.010595160235448006,0.0003924133420536298,0.0005232177894048398,0.0,0.004970568999345977,0.00013080444735120994,0.0,0.8141268803139307,1
