,GEOGRAPHY_CODE,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household,Total: All households
1727,E02001808,0.6136462407648848,0.020860495436766623,0.01086484137331595,0.02216427640156454,0.3324641460234681,2301.0
1728,E02001809,0.6496472959355055,0.0023513604299630502,0.004366812227074236,0.01813906617400067,0.3254954652334565,2977.0
1729,E02001810,0.6607431340872375,0.006192784060312331,0.005115778136779752,0.018039849219170706,0.30990845449649973,3714.0
1730,E02001811,0.6312751004016064,0.005271084337349397,0.0050200803212851405,0.008785140562248996,0.34964859437751006,3984.0
1731,E02001812,0.689784442361762,0.005154639175257732,0.004686035613870665,0.026944704779756325,0.2734301780693533,4268.0
1732,E02001813,0.6532433084157222,0.006993006993006993,0.008680974198215577,0.013262599469496022,0.3178201109235592,4147.0
1733,E02001814,0.6437081161578555,0.0052122114668652275,0.007446016381236039,0.02084884586746091,0.3227848101265823,2686.0
1734,E02001815,0.7103464529813811,0.0073061513080367665,0.0037709168041480086,0.024039594626443554,0.25453688427999055,4243.0
1735,E02001816,0.5609114811568799,0.0023371311714869996,0.00292141396435875,0.009640666082383873,0.42418930762489043,3423.0
1736,E02001817,0.6553119730185497,0.003709949409780776,0.0016863406408094434,0.01315345699831366,0.32613827993254635,2965.0
1737,E02001818,0.672248214725437,0.006402363949766067,0.005171140113272593,0.020438315685791675,0.29573996552573256,4061.0
1738,E02001819,0.6948989412897016,0.005133140840551813,0.002245749117741418,0.017645171639396856,0.28007699711260825,3117.0
1739,E02001820,0.7119221411192214,0.00413625304136253,0.004622871046228711,0.0170316301703163,0.262287104622871,4110.0
1740,E02001821,0.7066115702479339,0.00371900826446281,0.003305785123966942,0.01818181818181818,0.2681818181818182,2420.0
1741,E02001822,0.6867433414043583,0.004539951573849879,0.003934624697336562,0.01967312348668281,0.2851089588377724,3304.0
1742,E02001823,0.6775475447062163,0.004825432869713313,0.006244677831393698,0.01107011070110701,0.3003122338915697,3523.0
1743,E02001824,0.6365034606511151,0.005639579594975647,0.005639579594975647,0.020507562163547807,0.3317098179953858,3901.0
1744,E02001825,0.6344206974128234,0.00421822272215973,0.00421822272215973,0.014341957255343082,0.34280089988751405,3556.0
1745,E02001826,0.6647239263803681,0.003374233128834356,0.003067484662576687,0.014723926380368098,0.3141104294478528,3260.0
1746,E02001827,0.6408504176157934,0.008731966590736523,0.0193621867881549,0.051632498101746395,0.27942293090356873,2634.0
1747,E02001828,0.5891373801916933,0.011182108626198083,0.0134185303514377,0.051437699680511186,0.3348242811501597,3130.0
1748,E02001829,0.6807616914029684,0.011761411369364323,0.013161579389526744,0.06328759451134136,0.23102772332679922,3571.0
1749,E02001830,0.6416750250752257,0.018555667001003008,0.01053159478435306,0.06995987963891676,0.2592778335005015,3988.0
1750,E02001831,0.5878949710725412,0.020471740097908322,0.025367156208277702,0.050734312416555405,0.31553182020471743,4494.0
1751,E02001832,0.5986592830078694,0.016030311862430778,0.015447391431069659,0.06820169046925095,0.30166132322937916,3431.0
1752,E02001833,0.6713225665648188,0.016150152771715408,0.022261021388040158,0.07071147970318638,0.2195547795722392,2291.0
1753,E02001834,0.6122872561228726,0.019925280199252802,0.029887920298879204,0.0630967206309672,0.27480282274802825,2409.0
1754,E02001835,0.5444839857651246,0.016151108677799068,0.01368738023542294,0.0810292909937038,0.3446482343279496,3653.0
1755,E02001836,0.618751688732775,0.024047554714941907,0.017292623615239124,0.0810591731964334,0.2588489597406107,3701.0
1756,E02001837,0.5843448105028487,0.039137973742878376,0.03740401288085212,0.043349021550656425,0.29576418132276444,4037.0
1757,E02001838,0.6491006626696119,0.01167560744714421,0.008204480908804039,0.06595140422846324,0.26506784474597667,3169.0
1758,E02001839,0.5614594403117251,0.023025150549061284,0.02585901523202267,0.04534183492738222,0.3443145589798087,2823.0
1759,E02001840,0.5309873949579832,0.033876050420168065,0.03965336134453781,0.05619747899159664,0.3392857142857143,3808.0
1760,E02001841,0.652923853596971,0.018931426167437947,0.01051745898190997,0.07782919646613379,0.23979806478754734,2377.0
1761,E02001842,0.5850896508335954,0.04089336269267065,0.034287511796162316,0.0726643598615917,0.2670651148159799,3179.0
1762,E02001843,0.5723846424797464,0.022543148996125396,0.02606551602676999,0.060232476224022544,0.3187742162733357,2839.0
1763,E02001844,0.48296864425896685,0.02097902097902098,0.018046469659372885,0.07489284908639747,0.40311301601624183,4433.0
1764,E02001845,0.5966201322556943,0.022777369581190303,0.03416605437178545,0.05731080088170463,0.2891256429096253,2722.0
1765,E02001846,0.5130778588807786,0.038929440389294405,0.03923357664233577,0.072992700729927,0.3357664233576642,3288.0
1766,E02001847,0.612999150382328,0.015717926932880204,0.01784197111299915,0.07391673746813934,0.27952421410365336,2354.0
1767,E02001848,0.5970724191063174,0.04314329738058552,0.05007704160246533,0.05508474576271186,0.2546224961479199,2596.0
1768,E02001849,0.48414830736163356,0.045137023105857065,0.053465878559914026,0.0660934981192907,0.35115529285330466,3722.0
1769,E02001850,0.5824538258575198,0.05046174142480211,0.032321899736147755,0.07420844327176782,0.2605540897097625,3032.0
1770,E02001851,0.53544533887302,0.028304336535964685,0.03271877434432615,0.06647623993767852,0.33705531030901065,3851.0
1771,E02001852,0.488608482299334,0.05958640028040659,0.03399929898352611,0.05923589204346302,0.35856992639327023,2853.0
1772,E02001855,0.5260033246259795,0.03229636665875089,0.04345761101876039,0.04630729042982665,0.3519354072666825,4211.0
1773,E02001856,0.520354472445306,0.06175574633065633,0.044309055663251176,0.06480199390750485,0.3087787316532816,3611.0
1774,E02001857,0.44573991031390137,0.05255605381165919,0.04233183856502242,0.06331838565022421,0.39605381165919284,5575.0
1775,E02001858,0.43653250773993807,0.05572755417956656,0.04365325077399381,0.05077399380804953,0.413312693498452,3230.0
1776,E02001859,0.6545020463847203,0.06002728512960437,0.02660300136425648,0.043997271487039566,0.21487039563437926,2932.0
1777,E02001860,0.5767543859649122,0.0712719298245614,0.049707602339181284,0.04678362573099415,0.25548245614035087,2736.0
1778,E02001861,0.5613329503016374,0.0617638609594944,0.03504740017236426,0.041941970698075266,0.29991381786842863,3481.0
1779,E02001862,0.60370942812983,0.05007727975270479,0.05255023183925812,0.04327666151468315,0.250386398763524,3235.0
1780,E02001863,0.6157937806873978,0.04541734860883797,0.02618657937806874,0.032324058919803604,0.280278232405892,2444.0
1781,E02001865,0.6207407407407407,0.06637037037037037,0.04088888888888889,0.04296296296296296,0.22903703703703704,3375.0
1782,E02001866,0.5806336774652902,0.060875756496974014,0.032395870416518334,0.0352438590245639,0.2908508365966536,2809.0
1783,E02001867,0.5619930475086906,0.05098493626882966,0.04325994592506759,0.039783700270374665,0.3039783700270375,2589.0
1784,E02001868,0.7058599695585996,0.04680365296803653,0.020928462709284626,0.0502283105022831,0.17617960426179605,2628.0
1785,E02001869,0.49618013671089667,0.05629272215520708,0.07076799356654603,0.032569360675512665,0.34418978689183755,2487.0
1786,E02001870,0.7008071249652101,0.038964653492902866,0.027553576398552743,0.0520456443083774,0.18062900083495687,3593.0
1787,E02001871,0.5175611126720989,0.026973869064343917,0.040179825793762294,0.0497330710873841,0.3655521213824108,3559.0
1788,E02001872,0.5640609795653584,0.02627311060655206,0.03892312682452157,0.042166720726565035,0.3285760622770029,3083.0
1789,E02001873,0.519216277317257,0.0710876664154735,0.05425772418990203,0.050489826676714394,0.3049485054006531,3981.0
1790,E02001874,0.6742452478568767,0.04099888184867685,0.033917256802087216,0.04248975027953783,0.20834886321282148,2683.0
1791,E02001875,0.4951367781155015,0.05805471124620061,0.035866261398176294,0.05592705167173252,0.35501519756838906,3290.0
1792,E02001876,0.4340599455040872,0.051771117166212535,0.03923705722070845,0.048501362397820165,0.4264305177111717,3670.0
1793,E02001877,0.6934051997463538,0.05485098287888396,0.028852251109701965,0.035193405199746355,0.1876981610653139,3154.0
1794,E02001878,0.6146179401993356,0.05832410483573274,0.04023624953857512,0.045035068290882246,0.24178663713547435,2709.0
1795,E02001879,0.5245901639344263,0.0780327868852459,0.04459016393442623,0.049836065573770495,0.30295081967213117,3050.0
1796,E02001880,0.615967365967366,0.04195804195804196,0.046620046620046623,0.04632867132867133,0.2491258741258741,3432.0
1797,E02001881,0.6660905634289664,0.04113377117179399,0.026270307639128933,0.05288627722087798,0.21361908053923262,2893.0
1798,E02001882,0.534891064098516,0.04357436059362172,0.02715503631196716,0.05557309756867698,0.33880644142721816,3167.0
1799,E02001883,0.5239801543550165,0.024807056229327454,0.048235942668136716,0.040793825799338476,0.36218302094818083,3628.0
1800,E02001884,0.7176802255336286,0.04752315747080145,0.02778896496173983,0.049134111961337094,0.15787354007249296,2483.0
1801,E02001886,0.49221902017291064,0.07694524495677234,0.040345821325648415,0.07262247838616714,0.31786743515850147,3470.0
1802,E02001888,0.5956026698076168,0.03297997644287397,0.046329014526894384,0.05928543384373773,0.26580290537887713,2547.0
1803,E02001889,0.7136485280999108,0.047725245316681535,0.027207850133809098,0.05396966993755575,0.15744870651204282,2242.0
1804,E02001890,0.3808443032228779,0.06377666817975489,0.018837948252383115,0.08942351339083068,0.44711756695415344,4406.0
1805,E02001892,0.6297896859694613,0.046384327283203686,0.04062229904926534,0.056179775280898875,0.22702391241717085,3471.0
1806,E02001893,0.5898165717900063,0.030360531309297913,0.022770398481973434,0.07210626185958255,0.2849462365591398,3162.0
1807,E02001895,0.5836630864895421,0.030243075183719617,0.033634821933295644,0.040983606557377046,0.3114754098360656,3538.0
1808,E02001896,0.7040062232594321,0.048619214313496695,0.019058732010890703,0.040062232594321276,0.1882535978218592,2571.0
1809,E02001897,0.5012123311395913,0.0457222029788708,0.038794596466920676,0.046414963630065816,0.36785590578455146,2887.0
1810,E02001898,0.6350170907709837,0.015571591340676035,0.018230155715913406,0.04595518420053171,0.2852259779718952,2633.0
1811,E02001899,0.5408680947012401,0.02959413754227734,0.016065388951521983,0.08737316798196167,0.32609921082299886,3548.0
1812,E02001900,0.43008397225264694,0.05220883534136546,0.03614457831325301,0.07703541438481197,0.4045271997079226,2739.0
1813,E02001901,0.45066666666666666,0.042666666666666665,0.020266666666666665,0.1224,0.364,3750.0
1814,E02001902,0.6129163281884646,0.022745735174654752,0.020308692120227456,0.06458164094232331,0.2794476035743298,2462.0
1815,E02001903,0.6715431807456347,0.05143935818782445,0.02784332232184993,0.04011326097215668,0.2090608777725342,2119.0
1816,E02001904,0.5772016774685474,0.041555470834921844,0.03774304231795654,0.05756767060617613,0.28593213877239804,2623.0
1817,E02001905,0.4784905660377359,0.059245283018867924,0.019622641509433963,0.10150943396226415,0.3411320754716981,2650.0
1818,E02001906,0.5786487880350696,0.030685920577617327,0.03171738009283136,0.07478081485301702,0.28416709644146465,3878.0
1819,E02001907,0.5745164960182025,0.028668941979522185,0.02093287827076223,0.05506257110352673,0.32081911262798635,4395.0
1820,E02001908,0.7118950701040253,0.05563093622795115,0.022161917684305744,0.04206241519674356,0.16824966078697423,2211.0
1821,E02001909,0.5997464074387151,0.04311073541842773,0.03888419273034658,0.05790363482671175,0.2603550295857988,2366.0
1822,E02001910,0.5023474178403756,0.04780196329492104,0.04865556978233035,0.052496798975672214,0.3486982501067008,2343.0
1823,E02001911,0.5090600226500567,0.039071347678369193,0.04699886749716874,0.05973952434881087,0.34513023782559454,3532.0
1824,E02001913,0.4335223692501575,0.07624448645242596,0.030560806553245116,0.06836798991808443,0.391304347826087,3174.0
1825,E02001914,0.5278858625162127,0.05966277561608301,0.02680501513186338,0.10116731517509728,0.2844790315607436,2313.0
1826,E02001915,0.4891238056515552,0.04269160398454971,0.030087416141492174,0.06322423256759505,0.3748729416548079,4919.0
1827,E02001916,0.5861456483126111,0.04026050917702783,0.03078744819419775,0.07015985790408526,0.27264653641207814,3378.0
1828,E02001918,0.3547008547008547,0.042735042735042736,0.021618903971845148,0.09879336349924585,0.48215183509301157,3978.0
1829,E02001919,0.41374045801526715,0.0549618320610687,0.019465648854961833,0.0767175572519084,0.4351145038167939,2620.0
1830,E02001920,0.5386040765904879,0.026868437306979617,0.04014823965410747,0.054045707226683136,0.3403335392217418,3238.0
1831,E02001921,0.5413652091852784,0.04215162000629129,0.028625353884869455,0.08210128971374646,0.3057565272098144,3179.0
1832,E02001922,0.39149057681324956,0.3840662478583666,0.01599086236436322,0.03112507138777841,0.17732724157624213,3502.0
1833,E02001923,0.6170528817587642,0.042483660130718956,0.024955436720142603,0.06862745098039216,0.24688057040998218,3366.0
1834,E02001924,0.5924,0.028,0.0288,0.0708,0.28,2500.0
1835,E02001925,0.48379140239605356,0.05144467935165609,0.029245947850599013,0.08597603946441155,0.34954193093727975,2838.0
1836,E02001926,0.47672915319974146,0.08080155138978669,0.029088558500323207,0.09631544925662573,0.31706528765352293,3094.0
1837,E02001927,0.5655928263035537,0.030222517436067752,0.03520425107937562,0.056127532381268684,0.3128528727997343,3011.0
1838,E02001928,0.5391536154615129,0.021326224591802733,0.04298567144285238,0.038320559813395536,0.3582139286904365,3001.0
1839,E02001929,0.5829981228211317,0.040493429873960846,0.055242692410834,0.06033789219629927,0.2609278626977742,3729.0
1840,E02001930,0.4884735202492212,0.038629283489096576,0.029283489096573207,0.12866043613707165,0.3149532710280374,3210.0
1841,E02001931,0.5627760252365931,0.03564668769716088,0.024921135646687697,0.07854889589905363,0.2981072555205047,3170.0
1842,E02001932,0.5284738041002278,0.031239830784249918,0.03481939472827855,0.05987634233647901,0.34559062805076474,3073.0
1843,E02001933,0.5238095238095238,0.03396825396825397,0.035555555555555556,0.0784126984126984,0.32825396825396824,3150.0
1844,E02001934,0.6470331588132635,0.03228621291448516,0.027923211169284468,0.07766143106457242,0.21509598603839442,2292.0
1845,E02001935,0.5800548947849954,0.026227508386703263,0.0326318999695029,0.06221408966148216,0.29887160719731626,3279.0
1846,E02001936,0.5801018409714062,0.027418723070896985,0.020759890325107718,0.0936153544849197,0.27810419114766943,2553.0
1847,E02001937,0.5364806866952789,0.028203556100551808,0.035867565910484366,0.0668301655426119,0.33261802575107297,3262.0
1848,E02001938,0.5025626423690205,0.037015945330296125,0.019646924829157177,0.104498861047836,0.3362756264236902,3512.0
1849,E02001939,0.46312399355877615,0.011594202898550725,0.025442834138486314,0.05571658615136876,0.44412238325281805,3105.0
1850,E02001941,0.5685963521015067,0.03013481363996828,0.035685963521015066,0.05947660586835844,0.3061062648691515,2522.0
1851,E02001942,0.5059800664451827,0.020598006644518274,0.02823920265780731,0.07740863787375415,0.36777408637873754,3010.0
1852,E02001943,0.563849943160288,0.02008336491095112,0.027283061765820387,0.07389162561576355,0.314892004547177,2639.0
1853,E02001944,0.5382810208272221,0.02434731592842476,0.031387503666764446,0.07802874743326489,0.32795541214432383,3409.0
1854,E02001945,0.5836881755650181,0.04094333442515558,0.04552898788077301,0.050769734687192924,0.27906976744186046,3053.0
1855,E02001946,0.5869700748129676,0.01527431421446384,0.019014962593516208,0.0773067331670823,0.30143391521197005,3208.0
1856,E02001947,0.5016910935738444,0.02818489289740699,0.04321683577602405,0.04509582863585118,0.38181134911687337,2661.0
1857,E02001948,0.6013779527559056,0.014435695538057743,0.023950131233595802,0.05446194225721785,0.30577427821522307,3048.0
1858,E02001949,0.5361990950226244,0.023755656108597284,0.03469079939668175,0.07654600301659126,0.3288084464555053,2652.0
1859,E02001950,0.5769438444924406,0.01862850971922246,0.026727861771058316,0.07019438444924406,0.3075053995680346,3704.0
1860,E02001951,0.5482881962187021,0.027848748083801736,0.04343382728666326,0.052120592743995914,0.328308635666837,3914.0
1861,E02001952,0.49366162847391515,0.024134568503169185,0.040468064358849344,0.04290589956118966,0.39882983910287667,4102.0
1862,E02001953,0.593974666210202,0.020883259157822662,0.020540910647038686,0.07702841492639508,0.2875727490585416,2921.0
1863,E02001954,0.5067567567567568,0.032555282555282554,0.04176904176904177,0.04699017199017199,0.37192874692874694,3256.0
1864,E02001955,0.5438348416289592,0.021210407239819005,0.02997737556561086,0.05542986425339366,0.3495475113122172,3536.0
1865,E02001956,0.5923455056179775,0.019311797752808987,0.02212078651685393,0.05793539325842697,0.3082865168539326,2848.0
1866,E02001957,0.6247385718553929,0.01613385121003884,0.02270690170301763,0.048102778607708396,0.2883178966238423,3347.0
1867,E02001958,0.5448661370991468,0.026772580170638424,0.027066784348337748,0.05560458958517211,0.3456899087967049,3399.0
1868,E02001959,0.6584043377226956,0.027498063516653758,0.024399690162664602,0.06080557707203718,0.22889233152594887,2582.0
1869,E02001961,0.5503520048974594,0.03091521273339455,0.04346495255586165,0.051423324150596875,0.32384450566268747,3267.0
1870,E02001962,0.6096877502001601,0.0544435548438751,0.03843074459567654,0.059647718174539635,0.2377902321857486,2498.0
1871,E02001963,0.6009463722397477,0.022476340694006308,0.01695583596214511,0.061908517350157725,0.2977129337539432,2536.0
1872,E02001964,0.5755082284607939,0.05058083252662149,0.053484995159728946,0.0537270087124879,0.26669893514036785,4132.0
1873,E02001965,0.5914327917282127,0.024224519940915804,0.025110782865583457,0.05583456425406204,0.303397341211226,3385.0
1874,E02001966,0.6302895322939867,0.05211581291759466,0.03162583518930958,0.051224944320712694,0.23474387527839644,2245.0
1875,E02001967,0.6451725339839666,0.013593586615545486,0.011153712094806553,0.05437434646218194,0.2757058208434995,2869.0
1876,E02001968,0.61782999308915,0.03489979267449896,0.03939184519695923,0.05390463026952315,0.2539737387698687,2894.0
1877,E02001969,0.5469448584202683,0.03129657228017884,0.037630402384500744,0.06371087928464977,0.3204172876304024,2684.0
1878,E02001970,0.5618597320724981,0.02009456264775414,0.017336485421591805,0.055161544523246654,0.3455476753349094,2538.0
1879,E02001971,0.6288244766505636,0.021739130434782608,0.027777777777777776,0.06239935587761675,0.25925925925925924,2484.0
1880,E02001972,0.5705143982279104,0.049470834358848144,0.0354417917794733,0.050947575682992866,0.2936253999507753,4063.0
1881,E02001973,0.5448552593866437,0.049011177987962166,0.03353396388650043,0.05417024935511608,0.3184293493837776,3489.0
1882,E02001974,0.5975671566142929,0.020527116066903193,0.01799290420679169,0.07754688291941206,0.2863659401926001,3946.0
1883,E02001975,0.6505858028945555,0.024810475534114404,0.02343211578221916,0.057201929703652656,0.2439696760854583,2902.0
1884,E02001976,0.5731162196679438,0.02681992337164751,0.021392081736909322,0.04661558109833972,0.33205619412515963,3132.0
1885,E02001977,0.4624015278109334,0.06612556696108857,0.0346144664597756,0.051802339460491766,0.3850560993077107,4189.0
1886,E02001978,0.6178861788617886,0.03445605884630275,0.023228803716608595,0.06426635694928377,0.2601626016260163,2583.0
1887,E02001979,0.6244306418219462,0.013250517598343685,0.010351966873706004,0.054244306418219465,0.2977225672877847,2415.0
1888,E02001980,0.6371784879189399,0.011301636788776305,0.007014809041309431,0.05222135619641465,0.2922837100545596,2566.0
1889,E02001981,0.5080275229357798,0.08279816513761468,0.036238532110091745,0.048853211009174315,0.32408256880733943,4360.0
1890,E02001982,0.6284518828451883,0.01199442119944212,0.012552301255230125,0.04825662482566248,0.298744769874477,3585.0
1891,E02001983,0.5747303543913713,0.02280431432973806,0.017873651771956857,0.07334360554699537,0.31124807395993837,3245.0
1892,E02001984,0.5890237733940313,0.057157309054122404,0.024279210925644917,0.07738998482549317,0.25214972180070816,3954.0
1893,E02001985,0.45451602460343155,0.19812236969893168,0.02945937196503723,0.03140174813855617,0.2865004855940434,3089.0
1894,E02001986,0.506699480448455,0.020508613617719443,0.02378999179655455,0.044298605414273995,0.404703308722997,3657.0
1895,E02001987,0.422509888529306,0.1021215390147429,0.019417475728155338,0.05501618122977346,0.4009349154980223,2781.0
1896,E02001988,0.33042466550319954,0.06951716114019779,0.02065154159394997,0.0477021524141943,0.5317044793484584,3438.0
1897,E02001989,0.6149289099526066,0.04107424960505529,0.018562401263823063,0.05529225908372828,0.27014218009478674,2532.0
1898,E02001990,0.6642394822006472,0.01645091693635383,0.01483279395900755,0.05393743257820928,0.2505393743257821,3708.0
1899,E02001991,0.5401600883245928,0.04857852608335633,0.014076731990063483,0.08722053546784433,0.309964118134143,3623.0
1900,E02001992,0.5939219909069156,0.03421871261067241,0.039722421631969373,0.05120842306771955,0.28092845178272313,4179.0
1901,E02001993,0.5541478129713424,0.09140271493212669,0.01779788838612368,0.04856711915535445,0.28808446455505277,3315.0
1902,E02001994,0.5793357933579336,0.032595325953259535,0.01937269372693727,0.07349323493234933,0.2952029520295203,3252.0
1903,E02001995,0.5467266366816592,0.04697651174412794,0.017241379310344827,0.05697151424287856,0.3320839580209895,4002.0
1904,E02001996,0.5043556623610694,0.028537098227696005,0.037548813457494744,0.04295584259537399,0.3866025833583659,3329.0
1905,E02001997,0.6532707538867704,0.016720445878556763,0.011733646230566148,0.061601642710472276,0.25667351129363447,3409.0
1906,E02001998,0.6524673133698862,0.024040489245044285,0.009700548291859975,0.061999156474061574,0.25179249261914805,2371.0
1907,E02001999,0.589041095890411,0.08584474885844749,0.014155251141552512,0.0684931506849315,0.24246575342465754,2190.0
1908,E02002000,0.6216588591898594,0.01212455221824194,0.026729126481124278,0.03609809864976578,0.30338936346100853,3629.0
1909,E02002001,0.64258114374034,0.011205564142194745,0.010432766615146832,0.02472952086553323,0.31105100463678514,2588.0
1910,E02002002,0.6773553719008264,0.007272727272727273,0.005289256198347108,0.029421487603305783,0.2806611570247934,3025.0
1911,E02002003,0.6475517151086672,0.011521340665095576,0.015710919088766692,0.026970411102382824,0.2982456140350877,3819.0
1912,E02002004,0.6513937840435757,0.009612303748798462,0.018904197372636974,0.03236142262095482,0.28772829221403395,3121.0
1913,E02002005,0.672832689122032,0.02484815019326339,0.03313086692435119,0.04251794588625069,0.2266703478741027,3622.0
1914,E02002006,0.6154111955770559,0.011402902557014512,0.022460262612301312,0.018659295093296474,0.3320663441603317,2894.0
1915,E02002007,0.6499495967741935,0.00655241935483871,0.013608870967741936,0.02242943548387097,0.3074596774193548,3968.0
1916,E02002008,0.7259931185486393,0.012198936502971536,0.013137316233969347,0.0390991554582421,0.20957147325617767,3197.0
1917,E02002009,0.5890826383623957,0.029188779378316907,0.03601213040181956,0.0640636846095527,0.2816527672479151,2638.0
1918,E02002010,0.49020149047750483,0.028153463980126966,0.025117306099917195,0.04361026773392217,0.4129174717085288,3623.0
1919,E02002011,0.6723011909335382,0.004610065309258548,0.005378409527468306,0.026123703419131773,0.29158663081060315,2603.0
1920,E02002012,0.5649889380530974,0.01686946902654867,0.024059734513274336,0.03622787610619469,0.35785398230088494,3616.0
1921,E02002013,0.6744763933262335,0.0056798012069577564,0.01632942847000355,0.028044018459353923,0.27547035853745117,2817.0
1922,E02002014,0.5926159671820763,0.03660460713158725,0.020511202272010098,0.04323130325023667,0.3070369201640896,3169.0
1923,E02002015,0.6869063772048847,0.008141112618724558,0.008480325644504749,0.027137042062415198,0.2693351424694708,2948.0
1924,E02002016,0.625,0.01716867469879518,0.02108433734939759,0.03102409638554217,0.3057228915662651,3320.0
1925,E02002017,0.5928091201403098,0.016954106986261326,0.01666179479684303,0.03390821397252265,0.33966676410406316,3421.0
1926,E02002018,0.7147098515519568,0.005668016194331984,0.006477732793522267,0.026720647773279354,0.24642375168690958,3705.0
1927,E02002019,0.6665589660743134,0.01680129240710824,0.024232633279483037,0.033925686591276254,0.25848142164781907,3095.0
1928,E02002020,0.650970184571699,0.005915759583530526,0.007572172266919072,0.026975863700899196,0.3085660198769522,4226.0
1929,E02002021,0.4791220556745182,0.0104389721627409,0.02221627408993576,0.03238758029978587,0.45583511777301927,3736.0
1930,E02002022,0.6583333333333333,0.009946236559139785,0.012096774193548387,0.03198924731182796,0.28763440860215056,3720.0
1931,E02002023,0.6988416988416989,0.008151008151008152,0.004719004719004719,0.02917202917202917,0.25911625911625913,2331.0
1932,E02002024,0.6654784754592816,0.010693720866465589,0.013984096517685769,0.028790786948176585,0.28105292020839046,3647.0
1933,E02002025,0.6029931972789115,0.0182312925170068,0.021768707482993196,0.050340136054421766,0.30666666666666664,3675.0
1934,E02002026,0.6987783595113438,0.009075043630017453,0.00593368237347295,0.02617801047120419,0.2600349040139616,2865.0
1935,E02002027,0.7316421895861148,0.004895416110369382,0.004005340453938585,0.0262572318647085,0.23319982198486872,2247.0
1936,E02002028,0.6352896341463414,0.007240853658536586,0.006097560975609756,0.03048780487804878,0.3208841463414634,2624.0
1937,E02002029,0.6570216049382716,0.008101851851851851,0.016589506172839507,0.05169753086419753,0.2665895061728395,2592.0
1938,E02002030,0.5971579643093192,0.011896893588896233,0.013218770654329148,0.03205551883674818,0.3456708526107072,3026.0
1939,E02002031,0.6150546021840874,0.01170046801872075,0.010530421216848674,0.03471138845553822,0.328003120124805,2564.0
1940,E02002032,0.6234192037470726,0.01522248243559719,0.01569086651053864,0.05035128805620609,0.29531615925058546,4270.0
1941,E02002033,0.6441754916792738,0.010287443267776097,0.01361573373676248,0.03328290468986384,0.2986384266263237,3305.0
1942,E02002034,0.5482051282051282,0.008717948717948718,0.008717948717948718,0.038717948717948716,0.39564102564102566,3900.0
1943,E02002035,0.660294703305456,0.009557945041816009,0.013142174432497013,0.053365193150139385,0.2636399840700916,2511.0
1944,E02002036,0.546875,0.01597222222222222,0.025694444444444443,0.030208333333333334,0.38125,2880.0
1945,E02002037,0.6536796536796536,0.009445100354191263,0.018890200708382526,0.03896103896103896,0.2790240062967336,2541.0
1946,E02002038,0.5714609286523217,0.012231030577576444,0.013590033975084938,0.036919592298980744,0.36579841449603623,4415.0
1947,E02002039,0.6009796533534287,0.008666164280331574,0.011680482290881688,0.04634513941220799,0.33232856066315,2654.0
1948,E02002040,0.671098944075088,0.01134141572154869,0.007430582714118107,0.03637074696910442,0.27375831052014077,2557.0
1949,E02002041,0.6869070208728653,0.012523719165085389,0.00683111954459203,0.03377609108159393,0.25996204933586337,2635.0
1950,E02002042,0.6901197604790419,0.011377245508982036,0.008383233532934131,0.033832335329341316,0.2562874251497006,3340.0
1951,E02002043,0.673596028544834,0.017995656220912194,0.023270245113248527,0.03599131244182439,0.24914675767918087,3223.0
1952,E02002044,0.6486578321440707,0.0326197757390418,0.037037037037037035,0.04417261297995243,0.23751274209989806,2943.0
1953,E02002045,0.6357927786499215,0.014442700156985872,0.024489795918367346,0.026373626373626374,0.2989010989010989,3185.0
1954,E02002046,0.6878048780487804,0.025365853658536587,0.02926829268292683,0.032682926829268294,0.2248780487804878,2050.0
1955,E02002047,0.5968942089938531,0.012940795858945324,0.021999352960207053,0.03299902944031058,0.3351666127466839,3091.0
1956,E02002048,0.6275735294117647,0.021691176470588235,0.021323529411764706,0.05845588235294118,0.27095588235294116,2720.0
1957,E02002049,0.6606858054226475,0.02073365231259968,0.02073365231259968,0.03668261562998405,0.26116427432216904,2508.0
1958,E02002051,0.6863007585899152,0.024096385542168676,0.03034359660865685,0.027219991075412762,0.2320392681838465,2241.0
1959,E02002052,0.6371367824238129,0.022678951098511695,0.029057406094968107,0.04630285849279471,0.2648240018899126,4233.0
1960,E02002053,0.5784506488399528,0.030279197797876523,0.032638615808100666,0.06527723161620133,0.29335430593786865,2543.0
1961,E02002054,0.6067415730337079,0.027225583405358685,0.030682800345721694,0.04710458081244598,0.2882454624027658,2314.0
1962,E02002055,0.6154582435989471,0.028236420196219192,0.025843503230437905,0.0449868389566882,0.2854749940177076,4179.0
1963,E02002056,0.6212081928960332,0.021260046668395125,0.02100077780658543,0.03551983406792844,0.3010111485610578,3857.0
1964,E02002057,0.5771749298409729,0.01777362020579981,0.024087932647333957,0.03297474275023386,0.3479887745556595,4276.0
1965,E02002058,0.614302932904781,0.023905182804339092,0.03214142225793491,0.04118119726797911,0.28846926476496587,4978.0
1966,E02002059,0.5578901291311009,0.02867148172466623,0.026701685270299848,0.040271394178157144,0.3464653096957759,4569.0
1967,E02002060,0.6117244004567948,0.03578226113437381,0.032736962314427104,0.03920822230681385,0.2805481537875904,2627.0
