,GEOGRAPHY_CODE,Aged 10 to 14 years,Aged 15 to 19 years,Aged 20 to 24 years,Aged 25 to 29 years,Aged 30 to 34 years,Aged 35 to 39 years,Aged 4 years and under,Aged 40 to 44 years,Aged 45 to 49 years,Aged 5 to 9 years,Aged 50 to 54 years,Aged 55 to 59 years,Aged 60 to 64 years,Aged 65 to 69 years,Aged 70 to 74 years,Aged 75 to 79 years,Aged 80 to 84 years,Aged 85 years and over,Total
1846,E02001936,0.06749138740995929,0.0554337613529596,0.04588161603507673,0.04603820858127153,0.05277168806764798,0.06420294393986846,0.054650798621985595,0.07156279361102412,0.06561227685562167,0.06388975884747886,0.07250234888819292,0.06827435014093329,0.06060131537738803,0.05433761352959599,0.052145317882868775,0.04306295020357031,0.03335421233949264,0.028186658315064204,1
1847,E02001937,0.08313454198473283,0.07001431297709923,0.05880248091603053,0.060830152671755726,0.07466603053435114,0.07287690839694656,0.07013358778625954,0.07084923664122138,0.05450858778625954,0.07550095419847329,0.06381202290076336,0.0625,0.04842557251908397,0.038287213740458015,0.03327767175572519,0.024212786259541985,0.0178912213740458,0.020276717557251907,1
1848,E02001938,0.05439755973563803,0.04448398576512456,0.051601423487544484,0.08680732079308592,0.09735638027452974,0.08896797153024912,0.05516014234875445,0.07791052364006101,0.06456532791052363,0.06024402643619726,0.06888662938485003,0.06520081342145399,0.04944077275038129,0.04143365531265887,0.03520589730554143,0.02338586680223691,0.01728520589730554,0.017666497203863752,1
1849,E02001939,0.05194598888006354,0.048610007942811756,0.04114376489277204,0.0511517077045274,0.06147736298649722,0.05845909451945989,0.0551231135822081,0.06322478157267673,0.05750595710881652,0.05782366957903098,0.0692613185067514,0.06401906274821287,0.06751389992057188,0.057664813343923746,0.06354249404289118,0.04988085782366958,0.03812549642573471,0.04352660841938046,1
1850,E02001941,0.07816793893129771,0.06793893129770992,0.06183206106870229,0.06320610687022901,0.07755725190839695,0.07114503816793893,0.07526717557251908,0.05709923664122137,0.055572519083969464,0.08366412213740458,0.05633587786259542,0.05908396946564885,0.04702290076335878,0.037251908396946566,0.03603053435114504,0.026870229007633587,0.022748091603053435,0.023206106870229008,1
1851,E02001942,0.06591948090252175,0.055743990561864035,0.05648134493437546,0.06267512166347146,0.06503465565550803,0.07594750036867719,0.05766111193039375,0.06488718478100575,0.06400235953399204,0.06149535466745318,0.06916384014157204,0.0685739566435629,0.052499631322813746,0.04733815071523374,0.04202919923315145,0.03539300988054859,0.025512461288895442,0.029641645774959445,1
1852,E02001943,0.0672022246253669,0.06256758844430713,0.045110458828981924,0.0631855399351151,0.0672022246253669,0.07152788506102271,0.06148617333539317,0.07075544569751274,0.06673876100726094,0.06658427313455893,0.07075544569751274,0.07353622740614861,0.059477830990267266,0.042484164993048044,0.043565580101961994,0.02734435346825274,0.02518152325042484,0.015294299397497296,1
1853,E02001944,0.06421222263542829,0.058633940746250154,0.05404735341514814,0.06421222263542829,0.07487293913474649,0.07065823726292302,0.055410933432502786,0.06941861906532788,0.06805503904797322,0.06631957357134002,0.07958348828560803,0.06631957357134002,0.05280773521755299,0.045741911491260695,0.04251890417751333,0.029750836742283376,0.01946200570224371,0.01797446386512954,1
1854,E02001945,0.07943747624477385,0.06904852400861523,0.06651463321930824,0.07145572025845687,0.0723425820347143,0.06461421512732801,0.06879513492968453,0.06385404789053592,0.0668947168377043,0.08539211959964525,0.06182693525909033,0.05751932091726847,0.05308501203598125,0.040542252628911694,0.032307107563664006,0.021664766248574687,0.014316482959584442,0.010388952236158622,1
1855,E02001946,0.060785864978902954,0.05867616033755274,0.04852320675105485,0.057885021097046414,0.06395042194092827,0.06039029535864979,0.04746835443037975,0.06210443037974683,0.06474156118143459,0.05828059071729958,0.07107067510548523,0.0725210970464135,0.06935654008438819,0.055643459915611815,0.05814873417721519,0.036524261603375525,0.027030590717299578,0.02689873417721519,1
1856,E02001947,0.07643005928537093,0.060887678256689635,0.06761736901137638,0.06313090850825188,0.06954013779842974,0.0648934465630508,0.07995513539496875,0.05415798750200288,0.0531966031084762,0.08348021150456658,0.0580035250761096,0.06361160070501522,0.05479891043102067,0.04069860599262939,0.031084762057362603,0.029642685467072584,0.026438070821983656,0.022432302515622497,1
1857,E02001948,0.06193003947189329,0.0484551517626242,0.05226623111474071,0.07009663808357153,0.07894378657955628,0.06478834898598067,0.05988838981897373,0.05907172995780591,0.058255070096638085,0.06506056893970329,0.07091329794473936,0.0728188376207976,0.06193003947189329,0.048591261739485504,0.04219409282700422,0.03389138423846468,0.024363685858173403,0.026541445487954268,1
1858,E02001949,0.07097612473607276,0.04840019490011369,0.05505928211791457,0.0815332142277083,0.07731037843105408,0.063504953711223,0.07536137729413675,0.06464187104109144,0.06155595257430567,0.07519896053272698,0.06545395484814033,0.059931784960207894,0.04986194575280169,0.037843105408478156,0.038980022738346595,0.028098099723891507,0.019490011369173298,0.026798765632613287,1
1859,E02001950,0.06103395962189287,0.05414867545804645,0.05263157894736842,0.06383475318006769,0.07340413117049831,0.06710234566460498,0.059050064184852376,0.06208425720620843,0.06278445559575213,0.05706616874781188,0.06383475318006769,0.07223713385459213,0.0598669623059867,0.05309837787373089,0.05286497841054966,0.038394211693313106,0.02415684443925779,0.02240634846539853,1
1860,E02001951,0.08069989395546129,0.06574761399787911,0.05440084835630965,0.06617179215270413,0.07317073170731707,0.0728525980911983,0.07370095440084835,0.0689289501590668,0.05312831389183457,0.07688229056203605,0.05896076352067869,0.05609756097560976,0.049204665959703076,0.053870625662778365,0.04676564156945917,0.024920466595970307,0.013467656415694591,0.011028632025450688,1
1861,E02001952,0.07876862401402279,0.06321209465381245,0.061459246275197194,0.06233567046450482,0.07197633654688869,0.06595092024539877,0.07296231375985977,0.05806310254163015,0.061459246275197194,0.07296231375985977,0.06343120070113935,0.07099035933391762,0.05543382997370727,0.04513584574934268,0.03790534618755478,0.024101665205959685,0.016980718667835234,0.01687116564417178,1
1862,E02001953,0.05989876265466817,0.06172665916760405,0.04625984251968504,0.05132170978627672,0.06411698537682789,0.06706974128233971,0.0531496062992126,0.05919572553430821,0.06032058492688414,0.058633295838020245,0.06946006749156355,0.06664791901012374,0.0546962879640045,0.054133858267716536,0.06369516310461193,0.043166479190101234,0.033183352080989874,0.03332395950506187,1
1863,E02001954,0.08453118818409601,0.06857444283265199,0.05288144533825662,0.061453250692338125,0.07530001318739285,0.06620071211921404,0.06633258604773837,0.06158512462086246,0.054595806409072925,0.08136621389951207,0.06527759461954372,0.05644204140841356,0.048793353554002376,0.04813398391138072,0.047870236054332056,0.027429777133060794,0.018330476064881973,0.014901753923249373,1
1864,E02001955,0.06544825882934058,0.053223018029143,0.05754507285749568,0.07545072857495679,0.08248950358113115,0.07606816497900716,0.06618918251420104,0.06408989874042974,0.06001481847369721,0.07359841936280563,0.06297851321313905,0.057298098295875524,0.048777475919980245,0.039268955297604345,0.033465053099530746,0.03087182020251914,0.025314892566065696,0.027908125463077305,1
1865,E02001956,0.06977083637425194,0.05605021164793461,0.053422857976937674,0.06889505181725296,0.06860312363158663,0.07035469274558459,0.06130491898992848,0.06393227266092541,0.06626769814625602,0.06728944679608816,0.07575536418041162,0.07064662093125092,0.056196175740767774,0.0442271201284484,0.040578017807619327,0.03065245949496424,0.017515691139979566,0.018537439789811705,1
1866,E02001957,0.05850253807106599,0.05609137055837563,0.05279187817258883,0.0732233502538071,0.07525380710659899,0.059771573604060914,0.06015228426395939,0.05685279187817259,0.061548223350253804,0.06319796954314721,0.0717005076142132,0.06763959390862945,0.06091370558375635,0.04555837563451777,0.04606598984771573,0.040228426395939085,0.02601522842639594,0.02449238578680203,1
1867,E02001958,0.06677403369672943,0.053518334985133795,0.059340931615460855,0.07482656095143707,0.0776759167492567,0.08126858275520317,0.06541129831516353,0.06541129831516353,0.06776511397423192,0.06033201189296333,0.07284440039643211,0.05971258671952428,0.05302279484638256,0.041749256689791875,0.036793855302279486,0.029484638255698713,0.019078295341922697,0.014990089197224976,1
1868,E02001959,0.0650887573964497,0.058017029874440754,0.05570789435705008,0.06739789291384038,0.07013999134074181,0.07187184297878482,0.06220233799971136,0.06350122672824361,0.06956270746139415,0.07201616394862173,0.06104777024101602,0.06725357194400346,0.048924808774714966,0.04199740222254294,0.03925530379564151,0.03304950209265406,0.02742098426901429,0.025544811661134363,1
1869,E02001961,0.0739206827309237,0.0598644578313253,0.060240963855421686,0.06701807228915663,0.07241465863453815,0.07266566265060241,0.07065763052208836,0.06701807228915663,0.05973895582329317,0.0783132530120482,0.07542670682730923,0.06375502008032129,0.04944779116465863,0.03815261044176707,0.0330070281124498,0.025978915662650603,0.01694277108433735,0.015436746987951807,1
1870,E02001962,0.07973928720011095,0.063375398696436,0.06892247954513937,0.075717653584801,0.08084870336985162,0.08944667868534184,0.07793648592428234,0.0739148523089724,0.06240465954791291,0.0801553182637637,0.06462349188739426,0.04215781445014561,0.041048398280404935,0.029815559561780614,0.0281514353071696,0.01469976424906393,0.014422410206628761,0.012619608930800167,1
1871,E02001963,0.06790425012212994,0.05894805406285621,0.05471421592574499,0.05911089399120664,0.06839276990718124,0.06595017098192477,0.04250122129946263,0.058785214134505784,0.06106497313141182,0.05324865657059111,0.07458068718449763,0.06725289040872821,0.06595017098192477,0.063019052271617,0.0480377788633773,0.03859306301905227,0.024751669109265594,0.027194268034522066,1
1872,E02001964,0.0905622672358979,0.06885275683531655,0.05749841039149787,0.07502952130075392,0.0821146334816968,0.08711054591697702,0.08565718957216822,0.06658188754655282,0.059587610137160504,0.09601235352893088,0.0502316286674539,0.04696157689163412,0.0399672994822418,0.03242801344354619,0.020982832228176946,0.016986102279952765,0.013080207103279135,0.010355163956762649,1
1873,E02001965,0.06386138613861386,0.05482673267326733,0.05,0.06274752475247525,0.0676980198019802,0.06596534653465347,0.05309405940594059,0.060396039603960394,0.06336633663366337,0.0594059405940594,0.06905940594059407,0.0714108910891089,0.06893564356435644,0.05594059405940594,0.04603960396039604,0.03564356435643564,0.027722772277227723,0.023886138613861387,1
1874,E02001966,0.08987083616587356,0.08076138681169273,0.08715159755268524,0.07409925220938138,0.0823929299796057,0.07301155676410605,0.07464309993201904,0.07681849082256968,0.06702923181509178,0.08606390210740993,0.06172671651937457,0.039972807613868115,0.03195105370496261,0.022705642420122366,0.016587355540448673,0.012508497620666213,0.010469068660774983,0.012236573759347382,1
1875,E02001967,0.05704022988505747,0.0514367816091954,0.04827586206896552,0.044252873563218394,0.05373563218390805,0.06149425287356322,0.04985632183908046,0.06163793103448276,0.0617816091954023,0.05459770114942529,0.07471264367816093,0.07255747126436782,0.05459770114942529,0.05818965517241379,0.06422413793103449,0.05603448275862069,0.03692528735632184,0.03864942528735632,1
1876,E02001968,0.0883276793567031,0.06571177283578339,0.05729362985299661,0.06973237843950245,0.07701972609624325,0.0840557859027516,0.06231938685764543,0.07877874104787033,0.06407840180927252,0.08016082422414876,0.06382711395904007,0.05352431209950999,0.03945219248649328,0.037441889684633745,0.029400678477195626,0.019851740168362858,0.016584998115341122,0.012438748586505842,1
1877,E02001969,0.07189253026276941,0.05521110126956008,0.05713020372010629,0.06451136699143785,0.09049306170652495,0.07602598169471508,0.06362562739887806,0.06731620903454384,0.06583997638027753,0.0684971951579569,0.061558901682905225,0.05831118984351934,0.050487156775907885,0.03336285798641866,0.03882491880720401,0.027753173900206672,0.022586359610274578,0.026572187776793623,1
1878,E02001970,0.05486111111111111,0.041493055555555554,0.052083333333333336,0.07378472222222222,0.07795138888888889,0.06631944444444444,0.06354166666666666,0.05555555555555555,0.05590277777777778,0.059375,0.065625,0.058333333333333334,0.051909722222222225,0.04479166666666667,0.04756944444444444,0.04895833333333333,0.041666666666666664,0.04027777777777778,1
1879,E02001971,0.0715648854961832,0.0535941475826972,0.04930025445292621,0.05597964376590331,0.07458651399491094,0.05693384223918575,0.05868320610687023,0.06727099236641221,0.06504452926208651,0.07633587786259542,0.07299618320610687,0.07554071246819338,0.054707379134860054,0.040553435114503815,0.04802798982188295,0.03610050890585242,0.022900763358778626,0.01987913486005089,1
1880,E02001972,0.0857362224876301,0.0749018938747654,0.07114826821361542,0.08548029346527897,0.08445657737587442,0.07925268725473468,0.08812489336290735,0.07950861627708582,0.06526190069953933,0.08684524825115168,0.051697662514929195,0.04120457259853268,0.03378263095034977,0.02363077973042143,0.018341579935164647,0.011772735028152192,0.01066370926463061,0.008189728715236308,1
1881,E02001973,0.07157919400187442,0.05869259606373008,0.06373008434864105,0.07532802249297095,0.07626522961574508,0.07931115276476101,0.06689315838800375,0.07075913776944705,0.06244142455482662,0.07122774133083412,0.08165417057169634,0.061738519212746014,0.04334582942830365,0.034559512652296155,0.035379568884723524,0.020501405810684162,0.014058106841611996,0.01253514526710403,1
1882,E02001974,0.06308114961961116,0.054945054945054944,0.05378275570583263,0.06149619611158073,0.07438715131022823,0.07111158072696534,0.0521978021978022,0.06677937447168217,0.06403212172442942,0.060016906170752324,0.07005494505494506,0.07248520710059171,0.05621301775147929,0.04311073541842773,0.04427303465765004,0.03803888419273035,0.025676246830092984,0.0283178360101437,1
1883,E02001975,0.07277486910994764,0.06400523560209424,0.055104712041884815,0.06531413612565445,0.07054973821989528,0.0712041884816754,0.053795811518324604,0.06269633507853403,0.06570680628272252,0.07212041884816754,0.07591623036649214,0.0700261780104712,0.05824607329842932,0.041361256544502616,0.03599476439790576,0.028403141361256545,0.018717277486910995,0.01806282722513089,1
1884,E02001976,0.07476012793176973,0.055170575692963755,0.048507462686567165,0.05730277185501066,0.06636460554371001,0.07036247334754797,0.048507462686567165,0.07462686567164178,0.06756396588486141,0.06996268656716417,0.06663113006396588,0.05890191897654584,0.05077292110874201,0.04797441364605544,0.05303837953091684,0.04091151385927505,0.023720682302771856,0.02492004264392324,1
1885,E02001977,0.0568091054313099,0.06449680511182108,0.12180511182108626,0.10263578274760383,0.10123801916932908,0.07338258785942492,0.06429712460063898,0.0625,0.06130191693290735,0.05221645367412141,0.056110223642172524,0.04862220447284345,0.03953674121405751,0.02865415335463259,0.02266373801916933,0.018170926517571885,0.011182108626198083,0.01437699680511182,1
1886,E02001978,0.06402349486049927,0.057709251101321586,0.0604992657856094,0.08002936857562408,0.08311306901615272,0.07430249632892805,0.0762114537444934,0.057709251101321586,0.05961820851688693,0.06519823788546256,0.07298091042584434,0.061380323054331866,0.04757709251101322,0.0408223201174743,0.03788546255506608,0.0262848751835536,0.01629955947136564,0.018355359765051395,1
1887,E02001979,0.05547627541919372,0.049768105601141636,0.04637887977167321,0.05797359971459151,0.07634677131644667,0.06386014983945773,0.05048162682839814,0.059043881555476276,0.062076346771316446,0.057438458794149126,0.06617909382804138,0.07188726364609348,0.05940064216910453,0.044059935783089546,0.04923296468069925,0.0444166963967178,0.03995718872636461,0.04602211915804495,1
1888,E02001980,0.04905008635578584,0.041623488773747844,0.044386873920552676,0.05060449050086356,0.05647668393782383,0.05094991364421416,0.04766839378238342,0.05129533678756477,0.05457685664939551,0.04507772020725389,0.07357512953367876,0.0770293609671848,0.06597582037996545,0.05630397236614853,0.08013816925734024,0.06873920552677029,0.04991364421416235,0.036614853195164075,1
1889,E02001981,0.06444411370739693,0.12829290072927518,0.15984521506176513,0.08967108200625093,0.07411817234707546,0.0727042714689686,0.08386664682244381,0.06243488614377139,0.0477005506771841,0.06615567792826313,0.04077987795802947,0.031701146003869626,0.023440988242297962,0.016966810537282332,0.013246018752790594,0.010046137818127698,0.006920672719154636,0.007664831076052984,1
1890,E02001982,0.056592557365354894,0.05540363809297349,0.05671144929259303,0.07181072405183687,0.08144097015812626,0.07490191416002853,0.05908928783735584,0.06087266674592795,0.06015931518249911,0.06265604565450006,0.07074069670669361,0.06408274878135775,0.04613006776839853,0.04303887766020687,0.04327666151468315,0.034359766971822615,0.02900963024610629,0.029722981809535132,1
1891,E02001983,0.05307409353652128,0.05425643720441408,0.06135049921177089,0.06726221755123489,0.07488176563321072,0.07186022070415134,0.055176037834997374,0.06332107199159222,0.06568575932737783,0.05990541250656858,0.07159747766684182,0.0743562795585917,0.05346820809248555,0.0512348922753547,0.04611140304781923,0.031135049921177087,0.024960588544403573,0.020362585391487126,1
1892,E02001984,0.06764762086757119,0.055513090005732846,0.07242499522262565,0.07127842537741258,0.08188419644563348,0.07347601758073763,0.06545002866424612,0.07070514045480604,0.060959296770494935,0.06497229122874068,0.0693674756353908,0.0648767437416396,0.05073571565067839,0.03305943053697688,0.03277278807567361,0.027995413720619148,0.016625262755589527,0.02025606726543092,1
1893,E02001985,0.0329004329004329,0.1395021645021645,0.34794372294372294,0.09502164502164502,0.06482683982683983,0.05064935064935065,0.03214285714285714,0.04632034632034632,0.030952380952380953,0.03787878787878788,0.02922077922077922,0.02803030303030303,0.021753246753246754,0.011904761904761904,0.008874458874458875,0.007792207792207792,0.007467532467532467,0.006818181818181818,1
1894,E02001986,0.06140350877192982,0.05137844611528822,0.060526315789473685,0.06904761904761905,0.08408521303258146,0.07205513784461152,0.06416040100250626,0.06152882205513784,0.06403508771929825,0.06704260651629072,0.06766917293233082,0.06541353383458647,0.056892230576441105,0.043734335839599,0.03984962406015038,0.029323308270676692,0.02243107769423559,0.019423558897243107,1
1895,E02001987,0.03416201589717571,0.050735667174023336,0.19211905969896836,0.11855234229663453,0.08811094199222053,0.07052257737189244,0.042279722645019446,0.0502283105022831,0.051581261626923725,0.03602232369355657,0.04819888381532217,0.045323862675460846,0.03669879925587688,0.030779638085574157,0.03230170810079486,0.0258751902587519,0.01995602908844918,0.026551665821072212,1
1896,E02001988,0.018292682926829267,0.15405308464849354,0.35276183644189385,0.109487087517934,0.06312769010043041,0.03945480631276901,0.0273493543758967,0.03398493543758967,0.029053084648493543,0.024031563845050216,0.03039813486370158,0.02878407460545194,0.02268651362984218,0.018023672883787662,0.017306312769010044,0.012733142037302726,0.008967001434720229,0.009505021520803443,1
1897,E02001989,0.062122656498252306,0.06037496027963139,0.09262789958690816,0.07260883380997776,0.08388941849380362,0.07372100413091834,0.06132824912615189,0.06180489354941214,0.057991738163330156,0.06418811566571338,0.05703844931680966,0.056085160470289164,0.051159834763266604,0.037813790911979665,0.04242135367016206,0.026533206228153798,0.021448999046711152,0.016841436288528758,1
1898,E02001990,0.0668481219379423,0.05073489384866631,0.046815459989112684,0.05596080566140446,0.06336418072945019,0.06227544910179641,0.04409363091997823,0.0663037561241154,0.0628198149156233,0.05683179096352749,0.06554164398475776,0.07468698965704954,0.0632553075666848,0.05606967882416984,0.0562874251497006,0.04235166031573217,0.03331518780620577,0.032444202504082746,1
1899,E02001991,0.049209346235544016,0.05546377153646448,0.08331366532924239,0.05841397215010621,0.0580599480764692,0.05628982770828416,0.03729053575643144,0.05581779561010149,0.059004012272834555,0.043426953032806234,0.07115883880103847,0.06773660608921407,0.06927071040830776,0.064196365352844,0.059594052395562896,0.04389898513098891,0.029383998111871607,0.03847061600188813,1
1900,E02001992,0.08232894492861116,0.06823660300389393,0.05785277211199703,0.05998516595586872,0.07500463563879102,0.07500463563879102,0.06758761357315038,0.06526979417763767,0.06434266641943259,0.0839050621175598,0.06239569812720193,0.05850176154274059,0.046449100686074545,0.04070090858520304,0.03523085481179306,0.028555534952716486,0.0149267569071018,0.013721490821435194,1
1901,E02001993,0.061101836393989986,0.09259877573734002,0.16972732331663884,0.0687813021702838,0.054424040066777965,0.05898720089037284,0.04574290484140234,0.050528658875904284,0.04919309961046188,0.05831942125765164,0.05464663327768503,0.05353366722314969,0.04674457429048414,0.03984418475236505,0.03772954924874791,0.027378964941569283,0.01691708402893712,0.013800779076238175,1
1902,E02001994,0.061683417085427135,0.05464824120603015,0.055402010050251256,0.05527638190954774,0.08216080402010051,0.08128140703517588,0.05515075376884422,0.06947236180904523,0.059547738693467335,0.062185929648241205,0.06896984924623116,0.05565326633165829,0.05577889447236181,0.04271356783919598,0.05037688442211055,0.036306532663316585,0.02964824120603015,0.023743718592964824,1
1903,E02001995,0.047735228598705846,0.0452954280258831,0.09557653548318659,0.08528694176302111,0.10957886920547363,0.09398536119656306,0.07245146918425799,0.06725363318128778,0.0510236554577278,0.06438951946536543,0.05272090803012623,0.047204837169831336,0.037976026307414874,0.0341572080195184,0.028428980587673704,0.02991407658852233,0.016123899437785087,0.02089742229765567,1
1904,E02001996,0.07906371911573472,0.06423927178153446,0.05838751625487646,0.07048114434330299,0.08387516254876463,0.07490247074122236,0.08179453836150845,0.06749024707412224,0.06293888166449935,0.07620286085825748,0.06618985695708712,0.05435630689206762,0.04460338101430429,0.032899869960988294,0.026527958387516256,0.0235370611183355,0.01742522756827048,0.015084525357607282,1
1905,E02001997,0.06076633756464504,0.05289139633286319,0.045016455101081335,0.04431123648330983,0.05300893276915844,0.06053126469205454,0.045839210155148094,0.06440996708979783,0.06064880112834979,0.05782792665726375,0.0736953455571227,0.07522331922896097,0.0657028678890456,0.059943582510578276,0.05371415138692995,0.04666196520921485,0.037611659614480486,0.042195580629995295,1
1906,E02001998,0.0700563100364359,0.059622391520370986,0.0511758860549851,0.048029148724743294,0.04885723749585956,0.06078171579993375,0.04670420669095727,0.07386551838357072,0.0693938390195429,0.057469360715468695,0.07618416694269625,0.0637628353759523,0.057138125207022196,0.04637297118251076,0.05283206359721762,0.0483603842331898,0.03776084796290162,0.031632991056641274,1
1907,E02001999,0.03857566765578635,0.3012418947137048,0.17474447741510057,0.04978569073524563,0.028904275195076382,0.030882514562039786,0.02143092647543686,0.032750851741949666,0.036487526101769426,0.02934388394329047,0.040773711396856795,0.039784591713375096,0.03769645015935817,0.03769645015935817,0.03571821079239477,0.029453786130343995,0.017474447741510055,0.01725464336740301,1
1908,E02002000,0.05715955581531268,0.055990648743424895,0.05914669783752192,0.07247223845704266,0.0734073641145529,0.05786090005844535,0.0701344243132671,0.052133255406195206,0.06160140268848627,0.06487434248977206,0.07796610169491526,0.06534190531852718,0.056925774400935124,0.04582115721800117,0.04114552893045003,0.03284628872004676,0.03191116306253653,0.02326125073056692,1
1909,E02002001,0.06368586041907276,0.05708628939118957,0.05312654677445966,0.06698564593301436,0.05642633228840126,0.06533575317604355,0.040257383270087446,0.055931364461310015,0.06599571027883187,0.05659132156409833,0.08579442336248144,0.07094538854974426,0.06401583897046692,0.05263157894736842,0.04999175053621514,0.03860749051311665,0.030688005279656823,0.02590331628444151,1
1910,E02002002,0.04536889404261487,0.04218002609073779,0.04203507754747065,0.04507899695608059,0.04855776199449195,0.04261487172053921,0.03855631250905928,0.05276126974923902,0.06131323380200029,0.04580373967241629,0.07160458037396725,0.06972024931149443,0.057544571677054644,0.07087983765763155,0.08175097840266705,0.07711262501811857,0.05363096100884186,0.053486012465574724,1
1911,E02002003,0.056085125249390376,0.04932387497228996,0.05032143648858346,0.06328973620039903,0.0646198182221237,0.05442252272223454,0.051651518510308136,0.05298160053203281,0.06273553535801374,0.056971846597206825,0.07725559742850809,0.08545776989581025,0.05641764575482155,0.0509864774994458,0.051429838173354024,0.04422522722234538,0.03724229660829084,0.0345821325648415,1
1912,E02002004,0.06556728232189973,0.058179419525065966,0.05079155672823219,0.06174142480211082,0.07058047493403694,0.06728232189973615,0.054353562005277044,0.056068601583113456,0.06174142480211082,0.06886543535620053,0.07467018469656993,0.07453825857519789,0.05633245382585752,0.04841688654353562,0.043139841688654354,0.035224274406332454,0.027968337730870714,0.02453825857519789,1
1913,E02002005,0.08201860841423948,0.06745550161812297,0.059364886731391585,0.07109627831715211,0.08131067961165049,0.07190533980582524,0.0737257281553398,0.055117313915857606,0.05997168284789644,0.09375,0.062398867313915855,0.053296925566343044,0.040453074433656956,0.03853155339805825,0.03125,0.027204692556634304,0.017597087378640776,0.013551779935275081,1
1914,E02002006,0.05541833899351652,0.049861068230935474,0.056344550787280026,0.06668724915097252,0.07224451991355356,0.06251929607903674,0.06468045693115158,0.05927755480086446,0.061284347020685394,0.06823093547391171,0.07841926520531028,0.0725532571781414,0.063908613769682,0.04723680148193887,0.041062056190182154,0.03426983636924977,0.02253782031491201,0.023464032108675516,1
1915,E02002007,0.04951262738147984,0.05062029242357111,0.04231280460788658,0.05582631812140009,0.0640230394328755,0.05937084625609216,0.055494018608772705,0.05449712007089056,0.05848471422241914,0.05206025697828977,0.07321665928223305,0.0742135578201152,0.05106335844040762,0.05327868852459016,0.0628046078865751,0.05892778023925565,0.04685423128046079,0.03743907842268498,1
1916,E02002008,0.05890998162890386,0.05572565829761176,0.054990814451928965,0.06393141457440293,0.06099203919167177,0.06356399265156154,0.04935701163502756,0.06344151867728108,0.07813839559093692,0.05388854868340478,0.08928352725045928,0.08940600122473974,0.061481935088793634,0.046295162278015924,0.04004898958971219,0.027066748315982853,0.02131047152480098,0.022167789344764238,1
1917,E02002009,0.08222066057624737,0.06718200983836964,0.057203092059030215,0.07659873506676036,0.08025298664792692,0.07336612789880534,0.07955024595924104,0.06676036542515812,0.059030217849613494,0.07870695713281799,0.05888966971187632,0.05579761068165847,0.04792691496837667,0.03752635277582572,0.030358397751229796,0.02178496134926212,0.014054813773717497,0.012789880534082924,1
1918,E02002010,0.06258210916039651,0.060312910545801984,0.06580675982324137,0.07560014331780723,0.08312432819777857,0.07261435566702495,0.0760778693419324,0.06986743102830527,0.05911859548548907,0.06425415024483459,0.06437358175086588,0.057207691388988416,0.04454795174967156,0.04299534217126478,0.029619013495760182,0.026752657351009197,0.021139376567538518,0.024005732712289504,1
1919,E02002011,0.051481795088907704,0.04775613886536833,0.042675698560541916,0.05707027942421677,0.053852667231160035,0.054868755292125315,0.043014394580863674,0.05114309906858595,0.058933107535986455,0.05198983911939035,0.07806943268416595,0.07400508044030482,0.06282811176968671,0.0672311600338696,0.07129551227773073,0.0602878916172735,0.037087214225232853,0.03640982218458933,1
1920,E02002012,0.05634137644122192,0.0603827409960775,0.0559847854510876,0.0738143349578034,0.06680137881849518,0.05800546772851539,0.06656365149173897,0.055865921787709494,0.07072387970997267,0.06549387852133602,0.07143706169024129,0.06846547010578866,0.05170569356947581,0.04184000950909307,0.03946273624153097,0.032568643765600855,0.02817068822061096,0.036372280993700226,1
1921,E02002013,0.0502283105022831,0.0547945205479452,0.04170471841704718,0.04048706240487063,0.043074581430745815,0.047792998477929984,0.03576864535768645,0.056012176560121765,0.06316590563165905,0.048249619482496196,0.07747336377473364,0.076103500761035,0.0700152207001522,0.06118721461187215,0.06757990867579909,0.06879756468797564,0.052359208523592084,0.045205479452054796,1
1922,E02002014,0.0694177093358999,0.0748315688161694,0.06689124157844081,0.07892204042348412,0.08650144369586141,0.06809432146294514,0.0777189605389798,0.06520692974013474,0.05750721847930702,0.08084696823869104,0.059071222329162655,0.052815206929740136,0.04728103946102021,0.02947545717035611,0.0330846968238691,0.021896053897978825,0.013715110683349374,0.016722810394610203,1
1923,E02002015,0.056240260660150164,0.05029040940643151,0.05156537753222836,0.07054823629409265,0.07493979317183737,0.06743164754214478,0.06275676441422298,0.056523586910327245,0.061056806913160504,0.061340133163337585,0.07267318317042074,0.07267318317042074,0.05439864003399915,0.04476554752797847,0.05029040940643151,0.03994900127496812,0.030174245643858903,0.022382773763989235,1
1924,E02002016,0.07358607830950901,0.05680546923555003,0.0509633312616532,0.07458048477315103,0.07719080174021131,0.06712243629583592,0.06886264760720945,0.056681168427594776,0.0620261031696706,0.07706650093225606,0.06625233064014915,0.059291485394655064,0.05543816034804226,0.041516469857054074,0.03903045369794904,0.02846488502175264,0.023617153511497825,0.021504039776258546,1
1925,E02002017,0.0615937538728467,0.054033957119841367,0.0606023051183542,0.06642706655099764,0.07212789688932954,0.06630313545668608,0.06221340934440451,0.05614078572313794,0.0582476143264345,0.06605527326806296,0.07411079439831454,0.06717065311686703,0.055149336968645435,0.04833312678150948,0.046226298178212916,0.03556822406741852,0.02825628950303631,0.02144007931590036,1
