,GEOGRAPHY_CODE,One-person household,One-person household: Aged 66 years and over,One-person household: Other,Other household types,"Other household types: Other, including all full-time students and all aged 66 years and over",Other household types: With dependent children,Single family household,Single family household: All aged 66 years and over,Single family household: Cohabiting couple family,Single family household: Cohabiting couple family: All children non-dependent,Single family household: Cohabiting couple family: No children,Single family household: Cohabiting couple family: With dependent children,Single family household: Lone parent family,Single family household: Lone parent family: All children non-dependent,Single family household: Lone parent family: With dependent children,Single family household: Married or civil partnership couple,Single family household: Married or civil partnership couple: All children non-dependent,Single family household: Married or civil partnership couple: Dependent children,Single family household: Married or civil partnership couple: No children,Single family household: Other single family household,Single family household: Other single family household: Other family composition,Total: All households
2119,E02002217,0.3161231884057971,0.09842995169082126,0.21769323671497584,0.11352657004830918,0.03894927536231884,0.07457729468599034,0.5703502415458938,0.02717391304347826,0.06672705314009662,0.005132850241545894,0.028079710144927536,0.03351449275362319,0.14704106280193235,0.042572463768115944,0.10446859903381643,0.3188405797101449,0.042874396135265704,0.22161835748792272,0.05434782608695652,0.010567632850241546,0.010567632850241546,1
2120,E02002218,0.2997177315884013,0.11290736463946625,0.18681036694893507,0.07595586348473185,0.02360790351552476,0.05234795996920708,0.6243264049268669,0.06184244290479856,0.09160892994611239,0.005388760585065435,0.04695919938414165,0.03926096997690531,0.15268154991018731,0.03977418527072107,0.11290736463946625,0.31229150628688734,0.04670259173723377,0.18013856812933027,0.08545034642032333,0.00590197587888119,0.00590197587888119,1
2121,E02002219,0.18805704099821746,0.05035650623885918,0.13770053475935828,0.15062388591800357,0.040998217468805706,0.10962566844919786,0.661319073083779,0.02094474153297683,0.03832442067736185,0.00267379679144385,0.008467023172905526,0.027183600713012478,0.13458110516934046,0.04055258467023173,0.09402852049910873,0.4496434937611408,0.06194295900178253,0.3266488413547237,0.06105169340463458,0.017825311942959002,0.017825311942959002,1
2122,E02002220,0.17234775947912678,0.052470317885867486,0.11987744159325929,0.1554959785522788,0.0425124473381846,0.11298353121409421,0.6721562619685945,0.01991574109536576,0.040214477211796246,0.0038299502106472617,0.010340865568747606,0.026043661432401378,0.18383761011106856,0.07353504404442743,0.11030256606664113,0.41784756798161626,0.07123707391803906,0.29184220605132133,0.05476828801225584,0.010340865568747606,0.010340865568747606,1
2123,E02002222,0.2436269764440142,0.10261374636979671,0.14101323007421748,0.08260729267505647,0.023233301064859633,0.05937399161019684,0.6737657308809293,0.05324298160696999,0.07615359793481769,0.006131010003226848,0.030009680542110357,0.040012907389480476,0.18973862536302033,0.05808325266214908,0.13165537270087124,0.34333656018070347,0.0500161342368506,0.21426266537592772,0.07905776056792514,0.011293965795417877,0.011293965795417877,1
2124,E02002223,0.23022847100175747,0.05052724077328647,0.179701230228471,0.15246045694200352,0.04086115992970123,0.11159929701230228,0.617311072056239,0.024165202108963092,0.05184534270650264,0.005272407732864675,0.017135325131810195,0.029437609841827767,0.1634446397188049,0.04701230228471002,0.11643233743409491,0.35896309314586994,0.05711775043936731,0.24736379613356765,0.054481546572934976,0.018892794376098417,0.018892794376098417,1
2125,E02002224,0.21958762886597938,0.06391752577319587,0.1556701030927835,0.16907216494845362,0.041237113402061855,0.12783505154639174,0.6113402061855671,0.016151202749140895,0.03505154639175258,0.0024054982817869417,0.010309278350515464,0.022336769759450172,0.13402061855670103,0.055326460481099654,0.07869415807560137,0.4106529209621993,0.05945017182130584,0.2934707903780069,0.0577319587628866,0.015463917525773196,0.015463917525773196,1
2126,E02002225,0.3100328947368421,0.12664473684210525,0.18338815789473684,0.042214912280701754,0.019736842105263157,0.022478070175438597,0.6477521929824561,0.0912828947368421,0.1269188596491228,0.00849780701754386,0.06469298245614036,0.0537280701754386,0.12088815789473684,0.03536184210526316,0.08552631578947369,0.3012609649122807,0.0537280701754386,0.13432017543859648,0.11321271929824561,0.007401315789473684,0.007401315789473684,1
2127,E02002226,0.296474358974359,0.041666666666666664,0.2548076923076923,0.17895299145299146,0.05742521367521367,0.12152777777777778,0.5245726495726496,0.016826923076923076,0.042200854700854704,0.0013354700854700855,0.020032051282051284,0.020833333333333332,0.12286324786324786,0.03872863247863248,0.08413461538461539,0.3234508547008547,0.06116452991452991,0.22248931623931623,0.039797008547008544,0.019230769230769232,0.019230769230769232,1
2128,E02002227,0.3715753424657534,0.0976027397260274,0.273972602739726,0.1053082191780822,0.047517123287671235,0.05779109589041096,0.5231164383561644,0.022688356164383562,0.0958904109589041,0.00684931506849315,0.03339041095890411,0.05565068493150685,0.15368150684931506,0.05351027397260274,0.10017123287671233,0.2418664383561644,0.034674657534246575,0.1502568493150685,0.056934931506849314,0.00898972602739726,0.00898972602739726,1
2129,E02002228,0.3341994153946086,0.10847677817473206,0.2257226372198766,0.058460539136083144,0.027606365703150372,0.03085417343293277,0.6073400454693082,0.034426761935693405,0.11172458590451445,0.007469957778499512,0.04222150048717116,0.062033127638843784,0.235790841182202,0.06040922377395258,0.17538161740824942,0.21532965248457292,0.03637544657356284,0.11139980513153622,0.06755440077947386,0.01006820396232543,0.01006820396232543,1
2130,E02002229,0.32071471835251364,0.13718958207147183,0.1835251362810418,0.05360387643852211,0.028164748637189582,0.025439127801332527,0.6256814052089643,0.08116293155663235,0.11387038158691702,0.010902483343428226,0.05390672319806178,0.049061175045427015,0.1441550575408843,0.043609933373712904,0.10054512416717142,0.28043609933373714,0.059660811629315566,0.11629315566323441,0.10448213204118716,0.0060569351907934586,0.0060569351907934586,1
2131,E02002230,0.3400997150997151,0.08297720797720798,0.2571225071225071,0.12321937321937322,0.03774928774928775,0.08547008547008547,0.5366809116809117,0.008903133903133903,0.05128205128205128,0.002849002849002849,0.01566951566951567,0.03276353276353276,0.16987179487179488,0.03632478632478633,0.13354700854700854,0.2905982905982906,0.0405982905982906,0.2101139601139601,0.039886039886039885,0.016025641025641024,0.016025641025641024,1
2132,E02002231,0.23659929701230228,0.08501757469244288,0.1515817223198594,0.08457820738137083,0.02570298769771529,0.058875219683655534,0.6788224956063269,0.059973637961335674,0.0843585237258348,0.007688927943760984,0.037126537785588755,0.03954305799648506,0.15992970123022848,0.05052724077328647,0.109402460456942,0.3631370826010545,0.06612478031634446,0.2100175746924429,0.08699472759226713,0.011423550087873463,0.011423550087873463,1
2133,E02002232,0.3174971031286211,0.09733487833140209,0.220162224797219,0.08574739281575898,0.02626496716879104,0.05948242564696794,0.59675550405562,0.03592120509849363,0.09308613364233295,0.004248744689069139,0.03707995365005794,0.05175743530320587,0.1541135573580533,0.050212437234453455,0.10390112012359985,0.30166087292390886,0.036693704132869834,0.20973348783314022,0.0552336809578988,0.01197373503283121,0.01197373503283121,1
2134,E02002233,0.18774918448713301,0.056179775280898875,0.13156940920623414,0.13120695904313157,0.0395070677781805,0.09169989126495107,0.6810438564697354,0.017397607828923523,0.04893077201884741,0.0032620514679231605,0.012685755708590069,0.03298296484233418,0.2084088437839797,0.05545487495469373,0.15295396882928597,0.3870967741935484,0.05328017397607829,0.2870605291772381,0.04675607104023197,0.01920985864443639,0.01920985864443639,1
2135,E02002234,0.3748046264457643,0.11316036261331666,0.26164426383244765,0.0525164113785558,0.02313222882150672,0.02938418255704908,0.5726789621756799,0.023444826508283837,0.1172241325414192,0.01031572366364489,0.03938730853391685,0.06752110034385746,0.2378868396373867,0.054391997499218504,0.1834948421381682,0.17818068146295718,0.03125976867771178,0.09065332916536417,0.05626758361988121,0.01594248202563301,0.01594248202563301,1
2136,E02002235,0.2829226847918437,0.08411214953271028,0.1988105352591334,0.0955819881053526,0.03271028037383177,0.06287170773152082,0.6214953271028038,0.038232795242141036,0.07306711979609176,0.008920985556499575,0.0318606627017842,0.03228547153780799,0.15632965165675447,0.044180118946474084,0.11214953271028037,0.3419711129991504,0.05649957519116398,0.2141036533559898,0.0713678844519966,0.0118946474086661,0.0118946474086661,1
2137,E02002236,0.30218921032056295,0.12900703674745895,0.17318217357310398,0.06254886630179828,0.0218921032056294,0.040656763096168884,0.6352619233776388,0.0707584050039093,0.10086004691164972,0.009773260359655981,0.048084440969507425,0.04300234558248632,0.12861610633307272,0.042611415168100075,0.08600469116497264,0.3236903831118061,0.054730258014073496,0.17943706020328382,0.08952306489444879,0.011336982017200938,0.011336982017200938,1
2138,E02002237,0.2665671641791045,0.09850746268656717,0.16805970149253732,0.06477611940298507,0.021194029850746268,0.04358208955223881,0.6686567164179105,0.06597014925373135,0.1271641791044776,0.009850746268656717,0.05432835820895522,0.06298507462686567,0.16865671641791044,0.049253731343283584,0.11940298507462686,0.2949253731343284,0.056119402985074625,0.14686567164179104,0.09194029850746269,0.011940298507462687,0.011940298507462687,1
2139,E02002238,0.32677469135802467,0.1431327160493827,0.18364197530864199,0.05941358024691358,0.026234567901234566,0.033179012345679014,0.6138117283950617,0.04513888888888889,0.1087962962962963,0.010802469135802469,0.05015432098765432,0.047839506172839504,0.19290123456790123,0.059799382716049385,0.13310185185185186,0.25617283950617287,0.047453703703703706,0.13503086419753085,0.07368827160493827,0.010802469135802469,0.010802469135802469,1
2140,E02002239,0.3011520737327189,0.11036866359447005,0.19078341013824884,0.06175115207373272,0.02511520737327189,0.03663594470046083,0.6370967741935484,0.047926267281105994,0.13294930875576036,0.012211981566820277,0.05576036866359447,0.06497695852534562,0.1453917050691244,0.03870967741935484,0.10668202764976958,0.3034562211981567,0.05414746543778802,0.14608294930875576,0.1032258064516129,0.007373271889400922,0.007373271889400922,1
2141,E02002240,0.29425933360096346,0.11180248896025692,0.18245684464070655,0.039542352468887994,0.02027298273785628,0.019269369731031716,0.6661983139301485,0.08269771176234444,0.13709353673223604,0.0072260136491368926,0.06764351665997591,0.06222400642312324,0.10959454034524288,0.0351264552388599,0.07446808510638298,0.3334002408671216,0.0644319550381373,0.14150943396226415,0.12745885186672018,0.0034122842232035327,0.0034122842232035327,1
2142,E02002241,0.31345926800472257,0.12180243998425816,0.19165682802046438,0.051357733175914994,0.024203069657615112,0.02715466351829988,0.6351829988193625,0.05568673750491932,0.13616686343959072,0.011806375442739079,0.05686737504919323,0.0674931129476584,0.170995670995671,0.043683589138134596,0.1273120818575364,0.2634789452971271,0.04939000393545848,0.11865407319952774,0.09543486816214089,0.00885478158205431,0.00885478158205431,1
2143,E02002242,0.31928225576758756,0.13984619766448306,0.17943605810310453,0.044716604955853036,0.02164625462831102,0.02307035032754201,0.6360011392765594,0.11307319851894047,0.12418114497294218,0.013101680432925093,0.05724864710908573,0.053830817430931356,0.11392765593847906,0.04414696667616064,0.06978068926231842,0.2799772144688123,0.054400455710623755,0.10766163486186271,0.11791512389632583,0.00484192537738536,0.00484192537738536,1
2144,E02002243,0.32129186602870813,0.13636363636363635,0.18492822966507177,0.04569377990430622,0.0215311004784689,0.02416267942583732,0.6330143540669857,0.08373205741626795,0.1361244019138756,0.009569377990430622,0.05933014354066986,0.06722488038277512,0.1471291866028708,0.05382775119617225,0.09330143540669857,0.2602870813397129,0.05215311004784689,0.10406698564593302,0.10406698564593302,0.005741626794258373,0.005741626794258373,1
2145,E02002244,0.2924242424242424,0.14469696969696969,0.14772727272727273,0.03295454545454545,0.020075757575757577,0.012878787878787878,0.6746212121212121,0.12045454545454545,0.12196969696969696,0.010984848484848484,0.055303030303030305,0.05568181818181818,0.11931818181818182,0.04583333333333333,0.07348484848484849,0.3109848484848485,0.0731060606060606,0.12234848484848485,0.11553030303030302,0.001893939393939394,0.001893939393939394,1
2146,E02002245,0.30629432624113473,0.10372340425531915,0.2025709219858156,0.04521276595744681,0.02349290780141844,0.02171985815602837,0.6484929078014184,0.054078014184397165,0.14893617021276595,0.01551418439716312,0.053634751773049646,0.0797872340425532,0.21586879432624115,0.05274822695035461,0.16312056737588654,0.22163120567375885,0.04521276595744681,0.08643617021276596,0.0899822695035461,0.007978723404255319,0.007978723404255319,1
2147,E02002246,0.2997428103811082,0.15220949263502456,0.1475333177460837,0.027121814355856907,0.015197568389057751,0.011924245966799158,0.6731353752630348,0.1342062193126023,0.12181435585690904,0.010521393500116905,0.057283142389525366,0.054009819967266774,0.08159925181201777,0.031096563011456628,0.05050268880056114,0.3336450783259294,0.06593406593406594,0.13514145429039046,0.132569558101473,0.0018704699555763386,0.0018704699555763386,1
2148,E02002247,0.3672039243167484,0.15370240597991122,0.2135015183368372,0.043914973137117494,0.02592852137351086,0.017986451763606633,0.5888811025461341,0.08479327259985985,0.14272366269563186,0.007474889044615744,0.08526045316514833,0.049988320485867786,0.08245736977341743,0.027563653352020556,0.05489371642139687,0.2747021723896286,0.03830880635365569,0.10721793973370708,0.12917542630226583,0.004204625087596356,0.004204625087596356,1
2149,E02002248,0.32156745438229134,0.13251570445707447,0.18905174992521687,0.05354472031109782,0.026024528866287765,0.02752019144481005,0.6248878253066108,0.06281782829793599,0.14178881244391264,0.014059228238109482,0.057433443015255756,0.07029614119054742,0.1728985940771762,0.0508525276697577,0.12204606640741848,0.23930601256356565,0.05354472031109782,0.09392760993119952,0.09183368232126832,0.00807657792402034,0.00807657792402034,1
2150,E02002249,0.3212650853100291,0.10112359550561797,0.22014148980441114,0.03786933000416146,0.019975031210986267,0.0178942987931752,0.6408655846858095,0.05076987099459009,0.143986683312526,0.011235955056179775,0.059508947149396585,0.07324178110694965,0.22180607573866,0.049937578027465665,0.17186849771119433,0.21598002496878901,0.04411152725759467,0.08780690803162713,0.08406158967956721,0.008322929671244279,0.008322929671244279,1
2151,E02002250,0.3504914640455251,0.1546818416968443,0.1958096223486808,0.03414381789963787,0.01784790481117434,0.016295913088463527,0.6153647180548371,0.10475944128297983,0.11691670977754785,0.005431971029487843,0.06311433005690636,0.048370408691153645,0.1016554578375582,0.03517847904811174,0.06647697878944646,0.29048111743404037,0.05509570615623383,0.10450077599586136,0.13088463528194516,0.0015519917227108122,0.0015519917227108122,1
2152,E02002251,0.5119662130455185,0.14054434537775692,0.37142186766776164,0.03894885030502112,0.02346316283435007,0.015485687470671047,0.44908493664946036,0.047630220553730646,0.10722665415297983,0.0070389488503050214,0.06170811825434069,0.03847958704833412,0.11051149694978883,0.03566400750821211,0.07484748944157672,0.17902393242609105,0.02674800563115908,0.07531675269826373,0.07695917409666823,0.004692632566870014,0.004692632566870014,1
2153,E02002252,0.26823194592671645,0.12913553895410887,0.1390964069726076,0.04019921736036997,0.015297047314123088,0.024902170046246886,0.6915688367129136,0.1152614727854856,0.12522234080398434,0.006759160441124155,0.06154393454286731,0.056919245819992886,0.10743507648523658,0.03450729277837069,0.07292778370686588,0.3390252579153326,0.05371753824261829,0.1479900391319815,0.13731768054073284,0.004624688722874422,0.004624688722874422,1
2154,E02002253,0.2814790139906729,0.09726848767488341,0.18421052631578946,0.08127914723517655,0.028980679546968688,0.05229846768820786,0.6372418387741505,0.040972684876748836,0.09327115256495669,0.006329113924050633,0.037308461025982675,0.04963357761492338,0.17355096602265158,0.040972684876748836,0.13257828114590273,0.31845436375749503,0.040972684876748836,0.2028647568287808,0.07461692205196535,0.010992671552298468,0.010992671552298468,1
2155,E02002254,0.2874538745387454,0.13726937269372694,0.15018450184501844,0.03099630996309963,0.016974169741697416,0.014022140221402213,0.681549815498155,0.12472324723247233,0.12435424354243542,0.008118081180811807,0.06420664206642067,0.052029520295202955,0.1033210332103321,0.03284132841328413,0.07047970479704797,0.3287822878228782,0.05867158671586716,0.14907749077490776,0.12103321033210332,0.00036900369003690036,0.00036900369003690036,1
2156,E02002255,0.32139883430474603,0.08950874271440466,0.23189009159034138,0.16444629475437136,0.04787676935886761,0.11656952539550375,0.5141548709408826,0.021232306411323898,0.04412989175686927,0.002497918401332223,0.020399666944213156,0.021232306411323898,0.12656119900083265,0.041631973355537054,0.08492922564529559,0.3122398001665279,0.05203996669442131,0.2119067443796836,0.04829308909242298,0.009991673605328892,0.009991673605328892,1
2157,E02002256,0.35850837856974277,0.1383054047675242,0.22020297380221854,0.048383290063724334,0.028793957989143262,0.01958933207458107,0.593108331366533,0.07670521595468492,0.14349775784753363,0.011328770356384235,0.07505310361104556,0.05711588388010385,0.12697663441113996,0.03375029502006136,0.09322633939107859,0.23884824168043428,0.042010856738258204,0.10361104555109747,0.09322633939107859,0.007080481472740146,0.007080481472740146,1
2158,E02002257,0.2855809612692487,0.07372841810545963,0.21185254316378907,0.11339244050396641,0.036864209052729816,0.07652823145123658,0.6010265982267848,0.026598226784881007,0.07092860475968268,0.004199720018665422,0.03593093793747083,0.03079794680354643,0.1502566495566962,0.03546430237984134,0.11479234717685488,0.34391040597293515,0.04899673355109659,0.22865142323845078,0.06626224918338777,0.009332711152589827,0.009332711152589827,1
2159,E02002258,0.34156581872067177,0.14201037293158805,0.1995554457890837,0.02766115090145715,0.014324524573968881,0.013336626327488268,0.630773030377871,0.09730797727834033,0.13311928871326253,0.008150160533465053,0.0743393430476661,0.05062978513213139,0.0990367992096814,0.03383551494196098,0.06520128426772043,0.29859224499876513,0.0511237342553717,0.130649543097061,0.11681896764633243,0.002716720177821684,0.002716720177821684,1
2160,E02002259,0.3573487031700288,0.1456932436759526,0.21165545949407621,0.051232788984950366,0.024975984630163303,0.026256804354787062,0.5914185078450208,0.08901697086135127,0.12167787383925713,0.004482869036183158,0.07396733909702209,0.043227665706051875,0.10630803714377202,0.036183157220621195,0.07012487992315082,0.27057316682676913,0.04354787063720781,0.12936279218699967,0.09766250400256164,0.0038424591738712775,0.0038424591738712775,1
2161,E02002260,0.3824747010119595,0.1359245630174793,0.24655013799448022,0.04139834406623735,0.027138914443422264,0.014259429622815088,0.5761269549218031,0.07957681692732291,0.13638454461821528,0.008509659613615455,0.07773689052437903,0.05013799448022079,0.11775528978840846,0.038868445262189515,0.07888684452621895,0.23735050597976082,0.04622815087396504,0.09268629254829806,0.0984360625574977,0.005059797608095676,0.005059797608095676,1
2162,E02002261,0.3495065789473684,0.13952850877192982,0.2099780701754386,0.041666666666666664,0.023026315789473683,0.01864035087719298,0.6088267543859649,0.0825109649122807,0.14364035087719298,0.009868421052631578,0.07867324561403509,0.055098684210526314,0.11759868421052631,0.03782894736842105,0.07976973684210527,0.26069078947368424,0.044956140350877194,0.10224780701754387,0.11348684210526316,0.0043859649122807015,0.0043859649122807015,1
2163,E02002262,0.3847398220544621,0.16015098409274736,0.22458883796171475,0.028848746292801295,0.01401995146939876,0.014828794823402535,0.5864114316527366,0.1054192504718253,0.11431652736586681,0.009436505796710704,0.06147209490428687,0.043407926664869236,0.11081153949851712,0.03558910757616608,0.07522243192235104,0.2537071987058506,0.04556484227554597,0.10029657589646805,0.10784578053383662,0.0021569156106767324,0.0021569156106767324,1
2164,E02002263,0.29294369208838206,0.13150392017106202,0.16143977191732004,0.03991446899501069,0.019600855310049892,0.020313613684960798,0.6671418389166073,0.08588738417676407,0.14255167498218105,0.009978617248752673,0.07341411261582323,0.05915894511760513,0.12972202423378476,0.04383464005702067,0.08588738417676407,0.3061297220242338,0.05559515324305061,0.12580185317177478,0.1247327156094084,0.002851033499643621,0.002851033499643621,1
2165,E02002264,0.3326848249027237,0.17250324254215305,0.1601815823605707,0.03761348897535668,0.01621271076523995,0.021400778210116732,0.6297016861219196,0.11413748378728923,0.09792477302204929,0.0074578469520103765,0.04928664072632944,0.04118028534370947,0.08690012970168612,0.023022049286640728,0.06387808041504539,0.32814526588845655,0.05933852140077821,0.1614785992217899,0.10732814526588845,0.0025940337224383916,0.0025940337224383916,1
2166,E02002265,0.35495011511895624,0.16116653875671527,0.19378357636224097,0.04412893323100537,0.02762854950115119,0.01650038372985418,0.6009209516500383,0.09324635456638526,0.1281657712970069,0.00844205679201842,0.06983883346124328,0.0498848810437452,0.11320030698388335,0.03491941673062164,0.07828089025326171,0.26093630084420566,0.04604758250191865,0.10475825019186492,0.1101304681504221,0.005372217958557176,0.005372217958557176,1
2167,E02002266,0.32280701754385965,0.14892787524366471,0.17387914230019494,0.031968810916179334,0.01364522417153996,0.018323586744639377,0.645224171539961,0.12943469785575049,0.1165692007797271,0.007407407407407408,0.061598440545808965,0.047563352826510724,0.09161793372319688,0.028070175438596492,0.0635477582846004,0.30292397660818715,0.061208576998050684,0.13333333333333333,0.10838206627680312,0.004678362573099415,0.004678362573099415,1
2168,E02002267,0.3159387407827567,0.14889393079977312,0.16704480998298354,0.03601815087918321,0.0184344866704481,0.01758366420873511,0.6480431083380601,0.105218377765173,0.12478729438457176,0.00935904707884288,0.06182643221781055,0.05360181508791832,0.11457742484401588,0.039137833238797506,0.07543959160521838,0.30005672149744755,0.05615428247305729,0.13187748156551332,0.11202495745887692,0.003403289846851957,0.003403289846851957,1
2169,E02002268,0.34997856836690955,0.14059151307329618,0.20938705529361337,0.0372910415773682,0.020145735105015,0.017145306472353194,0.6127303900557223,0.08636948135447921,0.1279468495499357,0.007072438919845692,0.06558079725675096,0.055293613373339046,0.13694813544792114,0.04007715387912559,0.09687098156879555,0.2573939134162023,0.04822117445349336,0.1063009001285898,0.10287183883411916,0.0040720102871838835,0.0040720102871838835,1
2170,E02002269,0.29310344827586204,0.1177756192326372,0.17532782904322486,0.028654686741136474,0.017484215638659543,0.011170471102476931,0.6782418649830014,0.1007770762506071,0.13671685284118504,0.0055852355512384655,0.0764934434191355,0.054638173870811074,0.1070908207867897,0.03108305002428363,0.07600777076250607,0.33050024283632834,0.06070908207867897,0.14108790675084992,0.1287032540067994,0.0031568722680913063,0.0031568722680913063,1
2171,E02002270,0.253072625698324,0.11173184357541899,0.14134078212290502,0.0335195530726257,0.021229050279329607,0.012290502793296089,0.7134078212290503,0.11536312849162011,0.12513966480446928,0.007262569832402235,0.0729050279329609,0.044972067039106146,0.08128491620111732,0.02569832402234637,0.05558659217877095,0.3893854748603352,0.06173184357541899,0.1793296089385475,0.1483240223463687,0.0022346368715083797,0.0022346368715083797,1
2172,E02002271,0.27567905088979083,0.14392756790508898,0.13175148298470185,0.031220730565095223,0.015922572588198562,0.015298157976896659,0.6931002185451139,0.11020917889478614,0.14392756790508898,0.0062441461130190445,0.07399313143927568,0.06369029035279425,0.09678426475179519,0.032781767093349984,0.0640024976584452,0.3412425850764908,0.059631595379331874,0.16297221354979707,0.11863877614736185,0.0009366219169528567,0.0009366219169528567,1
2173,E02002272,0.31636020744931637,0.1206977840641207,0.19566242338519566,0.03583215464403583,0.019801980198019802,0.01603017444601603,0.6478076379066479,0.09264497878359264,0.14144271570014144,0.009665252239509665,0.06647807637906648,0.0652993870815653,0.12187647336162187,0.034417727487034415,0.08745874587458746,0.2854785478547855,0.04926921263554927,0.1206977840641207,0.11551155115511551,0.006364922206506365,0.006364922206506365,1
2174,E02002273,0.2829403606102635,0.1289875173370319,0.1539528432732316,0.03398058252427184,0.019070735090152564,0.014909847434119279,0.6830790568654647,0.10679611650485436,0.14979195561719832,0.013176144244105409,0.08183079056865465,0.054785020804438284,0.09916782246879334,0.03294036061026352,0.06622746185852982,0.32420249653259364,0.05929264909847434,0.14251040221914008,0.1223994452149792,0.0031206657420249652,0.0031206657420249652,1
2175,E02002274,0.27413793103448275,0.13551724137931034,0.1386206896551724,0.035517241379310345,0.01689655172413793,0.018620689655172412,0.6903448275862069,0.11448275862068966,0.12724137931034482,0.011724137931034483,0.06413793103448276,0.05137931034482759,0.10620689655172413,0.039655172413793106,0.06655172413793103,0.33620689655172414,0.06,0.1520689655172414,0.12413793103448276,0.006206896551724138,0.006206896551724138,1
2176,E02002275,0.38786084381939306,0.15692079940784603,0.230940044411547,0.03478904515173945,0.015297310634098199,0.019491734517641253,0.5773501110288675,0.0843819393042191,0.1376757957068838,0.00838884776708611,0.06859116703676289,0.06069578090303479,0.11300271403898347,0.030347890451517395,0.08265482358746608,0.23612139156180606,0.04786577843572662,0.10115963483839131,0.08709597828768813,0.00616827041697508,0.00616827041697508,1
2177,E02002276,0.26734889670610806,0.114486728493764,0.1528621682123441,0.04700991365526063,0.023984649824112567,0.023025263831148064,0.6856411896386313,0.09433962264150944,0.13527342500799489,0.010233450591621363,0.060761112887751836,0.06427886152862168,0.12887751838823153,0.040294211704509114,0.08858330668372241,0.3213943076431084,0.05628397825391749,0.15542053086024943,0.10968979852894148,0.005756315957787016,0.005756315957787016,1
2178,E02002277,0.26255886970172687,0.09929356357927786,0.16326530612244897,0.06475667189952904,0.028649921507064365,0.03610675039246468,0.6726844583987441,0.08281004709576138,0.11263736263736264,0.01098901098901099,0.05690737833594976,0.044740973312401885,0.10478806907378337,0.03610675039246468,0.06868131868131869,0.3685243328100471,0.060832025117739406,0.20368916797488226,0.10400313971742543,0.003924646781789639,0.003924646781789639,1
2179,E02002278,0.27594846098783105,0.12598425196850394,0.14996420901932714,0.03614889047959914,0.0164638511095204,0.01968503937007874,0.6879026485325698,0.10486757337151038,0.14459556191839656,0.006800286327845383,0.06478167501789549,0.07301360057265568,0.1327845382963493,0.03972798854688619,0.09305654974946313,0.29885468861846815,0.06191839656406586,0.1320687186828919,0.10486757337151038,0.006800286327845383,0.006800286327845383,1
2180,E02002279,0.3554451933309684,0.13657325292656972,0.21887194040439872,0.03653777935438099,0.017027314650585313,0.019510464703795673,0.6080170273146506,0.07662291592763391,0.12770485987938984,0.008513657325292657,0.055693508336289464,0.06349769421780774,0.14437743880808798,0.043277758070237676,0.1010996807378503,0.25257183398368216,0.0415040794608017,0.10464703795672224,0.10642071656615822,0.006739978715856687,0.006739978715856687,1
2181,E02002280,0.36380880121396053,0.11760242792109256,0.24620637329286799,0.07625189681335356,0.03110773899848255,0.045144157814871015,0.5599393019726859,0.03490136570561457,0.07663125948406677,0.004552352048558422,0.04742033383915023,0.02465857359635812,0.12936267071320182,0.041350531107739,0.08801213960546282,0.3091805766312595,0.05690440060698027,0.18968133535660092,0.0625948406676783,0.009863429438543247,0.009863429438543247,1
2182,E02002281,0.30526078121472117,0.1210205463987356,0.18424023481598556,0.07383156468728833,0.028674644389252654,0.045156920298035676,0.6209076540979905,0.07676676450666065,0.10408670128697223,0.009257168661097314,0.049221043124858886,0.04560848950101603,0.10927974712124633,0.03906073605780086,0.07021901106344547,0.32625874915330777,0.058026642582975844,0.17385414314743736,0.09437796342289456,0.004515692029803568,0.004515692029803568,1
2183,E02002282,0.2663277278060227,0.08799374266718811,0.17833398513883458,0.08212749315604223,0.02737583105201408,0.05475166210402816,0.6515447790379351,0.04732107938991005,0.08564724286272976,0.005084082909659757,0.03910833007430583,0.04145482987876418,0.11302307391474384,0.041063746578021115,0.07195932733672272,0.3965584669534611,0.0637465780211185,0.24051622995698083,0.09229565897536175,0.00899491591709034,0.00899491591709034,1
2184,E02002283,0.24871794871794872,0.09102564102564102,0.1576923076923077,0.10341880341880341,0.03632478632478633,0.06709401709401709,0.6478632478632479,0.054273504273504275,0.06666666666666667,0.005128205128205128,0.03034188034188034,0.031196581196581197,0.10299145299145299,0.05299145299145299,0.05,0.4132478632478632,0.10213675213675213,0.2299145299145299,0.0811965811965812,0.010683760683760684,0.010683760683760684,1
2185,E02002284,0.30840429470566455,0.13994816734542762,0.16845612736023696,0.0381340244353943,0.01999259533506109,0.01814142910033321,0.6534616808589412,0.09366901147723065,0.12143650499814883,0.009996297667530544,0.055905220288781934,0.055534987041836355,0.10884857460199926,0.03517215845982969,0.07367641614216956,0.32432432432432434,0.06664198445020363,0.1417993335801555,0.1158830062939652,0.00518326545723806,0.00518326545723806,1
2186,E02002285,0.2842323651452282,0.14315352697095435,0.14107883817427386,0.04060462359217546,0.022821576763485476,0.01778304682868998,0.6751630112625964,0.11736810906935388,0.13722584469472437,0.011262596324836989,0.06401896858328393,0.06194427978660344,0.08713692946058091,0.03023117960877297,0.05690574985180794,0.33195020746887965,0.06461173681090694,0.15056312981624184,0.11677534084173088,0.0014819205690574985,0.0014819205690574985,1
