,GEOGRAPHY_CODE,Main language is English (English or Welsh in Wales),Main language is not English (English or Welsh in Wales),Main language is not English (English or Welsh in Wales): Can speak English very well,Main language is not English (English or Welsh in Wales): Can speak English well,Main language is not English (English or Welsh in Wales): Cannot speak English,Main language is not English (English or Welsh in Wales): Cannot speak English well,Total: All usual residents aged 3 years and over
1422,E02001486,0.9724747151453079,0.027525284854692102,0.01510690052490078,0.006273204455255409,0.000896172065036487,0.005249007809499424,7811.0
1423,E02001487,0.9262945979196958,0.07370540208030421,0.02572419192484062,0.028296611117324684,0.003243485068784252,0.01644111396935466,8941.0
1424,E02001488,0.9724009900990099,0.0275990099009901,0.010767326732673266,0.011633663366336634,0.0003712871287128713,0.004826732673267327,8080.0
1425,E02001489,0.9896149949341438,0.01038500506585613,0.005825734549138805,0.003292806484295846,0.00025329280648429586,0.0010131712259371835,7896.0
1426,E02001490,0.9772357723577236,0.022764227642276424,0.010131332082551596,0.0061288305190744215,0.0008755472170106316,0.005628517823639775,7995.0
1427,E02001491,0.9846201168871117,0.015379883112888341,0.009996924023377422,0.004306367271608736,0.00030759766225776686,0.0007689941556444171,6502.0
1428,E02001492,0.9796111261139616,0.02038887388603835,0.012017283283823926,0.006616257088846881,0.0004050769646232784,0.0013502565487442614,7406.0
1429,E02001493,0.9418874941887494,0.05811250581125058,0.02615062761506276,0.0199907019990702,0.002208275220827522,0.009762900976290097,8604.0
1430,E02001494,0.9831272727272727,0.016872727272727272,0.013818181818181818,0.0017454545454545455,0.0,0.001309090909090909,6875.0
1431,E02001495,0.9820227625452664,0.017977237454733574,0.007630625969994827,0.005819968960165546,0.0012933264355923435,0.0032333160889808587,7732.0
1432,E02001496,0.9830479742329208,0.016952025767079167,0.010340735717918291,0.004407526699440583,0.00016952025767079165,0.0020342430920494998,5899.0
1433,E02001497,0.9659959246051961,0.03400407539480387,0.014136525725929699,0.012098828323993886,0.0019103413143148242,0.0058583800305654615,7852.0
1434,E02001498,0.9842664776754075,0.015733522324592488,0.007937632884479092,0.004961020552799433,0.0007087172218284905,0.002126151665485471,7055.0
1435,E02001499,0.9917931248064417,0.008206875193558377,0.0052647878600185815,0.001548467017652524,0.0003096934035305048,0.0010839269123567668,6458.0
1436,E02001500,0.984999299032665,0.015000700967334923,0.009252768820972942,0.0028038693396887707,0.0007009673349221927,0.0022430954717510164,7133.0
1437,E02001501,0.9861720515888844,0.013827948411115542,0.008642467756947214,0.0033240260603643133,0.0006648052120728626,0.0011966493817311527,7521.0
1438,E02001502,0.9781636131231359,0.02183638687686408,0.011610566680869195,0.006817213463996591,0.0010651896037494673,0.002343417128248828,9388.0
1439,E02001503,0.9850584080412931,0.014941591958706873,0.009236620483564249,0.0038033143167617496,0.00040749796251018743,0.0014941591958706874,7362.0
1440,E02001504,0.9871137794699077,0.012886220530092253,0.008346756479718847,0.002928686484111876,0.0001464343242055938,0.001464343242055938,6829.0
1441,E02001505,0.9845737913486005,0.015426208651399492,0.008428753180661578,0.004770992366412214,0.00015903307888040714,0.0020674300254452924,6288.0
1442,E02001506,0.989060340856748,0.010939659143251958,0.007715338553661907,0.0017273146015660986,0.0003454629203132197,0.0011515430677107323,8684.0
1443,E02001507,0.991491858588822,0.008508141411177937,0.004547454892181312,0.0024937655860349127,0.00014669209329617132,0.001320228839665542,6817.0
1444,E02001508,0.987789366573391,0.012210633426609005,0.004197405240396845,0.0053421521241414395,0.0005087763927753752,0.0021622996692953447,7862.0
1445,E02001509,0.9854599406528189,0.014540059347181009,0.007121661721068249,0.0048961424332344215,0.0002967359050445104,0.002225519287833828,6740.0
1446,E02001510,0.986203283269298,0.01379671673070206,0.005413901501921062,0.004715333566189312,0.00034928396786587494,0.003318197694725812,5726.0
1447,E02001511,0.9825033647375505,0.017496635262449527,0.007234185733512786,0.006224764468371467,0.0006729475100942127,0.0033647375504710633,5944.0
1448,E02001512,0.980724936355922,0.01927506364407807,0.0060613407685780095,0.006788701660807371,0.0007273608922293612,0.005697660322463329,8249.0
1449,E02001513,0.9878081820644812,0.01219181793551883,0.006366838255215388,0.004334868599295584,0.000135464643727987,0.00135464643727987,7382.0
1450,E02001514,0.9512882447665056,0.048711755233494365,0.01945786366076221,0.02227589908749329,0.0013419216317767043,0.005636070853462158,7452.0
1451,E02001515,0.9608307328096417,0.039169267190358334,0.01581835790379856,0.014849887011729259,0.0008608630151727107,0.007640159259657807,9293.0
1452,E02001516,0.9742659188386671,0.025734081161332894,0.011712306169580996,0.010062685582316067,0.0013196964698119432,0.0026393929396238865,6062.0
1453,E02001517,0.9801750772399588,0.019824922760041195,0.008625128733264676,0.00708032955715757,0.0014160659114315138,0.0027033985581874356,7768.0
1454,E02001518,0.9500303459437589,0.049969654056241146,0.017398341088407848,0.020028322880841595,0.000910378312765527,0.011632611774226179,9886.0
1455,E02001519,0.9546464514442556,0.04535354855574435,0.019082472879362176,0.018036857927068356,0.0006535093451836362,0.007580708404130179,7651.0
1456,E02001520,0.9776152286948092,0.0223847713051908,0.009694192297523574,0.007931611879792015,0.0004406451044328897,0.00431832202344232,11347.0
1457,E02001521,0.807520986808292,0.19247901319170807,0.061418536919650504,0.0934555422305979,0.0035120781223231114,0.03409285591913654,11674.0
1458,E02001522,0.9543559359227562,0.0456440640772438,0.016348474873820497,0.019310950186526222,0.0008777704630239193,0.009106868553873161,9114.0
1459,E02001523,0.9139032552479465,0.08609674475205355,0.02601156069364162,0.04243991481594159,0.002433830240340736,0.015211439002129602,6574.0
1460,E02001524,0.9933199732798931,0.006680026720106881,0.004342017368069473,0.001503006012024048,0.0,0.0008350033400133601,5988.0
1461,E02001525,0.8403297206533353,0.15967027934666464,0.049916043352159975,0.07495038925354908,0.0038162112654556556,0.030987635475499924,6551.0
1462,E02001526,0.9108365336450158,0.08916346635498414,0.03139088328602438,0.04124227750876607,0.002504591751544498,0.01402571380864919,5989.0
1463,E02001527,0.9831788534157226,0.01682114658427738,0.007723995880535531,0.005835907998626845,0.0006865774116031583,0.0025746652935118436,5826.0
1464,E02001528,0.9624613003095975,0.03753869969040248,0.012577399380804953,0.01722136222910217,0.0010642414860681114,0.0066756965944272445,10336.0
1465,E02001529,0.9651567944250871,0.03484320557491289,0.012957317073170731,0.01404616724738676,0.0018510452961672474,0.0059886759581881535,9184.0
1466,E02001530,0.959593023255814,0.04040697674418604,0.014098837209302325,0.01758720930232558,0.0017441860465116279,0.0069767441860465115,6880.0
1467,E02001531,0.9251545283525934,0.07484547164740661,0.027143241064230047,0.033996237570545554,0.002149959688255845,0.011556033324375168,7442.0
1468,E02001532,0.9904446177847114,0.009555382215288611,0.005265210608424337,0.0031201248049922,0.00029251170046801873,0.0008775351014040562,10256.0
1469,E02001533,0.9814419225634179,0.01855807743658211,0.006675567423230975,0.008411214953271028,0.0012016021361815755,0.0022696929238985313,7490.0
1470,E02001534,0.9593487168427863,0.04065128315721372,0.013155057149018762,0.01789950398964848,0.0014017683847315074,0.008194953633814967,9274.0
1471,E02001535,0.9916692863879283,0.008330713612071676,0.00392958189248664,0.002672115686890915,0.00047154982709839675,0.0012574662055957245,6362.0
1472,E02001536,0.9896539422047806,0.010346057795219408,0.0049946485907955765,0.003805446545368058,0.00011892020454275182,0.0014270424545130217,8409.0
1473,E02001537,0.9839657282741738,0.016034271725826194,0.005140758873929009,0.007221542227662179,0.0003671970624235006,0.0033047735618115053,8170.0
1474,E02001538,0.9878953533775868,0.01210464662241312,0.005596772094234023,0.003904724716907458,0.0007809449433814916,0.0018222048678901471,7683.0
1475,E02001539,0.9301606922126081,0.06983930778739184,0.022713226205191596,0.03322002472187886,0.0015451174289245982,0.012360939431396786,6472.0
1476,E02001540,0.9798119230437409,0.02018807695625917,0.009231300146665516,0.007333275817444569,0.0010352859977568803,0.0025882149943922007,11591.0
1477,E02001541,0.9474731036976766,0.05252689630232348,0.015188500135611608,0.027935991320857067,0.0009040773890245005,0.008498327456830304,11061.0
1478,E02001542,0.9679174222346213,0.03208257776537871,0.010322220672339238,0.013112010043241735,0.0012554052169061235,0.007392941832891617,7169.0
1479,E02001543,0.9779694757796947,0.022030524220305242,0.007431984074319841,0.0092899800928998,0.00106171201061712,0.00424684804246848,7535.0
1480,E02001544,0.9747180567604412,0.025281943239558805,0.010534143016482835,0.008799107696120956,0.0004957243772462511,0.005452968149708762,8069.0
1481,E02001545,0.982871720116618,0.017128279883381923,0.007774538386783284,0.00619533527696793,0.00012147716229348882,0.0030369290573372208,8232.0
1482,E02001546,0.9825755827371336,0.017424417262866376,0.007269789983844911,0.0066928225248096005,0.0008077544426494346,0.002654050311562428,8666.0
1483,E02001547,0.949351392598245,0.05064860740175506,0.02031667302556276,0.023368943151468907,0.0012399847386493704,0.005723006486074018,10484.0
1484,E02001548,0.9242304656669298,0.07576953433307025,0.02578268876611418,0.0351223362273086,0.001841620626151013,0.013022888713496448,7602.0
1485,E02001549,0.9658736669401149,0.034126333059885154,0.012961443806398687,0.01394585726004922,0.0011484823625922888,0.006070549630844955,6095.0
1486,E02001550,0.967673273912465,0.032326726087534924,0.011706797924704004,0.014633497405880005,0.0006651589729945457,0.005321271783956366,7517.0
1487,E02001551,0.9264834587782251,0.0735165412217749,0.026605986346928057,0.0330824435497987,0.002100472606336426,0.01172763871871171,5713.0
1488,E02001552,0.9137627118644068,0.08623728813559323,0.02359322033898305,0.038372881355932205,0.0037966101694915256,0.02047457627118644,7375.0
1489,E02001553,0.8546991141431626,0.1453008858568374,0.05355870074330516,0.06251909174218512,0.005600244374299969,0.023622848997047145,9821.0
1490,E02001554,0.9807035519125683,0.019296448087431695,0.007172131147540984,0.00853825136612022,0.00034153005464480874,0.003244535519125683,5856.0
1491,E02001555,0.9543852779953015,0.04561472200469851,0.017227877838684416,0.017619420516836334,0.001370399373531715,0.009397024275646046,5108.0
1492,E02001556,0.8267618400181282,0.17323815998187175,0.05903013822796284,0.07138001359619306,0.008271017448447769,0.03455699070926807,8826.0
1493,E02001557,0.7761285699662197,0.22387143003378032,0.06561572320605999,0.09386835909509673,0.007472617463404647,0.056914730269218956,9769.0
1494,E02001558,0.9909679618268575,0.009032038173142468,0.003749147920927062,0.0035787321063394683,0.0010224948875255625,0.0006816632583503749,5868.0
1495,E02001559,0.9823465507876155,0.017653449212384573,0.007468766974470397,0.005703422053231939,0.0004073872895165671,0.004073872895165671,7364.0
1496,E02001560,0.6600229297116148,0.3399770702883852,0.09762765675985537,0.14613281594496869,0.013316870976276568,0.08289972660728459,11339.0
1497,E02001561,0.7759020191989408,0.22409798080105925,0.06703078450844091,0.10493214167494207,0.007613373055279708,0.04452168156239656,6042.0
1498,E02001562,0.9295373665480428,0.0704626334519573,0.025444839857651246,0.03096085409252669,0.0008896797153024911,0.013167259786476869,5620.0
1499,E02001563,0.9402567687809839,0.059743231219016146,0.02504131180882166,0.023261726198042457,0.0017795856107792043,0.009660607601372823,7867.0
1500,E02001564,0.9870943490790628,0.012905650920937225,0.005888986342563588,0.005262498433780228,0.0006264879087833605,0.0011276782358100488,7981.0
1501,E02001565,0.926125888859626,0.07387411114037398,0.03384250724255992,0.02488806952857519,0.00237029233605478,0.012773242033184093,7594.0
1502,E02001566,0.8311955469506292,0.16880445304937078,0.05651016456921588,0.07950145208131655,0.004356243949661181,0.028436592449177154,8264.0
1503,E02001567,0.9186545801526718,0.08134541984732824,0.022423664122137404,0.03685591603053435,0.004174618320610687,0.0178912213740458,8384.0
1504,E02001568,0.9656488549618321,0.03435114503816794,0.01282442748091603,0.01267175572519084,0.0007633587786259542,0.008091603053435115,6550.0
1505,E02001569,0.9573391178597253,0.04266088214027477,0.014581826946252109,0.018679199807182453,0.0006025548324897565,0.008797300554350447,8298.0
1506,E02001570,0.978021978021978,0.02197802197802198,0.007425007425007425,0.008464508464508464,0.0016335016335016334,0.004455004455004455,6734.0
1507,E02001571,0.968673860076575,0.03132613992342499,0.013400626522798468,0.011138183083884442,0.0010442046641141664,0.005743125652627915,5746.0
1508,E02001572,0.9144306501134695,0.0855693498865305,0.032305433186490456,0.03711120010679482,0.001868909357896142,0.014283807235349085,7491.0
1509,E02001573,0.9859611231101512,0.014038876889848811,0.005669546436285098,0.0064794816414686825,0.0006749460043196544,0.001214902807775378,7408.0
1510,E02001574,0.972577073752342,0.02742292624765798,0.011241696474195196,0.0114120252086527,0.0006813149378300119,0.004087889626980072,5871.0
1511,E02001575,0.9605141115675103,0.03948588843248973,0.01404531601961044,0.016165363720683716,0.001855041738439115,0.00742016695375646,7547.0
1512,E02001576,0.9789192399049881,0.021080760095011877,0.011431116389548693,0.006383610451306413,0.0007422802850356294,0.0025237529691211403,6736.0
1513,E02001577,0.9889012208657048,0.011098779134295227,0.004439511653718091,0.004122403678452513,0.00031710797526557794,0.0022197558268590455,6307.0
1514,E02001578,0.9792956998761281,0.02070430012387188,0.009201911166165281,0.007255353034861086,0.00044239957529640774,0.0038046363475491064,11302.0
1515,E02001579,0.9844816883923029,0.015518311607697082,0.007966066625284502,0.004241671839437203,0.0005172770535899027,0.002793296089385475,9666.0
1516,E02001580,0.9871208473760231,0.01287915262397689,0.005416466056812711,0.0045739046701974,0.00024073182474723158,0.0026480500722195475,8308.0
1517,E02001581,0.9892312789927104,0.010768721007289596,0.004804506295559973,0.0033134526176275677,0.0004970178926441351,0.0021537442014579193,6036.0
1518,E02001582,0.9893119572478289,0.01068804275217101,0.004676018704074816,0.0038744154976619906,0.0004008016032064128,0.0017368069472277889,7485.0
1519,E02001583,0.97677011707861,0.023229882921390076,0.007619401598215945,0.00929195316855603,0.0011150343802267236,0.005203493774391377,5381.0
1520,E02001584,0.991579914268218,0.008420085731781997,0.004286589099816289,0.0026025719534598897,0.0003061849357011635,0.001224739742804654,6532.0
1521,E02001585,0.9542763157894737,0.04572368421052632,0.018092105263157895,0.017434210526315788,0.0008223684210526315,0.009375,6080.0
1522,E02001586,0.9831988358248446,0.016801164175155443,0.007672972615425321,0.006350046302420955,0.0,0.002778145257309168,7559.0
1523,E02001587,0.9743635392558305,0.025636460744169486,0.009257610824283426,0.011037920598184084,0.001246216841730461,0.004094712479971515,5617.0
1524,E02001588,0.969067735930116,0.030932264069884002,0.012172418731204353,0.013174853214950594,0.0012888443362451668,0.004296147787483889,6983.0
1525,E02001589,0.9910129670047503,0.008987032995249711,0.003979971755039158,0.0032096546411606113,0.0003851585569392733,0.001412248042110669,7789.0
1526,E02001590,0.937265787647467,0.06273421235253296,0.020680083275503122,0.02761970853573907,0.0006939625260235947,0.013740458015267175,7205.0
1527,E02001591,0.8333333333333334,0.16666666666666666,0.04732978992660086,0.06922298152366489,0.00721336370539104,0.04290053151100987,7902.0
1528,E02001592,0.9701528463112288,0.02984715368877121,0.012396196894933206,0.011553736911782405,0.0007221085569864003,0.005175111325069202,8309.0
1529,E02001593,0.8004626951995373,0.1995373048004627,0.06231925968768074,0.07967032967032966,0.006940427993059572,0.05060728744939271,6916.0
1530,E02001594,0.747635850388144,0.25236414961185605,0.07791107974594214,0.09936485532815809,0.01213832039520113,0.0629498941425547,7085.0
1531,E02001595,0.9899950592885376,0.01000494071146245,0.004446640316205534,0.003458498023715415,0.0006175889328063241,0.0014822134387351778,8096.0
1532,E02001596,0.9867607027963375,0.013239297203662459,0.005939123979213066,0.004454342984409799,0.000989853996535511,0.001855976243504083,8082.0
1533,E02001597,0.9778117827084928,0.02218821729150727,0.006885998469778117,0.009399934419062193,0.0010930156301235108,0.004809268772543447,9149.0
1534,E02001598,0.9652220438737292,0.034777956126270736,0.012841091492776886,0.013804173354735152,0.001177100053504548,0.006955591225254147,9345.0
1535,E02001600,0.8605603648887648,0.13943963511123522,0.052871637345248065,0.048496695522665924,0.006143535325328121,0.03192776691799311,10743.0
1536,E02001602,0.9679113851775722,0.03208861482242777,0.01153363023866621,0.01301815690304899,0.00034258307639602604,0.007194244604316547,8757.0
1537,E02001603,0.9822542631360044,0.017745736863995564,0.007763759877998059,0.00623873561624844,0.0006931928462498268,0.0030500485234992375,7213.0
1538,E02001604,0.9666191917393626,0.03338080826063735,0.01940537653551718,0.010058750222538722,0.0008901548869503294,0.0030265266156311197,11234.0
1539,E02001605,0.9878871300757054,0.012112869924294563,0.0052305574673090155,0.005368203716448727,0.00013764624913971095,0.0013764624913971094,7265.0
1540,E02001606,0.9834211540933042,0.016578845906695797,0.007454054748746948,0.005140727412928929,0.0007711091119393394,0.003212954633080581,7781.0
1541,E02001607,0.9877172653534183,0.012282734646581691,0.005793742757821553,0.004866743916570104,0.0003476245654692932,0.0012746234067207416,8630.0
1542,E02001608,0.9840713137512787,0.015928686248721322,0.008037410492474062,0.005699254712845244,0.0,0.0021920210434020165,6843.0
1543,E02001609,0.9924324324324324,0.0075675675675675675,0.0024024024024024023,0.003123123123123123,0.00012012012012012012,0.0019219219219219219,8325.0
1544,E02001610,0.9886066935675291,0.011393306432470923,0.006171374317588417,0.003679088535485402,0.00023736055067647758,0.0013054830287206266,8426.0
1545,E02001611,0.989924771628157,0.010075228371843095,0.004970445996775927,0.0037614185921547557,0.00013433637829124128,0.0012090274046211713,7444.0
1546,E02001612,0.9936177972283005,0.006382202771699489,0.0036469730123997084,0.0014587892049598833,0.00036469730123997083,0.0009117432530999271,5484.0
1547,E02001613,0.9809206541490006,0.019079345850999394,0.01070058550373511,0.0055521905915606705,0.0005047445992327882,0.002321825156470826,9906.0
1548,E02001614,0.9898651789865179,0.010134821013482101,0.00502092050209205,0.003719200371920037,9.298000929800093e-05,0.001301720130172013,10755.0
1549,E02001615,0.9843884273847036,0.015611572615296476,0.008020624462904613,0.005012890289315382,0.0002864508736751647,0.0022916069894013177,6982.0
1550,E02001616,0.980028328611898,0.019971671388101984,0.009065155807365438,0.007507082152974505,0.00042492917847025496,0.002974504249291785,7060.0
1551,E02001617,0.9318584070796461,0.06814159292035399,0.03345132743362832,0.02088495575221239,0.00247787610619469,0.011327433628318584,5650.0
1552,E02001618,0.9834294703723125,0.01657052962768747,0.009019402202412166,0.005138961719979024,0.0011536444677503932,0.0012585212375458836,9535.0
1553,E02001619,0.9532145782145782,0.046785421785421784,0.018427518427518427,0.018018018018018018,0.001638001638001638,0.008701883701883703,9768.0
1554,E02001620,0.909522396914862,0.09047760308513794,0.03411450608128152,0.03752595668940967,0.004301394245031148,0.014535746069415604,6742.0
1555,E02001621,0.9037368692956776,0.09626313070432237,0.04167384191493026,0.03530222145686241,0.0024108834165662133,0.016876183915963492,5807.0
1556,E02001622,0.9502819657037633,0.04971803429623662,0.020600759581079525,0.017953734606974334,0.0035677293129243873,0.007595810795258373,8689.0
1557,E02001623,0.8202232935803095,0.17977670641969043,0.05620400913473737,0.07079421466632835,0.009261608728749048,0.043516873889875664,7882.0
1558,E02001624,0.8794940079893475,0.12050599201065246,0.03972481136262761,0.05170883266755437,0.004660452729693742,0.024411895250776743,9012.0
1559,E02001625,0.9319799630899025,0.06802003691009754,0.0291326127076193,0.02491431584497759,0.002636435539151068,0.011336672818349592,7586.0
1560,E02001626,0.9773290825363089,0.02267091746369111,0.011335458731845554,0.007084661707403472,0.0007084661707403471,0.003542330853701736,5646.0
1561,E02001627,0.9139435414884517,0.08605645851154833,0.03541488451668092,0.03216424294268606,0.002737382378100941,0.01573994867408041,5845.0
1562,E02001628,0.701523656776263,0.29847634322373695,0.07586206896551724,0.11884522854851644,0.019246190858059342,0.08452285485164394,6235.0
1563,E02001629,0.8525610339875539,0.14743896601244616,0.052178075634274776,0.057762884952928036,0.004627413435455561,0.03287059198978778,6267.0
1564,E02001630,0.7070215175537938,0.2929784824462061,0.08776896942242356,0.11812004530011325,0.017780294450736128,0.06930917327293318,8830.0
1565,E02001631,0.9795807242036483,0.020419275796351756,0.01197930846719303,0.005445140212360468,0.0001361285053090117,0.0028586986114892458,7346.0
1566,E02001632,0.6378737541528239,0.36212624584717606,0.11781242013800153,0.13927932532583695,0.0172927847346452,0.08774171564869239,11739.0
1567,E02001633,0.9873229939312205,0.0126770060687795,0.008361429534726905,0.0022926500337154417,0.00026972353337828726,0.001753202966958867,7415.0
1568,E02001634,0.9538726333907057,0.04612736660929432,0.027653471026965002,0.011359724612736662,0.0012621916236374069,0.00585197934595525,8715.0
1569,E02001635,0.9781793385612001,0.021820661438799863,0.010569382884418685,0.006989430617115581,0.0010228435049437436,0.0032390044323218547,5866.0
1570,E02001636,0.7689852520360995,0.2310147479639005,0.08485582214395773,0.08947831829187762,0.007924279110719789,0.04875632841734537,9086.0
1571,E02001637,0.693508728792722,0.3064912712072781,0.09134497172362921,0.11347430538480452,0.013523481681829359,0.088148512417015,8134.0
1572,E02001638,0.9454285203077474,0.054571479692252636,0.03202719627840401,0.0146716765074253,0.0003578457684737878,0.007514761137949544,5589.0
1573,E02001639,0.9513876917772798,0.048612308222720224,0.03102913290811929,0.010860196517841751,0.0015514566454059645,0.005171522151353215,5801.0
1574,E02001640,0.9285452098372691,0.07145479016273094,0.03939801786369754,0.02080019576654839,0.0011011868346996207,0.010155389697785391,8173.0
1575,E02001642,0.9066586199959766,0.09334138000402334,0.026051096358881514,0.04264735465701066,0.004526252263126132,0.020116676725005028,9942.0
1576,E02001643,0.9501321003963011,0.04986789960369881,0.029392338177014532,0.014200792602377808,0.0009907529722589167,0.005284015852047556,6056.0
1577,E02001646,0.9329018623695681,0.06709813763043192,0.04160612864879144,0.01796328094043059,0.0011887465328226125,0.006339981508387267,7571.0
1578,E02001647,0.9621237181607675,0.03787628183923255,0.014389679126695335,0.014058881905391995,0.0009923916639100231,0.008435329143235196,6046.0
1579,E02001648,0.9482567451028705,0.051743254897129484,0.033017124553406434,0.013798201305901195,0.0004927929037821855,0.00443513613403967,8117.0
1580,E02001649,0.8714787062505928,0.12852129374940718,0.050649720193493314,0.04846817793796832,0.0036991368680641184,0.02570425874988144,10543.0
1581,E02001650,0.820882761568879,0.1791172384311211,0.06038260126108796,0.07416907128353105,0.007908517687292936,0.03665704819920915,9357.0
1582,E02001651,0.9583122149011657,0.041687785098834265,0.027622909275215407,0.010516979219462748,0.0006335529650278763,0.002914343639128231,7892.0
1583,E02001652,0.8068281063914252,0.19317189360857484,0.06470821754664549,0.08026994839221914,0.007066296149265581,0.041127431520444624,12595.0
1584,E02001653,0.860181945416375,0.13981805458362492,0.058922323303009096,0.04884534639608117,0.005038488453463961,0.02701189643107068,7145.0
1585,E02001654,0.9751552795031055,0.024844720496894408,0.008989865969271003,0.010297482837528604,0.00032690421706440013,0.005230467473030402,6118.0
1586,E02001655,0.9543845315904139,0.04561546840958606,0.0164760348583878,0.017973856209150325,0.0014978213507625272,0.009667755991285403,7344.0
1587,E02001656,0.9479332273449921,0.05206677265500795,0.02901430842607313,0.016030736618971912,0.0013248542660307366,0.005696873343932167,7548.0
1588,E02001657,0.9722474977252047,0.027752502274795268,0.018084622383985442,0.006369426751592357,0.0009099181073703367,0.0023885350318471337,8792.0
1589,E02001658,0.9051195888515516,0.09488041114844831,0.032417473809053174,0.04032417473809053,0.0019766752322593396,0.020162087369045265,5059.0
1590,E02001659,0.9631009402164272,0.03689905978357282,0.013659748092957247,0.012772751463544438,0.0010643959552953698,0.009402164271775768,5637.0
1591,E02001660,0.9184959563071106,0.0815040436928894,0.02793824178132549,0.03150929524209642,0.0032559605083499633,0.01880054616111753,9521.0
1592,E02001661,0.889130139774732,0.11086986022526801,0.03989686524630208,0.03894693988329488,0.00542814493146967,0.026597910164201384,7369.0
1593,E02001662,0.9756741729218793,0.024325827078120657,0.011815401723658605,0.009313316652766194,0.0005560189046427579,0.0026410897970531,7194.0
1594,E02001663,0.9590198563582594,0.0409801436417406,0.01619490212646106,0.015349950711167442,0.0011266018870581607,0.008308688917053936,7101.0
1595,E02001664,0.9489424983476537,0.051057501652346335,0.022306675479180436,0.01569729015201586,0.0026437541308658294,0.010409781890284204,6052.0
1596,E02001665,0.9644834430168181,0.03551655698318187,0.021727776036770084,0.01055050663323932,0.00041784184686096315,0.002820432466311501,9573.0
1597,E02001666,0.9822330604424316,0.01776693955756837,0.006793241595540847,0.006096498867793067,0.0013934854554955582,0.003483713638738896,5741.0
1598,E02001669,0.9583776595744681,0.041622340425531916,0.0199468085106383,0.01223404255319149,0.0009308510638297873,0.00851063829787234,7520.0
1599,E02001670,0.9193548387096774,0.08064516129032258,0.02809573361082206,0.03225806451612903,0.004335761359694762,0.015955601803676726,5766.0
1600,E02001671,0.9770867430441899,0.022913256955810146,0.01054737224949991,0.0070921985815602835,0.0009092562284051646,0.00436442989634479,5499.0
1601,E02001672,0.9800584493725288,0.019941550627471206,0.006360667010486505,0.011689874505758983,0.00017190991920233798,0.0017190991920233798,5817.0
1602,E02001673,0.9906985948941223,0.009301405105877696,0.004551751434791213,0.0035622402533148625,0.0,0.001187413417771621,5053.0
1603,E02001674,0.9793674186600159,0.020632581339984128,0.009976193175376942,0.006121754903072214,0.001020292483845369,0.0035143407776896045,8821.0
1604,E02001675,0.9776310964429776,0.022368903557022368,0.009412052316342746,0.00782300452267449,0.0015890477936682558,0.003544798924336878,8181.0
1605,E02001676,0.9835750480517211,0.016424951948278876,0.00943561069369212,0.004543071815481391,0.0005242005940940067,0.0019220688450113576,5723.0
1606,E02001678,0.9753328112764291,0.02466718872357087,0.014976507439310885,0.007635082223962412,9.788566953797964e-05,0.001957713390759593,10216.0
1607,E02001679,0.9471423851998678,0.052857614800132145,0.02081268582755203,0.0229600264288074,0.0013214403700033035,0.007763462173769409,6054.0
1608,E02001680,0.917819636606101,0.08218036339389899,0.02900483413902317,0.030005000833472247,0.0036672778796466078,0.01950325054175696,5999.0
1609,E02001681,0.9745248685806712,0.02547513141932875,0.01482679606415959,0.00646987464617873,0.0004043671653861706,0.0037740935436042593,7419.0
1610,E02001682,0.9861077554964968,0.013892244503503261,0.007489731819280019,0.00362406378352259,0.0008456148828219377,0.0019328340178787146,8278.0
1611,E02001683,0.992382424376242,0.007617575623758004,0.0038639876352395673,0.0030911901081916537,0.00011039964672113049,0.0005519982336056525,9058.0
1612,E02001684,0.9265457926545793,0.07345420734542074,0.027584069425073608,0.02897876956454362,0.002479466914613358,0.014411901441190145,6453.0
1613,E02001685,0.9832517392424632,0.01674826075753672,0.006699304303014687,0.006699304303014687,0.00038649832517392423,0.0029631538263334193,7762.0
1614,E02001686,0.9878252929538883,0.012174707046111703,0.00532643433267387,0.0038045959519099073,0.0006087353523055851,0.0024349414092223404,6571.0
1615,E02001688,0.9040965816603365,0.0959034183396636,0.040830168204015194,0.033640803038524146,0.0037981551817688553,0.0176342919153554,7372.0
1616,E02001689,0.8875855327468231,0.11241446725317693,0.03896103896103896,0.0427314620863008,0.0044686496299399525,0.02625331657589722,7161.0
1617,E02001690,0.9773524254821742,0.022647574517825834,0.01125073056691993,0.008036236119228522,0.0002922267679719462,0.0030683810637054353,6844.0
1618,E02001691,0.8776438760452533,0.12235612395474668,0.04439252336448598,0.04500737825873094,0.00528775209050664,0.02766847024102312,8132.0
1619,E02001692,0.9238126649076517,0.07618733509234829,0.026879947229551452,0.02753957783641161,0.005112137203166227,0.016655672823218996,6064.0
1620,E02001693,0.958667972575906,0.041332027424094024,0.019196865817825662,0.011557296767874634,0.0019588638589618022,0.00861900097943193,5105.0
1621,E02001694,0.975819807883405,0.0241801921165949,0.010268300761841669,0.009440211990725405,0.0009937065253395165,0.0034779728386883074,6038.0
1622,E02001695,0.9819564832832125,0.018043516716787545,0.009552450026534584,0.006014505572262516,0.0005306916681408102,0.0019458694498496374,5653.0
1623,E02001696,0.9774724036945258,0.022527596305474205,0.008447848614552828,0.00653300292858752,0.0018022077044379365,0.0057445370578959225,8878.0
1624,E02001697,0.9765603328710125,0.023439667128987516,0.010124826629680998,0.0076282940360610264,0.0015256588072122053,0.004160887656033287,7210.0
