,GEOGRAPHY_CODE,Full-time,Full-time: 31 to 48 hours worked,Full-time: 49 or more hours worked,Part-time,Part-time: 15 hours or less worked,Part-time: 16 to 30 hours worked,Total: All usual residents aged 16 years and over in employment the week before the census
43,E02000045,0.6722993361496681,0.5606517803258901,0.11164755582377792,0.3277006638503319,0.11929189297927982,0.2084087708710521,1
44,E02000046,0.7247514390371533,0.5821559392987964,0.1425954997383569,0.27524856096284667,0.12009419152276295,0.15515436944008373,1
45,E02000047,0.6646464646464646,0.5662075298438934,0.09843893480257117,0.33535353535353535,0.12084481175390266,0.2145087235996327,1
46,E02000048,0.6673557990489973,0.5199503824684721,0.1474054165805251,0.33264420095100267,0.14595823857763077,0.18668596237337193,1
47,E02000049,0.6659496665949667,0.5734566573456658,0.09249300924930093,0.3340503334050333,0.13271671327167134,0.201333620133362,1
48,E02000050,0.6992068334350213,0.5800284726459223,0.11917836078909905,0.3007931665649786,0.10961968680089486,0.1911734797640838,1
49,E02000051,0.6709677419354839,0.5149769585253456,0.15599078341013825,0.32903225806451614,0.15023041474654378,0.17880184331797236,1
50,E02000052,0.7202729044834308,0.5727095516569201,0.14756335282651073,0.2797270955165692,0.1111111111111111,0.16861598440545808,1
51,E02000054,0.672286617492097,0.5400421496311907,0.1322444678609062,0.32771338250790305,0.1322444678609062,0.19546891464699684,1
52,E02000055,0.6531741913163812,0.5301850890849334,0.12298910223144785,0.34682580868361873,0.13976820619270022,0.20705760249091854,1
53,E02000056,0.6877053026748006,0.47653683716564993,0.21116846550915064,0.31229469732519943,0.14899108399812294,0.1633036133270765,1
54,E02000057,0.6347457627118644,0.5180790960451978,0.11666666666666667,0.3652542372881356,0.146045197740113,0.2192090395480226,1
55,E02000058,0.6420765027322405,0.4726775956284153,0.16939890710382513,0.35792349726775957,0.1437578814627995,0.21416561580496007,1
56,E02000059,0.6991077329808327,0.5827825512227363,0.1163251817580965,0.3008922670191672,0.11996034368803701,0.1809319233311302,1
57,E02000060,0.5259781911481719,0.4152234338251016,0.11075475732307034,0.4740218088518281,0.18537524053880694,0.28864656831302116,1
58,E02000061,0.6968541468064824,0.5061963775023832,0.19065776930409914,0.3031458531935176,0.140371782650143,0.16277407054337464,1
59,E02000062,0.6483798524222009,0.5492460699390439,0.09913378248315688,0.3516201475777992,0.13314084055181263,0.21847930702598653,1
60,E02000063,0.6334498834498834,0.5250582750582751,0.10839160839160839,0.36655011655011654,0.1520979020979021,0.21445221445221446,1
61,E02000064,0.6780457250234889,0.5333542123394927,0.14469151268399624,0.32195427497651113,0.12182900093955527,0.20012527403695585,1
62,E02000065,0.6846670397313934,0.5940123111359821,0.09065472859541131,0.3153329602686066,0.10688304420817012,0.20844991606043647,1
63,E02000066,0.680521991300145,0.5886901884968584,0.09183180280328661,0.319478008699855,0.10947317544707588,0.21000483325277913,1
64,E02000067,0.7418899858956276,0.6477936731815435,0.09409631271408422,0.25811001410437234,0.09127543824299819,0.16683457586137418,1
65,E02000068,0.7269198780149709,0.635708344884946,0.09121153313002495,0.2730801219850291,0.08954810091488771,0.18353202107014138,1
66,E02000069,0.7300028876696506,0.6323996534796419,0.09760323419000866,0.2699971123303494,0.08720762344787757,0.18278948888247185,1
67,E02000070,0.717425025853154,0.6145294725956567,0.10289555325749741,0.2825749741468459,0.09824198552223372,0.1843329886246122,1
68,E02000071,0.7083448849459385,0.6190740227335736,0.08927086221236484,0.29165511505406155,0.1017466038258941,0.18990851122816746,1
69,E02000072,0.7195205479452055,0.6352739726027398,0.08424657534246575,0.2804794520547945,0.08767123287671233,0.1928082191780822,1
70,E02000073,0.7202993451824135,0.6256314312441534,0.09466791393826006,0.27970065481758655,0.10046772684752105,0.1792329279700655,1
71,E02000074,0.7215096201282684,0.634188455846078,0.08732116428219043,0.27849037987173164,0.09373458312777504,0.1847557967439566,1
72,E02000075,0.7272002127093858,0.6179207657537888,0.10927944695559691,0.2727997872906142,0.09438978994948152,0.17840999734113266,1
73,E02000077,0.7363867684478371,0.6557251908396946,0.08066157760814249,0.2636132315521629,0.0821882951653944,0.18142493638676846,1
74,E02000078,0.7425164890918315,0.6451040081177067,0.0974124809741248,0.25748351090816846,0.0882800608828006,0.16920345002536782,1
75,E02000079,0.7352256863657515,0.6293624941833411,0.10586319218241043,0.26477431363424847,0.09632387156817124,0.16845044206607723,1
76,E02000080,0.727015558698727,0.6362901596282077,0.0907253990705193,0.272984441301273,0.10002020610224288,0.17296423519903012,1
77,E02000081,0.7101637639719262,0.602547439563296,0.1076163244086301,0.28983623602807385,0.1011177540940993,0.18871848193397453,1
78,E02000082,0.7230927835051546,0.6268041237113402,0.09628865979381443,0.27690721649484534,0.10329896907216495,0.1736082474226804,1
79,E02000083,0.7346830047948855,0.633990410229089,0.10069259456579649,0.26531699520511454,0.09270111880660628,0.17261587639850826,1
80,E02000084,0.7243822674418605,0.6135537790697675,0.11082848837209303,0.27561773255813954,0.10101744186046512,0.1746002906976744,1
81,E02000085,0.7280178837555886,0.6336313959264779,0.09438648782911079,0.2719821162444113,0.09314456035767511,0.17883755588673622,1
82,E02000086,0.7207630633121371,0.6129388996405861,0.10782416367155101,0.27923693668786287,0.10146530273707492,0.17777163395078793,1
83,E02000087,0.7353900175570605,0.5946827188362177,0.14070729872084273,0.26460998244293954,0.10634562327564585,0.1582643591672937,1
84,E02000088,0.7359752959341225,0.6289243437982501,0.10705095213587236,0.2640247040658775,0.09881626351003603,0.1652084405558415,1
85,E02000089,0.7186332087560064,0.606513614522157,0.11211959423384944,0.2813667912439936,0.10411105178857448,0.17725573945541911,1
86,E02000090,0.7496293158229189,0.6399067994069053,0.10972251641601356,0.25037068417708114,0.1012497352255878,0.14912094895149333,1
87,E02000091,0.7299515891391286,0.6118711850136813,0.11808040412544728,0.2700484108608714,0.10797726794359082,0.1620711429172806,1
88,E02000092,0.6888279643591501,0.6034955448937629,0.08533241946538725,0.3111720356408499,0.11788896504455106,0.19328307059629884,1
89,E02000093,0.7071213640922769,0.5819124038783016,0.12520896021397526,0.2928786359077232,0.11150117017719827,0.1813774657305249,1
90,E02000094,0.7087664247891744,0.5916846440478525,0.11708178074132183,0.29123357521082566,0.10864875465777603,0.18258482055304961,1
91,E02000095,0.7111284959906121,0.5945628789360454,0.11656561705456679,0.2888715040093878,0.10365734402503422,0.18521415998435362,1
92,E02000096,0.7074497009244154,0.5628058727569332,0.14464382816748234,0.29255029907558455,0.11528004350190321,0.17727025557368134,1
93,E02000097,0.6836220127165096,0.5610611707958781,0.12256084192063144,0.3163779872834905,0.11686033764525323,0.19951764963823723,1
94,E02000098,0.6769706336939721,0.5592478104070067,0.11772282328696548,0.3230293663060278,0.12776919113858837,0.19526017516743946,1
95,E02000099,0.705245275005309,0.5778296878318114,0.12741558717349755,0.294754724994691,0.11446166914419197,0.18029305585049904,1
96,E02000100,0.7154742096505824,0.6108866175421915,0.10458759210839078,0.28452579034941766,0.12170192536249108,0.16282386498692655,1
97,E02000101,0.6539268235842461,0.5569797250058262,0.09694709857841995,0.3460731764157539,0.13516662782568165,0.21090654859007224,1
98,E02000102,0.624379652605459,0.5455955334987593,0.07878411910669975,0.3756203473945409,0.14112903225806453,0.23449131513647642,1
99,E02000103,0.6372180451127819,0.5460526315789473,0.09116541353383459,0.36278195488721804,0.12640977443609022,0.23637218045112782,1
100,E02000104,0.6846947309729579,0.5575689991636466,0.12712573180931142,0.3153052690270421,0.12545302481182047,0.18985224421522162,1
101,E02000105,0.6955767562879445,0.6051604509973981,0.0904163052905464,0.3044232437120555,0.09822202948829141,0.20620121422376408,1
102,E02000106,0.6320481390684198,0.5355471361711611,0.09650100289725874,0.3679518609315801,0.1415199465121462,0.22643191441943392,1
103,E02000107,0.6868778280542986,0.563076923076923,0.12380090497737556,0.31312217194570136,0.12,0.19312217194570136,1
104,E02000108,0.709521094640821,0.6174458380843786,0.09207525655644241,0.29047890535917903,0.0974914481185861,0.19298745724059294,1
105,E02000110,0.6988922457200403,0.5594159113796576,0.13947633434038267,0.3011077542799597,0.1377139979859013,0.16339375629405842,1
106,E02000111,0.7051064631618617,0.6335029206708122,0.07160354249104955,0.2948935368381383,0.09647635198794045,0.19841718485019785,1
107,E02000112,0.7250164365548981,0.6439842209072978,0.08103221564760027,0.2749835634451019,0.09894806048652202,0.1760355029585799,1
108,E02000113,0.6048738033072236,0.5314766463591529,0.07339715694807078,0.3951261966927763,0.12358572671888599,0.27154046997389036,1
109,E02000114,0.6952897040433514,0.5764902042517716,0.11879949979157982,0.3047102959566486,0.10921217173822426,0.19549812421842436,1
110,E02000115,0.7346110484780158,0.5866967305524239,0.14791431792559187,0.2653889515219842,0.1007891770011274,0.16459977452085683,1
111,E02000116,0.6433754367105616,0.5431335662456329,0.10024187046492879,0.3566245632894383,0.13034130610051062,0.2262832571889277,1
112,E02000117,0.6163810282981268,0.5251096054204862,0.09127142287764049,0.38361897170187326,0.137106416899163,0.24651255480271025,1
113,E02000118,0.736283185840708,0.6653097345132744,0.07097345132743363,0.26371681415929205,0.09823008849557523,0.1654867256637168,1
114,E02000119,0.6585972850678733,0.5692307692307692,0.08936651583710407,0.3414027149321267,0.10475113122171946,0.23665158371040723,1
115,E02000120,0.7396555137596516,0.5840427638091467,0.15561274995050486,0.26034448624034845,0.10611760047515344,0.154226885765195,1
116,E02000121,0.7137767220902613,0.6433661350525959,0.07041058703766542,0.2862232779097387,0.10451306413301663,0.18171021377672208,1
117,E02000122,0.6934734783671473,0.5348325592764606,0.15864091909068687,0.3065265216328526,0.13028599364458568,0.17624052798826692,1
118,E02000123,0.6317230273752013,0.5312399355877617,0.10048309178743961,0.3682769726247987,0.13268921095008052,0.2355877616747182,1
119,E02000124,0.7477851083883129,0.5587181903864279,0.18906691800188502,0.2522148916116871,0.10763430725730443,0.14458058435438265,1
120,E02000125,0.7280903176425565,0.5755836203597398,0.15250669728281668,0.27190968235744356,0.10868733256792958,0.16322234978951397,1
121,E02000126,0.6845601913366994,0.563911772521924,0.12064841881477545,0.31543980866330057,0.12250863672601647,0.19293117193728407,1
122,E02000127,0.7031213330204178,0.6017366815301572,0.1013846514902605,0.29687866697958226,0.10607838535555034,0.19080028162403193,1
123,E02000128,0.727807486631016,0.5836898395721926,0.14411764705882352,0.272192513368984,0.10080213903743315,0.1713903743315508,1
124,E02000130,0.7328797190517998,0.6101843722563652,0.12269534679543459,0.2671202809482002,0.09591747146619842,0.17120280948200176,1
125,E02000131,0.766704053837526,0.6492549270950169,0.11744912674250921,0.23329594616247395,0.0890882871334722,0.14420765902900176,1
126,E02000132,0.7850433526011561,0.6529985549132948,0.13204479768786126,0.21495664739884393,0.08760838150289017,0.12734826589595374,1
127,E02000133,0.7493758402150951,0.5317841367390052,0.2175917034760899,0.25062415978490493,0.10581908968695986,0.14480507009794508,1
128,E02000134,0.7434895833333334,0.6204427083333334,0.123046875,0.2565104166666667,0.09830729166666667,0.158203125,1
129,E02000135,0.7070063694267515,0.6120813642901172,0.09492500513663447,0.2929936305732484,0.10499280871173207,0.18800082186151634,1
130,E02000136,0.7104525430516619,0.5682819383259912,0.1421706047256708,0.289547456948338,0.10853023628354025,0.18101722066479775,1
131,E02000137,0.7552316012226663,0.6186221490712438,0.13660945215142253,0.24476839877733364,0.10016458970138725,0.1446038090759464,1
132,E02000138,0.7744515539305301,0.6160877513711152,0.15836380255941498,0.22554844606946983,0.09140767824497258,0.13414076782449727,1
133,E02000139,0.7574879227053141,0.6231884057971014,0.13429951690821257,0.242512077294686,0.09057971014492754,0.15193236714975844,1
134,E02000140,0.7098296199213631,0.6146788990825688,0.09515072083879424,0.29017038007863694,0.10275229357798166,0.1874180865006553,1
135,E02000141,0.7337081523128035,0.6225402504472272,0.11116790186557629,0.26629184768719655,0.09915665729619218,0.16713519039100436,1
136,E02000142,0.7494336202990485,0.6073855913004078,0.1420480289986407,0.2505663797009515,0.09673765292251926,0.15382872677843226,1
137,E02000144,0.7753544165757906,0.653580516175936,0.1217739003998546,0.22464558342420937,0.08197019265721556,0.14267539076699381,1
138,E02000145,0.7082275266632808,0.6089385474860335,0.09928897917724733,0.29177247333671913,0.1074149314372778,0.18435754189944134,1
139,E02000146,0.7507274490785645,0.6238603297769156,0.12686711930164887,0.2492725509214355,0.08690591658583899,0.1623666343355965,1
140,E02000147,0.7092066861236402,0.5481560095516052,0.16105067657203503,0.29079331387635976,0.11037410453701248,0.1804192093393473,1
141,E02000148,0.7230031948881789,0.5610223642172524,0.16198083067092653,0.27699680511182107,0.11501597444089456,0.16198083067092653,1
142,E02000149,0.7222501255650426,0.6177800100452034,0.10447011551983927,0.2777498744349573,0.09794073329984933,0.17980914113510799,1
143,E02000150,0.7152794435116335,0.5879107699688174,0.12736867354281603,0.2847205564883665,0.09714559846485968,0.18757495802350685,1
144,E02000151,0.7481481481481481,0.5866096866096866,0.16153846153846155,0.2518518518518518,0.10056980056980057,0.15128205128205127,1
145,E02000152,0.7117285599786267,0.6115415442158696,0.10018701576275715,0.2882714400213732,0.10846914239914507,0.17980229762222816,1
146,E02000153,0.6994674106010652,0.5736748668526502,0.12579254374841492,0.30053258939893485,0.106771493786457,0.1937610956124778,1
147,E02000154,0.7346263008514664,0.6000473036896878,0.13457899716177862,0.2653736991485336,0.1021759697256386,0.16319772942289498,1
148,E02000155,0.7291285801340646,0.629189518586228,0.09993906154783669,0.2708714198659354,0.09963436928702012,0.1712370505789153,1
149,E02000156,0.7048755186721992,0.5701936376210235,0.13468188105117565,0.29512448132780084,0.11739280774550484,0.177731673582296,1
150,E02000157,0.7206632653061225,0.5931122448979592,0.12755102040816327,0.27933673469387754,0.10994897959183673,0.16938775510204082,1
151,E02000158,0.6926727973894987,0.5805398991397211,0.11213289824977751,0.30732720261050134,0.12251557401364581,0.18481162859685554,1
152,E02000159,0.6890480453595942,0.528498955535661,0.16054908982393315,0.31095195464040587,0.12951357803640703,0.1814383766039988,1
153,E02000160,0.694006309148265,0.5667718191377498,0.12723449001051526,0.305993690851735,0.11146161934805468,0.19453207150368035,1
154,E02000161,0.7336550060313631,0.6159227985524729,0.11773220747889022,0.2663449939686369,0.09843184559710494,0.16791314837153196,1
155,E02000162,0.695748730964467,0.5761421319796954,0.11960659898477158,0.304251269035533,0.11897208121827411,0.18527918781725888,1
156,E02000163,0.7050379198266522,0.5576923076923077,0.14734561213434452,0.2949620801733478,0.11646803900325027,0.1784940411700975,1
157,E02000165,0.7075268817204301,0.5986559139784946,0.10887096774193548,0.2924731182795699,0.10080645161290322,0.19166666666666668,1
158,E02000166,0.69037884982284,0.5118560915780866,0.17852275824475333,0.30962115017715997,0.13109839193240666,0.17852275824475333,1
159,E02000167,0.7647673810768426,0.4793518034500784,0.2854155776267642,0.23523261892315733,0.11212754835337167,0.12310507056978567,1
160,E02000168,0.7503457814661134,0.5647763946519133,0.1855693868142001,0.24965421853388658,0.10673121254034117,0.1429230059935454,1
161,E02000169,0.7493005036373811,0.4585898153329603,0.2907106883044208,0.2506994963626189,0.11891438164521545,0.13178511471740348,1
162,E02000170,0.7674313990103464,0.5557804768331084,0.21165092217723797,0.23256860098965362,0.11291048133153396,0.11965811965811966,1
163,E02000171,0.7450782433114589,0.5363452801615346,0.2087329631499243,0.25492175668854117,0.11231701161029783,0.1426047450782433,1
164,E02000172,0.6974263853466265,0.5564572223510318,0.14096916299559473,0.3025736146533735,0.11129144447020635,0.19128217018316718,1
165,E02000173,0.8004854368932038,0.5519417475728156,0.24854368932038834,0.1995145631067961,0.09053398058252426,0.10898058252427184,1
166,E02000174,0.733857107782961,0.5762337343481463,0.15762337343481464,0.266142892217039,0.11220230788116867,0.15394058433587038,1
167,E02000175,0.7971476824920247,0.5864139613435917,0.2107337211484331,0.20285231750797522,0.08875961718896604,0.1140927003190092,1
168,E02000176,0.7917990181923188,0.50360958706324,0.28818943112907885,0.2082009818076812,0.09009529309846953,0.11810568870921166,1
169,E02000177,0.7216724393864423,0.5625927758535378,0.1590796635329045,0.2783275606135576,0.10390895596239486,0.1744186046511628,1
170,E02000178,0.7634141288585042,0.5958152061321732,0.16759892272633106,0.23658587114149576,0.10047648643049513,0.13610938471100062,1
171,E02000179,0.7224947442186405,0.4971969166082691,0.2252978276103714,0.2775052557813595,0.11702873160476523,0.16047652417659425,1
172,E02000180,0.7306554953178905,0.5722030556924593,0.15845243962543124,0.2693445046821094,0.11951700344997536,0.14982750123213406,1
173,E02000181,0.8177309361438314,0.5637528414961769,0.2539780946476545,0.18226906385616862,0.0816284356271957,0.10064062822897293,1
174,E02000182,0.7709316037735849,0.5285966981132075,0.24233490566037735,0.2290683962264151,0.09404481132075472,0.13502358490566038,1
175,E02000183,0.7504548999220172,0.4970106576553158,0.2534442422667013,0.24954510007798283,0.12165323628801664,0.1278918637899662,1
176,E02000184,0.7053458322776792,0.568533063085888,0.13681276919179122,0.2946541677223207,0.13250570053204966,0.1621484671902711,1
177,E02000185,0.6739241803278688,0.5363729508196722,0.13755122950819673,0.3260758196721312,0.12115778688524591,0.20491803278688525,1
178,E02000186,0.7446945337620579,0.5614147909967846,0.1832797427652733,0.25530546623794215,0.11479099678456592,0.1405144694533762,1
179,E02000187,0.6482662968099862,0.5353675450762829,0.11289875173370319,0.35173370319001385,0.14535367545076283,0.20638002773925104,1
180,E02000188,0.6423791821561339,0.5460966542750929,0.09628252788104089,0.3576208178438662,0.14981412639405203,0.20780669144981412,1
181,E02000191,0.7396173588427438,0.5230984601026598,0.21651889874008398,0.2603826411572562,0.1628558096126925,0.0975268315445637,1
182,E02000192,0.6946298061646012,0.5138226882745471,0.18080711789005402,0.3053701938353988,0.1306005719733079,0.17476962186209088,1
183,E02000193,0.7372521246458924,0.5095609065155807,0.22769121813031162,0.26274787535410765,0.12960339943342777,0.13314447592067988,1
184,E02000194,0.7312687312687313,0.6133866133866134,0.11788211788211789,0.26873126873126874,0.0979020979020979,0.17082917082917082,1
185,E02000195,0.6884816753926701,0.5741710296684118,0.1143106457242583,0.31151832460732987,0.12521815008726003,0.1863001745200698,1
186,E02000196,0.6867501999466809,0.5897094108237804,0.09704078912290055,0.3132498000533191,0.11490269261530259,0.19834710743801653,1
187,E02000197,0.6882009869896815,0.5937640197397936,0.09443696724988784,0.31179901301031854,0.11754149842978914,0.1942575145805294,1
188,E02000198,0.6742441996719006,0.5938598546988516,0.08038434497304899,0.32575580032809937,0.10358565737051793,0.22217014295758145,1
189,E02000199,0.6962352941176471,0.5941176470588235,0.10211764705882354,0.30376470588235294,0.10494117647058823,0.1988235294117647,1
190,E02000200,0.7205913410770856,0.6204857444561774,0.10010559662090814,0.27940865892291444,0.10137275607180571,0.17803590285110876,1
191,E02000201,0.6868590507989506,0.6014786549010255,0.08538039589792511,0.31314094920104935,0.11256856665871691,0.20057238254233245,1
192,E02000202,0.6701456310679612,0.5803398058252427,0.08980582524271845,0.32985436893203884,0.11504854368932038,0.21480582524271843,1
193,E02000203,0.6806564433683078,0.5942964756524078,0.08635996771589992,0.3193435566316922,0.12644605864944847,0.19289749798224373,1
194,E02000204,0.6610599078341014,0.5817972350230415,0.0792626728110599,0.3389400921658986,0.11543778801843319,0.22350230414746544,1
195,E02000206,0.6977290524667189,0.6180501174628035,0.07967893500391543,0.30227094753328115,0.11217697729052467,0.19009397024275645,1
196,E02000207,0.7119926622334327,0.6273790415042422,0.08461362072919056,0.2880073377665673,0.10639761522586563,0.18160972254070168,1
197,E02000208,0.6503926979409892,0.5858628741243898,0.06452982381659945,0.3496073020590108,0.12884737847590744,0.22075992358310337,1
198,E02000209,0.64407179971658,0.5758148323098725,0.0682569674067076,0.3559282002834199,0.1221067548417572,0.23382144544166272,1
199,E02000210,0.7440489189779428,0.6366018781393318,0.10744704083861105,0.2559510810220572,0.08757370604935576,0.16837737497270147,1
200,E02000211,0.7143907820544251,0.6136307918607502,0.10075999019367492,0.2856092179455749,0.09806325079676391,0.18754596714881097,1
201,E02000212,0.6519886363636364,0.5814393939393939,0.07054924242424243,0.34801136363636365,0.11529356060606061,0.23271780303030304,1
202,E02000213,0.7078539269634817,0.6224779056194764,0.08537602134400533,0.29214607303651824,0.10621977655494413,0.18592629648157413,1
203,E02000214,0.7187600904100743,0.60865353567969,0.11010655473038425,0.28123990958992573,0.10106554730384243,0.1801743622860833,1
204,E02000215,0.7345047923322684,0.6287539936102237,0.10575079872204472,0.2654952076677316,0.11070287539936102,0.1547923322683706,1
205,E02000216,0.7658592848904268,0.6499423298731257,0.11591695501730104,0.23414071510957324,0.09486735870818916,0.13927335640138408,1
206,E02000217,0.7082527401676337,0.6083172147001934,0.09993552546744036,0.2917472598323662,0.10525467440361057,0.18649258542875563,1
207,E02000218,0.6719141323792487,0.5853309481216458,0.08658318425760286,0.3280858676207513,0.11592128801431127,0.21216457960644008,1
208,E02000219,0.7013984096517686,0.5928160131615026,0.10858239649026598,0.2986015903482314,0.12119550315327667,0.17740608719495476,1
209,E02000221,0.6924619085805934,0.601242983159583,0.09121892542101043,0.3075380914194066,0.10605453087409783,0.20148356054530875,1
210,E02000222,0.7659101023587005,0.6410769915442812,0.12483311081441922,0.2340898976412995,0.08388963061860258,0.15020026702269693,1
211,E02000223,0.6301155888784755,0.556388628553577,0.07372696032489846,0.36988441112152454,0.11746329272102468,0.25242111840049986,1
212,E02000224,0.7400688863375431,0.6300803673938002,0.10998851894374283,0.25993111366245697,0.0991963260619977,0.16073478760045926,1
213,E02000225,0.6824224519940916,0.5961595273264402,0.0862629246676514,0.3175775480059084,0.10310192023633678,0.21447562776957163,1
214,E02000226,0.7175443537031821,0.6006758659532526,0.1168684877499296,0.2824556462968178,0.11264432554210081,0.16981132075471697,1
215,E02000227,0.7044739601537924,0.6032855644879412,0.1011883956658511,0.2955260398462076,0.10398462076197133,0.19154141908423628,1
216,E02000228,0.7045951859956237,0.5609956236323851,0.1435995623632385,0.29540481400437635,0.12199124726477024,0.17341356673960612,1
217,E02000229,0.6611570247933884,0.5840220385674931,0.07713498622589532,0.33884297520661155,0.11097992916174734,0.22786304604486424,1
