,GEOGRAPHY_CODE,1 person in the household previously served in UK armed forces,2 people in the household previously served in UK armed forces,3 or more people in the household previously served in UK armed forces,No people in the household previously served in UK armed forces,Total: All households
1624,E02001697,0.07207207207207207,0.002702702702702703,0.0,0.9252252252252252,1
1625,E02001698,0.09335839598997493,0.0009398496240601503,0.0,0.9057017543859649,1
1626,E02001699,0.08174027686222808,0.0026367831245880024,0.0003295978905735003,0.9152933421226104,1
1627,E02001700,0.07873323070156146,0.0017594018033868484,0.0,0.9195073674950517,1
1628,E02001701,0.0839135214364236,0.001832172957127153,0.0,0.9142543056064493,1
1629,E02001702,0.07163406214039125,0.0008630609896432681,0.0,0.9275028768699655,1
1630,E02001703,0.09539078156312625,0.002404809619238477,0.0,0.9022044088176353,1
1631,E02001704,0.0976349302607641,0.003941782898726501,0.00030321406913280777,0.8981200727713766,1
1632,E02001706,0.08330862733471688,0.0038541357841683963,0.0,0.9128372368811147,1
1633,E02001707,0.08758134490238612,0.002440347071583514,0.0,0.9099783080260304,1
1634,E02001709,0.06654553713377243,0.003179650238473768,0.0002271178741766977,0.9300476947535771,1
1635,E02001710,0.08426596445029624,0.0026333113890717576,0.0,0.913100724160632,1
1636,E02001711,0.08244557665585919,0.0037054191755442334,0.0006947660954145438,0.9131542380731821,1
1637,E02001712,0.055689488910318226,0.0019286403085824494,0.0,0.9423818707810994,1
1638,E02001713,0.06048847295138096,0.0025108422734535494,0.0,0.9370006847751655,1
1639,E02001714,0.06700251889168765,0.0015113350125944584,0.0,0.9314861460957179,1
1640,E02001715,0.07383234754232103,0.0014276973281664286,0.00020395676116663266,0.9245359983683459,1
1641,E02001718,0.08474004051316678,0.004388926401080351,0.0,0.9108710330857529,1
1642,E02001719,0.0701195219123506,0.0029216467463479417,0.0,0.9269588313413014,1
1643,E02001720,0.04177938082356477,0.0009017132551848512,0.0,0.9573189059212504,1
1644,E02001721,0.09096422073984232,0.0026278552658176675,0.00020214271275520516,0.9062057812815848,1
1645,E02001722,0.09483590733590734,0.0014478764478764478,0.0,0.9037162162162162,1
1646,E02001723,0.04766949152542373,0.0017655367231638418,0.00035310734463276836,0.9502118644067796,1
1647,E02001724,0.03992128197919595,0.000562271577171774,0.0,0.9595164464436323,1
1648,E02001725,0.0370201096892139,0.0011425959780621572,0.0,0.9618372943327239,1
1649,E02001726,0.06586951961401301,0.0018879798615481435,0.0,0.9322425005244388,1
1650,E02001727,0.087409982617333,0.0029798857710454435,0.00024832381425378696,0.9093618077973677,1
1651,E02001728,0.08133302260545328,0.0020974131903985084,0.0,0.9165695642041483,1
1652,E02001729,0.031104579965711487,0.0009796718099436689,0.0,0.9679157482243449,1
1653,E02001732,0.06761710794297353,0.0028513238289205704,0.0004073319755600815,0.9291242362525458,1
1654,E02001734,0.06013493693165151,0.0005866823115283074,0.0002933411557641537,0.9389850396010561,1
1655,E02001735,0.07080874696286012,0.0017355085039916696,0.0,0.9274557445331482,1
1656,E02001737,0.07237299930410578,0.0024356297842727907,0.0,0.9251913709116214,1
1657,E02001738,0.10546427206725258,0.0026748184944593045,0.0007642338555598013,0.8910966755827283,1
1658,E02001739,0.09090909090909091,0.0023235550392099913,0.0,0.9067673540516991,1
1659,E02001740,0.0842013888888889,0.004340277777777778,0.0,0.9114583333333334,1
1660,E02001741,0.0938917044545212,0.004267804747932782,0.00026673779674579886,0.9015737530008002,1
1661,E02001742,0.09443378119001919,0.0023032629558541267,0.0,0.9032629558541266,1
1662,E02001743,0.07029339853300734,0.0018337408312958435,0.0,0.9278728606356969,1
1663,E02001744,0.0892566467715681,0.002984264785675529,0.0,0.9077590884427563,1
1664,E02001745,0.08451167379151595,0.003946070371588293,0.0,0.9115422558368957,1
1665,E02001746,0.08459630752273353,0.0035822540644805732,0.0,0.9118214384127858,1
1666,E02001747,0.0989277066758907,0.003113109650639917,0.0,0.8979591836734694,1
1667,E02001748,0.08333333333333333,0.0024193548387096775,0.0,0.914247311827957,1
1668,E02001749,0.09115554049474754,0.003388681802778719,0.0,0.9054557777024738,1
1669,E02001750,0.09558567952728536,0.005213764337851929,0.0,0.8992005561348627,1
1670,E02001751,0.09296148738379814,0.0016600265604249668,0.00033200531208499334,0.9050464807436919,1
1671,E02001752,0.08723179739711573,0.0035174111853675696,0.0,0.9092507914175167,1
1672,E02001753,0.07398039835599114,0.002529244388239014,0.0,0.9234903572557699,1
1673,E02001754,0.0742467718794835,0.0014347202295552368,0.0,0.9243185078909613,1
1674,E02001755,0.08499767765908035,0.0030190431955411053,0.0,0.9119832791453786,1
1675,E02001756,0.08272394881170018,0.002513711151736746,0.00022851919561243144,0.9145338208409507,1
1676,E02001757,0.08493647912885663,0.003629764065335753,0.0,0.9114337568058076,1
1677,E02001758,0.09001572327044025,0.0047169811320754715,0.0,0.9052672955974843,1
1678,E02001759,0.07144992526158446,0.004783258594917788,0.0,0.9237668161434978,1
1679,E02001760,0.08129143845488614,0.0023061400980109543,0.0,0.9164024214471029,1
1680,E02001761,0.09087393658159319,0.004640371229698376,0.0,0.9044856921887084,1
1681,E02001762,0.08235677083333333,0.0026041666666666665,0.0,0.9150390625,1
1682,E02001763,0.09926715522984676,0.003997335109926716,0.0,0.8967355096602265,1
1683,E02001764,0.07566727131381187,0.003109613889608707,0.0,0.9212231147965795,1
1684,E02001765,0.06885803343723434,0.003400396712949844,0.0,0.9277415698498158,1
1685,E02001766,0.07495642068564788,0.002324230098779779,0.0,0.9227193492155723,1
1686,E02001767,0.070556713307532,0.0014885382554331646,0.0,0.9279547484370348,1
1687,E02001768,0.0795547108335596,0.0027151778441487917,0.0,0.9177301113222917,1
1688,E02001769,0.07123010861328619,0.0007577671129072998,0.0,0.9280121242738065,1
1689,E02001770,0.07186030893216924,0.0023505708529214238,0.0,0.9257891202149093,1
1690,E02001771,0.10018018018018018,0.003963963963963964,0.0,0.8958558558558558,1
1691,E02001772,0.08513289036544851,0.0024916943521594683,0.0004152823920265781,0.9119601328903655,1
1692,E02001773,0.09733389758781211,0.0021159542953872196,0.0,0.9005501481168007,1
1693,E02001774,0.07947805456702253,0.0011862396204033216,0.0,0.9193357058125742,1
1694,E02001775,0.0997920997920998,0.002494802494802495,0.0,0.8977130977130977,1
1695,E02001776,0.08619854721549637,0.0026634382566585956,0.00024213075060532688,0.9108958837772397,1
1696,E02001777,0.08869908015768725,0.002956636005256242,0.0,0.9083442838370565,1
1697,E02001778,0.06533892382948987,0.0031446540880503146,0.0,0.9315164220824598,1
1698,E02001779,0.09425742574257426,0.0015841584158415843,0.00039603960396039607,0.9037623762376238,1
1699,E02001780,0.09594644849386388,0.003718854592785422,0.0,0.9003346969133507,1
1700,E02001781,0.0871434153966393,0.0042985541227041815,0.0,0.9085580304806565,1
1701,E02001782,0.09082794019192145,0.003347467083240348,0.0,0.9058245927248382,1
1702,E02001783,0.07963197969543147,0.0009517766497461929,0.0,0.9194162436548223,1
1703,E02001784,0.09040907528360262,0.0024063251976624267,0.0,0.907184599518735,1
1704,E02001785,0.10294951786727169,0.004254112308564946,0.0,0.8927963698241633,1
1705,E02001786,0.10367031551835158,0.0019317450096587251,0.0,0.8943979394719896,1
1706,E02001787,0.09921455146754857,0.0024803637866887144,0.0,0.8983050847457628,1
1707,E02001788,0.08927231807951988,0.0015003750937734434,0.0007501875468867217,0.90847711927982,1
1708,E02001789,0.07966373098478784,0.0032025620496397116,0.0,0.9171337069655725,1
1709,E02001790,0.10030511060259344,0.002669717772692601,0.0,0.897025171624714,1
1710,E02001791,0.09004149377593361,0.0037344398340248964,0.0,0.9062240663900415,1
1711,E02001792,0.08800263678312459,0.003955174686882004,0.0,0.9080421885299934,1
1712,E02001793,0.08402922755741127,0.002348643006263048,0.0,0.9136221294363257,1
1713,E02001794,0.07257231404958678,0.0023243801652892563,0.0,0.925103305785124,1
1714,E02001795,0.08567375886524822,0.002553191489361702,0.0,0.9117730496453901,1
1715,E02001796,0.08732593816379514,0.0028321925890960587,0.0,0.9098418692471089,1
1716,E02001797,0.09161490683229814,0.0019409937888198758,0.0,0.906444099378882,1
1717,E02001798,0.08865047995482778,0.002540937323546019,0.0,0.9088085827216262,1
1718,E02001799,0.081296992481203,0.004699248120300752,0.0,0.9140037593984962,1
1719,E02001800,0.08422818791946309,0.003355704697986577,0.0,0.9124161073825503,1
1720,E02001801,0.05840033855268726,0.0008463817181548879,0.00042319085907744394,0.9403300888700804,1
1721,E02001802,0.08322744599745871,0.0028589580686149934,0.0,0.9139135959339263,1
1722,E02001803,0.06840474961280331,0.0015487867836861124,0.0,0.9300464636035106,1
1723,E02001804,0.07970749542961608,0.0018281535648994515,0.0,0.9184643510054845,1
1724,E02001805,0.09113199836534532,0.002043318348998774,0.0,0.9068246832856559,1
1725,E02001806,0.07365661861074706,0.001834862385321101,0.0002621231979030144,0.9242463958060289,1
1726,E02001807,0.08760145535964176,0.0025188916876574307,0.0,0.9098796529527008,1
1727,E02001808,0.07127335940895263,0.002607561929595828,0.0,0.9261190786614515,1
1728,E02001809,0.0903594222371515,0.0026872690628149142,0.0,0.9069533087000335,1
1729,E02001810,0.09149623250807319,0.0013455328310010765,0.00026910656620021526,0.9068891280947255,1
1730,E02001811,0.07481797639969871,0.001506402209389907,0.0,0.9236756213909114,1
1731,E02001812,0.07849109653233365,0.0037488284910965324,0.0,0.9177600749765699,1
1732,E02001813,0.08439836026042923,0.0021702435495538942,0.0,0.9134313961900169,1
1733,E02001814,0.0781831720029784,0.0037230081906180195,0.0,0.9180938198064036,1
1734,E02001815,0.08765315739868049,0.003770028275212064,0.000235626767200754,0.9083411875589067,1
1735,E02001816,0.08177570093457943,0.0029205607476635513,0.0,0.915303738317757,1
1736,E02001817,0.0866779089376054,0.002360876897133221,0.0,0.9109612141652614,1
1737,E02001818,0.08394879369768588,0.0027080256031511572,0.0,0.913343180699163,1
1738,E02001819,0.08921694480102696,0.0019255455712451862,0.0,0.9088575096277278,1
1739,E02001820,0.0817717206132879,0.0019469457288878072,0.0002433682161109759,0.9160379654417133,1
1740,E02001821,0.0953757225433526,0.004541701073492981,0.0,0.9000825763831544,1
1741,E02001822,0.07808716707021791,0.003934624697336562,0.0003026634382566586,0.9176755447941889,1
1742,E02001823,0.07092198581560284,0.0036879432624113474,0.0,0.9253900709219858,1
1743,E02001824,0.08128205128205128,0.0033333333333333335,0.0,0.9153846153846154,1
1744,E02001825,0.07882882882882883,0.004222972972972973,0.0,0.9169481981981982,1
1745,E02001826,0.0678122123350721,0.0021478981282602025,0.0,0.9300398895366677,1
1746,E02001827,0.07254082795290544,0.0015191796429927839,0.0,0.9259399924041017,1
1747,E02001828,0.07380191693290734,0.0012779552715654952,0.0,0.9249201277955271,1
1748,E02001829,0.06384766171940633,0.0016802016241949033,0.0,0.9344721366563987,1
1749,E02001830,0.06168505516549649,0.0012537612838515546,0.0,0.9370611835506519,1
1750,E02001831,0.06454484754061875,0.0013354106387714222,0.00022256843979523704,0.9338971733808146,1
1751,E02001832,0.0678904428904429,0.0017482517482517483,0.0,0.9303613053613053,1
1752,E02001833,0.06285464862505456,0.0013094718463553033,0.0,0.9358358795285902,1
1753,E02001834,0.05855481727574751,0.0012458471760797341,0.0,0.9401993355481728,1
1754,E02001835,0.047058823529411764,0.0008207934336525308,0.0,0.9521203830369357,1
1755,E02001836,0.07237375101269242,0.0008101539292465569,0.0,0.9268160950580611,1
1756,E02001837,0.04061416542842992,0.0014858841010401188,0.0,0.95789995047053,1
1757,E02001838,0.0706401766004415,0.001261431725007884,0.0,0.9280983916745507,1
1758,E02001839,0.051381998582565556,0.001417434443656981,0.0,0.9472005669737774,1
1759,E02001840,0.04675597583399002,0.0015760441292356187,0.0,0.9516679800367743,1
1760,E02001841,0.06863157894736842,0.0004210526315789474,0.0004210526315789474,0.9305263157894736,1
1761,E02001842,0.04309531299150676,0.0018873859704309531,0.00031456432840515884,0.9547027367096571,1
1762,E02001843,0.05424445227192674,0.0017611835153222965,0.0,0.943994364212751,1
1763,E02001844,0.05662079855628243,0.0015790660951951275,0.0,0.9418001353485225,1
1764,E02001845,0.04073394495412844,0.0007339449541284404,0.0,0.9585321100917431,1
1765,E02001846,0.038262982083206803,0.0003036744609778318,0.0,0.9614333434558153,1
1766,E02001847,0.062446898895497024,0.0008496176720475786,0.0,0.9367034834324554,1
1767,E02001848,0.03312788906009245,0.0003852080123266564,0.0,0.9664869029275809,1
1768,E02001849,0.03251814028486966,0.0,0.0,0.9674818597151303,1
1769,E02001850,0.03067282321899736,0.0013192612137203166,0.0,0.9680079155672823,1
1770,E02001851,0.04596208776941054,0.001038691249026227,0.0,0.9529992209815632,1
1771,E02001852,0.03890641430073607,0.0024535576586049773,0.0,0.958640028040659,1
