,GEOGRAPHY_CODE,Lives in a communal establishment,Lives in a household,Total: All usual residents
345,E02000369,0.12195121951219512,0.8780487804878049,1
346,E02000370,0.0,1.0,1
347,E02000372,0.1188118811881188,0.8811881188118812,1
348,E02000373,0.0,1.0,1
349,E02000374,0.0,1.0,1
350,E02000375,0.0,1.0,1
351,E02000376,0.0,1.0,1
352,E02000377,0.0,1.0,1
353,E02000378,0.027777777777777776,0.9722222222222222,1
354,E02000379,0.022222222222222223,0.9777777777777777,1
355,E02000380,0.0,1.0,1
356,E02000381,0.019230769230769232,0.9807692307692307,1
357,E02000382,0.0,1.0,1
358,E02000383,0.1,0.9,1
359,E02000384,0.0,1.0,1
360,E02000385,0.0,1.0,1
361,E02000386,0.0,1.0,1
362,E02000387,0.0,1.0,1
363,E02000388,0.016666666666666666,0.9833333333333333,1
364,E02000389,0.0,1.0,1
365,E02000390,0.0,1.0,1
366,E02000391,0.016483516483516484,0.9835164835164835,1
367,E02000392,0.0,1.0,1
368,E02000393,0.0,1.0,1
369,E02000394,0.0,1.0,1
370,E02000395,0.0,1.0,1
371,E02000396,0.0,1.0,1
372,E02000397,0.0,1.0,1
373,E02000398,0.0,1.0,1
374,E02000400,0.0,1.0,1
375,E02000401,0.0,1.0,1
376,E02000402,0.0,1.0,1
377,E02000403,0.0,1.0,1
378,E02000404,0.0,1.0,1
379,E02000405,0.0,1.0,1
380,E02000406,0.0,1.0,1
381,E02000407,0.0,1.0,1
382,E02000408,0.0,1.0,1
383,E02000409,0.0,1.0,1
384,E02000410,0.0,1.0,1
385,E02000411,0.0,1.0,1
386,E02000412,0.0,1.0,1
387,E02000413,0.0273972602739726,0.9726027397260274,1
388,E02000414,0.0,1.0,1
389,E02000415,0.0,1.0,1
390,E02000416,0.0,1.0,1
391,E02000417,0.0,1.0,1
392,E02000418,0.0,1.0,1
393,E02000419,0.0,1.0,1
394,E02000420,0.0,1.0,1
395,E02000421,0.13725490196078433,0.8627450980392157,1
396,E02000422,0.0,1.0,1
397,E02000423,0.0,1.0,1
398,E02000424,0.0,1.0,1
399,E02000425,0.0,1.0,1
400,E02000426,0.02564102564102564,0.9743589743589743,1
401,E02000427,0.0,1.0,1
402,E02000428,0.0,1.0,1
403,E02000429,0.0,1.0,1
404,E02000430,0.0,1.0,1
405,E02000431,0.0,1.0,1
406,E02000432,0.0,1.0,1
407,E02000433,0.04964539007092199,0.950354609929078,1
408,E02000434,0.0,1.0,1
409,E02000435,0.038834951456310676,0.9611650485436893,1
410,E02000436,0.0,1.0,1
411,E02000437,0.023622047244094488,0.9763779527559056,1
412,E02000438,0.02027027027027027,0.9797297297297297,1
413,E02000439,0.0,1.0,1
414,E02000440,0.0,1.0,1
415,E02000441,0.0,1.0,1
416,E02000442,0.0,1.0,1
417,E02000443,0.07339449541284404,0.926605504587156,1
418,E02000444,0.0196078431372549,0.9803921568627451,1
419,E02000445,0.009708737864077669,0.9902912621359223,1
420,E02000447,0.0,1.0,1
421,E02000448,0.007874015748031496,0.9921259842519685,1
422,E02000449,0.0,1.0,1
423,E02000451,0.022222222222222223,0.9777777777777777,1
424,E02000452,0.04285714285714286,0.9571428571428572,1
425,E02000453,0.0,1.0,1
426,E02000454,0.0,1.0,1
427,E02000455,0.010101010101010102,0.98989898989899,1
428,E02000456,0.0,1.0,1
429,E02000457,0.0,1.0,1
430,E02000459,0.0,1.0,1
431,E02000460,0.0,1.0,1
432,E02000461,0.0,1.0,1
433,E02000462,0.0,1.0,1
434,E02000463,0.0,1.0,1
435,E02000464,0.056818181818181816,0.9431818181818182,1
436,E02000465,0.007692307692307693,0.9923076923076923,1
437,E02000466,0.03048780487804878,0.9695121951219512,1
438,E02000467,0.0,1.0,1
439,E02000468,0.0,1.0,1
440,E02000469,0.030534351145038167,0.9694656488549618,1
441,E02000470,0.024509803921568627,0.9754901960784313,1
442,E02000471,0.0,1.0,1
443,E02000472,0.02185792349726776,0.9781420765027322,1
444,E02000473,0.04245283018867924,0.9575471698113207,1
445,E02000474,0.023529411764705882,0.9764705882352941,1
446,E02000475,0.0670391061452514,0.9329608938547486,1
447,E02000476,0.027586206896551724,0.9724137931034482,1
448,E02000477,0.00510204081632653,0.9948979591836735,1
449,E02000478,0.0,1.0,1
450,E02000479,0.047244094488188976,0.952755905511811,1
451,E02000480,0.045714285714285714,0.9542857142857143,1
452,E02000481,0.00851063829787234,0.9914893617021276,1
453,E02000482,0.01098901098901099,0.989010989010989,1
454,E02000483,0.01675977653631285,0.9832402234636871,1
455,E02000484,0.0,1.0,1
456,E02000485,0.0,1.0,1
457,E02000486,0.02197802197802198,0.978021978021978,1
458,E02000487,0.043478260869565216,0.9565217391304348,1
459,E02000488,0.005813953488372093,0.9941860465116279,1
460,E02000489,0.0,1.0,1
461,E02000490,0.0,1.0,1
462,E02000491,0.010582010582010581,0.9894179894179894,1
463,E02000492,0.0,1.0,1
464,E02000493,0.0,1.0,1
465,E02000494,0.05228758169934641,0.9477124183006536,1
466,E02000495,0.011627906976744186,0.9883720930232558,1
467,E02000496,0.03619909502262444,0.9638009049773756,1
468,E02000497,0.010256410256410256,0.9897435897435898,1
469,E02000498,0.0,1.0,1
470,E02000499,0.0,1.0,1
471,E02000500,0.03015075376884422,0.9698492462311558,1
472,E02000501,0.04395604395604396,0.9560439560439561,1
473,E02000502,0.015957446808510637,0.9840425531914894,1
474,E02000503,0.0,1.0,1
475,E02000504,0.0,1.0,1
476,E02000506,0.05913978494623656,0.9408602150537635,1
477,E02000507,0.0,1.0,1
478,E02000508,0.04938271604938271,0.9506172839506173,1
479,E02000509,0.05982905982905983,0.9401709401709402,1
480,E02000510,0.00625,0.99375,1
481,E02000511,0.023809523809523808,0.9761904761904762,1
482,E02000512,0.007874015748031496,0.9921259842519685,1
483,E02000513,0.0,1.0,1
484,E02000514,0.0,1.0,1
485,E02000515,0.0,1.0,1
486,E02000516,0.0,1.0,1
487,E02000517,0.07317073170731707,0.926829268292683,1
488,E02000518,0.0,1.0,1
489,E02000519,0.0,1.0,1
490,E02000520,0.0,1.0,1
491,E02000521,0.006896551724137931,0.993103448275862,1
492,E02000522,0.0,1.0,1
493,E02000523,0.0,1.0,1
494,E02000524,0.06201550387596899,0.937984496124031,1
495,E02000525,0.0,1.0,1
496,E02000526,0.027777777777777776,0.9722222222222222,1
497,E02000529,0.0,1.0,1
498,E02000530,0.03225806451612903,0.967741935483871,1
499,E02000531,0.0,1.0,1
500,E02000532,0.0,1.0,1
501,E02000533,0.0,1.0,1
502,E02000534,0.0,1.0,1
503,E02000535,0.0,1.0,1
504,E02000536,0.013513513513513514,0.9864864864864865,1
505,E02000537,0.0,1.0,1
506,E02000538,0.0,1.0,1
507,E02000539,0.038461538461538464,0.9615384615384616,1
508,E02000540,0.0,1.0,1
509,E02000541,0.0,1.0,1
510,E02000542,0.01834862385321101,0.981651376146789,1
511,E02000543,0.0,1.0,1
512,E02000544,0.0,1.0,1
513,E02000545,0.05309734513274336,0.9469026548672567,1
514,E02000546,0.0,1.0,1
515,E02000547,0.004629629629629629,0.9953703703703703,1
516,E02000548,0.004464285714285714,0.9955357142857143,1
517,E02000549,0.04778156996587031,0.9522184300341296,1
518,E02000550,0.0,1.0,1
519,E02000551,0.0,1.0,1
520,E02000552,0.0,1.0,1
521,E02000553,0.0,1.0,1
522,E02000554,0.0,1.0,1
523,E02000555,0.014492753623188406,0.9855072463768116,1
524,E02000556,0.0,1.0,1
525,E02000557,0.0945945945945946,0.9054054054054054,1
526,E02000558,0.029850746268656716,0.9701492537313433,1
527,E02000559,0.0,1.0,1
528,E02000560,0.0,1.0,1
529,E02000561,0.05357142857142857,0.9464285714285714,1
530,E02000562,0.07352941176470588,0.9264705882352942,1
531,E02000563,0.06329113924050633,0.9367088607594937,1
532,E02000564,0.0,1.0,1
533,E02000565,0.015873015873015872,0.9841269841269841,1
534,E02000566,0.0,1.0,1
535,E02000567,0.0,1.0,1
536,E02000568,0.15,0.85,1
537,E02000569,0.0,1.0,1
538,E02000570,0.0,1.0,1
539,E02000571,0.0,1.0,1
540,E02000572,0.01639344262295082,0.9836065573770492,1
541,E02000573,0.012658227848101266,0.9873417721518988,1
542,E02000574,0.03896103896103896,0.961038961038961,1
543,E02000575,0.13793103448275862,0.8620689655172413,1
544,E02000576,0.017857142857142856,0.9821428571428571,1
545,E02000577,0.0,1.0,1
546,E02000578,0.07692307692307693,0.9230769230769231,1
547,E02000579,0.0,1.0,1
548,E02000580,0.0,1.0,1
549,E02000581,0.0,1.0,1
550,E02000582,0.023809523809523808,0.9761904761904762,1
551,E02000583,0.0,1.0,1
552,E02000584,0.0,1.0,1
553,E02000585,0.0,1.0,1
554,E02000586,0.0,1.0,1
555,E02000587,0.0,1.0,1
556,E02000588,0.0,1.0,1
557,E02000589,0.08064516129032258,0.9193548387096774,1
558,E02000590,0.0,1.0,1
559,E02000591,0.018518518518518517,0.9814814814814815,1
560,E02000592,0.18072289156626506,0.8192771084337349,1
561,E02000593,0.0,1.0,1
562,E02000594,0.6684073107049608,0.33159268929503916,1
563,E02000595,0.030612244897959183,0.9693877551020408,1
564,E02000596,0.05982905982905983,0.9401709401709402,1
565,E02000597,0.0,1.0,1
566,E02000598,0.0,1.0,1
567,E02000599,0.21641791044776118,0.7835820895522388,1
568,E02000600,0.0,1.0,1
569,E02000601,0.0,1.0,1
570,E02000602,0.008403361344537815,0.9915966386554622,1
571,E02000603,0.010526315789473684,0.9894736842105263,1
572,E02000604,0.0,1.0,1
573,E02000605,0.036036036036036036,0.963963963963964,1
574,E02000606,0.0,1.0,1
575,E02000607,0.0425531914893617,0.9574468085106383,1
576,E02000608,0.14,0.86,1
577,E02000609,0.0,1.0,1
578,E02000610,0.18235294117647058,0.8176470588235294,1
579,E02000611,0.0,1.0,1
580,E02000612,0.018867924528301886,0.9811320754716981,1
581,E02000613,0.11801242236024845,0.8819875776397516,1
582,E02000614,0.0,1.0,1
583,E02000615,0.0,1.0,1
584,E02000616,0.0,1.0,1
585,E02000617,0.006289308176100629,0.9937106918238994,1
586,E02000619,0.04504504504504504,0.954954954954955,1
587,E02000620,0.0,1.0,1
588,E02000621,0.03508771929824561,0.9649122807017544,1
589,E02000622,0.010309278350515464,0.9896907216494846,1
590,E02000623,0.0,1.0,1
591,E02000624,0.0,1.0,1
592,E02000625,0.0,1.0,1
593,E02000626,0.01818181818181818,0.9818181818181818,1
594,E02000627,0.023255813953488372,0.9767441860465116,1
595,E02000628,0.0375,0.9625,1
596,E02000629,0.0,1.0,1
597,E02000630,0.0707070707070707,0.9292929292929293,1
598,E02000631,0.0,1.0,1
599,E02000632,0.0,1.0,1
600,E02000633,0.0,1.0,1
601,E02000634,0.01639344262295082,0.9836065573770492,1
602,E02000635,0.0,1.0,1
603,E02000636,0.01282051282051282,0.9871794871794872,1
604,E02000637,0.0,1.0,1
605,E02000638,0.11304347826086956,0.8869565217391304,1
606,E02000639,0.0,1.0,1
607,E02000640,0.0,1.0,1
608,E02000641,0.0,1.0,1
609,E02000642,0.0,1.0,1
610,E02000643,0.0,1.0,1
611,E02000644,0.0,1.0,1
612,E02000645,0.0,1.0,1
613,E02000646,0.0,1.0,1
614,E02000647,0.046511627906976744,0.9534883720930233,1
615,E02000648,0.013157894736842105,0.9868421052631579,1
616,E02000649,0.04950495049504951,0.9504950495049505,1
617,E02000650,0.0,1.0,1
618,E02000651,0.0,1.0,1
619,E02000652,0.0,1.0,1
620,E02000653,0.0,1.0,1
621,E02000654,0.0,1.0,1
622,E02000655,0.057971014492753624,0.9420289855072463,1
623,E02000657,0.0,1.0,1
624,E02000658,0.0,1.0,1
625,E02000659,0.011363636363636364,0.9886363636363636,1
626,E02000660,0.0,1.0,1
627,E02000661,0.032520325203252036,0.967479674796748,1
628,E02000662,0.0,1.0,1
629,E02000663,0.0,1.0,1
630,E02000665,0.0,1.0,1
631,E02000666,0.06557377049180328,0.9344262295081968,1
632,E02000667,0.0,1.0,1
633,E02000668,0.012658227848101266,0.9873417721518988,1
634,E02000669,0.04838709677419355,0.9516129032258065,1
635,E02000670,0.0,1.0,1
636,E02000671,0.0,1.0,1
637,E02000672,0.0,1.0,1
638,E02000673,0.0,1.0,1
639,E02000674,0.08333333333333333,0.9166666666666666,1
640,E02000675,0.007575757575757576,0.9924242424242424,1
641,E02000676,0.0,1.0,1
642,E02000677,0.027777777777777776,0.9722222222222222,1
643,E02000678,0.0,1.0,1
644,E02000679,0.0,1.0,1
645,E02000680,0.029850746268656716,0.9701492537313433,1
646,E02000681,0.0,1.0,1
647,E02000682,0.0,1.0,1
648,E02000683,0.0,1.0,1
649,E02000685,0.02127659574468085,0.9787234042553191,1
650,E02000686,0.0,1.0,1
651,E02000687,0.0,1.0,1
652,E02000689,0.0,1.0,1
653,E02000690,0.05970149253731343,0.9402985074626866,1
654,E02000691,0.010416666666666666,0.9895833333333334,1
655,E02000692,0.007518796992481203,0.9924812030075187,1
656,E02000693,0.07291666666666667,0.9270833333333334,1
657,E02000694,0.00980392156862745,0.9901960784313726,1
658,E02000695,0.011764705882352941,0.9882352941176471,1
659,E02000696,0.0,1.0,1
660,E02000697,0.0,1.0,1
