,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_SEX_20_NAME,OBS_VALUE
38,2021,E02004405,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
39,2021,E02004405,2021 super output areas - middle layer,152,Resident:Female,0
40,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
41,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
42,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
43,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
44,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
45,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
46,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
47,2021,E02004405,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
48,2021,E02004405,2021 super output areas - middle layer,152,Staff or owner,0
49,2021,E02004405,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
50,2021,E02004405,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
51,2021,E02004406,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,230
52,2021,E02004406,2021 super output areas - middle layer,152,Resident,217
53,2021,E02004406,2021 super output areas - middle layer,152,Resident:Male,70
54,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
55,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,2
56,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,2
57,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,9
58,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,14
59,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,4
60,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,7
61,2021,E02004406,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,32
62,2021,E02004406,2021 super output areas - middle layer,152,Resident:Female,147
63,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
64,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
65,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,2
66,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,1
67,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,12
68,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,5
69,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,29
70,2021,E02004406,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,98
71,2021,E02004406,2021 super output areas - middle layer,152,Staff or owner,12
72,2021,E02004406,2021 super output areas - middle layer,152,Family member or partner of staff or owner,1
73,2021,E02004406,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
74,2021,E02004407,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,207
75,2021,E02004407,2021 super output areas - middle layer,152,Resident,187
76,2021,E02004407,2021 super output areas - middle layer,152,Resident:Male,35
77,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,3
78,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
79,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,6
80,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,4
81,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,3
82,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,7
83,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,5
84,2021,E02004407,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,7
85,2021,E02004407,2021 super output areas - middle layer,152,Resident:Female,152
86,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,69
87,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,36
88,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,3
89,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,3
90,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
91,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,2
92,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,13
93,2021,E02004407,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,23
94,2021,E02004407,2021 super output areas - middle layer,152,Staff or owner,16
95,2021,E02004407,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
96,2021,E02004407,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),4
97,2021,E02004408,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,352
98,2021,E02004408,2021 super output areas - middle layer,152,Resident,345
99,2021,E02004408,2021 super output areas - middle layer,152,Resident:Male,179
100,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
101,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,17
102,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,29
103,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,37
104,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,56
105,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,37
106,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,3
107,2021,E02004408,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
108,2021,E02004408,2021 super output areas - middle layer,152,Resident:Female,166
109,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
110,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,19
111,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,22
112,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,38
113,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,45
114,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,32
115,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,9
116,2021,E02004408,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,1
117,2021,E02004408,2021 super output areas - middle layer,152,Staff or owner,1
118,2021,E02004408,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
119,2021,E02004408,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),6
120,2021,E02004409,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,183
121,2021,E02004409,2021 super output areas - middle layer,152,Resident,139
122,2021,E02004409,2021 super output areas - middle layer,152,Resident:Male,60
123,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,4
124,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
125,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,18
126,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,4
127,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,8
128,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,8
129,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,11
130,2021,E02004409,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,7
131,2021,E02004409,2021 super output areas - middle layer,152,Resident:Female,79
132,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,3
133,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,1
134,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,5
135,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,7
136,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,12
137,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,12
138,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,17
139,2021,E02004409,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,22
140,2021,E02004409,2021 super output areas - middle layer,152,Staff or owner,40
141,2021,E02004409,2021 super output areas - middle layer,152,Family member or partner of staff or owner,3
142,2021,E02004409,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),1
143,2021,E02004410,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,78
144,2021,E02004410,2021 super output areas - middle layer,152,Resident,74
145,2021,E02004410,2021 super output areas - middle layer,152,Resident:Male,29
146,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
147,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
148,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
149,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
150,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,9
151,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,7
152,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,6
153,2021,E02004410,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,7
154,2021,E02004410,2021 super output areas - middle layer,152,Resident:Female,45
155,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,3
156,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
157,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
158,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
159,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
160,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,4
161,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,10
162,2021,E02004410,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,26
163,2021,E02004410,2021 super output areas - middle layer,152,Staff or owner,3
164,2021,E02004410,2021 super output areas - middle layer,152,Family member or partner of staff or owner,1
165,2021,E02004410,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
166,2021,E02004411,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,30
167,2021,E02004411,2021 super output areas - middle layer,152,Resident,30
168,2021,E02004411,2021 super output areas - middle layer,152,Resident:Male,9
169,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
170,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,2
171,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,1
172,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,4
173,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,1
174,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
175,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,1
176,2021,E02004411,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
177,2021,E02004411,2021 super output areas - middle layer,152,Resident:Female,21
178,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
179,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
180,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
181,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
182,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,4
183,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
184,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,4
185,2021,E02004411,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,13
186,2021,E02004411,2021 super output areas - middle layer,152,Staff or owner,0
187,2021,E02004411,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
188,2021,E02004411,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
189,2021,E02004412,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,61
190,2021,E02004412,2021 super output areas - middle layer,152,Resident,61
191,2021,E02004412,2021 super output areas - middle layer,152,Resident:Male,24
192,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
193,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
194,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
195,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,3
196,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,7
197,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,3
198,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,7
199,2021,E02004412,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,4
200,2021,E02004412,2021 super output areas - middle layer,152,Resident:Female,37
201,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
202,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
203,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,1
204,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
205,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,2
206,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,3
207,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,13
208,2021,E02004412,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,16
209,2021,E02004412,2021 super output areas - middle layer,152,Staff or owner,0
210,2021,E02004412,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
211,2021,E02004412,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
212,2021,E02004413,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,126
213,2021,E02004413,2021 super output areas - middle layer,152,Resident,116
214,2021,E02004413,2021 super output areas - middle layer,152,Resident:Male,43
215,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
216,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,1
217,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
218,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,2
219,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,4
220,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,3
221,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,10
222,2021,E02004413,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,23
223,2021,E02004413,2021 super output areas - middle layer,152,Resident:Female,73
224,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
225,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
226,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
227,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
228,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,4
229,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,10
230,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,6
231,2021,E02004413,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,53
232,2021,E02004413,2021 super output areas - middle layer,152,Staff or owner,8
233,2021,E02004413,2021 super output areas - middle layer,152,Family member or partner of staff or owner,2
234,2021,E02004413,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
235,2021,E02004414,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,45
236,2021,E02004414,2021 super output areas - middle layer,152,Resident,44
237,2021,E02004414,2021 super output areas - middle layer,152,Resident:Male,14
238,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
239,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
240,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
241,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,1
242,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,4
243,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
244,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,4
245,2021,E02004414,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,5
246,2021,E02004414,2021 super output areas - middle layer,152,Resident:Female,30
247,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
248,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,2
249,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
250,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
251,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,2
252,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
253,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,5
254,2021,E02004414,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,21
255,2021,E02004414,2021 super output areas - middle layer,152,Staff or owner,0
256,2021,E02004414,2021 super output areas - middle layer,152,Family member or partner of staff or owner,1
257,2021,E02004414,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
258,2021,E02004415,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,126
259,2021,E02004415,2021 super output areas - middle layer,152,Resident,122
260,2021,E02004415,2021 super output areas - middle layer,152,Resident:Male,61
261,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
262,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,2
263,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,10
264,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,9
265,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,16
266,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,4
267,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,11
268,2021,E02004415,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,9
269,2021,E02004415,2021 super output areas - middle layer,152,Resident:Female,61
270,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
271,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,3
272,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,1
273,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,7
274,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,11
275,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,6
276,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,9
277,2021,E02004415,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,24
278,2021,E02004415,2021 super output areas - middle layer,152,Staff or owner,4
279,2021,E02004415,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
280,2021,E02004415,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
281,2021,E02004416,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,19
282,2021,E02004416,2021 super output areas - middle layer,152,Resident,10
283,2021,E02004416,2021 super output areas - middle layer,152,Resident:Male,4
284,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
285,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
286,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
287,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
288,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
289,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,1
290,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,1
291,2021,E02004416,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,2
292,2021,E02004416,2021 super output areas - middle layer,152,Resident:Female,6
293,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
294,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
295,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,1
296,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
297,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
298,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
299,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,2
300,2021,E02004416,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,3
301,2021,E02004416,2021 super output areas - middle layer,152,Staff or owner,9
302,2021,E02004416,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
303,2021,E02004416,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
304,2021,E02004417,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,97
305,2021,E02004417,2021 super output areas - middle layer,152,Resident,97
306,2021,E02004417,2021 super output areas - middle layer,152,Resident:Male,26
307,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
308,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
309,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
310,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
311,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
312,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,6
313,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,10
314,2021,E02004417,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,10
315,2021,E02004417,2021 super output areas - middle layer,152,Resident:Female,71
316,2021,E02004417,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
317,2021,E02004417,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
318,2021,E02004417,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
319,2021,E02004417,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,3
320,2021,E02004417,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
