,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,5
1,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,40
2,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,4
3,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,2
4,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,1
5,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,1
6,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,0
7,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian,3
8,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,2
9,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,0
10,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,1
11,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,0
12,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian,17
13,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,0
14,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,0
15,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,13
16,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,1
17,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,3
18,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
19,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,13
20,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,5
21,2021,E02006903,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,1
