,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HEATING_13_NAME,OBS_VALUE
2730,2021,E02000032,2021 super output areas - middle layer,152,Mains gas only,2406
2731,2021,E02000032,2021 super output areas - middle layer,152,Tank or bottled gas only,5
2732,2021,E02000032,2021 super output areas - middle layer,152,Electric only,96
2733,2021,E02000032,2021 super output areas - middle layer,152,Oil only,0
2734,2021,E02000032,2021 super output areas - middle layer,152,Wood only,0
2735,2021,E02000032,2021 super output areas - middle layer,152,Solid fuel only,0
2736,2021,E02000032,2021 super output areas - middle layer,152,Renewable energy only,1
2737,2021,E02000032,2021 super output areas - middle layer,152,District or communal heat networks only,1
2738,2021,E02000032,2021 super output areas - middle layer,152,Other central heating only,18
2739,2021,E02000032,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),182
2740,2021,E02000032,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),6
2741,2021,E02000033,2021 super output areas - middle layer,152,Total: All households,3493
2742,2021,E02000033,2021 super output areas - middle layer,152,No central heating,66
2743,2021,E02000033,2021 super output areas - middle layer,152,Mains gas only,2715
2744,2021,E02000033,2021 super output areas - middle layer,152,Tank or bottled gas only,10
2745,2021,E02000033,2021 super output areas - middle layer,152,Electric only,374
2746,2021,E02000033,2021 super output areas - middle layer,152,Oil only,1
2747,2021,E02000033,2021 super output areas - middle layer,152,Wood only,0
2748,2021,E02000033,2021 super output areas - middle layer,152,Solid fuel only,0
2749,2021,E02000033,2021 super output areas - middle layer,152,Renewable energy only,11
2750,2021,E02000033,2021 super output areas - middle layer,152,District or communal heat networks only,16
2751,2021,E02000033,2021 super output areas - middle layer,152,Other central heating only,34
2752,2021,E02000033,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),259
2753,2021,E02000033,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),7
2754,2021,E02000034,2021 super output areas - middle layer,152,Total: All households,3591
2755,2021,E02000034,2021 super output areas - middle layer,152,No central heating,53
2756,2021,E02000034,2021 super output areas - middle layer,152,Mains gas only,2828
2757,2021,E02000034,2021 super output areas - middle layer,152,Tank or bottled gas only,19
2758,2021,E02000034,2021 super output areas - middle layer,152,Electric only,317
2759,2021,E02000034,2021 super output areas - middle layer,152,Oil only,1
2760,2021,E02000034,2021 super output areas - middle layer,152,Wood only,1
2761,2021,E02000034,2021 super output areas - middle layer,152,Solid fuel only,0
2762,2021,E02000034,2021 super output areas - middle layer,152,Renewable energy only,13
2763,2021,E02000034,2021 super output areas - middle layer,152,District or communal heat networks only,37
2764,2021,E02000034,2021 super output areas - middle layer,152,Other central heating only,37
2765,2021,E02000034,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),276
2766,2021,E02000034,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),9
2767,2021,E02000035,2021 super output areas - middle layer,152,Total: All households,3525
2768,2021,E02000035,2021 super output areas - middle layer,152,No central heating,85
2769,2021,E02000035,2021 super output areas - middle layer,152,Mains gas only,2641
2770,2021,E02000035,2021 super output areas - middle layer,152,Tank or bottled gas only,18
2771,2021,E02000035,2021 super output areas - middle layer,152,Electric only,410
2772,2021,E02000035,2021 super output areas - middle layer,152,Oil only,1
2773,2021,E02000035,2021 super output areas - middle layer,152,Wood only,0
2774,2021,E02000035,2021 super output areas - middle layer,152,Solid fuel only,0
2775,2021,E02000035,2021 super output areas - middle layer,152,Renewable energy only,6
2776,2021,E02000035,2021 super output areas - middle layer,152,District or communal heat networks only,35
2777,2021,E02000035,2021 super output areas - middle layer,152,Other central heating only,60
2778,2021,E02000035,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),257
2779,2021,E02000035,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),12
2780,2021,E02000036,2021 super output areas - middle layer,152,Total: All households,3943
2781,2021,E02000036,2021 super output areas - middle layer,152,No central heating,55
2782,2021,E02000036,2021 super output areas - middle layer,152,Mains gas only,3147
2783,2021,E02000036,2021 super output areas - middle layer,152,Tank or bottled gas only,21
2784,2021,E02000036,2021 super output areas - middle layer,152,Electric only,354
2785,2021,E02000036,2021 super output areas - middle layer,152,Oil only,1
2786,2021,E02000036,2021 super output areas - middle layer,152,Wood only,0
2787,2021,E02000036,2021 super output areas - middle layer,152,Solid fuel only,0
2788,2021,E02000036,2021 super output areas - middle layer,152,Renewable energy only,1
2789,2021,E02000036,2021 super output areas - middle layer,152,District or communal heat networks only,15
2790,2021,E02000036,2021 super output areas - middle layer,152,Other central heating only,50
2791,2021,E02000036,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),288
2792,2021,E02000036,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
2793,2021,E02000037,2021 super output areas - middle layer,152,Total: All households,3717
2794,2021,E02000037,2021 super output areas - middle layer,152,No central heating,33
2795,2021,E02000037,2021 super output areas - middle layer,152,Mains gas only,2508
2796,2021,E02000037,2021 super output areas - middle layer,152,Tank or bottled gas only,16
2797,2021,E02000037,2021 super output areas - middle layer,152,Electric only,552
2798,2021,E02000037,2021 super output areas - middle layer,152,Oil only,2
2799,2021,E02000037,2021 super output areas - middle layer,152,Wood only,0
2800,2021,E02000037,2021 super output areas - middle layer,152,Solid fuel only,0
2801,2021,E02000037,2021 super output areas - middle layer,152,Renewable energy only,7
2802,2021,E02000037,2021 super output areas - middle layer,152,District or communal heat networks only,301
2803,2021,E02000037,2021 super output areas - middle layer,152,Other central heating only,45
2804,2021,E02000037,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),239
2805,2021,E02000037,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),14
2806,2021,E02000038,2021 super output areas - middle layer,152,Total: All households,4005
2807,2021,E02000038,2021 super output areas - middle layer,152,No central heating,61
2808,2021,E02000038,2021 super output areas - middle layer,152,Mains gas only,3168
2809,2021,E02000038,2021 super output areas - middle layer,152,Tank or bottled gas only,19
2810,2021,E02000038,2021 super output areas - middle layer,152,Electric only,337
2811,2021,E02000038,2021 super output areas - middle layer,152,Oil only,0
2812,2021,E02000038,2021 super output areas - middle layer,152,Wood only,0
2813,2021,E02000038,2021 super output areas - middle layer,152,Solid fuel only,1
2814,2021,E02000038,2021 super output areas - middle layer,152,Renewable energy only,5
2815,2021,E02000038,2021 super output areas - middle layer,152,District or communal heat networks only,4
2816,2021,E02000038,2021 super output areas - middle layer,152,Other central heating only,43
2817,2021,E02000038,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),359
2818,2021,E02000038,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),8
2819,2021,E02000039,2021 super output areas - middle layer,152,Total: All households,2674
2820,2021,E02000039,2021 super output areas - middle layer,152,No central heating,34
2821,2021,E02000039,2021 super output areas - middle layer,152,Mains gas only,2116
2822,2021,E02000039,2021 super output areas - middle layer,152,Tank or bottled gas only,8
2823,2021,E02000039,2021 super output areas - middle layer,152,Electric only,238
2824,2021,E02000039,2021 super output areas - middle layer,152,Oil only,3
2825,2021,E02000039,2021 super output areas - middle layer,152,Wood only,1
2826,2021,E02000039,2021 super output areas - middle layer,152,Solid fuel only,0
2827,2021,E02000039,2021 super output areas - middle layer,152,Renewable energy only,3
2828,2021,E02000039,2021 super output areas - middle layer,152,District or communal heat networks only,10
2829,2021,E02000039,2021 super output areas - middle layer,152,Other central heating only,44
2830,2021,E02000039,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),205
2831,2021,E02000039,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),12
2832,2021,E02000040,2021 super output areas - middle layer,152,Total: All households,3511
2833,2021,E02000040,2021 super output areas - middle layer,152,No central heating,43
2834,2021,E02000040,2021 super output areas - middle layer,152,Mains gas only,2537
2835,2021,E02000040,2021 super output areas - middle layer,152,Tank or bottled gas only,28
2836,2021,E02000040,2021 super output areas - middle layer,152,Electric only,323
2837,2021,E02000040,2021 super output areas - middle layer,152,Oil only,1
2838,2021,E02000040,2021 super output areas - middle layer,152,Wood only,0
2839,2021,E02000040,2021 super output areas - middle layer,152,Solid fuel only,1
2840,2021,E02000040,2021 super output areas - middle layer,152,Renewable energy only,11
2841,2021,E02000040,2021 super output areas - middle layer,152,District or communal heat networks only,176
2842,2021,E02000040,2021 super output areas - middle layer,152,Other central heating only,68
2843,2021,E02000040,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),288
2844,2021,E02000040,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),35
2845,2021,E02000041,2021 super output areas - middle layer,152,Total: All households,3325
2846,2021,E02000041,2021 super output areas - middle layer,152,No central heating,56
2847,2021,E02000041,2021 super output areas - middle layer,152,Mains gas only,2556
2848,2021,E02000041,2021 super output areas - middle layer,152,Tank or bottled gas only,27
2849,2021,E02000041,2021 super output areas - middle layer,152,Electric only,383
2850,2021,E02000041,2021 super output areas - middle layer,152,Oil only,1
2851,2021,E02000041,2021 super output areas - middle layer,152,Wood only,0
2852,2021,E02000041,2021 super output areas - middle layer,152,Solid fuel only,0
2853,2021,E02000041,2021 super output areas - middle layer,152,Renewable energy only,0
2854,2021,E02000041,2021 super output areas - middle layer,152,District or communal heat networks only,8
2855,2021,E02000041,2021 super output areas - middle layer,152,Other central heating only,47
2856,2021,E02000041,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),236
2857,2021,E02000041,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
2858,2021,E02000042,2021 super output areas - middle layer,152,Total: All households,4717
2859,2021,E02000042,2021 super output areas - middle layer,152,No central heating,103
2860,2021,E02000042,2021 super output areas - middle layer,152,Mains gas only,3409
2861,2021,E02000042,2021 super output areas - middle layer,152,Tank or bottled gas only,28
2862,2021,E02000042,2021 super output areas - middle layer,152,Electric only,692
2863,2021,E02000042,2021 super output areas - middle layer,152,Oil only,0
2864,2021,E02000042,2021 super output areas - middle layer,152,Wood only,0
2865,2021,E02000042,2021 super output areas - middle layer,152,Solid fuel only,0
2866,2021,E02000042,2021 super output areas - middle layer,152,Renewable energy only,4
2867,2021,E02000042,2021 super output areas - middle layer,152,District or communal heat networks only,48
2868,2021,E02000042,2021 super output areas - middle layer,152,Other central heating only,83
2869,2021,E02000042,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),345
2870,2021,E02000042,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),5
2871,2021,E02000043,2021 super output areas - middle layer,152,Total: All households,2666
2872,2021,E02000043,2021 super output areas - middle layer,152,No central heating,23
2873,2021,E02000043,2021 super output areas - middle layer,152,Mains gas only,2277
2874,2021,E02000043,2021 super output areas - middle layer,152,Tank or bottled gas only,23
2875,2021,E02000043,2021 super output areas - middle layer,152,Electric only,99
2876,2021,E02000043,2021 super output areas - middle layer,152,Oil only,5
2877,2021,E02000043,2021 super output areas - middle layer,152,Wood only,0
2878,2021,E02000043,2021 super output areas - middle layer,152,Solid fuel only,0
2879,2021,E02000043,2021 super output areas - middle layer,152,Renewable energy only,2
2880,2021,E02000043,2021 super output areas - middle layer,152,District or communal heat networks only,1
2881,2021,E02000043,2021 super output areas - middle layer,152,Other central heating only,17
2882,2021,E02000043,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),212
2883,2021,E02000043,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),7
2884,2021,E02000044,2021 super output areas - middle layer,152,Total: All households,3068
2885,2021,E02000044,2021 super output areas - middle layer,152,No central heating,58
2886,2021,E02000044,2021 super output areas - middle layer,152,Mains gas only,2362
2887,2021,E02000044,2021 super output areas - middle layer,152,Tank or bottled gas only,34
2888,2021,E02000044,2021 super output areas - middle layer,152,Electric only,264
2889,2021,E02000044,2021 super output areas - middle layer,152,Oil only,4
2890,2021,E02000044,2021 super output areas - middle layer,152,Wood only,0
2891,2021,E02000044,2021 super output areas - middle layer,152,Solid fuel only,0
2892,2021,E02000044,2021 super output areas - middle layer,152,Renewable energy only,3
2893,2021,E02000044,2021 super output areas - middle layer,152,District or communal heat networks only,7
2894,2021,E02000044,2021 super output areas - middle layer,152,Other central heating only,59
2895,2021,E02000044,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),272
2896,2021,E02000044,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),5
2897,2021,E02000045,2021 super output areas - middle layer,152,Total: All households,4201
2898,2021,E02000045,2021 super output areas - middle layer,152,No central heating,77
2899,2021,E02000045,2021 super output areas - middle layer,152,Mains gas only,3235
2900,2021,E02000045,2021 super output areas - middle layer,152,Tank or bottled gas only,42
2901,2021,E02000045,2021 super output areas - middle layer,152,Electric only,392
2902,2021,E02000045,2021 super output areas - middle layer,152,Oil only,2
2903,2021,E02000045,2021 super output areas - middle layer,152,Wood only,1
2904,2021,E02000045,2021 super output areas - middle layer,152,Solid fuel only,0
2905,2021,E02000045,2021 super output areas - middle layer,152,Renewable energy only,1
2906,2021,E02000045,2021 super output areas - middle layer,152,District or communal heat networks only,24
2907,2021,E02000045,2021 super output areas - middle layer,152,Other central heating only,54
2908,2021,E02000045,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),364
2909,2021,E02000045,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),9
2910,2021,E02000046,2021 super output areas - middle layer,152,Total: All households,2880
2911,2021,E02000046,2021 super output areas - middle layer,152,No central heating,60
2912,2021,E02000046,2021 super output areas - middle layer,152,Mains gas only,2254
2913,2021,E02000046,2021 super output areas - middle layer,152,Tank or bottled gas only,14
2914,2021,E02000046,2021 super output areas - middle layer,152,Electric only,300
2915,2021,E02000046,2021 super output areas - middle layer,152,Oil only,2
2916,2021,E02000046,2021 super output areas - middle layer,152,Wood only,0
2917,2021,E02000046,2021 super output areas - middle layer,152,Solid fuel only,1
2918,2021,E02000046,2021 super output areas - middle layer,152,Renewable energy only,2
2919,2021,E02000046,2021 super output areas - middle layer,152,District or communal heat networks only,16
2920,2021,E02000046,2021 super output areas - middle layer,152,Other central heating only,32
2921,2021,E02000046,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),193
2922,2021,E02000046,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),6
2923,2021,E02000047,2021 super output areas - middle layer,152,Total: All households,4211
2924,2021,E02000047,2021 super output areas - middle layer,152,No central heating,90
2925,2021,E02000047,2021 super output areas - middle layer,152,Mains gas only,3096
2926,2021,E02000047,2021 super output areas - middle layer,152,Tank or bottled gas only,38
2927,2021,E02000047,2021 super output areas - middle layer,152,Electric only,442
2928,2021,E02000047,2021 super output areas - middle layer,152,Oil only,2
2929,2021,E02000047,2021 super output areas - middle layer,152,Wood only,1
2930,2021,E02000047,2021 super output areas - middle layer,152,Solid fuel only,0
2931,2021,E02000047,2021 super output areas - middle layer,152,Renewable energy only,2
2932,2021,E02000047,2021 super output areas - middle layer,152,District or communal heat networks only,64
2933,2021,E02000047,2021 super output areas - middle layer,152,Other central heating only,73
2934,2021,E02000047,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),399
2935,2021,E02000047,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),4
2936,2021,E02000048,2021 super output areas - middle layer,152,Total: All households,3950
2937,2021,E02000048,2021 super output areas - middle layer,152,No central heating,68
2938,2021,E02000048,2021 super output areas - middle layer,152,Mains gas only,3134
2939,2021,E02000048,2021 super output areas - middle layer,152,Tank or bottled gas only,22
2940,2021,E02000048,2021 super output areas - middle layer,152,Electric only,289
2941,2021,E02000048,2021 super output areas - middle layer,152,Oil only,3
2942,2021,E02000048,2021 super output areas - middle layer,152,Wood only,0
2943,2021,E02000048,2021 super output areas - middle layer,152,Solid fuel only,0
2944,2021,E02000048,2021 super output areas - middle layer,152,Renewable energy only,13
2945,2021,E02000048,2021 super output areas - middle layer,152,District or communal heat networks only,26
2946,2021,E02000048,2021 super output areas - middle layer,152,Other central heating only,45
2947,2021,E02000048,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),334
2948,2021,E02000048,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),16
2949,2021,E02000049,2021 super output areas - middle layer,152,Total: All households,3804
2950,2021,E02000049,2021 super output areas - middle layer,152,No central heating,107
2951,2021,E02000049,2021 super output areas - middle layer,152,Mains gas only,1985
2952,2021,E02000049,2021 super output areas - middle layer,152,Tank or bottled gas only,44
2953,2021,E02000049,2021 super output areas - middle layer,152,Electric only,802
2954,2021,E02000049,2021 super output areas - middle layer,152,Oil only,1
2955,2021,E02000049,2021 super output areas - middle layer,152,Wood only,0
2956,2021,E02000049,2021 super output areas - middle layer,152,Solid fuel only,0
2957,2021,E02000049,2021 super output areas - middle layer,152,Renewable energy only,2
2958,2021,E02000049,2021 super output areas - middle layer,152,District or communal heat networks only,395
2959,2021,E02000049,2021 super output areas - middle layer,152,Other central heating only,121
2960,2021,E02000049,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),330
2961,2021,E02000049,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),17
2962,2021,E02000050,2021 super output areas - middle layer,152,Total: All households,4033
2963,2021,E02000050,2021 super output areas - middle layer,152,No central heating,59
2964,2021,E02000050,2021 super output areas - middle layer,152,Mains gas only,2904
2965,2021,E02000050,2021 super output areas - middle layer,152,Tank or bottled gas only,24
2966,2021,E02000050,2021 super output areas - middle layer,152,Electric only,523
2967,2021,E02000050,2021 super output areas - middle layer,152,Oil only,3
2968,2021,E02000050,2021 super output areas - middle layer,152,Wood only,3
2969,2021,E02000050,2021 super output areas - middle layer,152,Solid fuel only,0
2970,2021,E02000050,2021 super output areas - middle layer,152,Renewable energy only,1
2971,2021,E02000050,2021 super output areas - middle layer,152,District or communal heat networks only,139
2972,2021,E02000050,2021 super output areas - middle layer,152,Other central heating only,58
2973,2021,E02000050,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),309
2974,2021,E02000050,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),10
2975,2021,E02000051,2021 super output areas - middle layer,152,Total: All households,3795
2976,2021,E02000051,2021 super output areas - middle layer,152,No central heating,74
2977,2021,E02000051,2021 super output areas - middle layer,152,Mains gas only,2982
2978,2021,E02000051,2021 super output areas - middle layer,152,Tank or bottled gas only,19
2979,2021,E02000051,2021 super output areas - middle layer,152,Electric only,365
2980,2021,E02000051,2021 super output areas - middle layer,152,Oil only,4
2981,2021,E02000051,2021 super output areas - middle layer,152,Wood only,1
2982,2021,E02000051,2021 super output areas - middle layer,152,Solid fuel only,0
2983,2021,E02000051,2021 super output areas - middle layer,152,Renewable energy only,5
2984,2021,E02000051,2021 super output areas - middle layer,152,District or communal heat networks only,34
2985,2021,E02000051,2021 super output areas - middle layer,152,Other central heating only,43
2986,2021,E02000051,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),257
2987,2021,E02000051,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
2988,2021,E02000052,2021 super output areas - middle layer,152,Total: All households,4191
2989,2021,E02000052,2021 super output areas - middle layer,152,No central heating,80
2990,2021,E02000052,2021 super output areas - middle layer,152,Mains gas only,3143
2991,2021,E02000052,2021 super output areas - middle layer,152,Tank or bottled gas only,29
2992,2021,E02000052,2021 super output areas - middle layer,152,Electric only,607
2993,2021,E02000052,2021 super output areas - middle layer,152,Oil only,1
2994,2021,E02000052,2021 super output areas - middle layer,152,Wood only,1
2995,2021,E02000052,2021 super output areas - middle layer,152,Solid fuel only,0
2996,2021,E02000052,2021 super output areas - middle layer,152,Renewable energy only,2
2997,2021,E02000052,2021 super output areas - middle layer,152,District or communal heat networks only,27
2998,2021,E02000052,2021 super output areas - middle layer,152,Other central heating only,40
2999,2021,E02000052,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),251
3000,2021,E02000052,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),10
3001,2021,E02000054,2021 super output areas - middle layer,152,Total: All households,2970
3002,2021,E02000054,2021 super output areas - middle layer,152,No central heating,46
3003,2021,E02000054,2021 super output areas - middle layer,152,Mains gas only,2167
3004,2021,E02000054,2021 super output areas - middle layer,152,Tank or bottled gas only,7
3005,2021,E02000054,2021 super output areas - middle layer,152,Electric only,464
3006,2021,E02000054,2021 super output areas - middle layer,152,Oil only,4
3007,2021,E02000054,2021 super output areas - middle layer,152,Wood only,0
3008,2021,E02000054,2021 super output areas - middle layer,152,Solid fuel only,0
3009,2021,E02000054,2021 super output areas - middle layer,152,Renewable energy only,1
3010,2021,E02000054,2021 super output areas - middle layer,152,District or communal heat networks only,13
3011,2021,E02000054,2021 super output areas - middle layer,152,Other central heating only,53
3012,2021,E02000054,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),209
3013,2021,E02000054,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),6
3014,2021,E02000055,2021 super output areas - middle layer,152,Total: All households,4507
3015,2021,E02000055,2021 super output areas - middle layer,152,No central heating,156
3016,2021,E02000055,2021 super output areas - middle layer,152,Mains gas only,3129
3017,2021,E02000055,2021 super output areas - middle layer,152,Tank or bottled gas only,29
3018,2021,E02000055,2021 super output areas - middle layer,152,Electric only,629
3019,2021,E02000055,2021 super output areas - middle layer,152,Oil only,7
3020,2021,E02000055,2021 super output areas - middle layer,152,Wood only,0
3021,2021,E02000055,2021 super output areas - middle layer,152,Solid fuel only,0
3022,2021,E02000055,2021 super output areas - middle layer,152,Renewable energy only,2
3023,2021,E02000055,2021 super output areas - middle layer,152,District or communal heat networks only,59
3024,2021,E02000055,2021 super output areas - middle layer,152,Other central heating only,109
3025,2021,E02000055,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),376
3026,2021,E02000055,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
3027,2021,E02000056,2021 super output areas - middle layer,152,Total: All households,3444
3028,2021,E02000056,2021 super output areas - middle layer,152,No central heating,44
3029,2021,E02000056,2021 super output areas - middle layer,152,Mains gas only,2858
3030,2021,E02000056,2021 super output areas - middle layer,152,Tank or bottled gas only,21
3031,2021,E02000056,2021 super output areas - middle layer,152,Electric only,182
3032,2021,E02000056,2021 super output areas - middle layer,152,Oil only,3
3033,2021,E02000056,2021 super output areas - middle layer,152,Wood only,0
3034,2021,E02000056,2021 super output areas - middle layer,152,Solid fuel only,0
3035,2021,E02000056,2021 super output areas - middle layer,152,Renewable energy only,4
3036,2021,E02000056,2021 super output areas - middle layer,152,District or communal heat networks only,15
3037,2021,E02000056,2021 super output areas - middle layer,152,Other central heating only,21
3038,2021,E02000056,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),285
3039,2021,E02000056,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
3040,2021,E02000057,2021 super output areas - middle layer,152,Total: All households,2706
3041,2021,E02000057,2021 super output areas - middle layer,152,No central heating,58
3042,2021,E02000057,2021 super output areas - middle layer,152,Mains gas only,2053
3043,2021,E02000057,2021 super output areas - middle layer,152,Tank or bottled gas only,18
3044,2021,E02000057,2021 super output areas - middle layer,152,Electric only,268
3045,2021,E02000057,2021 super output areas - middle layer,152,Oil only,0
3046,2021,E02000057,2021 super output areas - middle layer,152,Wood only,0
3047,2021,E02000057,2021 super output areas - middle layer,152,Solid fuel only,0
3048,2021,E02000057,2021 super output areas - middle layer,152,Renewable energy only,1
3049,2021,E02000057,2021 super output areas - middle layer,152,District or communal heat networks only,67
3050,2021,E02000057,2021 super output areas - middle layer,152,Other central heating only,63
3051,2021,E02000057,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),175
3052,2021,E02000057,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),3
3053,2021,E02000058,2021 super output areas - middle layer,152,Total: All households,4096
3054,2021,E02000058,2021 super output areas - middle layer,152,No central heating,56
3055,2021,E02000058,2021 super output areas - middle layer,152,Mains gas only,3307
3056,2021,E02000058,2021 super output areas - middle layer,152,Tank or bottled gas only,17
3057,2021,E02000058,2021 super output areas - middle layer,152,Electric only,288
3058,2021,E02000058,2021 super output areas - middle layer,152,Oil only,1
3059,2021,E02000058,2021 super output areas - middle layer,152,Wood only,1
3060,2021,E02000058,2021 super output areas - middle layer,152,Solid fuel only,0
3061,2021,E02000058,2021 super output areas - middle layer,152,Renewable energy only,3
3062,2021,E02000058,2021 super output areas - middle layer,152,District or communal heat networks only,47
3063,2021,E02000058,2021 super output areas - middle layer,152,Other central heating only,61
3064,2021,E02000058,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),310
3065,2021,E02000058,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),5
3066,2021,E02000059,2021 super output areas - middle layer,152,Total: All households,4437
3067,2021,E02000059,2021 super output areas - middle layer,152,No central heating,99
3068,2021,E02000059,2021 super output areas - middle layer,152,Mains gas only,2559
3069,2021,E02000059,2021 super output areas - middle layer,152,Tank or bottled gas only,26
3070,2021,E02000059,2021 super output areas - middle layer,152,Electric only,950
3071,2021,E02000059,2021 super output areas - middle layer,152,Oil only,2
3072,2021,E02000059,2021 super output areas - middle layer,152,Wood only,0
3073,2021,E02000059,2021 super output areas - middle layer,152,Solid fuel only,0
3074,2021,E02000059,2021 super output areas - middle layer,152,Renewable energy only,12
3075,2021,E02000059,2021 super output areas - middle layer,152,District or communal heat networks only,287
3076,2021,E02000059,2021 super output areas - middle layer,152,Other central heating only,114
3077,2021,E02000059,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),371
3078,2021,E02000059,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),17
3079,2021,E02000060,2021 super output areas - middle layer,152,Total: All households,3694
3080,2021,E02000060,2021 super output areas - middle layer,152,No central heating,89
3081,2021,E02000060,2021 super output areas - middle layer,152,Mains gas only,2786
3082,2021,E02000060,2021 super output areas - middle layer,152,Tank or bottled gas only,25
3083,2021,E02000060,2021 super output areas - middle layer,152,Electric only,379
3084,2021,E02000060,2021 super output areas - middle layer,152,Oil only,10
3085,2021,E02000060,2021 super output areas - middle layer,152,Wood only,0
3086,2021,E02000060,2021 super output areas - middle layer,152,Solid fuel only,1
3087,2021,E02000060,2021 super output areas - middle layer,152,Renewable energy only,4
3088,2021,E02000060,2021 super output areas - middle layer,152,District or communal heat networks only,96
3089,2021,E02000060,2021 super output areas - middle layer,152,Other central heating only,87
3090,2021,E02000060,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),213
3091,2021,E02000060,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),4
3092,2021,E02000061,2021 super output areas - middle layer,152,Total: All households,3571
3093,2021,E02000061,2021 super output areas - middle layer,152,No central heating,100
3094,2021,E02000061,2021 super output areas - middle layer,152,Mains gas only,2490
3095,2021,E02000061,2021 super output areas - middle layer,152,Tank or bottled gas only,14
3096,2021,E02000061,2021 super output areas - middle layer,152,Electric only,513
3097,2021,E02000061,2021 super output areas - middle layer,152,Oil only,9
3098,2021,E02000061,2021 super output areas - middle layer,152,Wood only,0
3099,2021,E02000061,2021 super output areas - middle layer,152,Solid fuel only,0
3100,2021,E02000061,2021 super output areas - middle layer,152,Renewable energy only,5
3101,2021,E02000061,2021 super output areas - middle layer,152,District or communal heat networks only,80
3102,2021,E02000061,2021 super output areas - middle layer,152,Other central heating only,66
3103,2021,E02000061,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),278
3104,2021,E02000061,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),16
3105,2021,E02000062,2021 super output areas - middle layer,152,Total: All households,2612
3106,2021,E02000062,2021 super output areas - middle layer,152,No central heating,60
3107,2021,E02000062,2021 super output areas - middle layer,152,Mains gas only,1806
