,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02006735,2021 super output areas - middle layer,152,Aged 9 years,92
1,2021,E02006735,2021 super output areas - middle layer,152,Aged 10 to 15 years,438
2,2021,E02006735,2021 super output areas - middle layer,152,Aged 10 years,93
3,2021,E02006735,2021 super output areas - middle layer,152,Aged 11 years,63
4,2021,E02006735,2021 super output areas - middle layer,152,Aged 12 years,78
5,2021,E02006735,2021 super output areas - middle layer,152,Aged 13 years,63
6,2021,E02006735,2021 super output areas - middle layer,152,Aged 14 years,73
7,2021,E02006735,2021 super output areas - middle layer,152,Aged 15 years,68
8,2021,E02006735,2021 super output areas - middle layer,152,Aged 16 to 19 years,237
9,2021,E02006735,2021 super output areas - middle layer,152,Aged 16 years,60
10,2021,E02006735,2021 super output areas - middle layer,152,Aged 17 years,67
11,2021,E02006735,2021 super output areas - middle layer,152,Aged 18 years,46
12,2021,E02006735,2021 super output areas - middle layer,152,Aged 19 years,64
13,2021,E02006735,2021 super output areas - middle layer,152,Aged 20 to 24 years,334
14,2021,E02006735,2021 super output areas - middle layer,152,Aged 20 years,66
15,2021,E02006735,2021 super output areas - middle layer,152,Aged 21 years,69
16,2021,E02006735,2021 super output areas - middle layer,152,Aged 22 years,66
17,2021,E02006735,2021 super output areas - middle layer,152,Aged 23 years,52
18,2021,E02006735,2021 super output areas - middle layer,152,Aged 24 years,81
19,2021,E02006735,2021 super output areas - middle layer,152,Aged 25 to 34 years,817
20,2021,E02006735,2021 super output areas - middle layer,152,Aged 25 years,67
21,2021,E02006735,2021 super output areas - middle layer,152,Aged 26 years,79
22,2021,E02006735,2021 super output areas - middle layer,152,Aged 27 years,85
23,2021,E02006735,2021 super output areas - middle layer,152,Aged 28 years,93
24,2021,E02006735,2021 super output areas - middle layer,152,Aged 29 years,71
25,2021,E02006735,2021 super output areas - middle layer,152,Aged 30 years,73
26,2021,E02006735,2021 super output areas - middle layer,152,Aged 31 years,86
27,2021,E02006735,2021 super output areas - middle layer,152,Aged 32 years,90
28,2021,E02006735,2021 super output areas - middle layer,152,Aged 33 years,88
29,2021,E02006735,2021 super output areas - middle layer,152,Aged 34 years,85
30,2021,E02006735,2021 super output areas - middle layer,152,Aged 35 to 49 years,1002
