,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02005594,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,372
1,2021,E02005594,2021 super output areas - middle layer,152,Other identity only,1621
2,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
3,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
4,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),1
5,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,1
6,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: Irish only identity,60
7,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,24
8,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European,888
9,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries,638
10,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,29
11,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,29
12,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,49
13,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,71
14,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Spanish (including Canary Islander),69
15,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries in March 2001,58
16,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Lithuanian,66
17,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Polish,72
18,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,81
19,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,114
20,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,250
21,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,4
22,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,246
23,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African,77
24,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: North African,15
25,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,41
26,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,4
27,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,16
28,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,21
29,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,21
30,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,1
31,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,0
32,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,9
33,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,2
34,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,9
35,2021,E02005594,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,461
