,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02005311,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",24
1,2021,E02005311,2021 super output areas - middle layer,152,246 Welfare Professionals,13
2,2021,E02005311,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,0
3,2021,E02005311,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,12
4,2021,E02005311,2021 super output areas - middle layer,152,249 Media Professionals,10
5,2021,E02005311,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",14
6,2021,E02005311,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",3
7,2021,E02005311,2021 super output areas - middle layer,152,313 Information Technology Technicians,16
8,2021,E02005311,2021 super output areas - middle layer,152,321 Health Associate Professionals,13
9,2021,E02005311,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,14
10,2021,E02005311,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,24
11,2021,E02005311,2021 super output areas - middle layer,152,324 Veterinary nurses,3
12,2021,E02005311,2021 super output areas - middle layer,152,331 Protective Service Occupations,38
13,2021,E02005311,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",21
14,2021,E02005311,2021 super output areas - middle layer,152,342 Design Occupations,4
15,2021,E02005311,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,15
16,2021,E02005311,2021 super output areas - middle layer,152,351 Transport Associate Professionals,1
17,2021,E02005311,2021 super output areas - middle layer,152,352 Legal Associate Professionals,7
18,2021,E02005311,2021 super output areas - middle layer,152,353 Finance Associate Professionals,15
19,2021,E02005311,2021 super output areas - middle layer,152,354 Business Associate Professionals,22
20,2021,E02005311,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",66
21,2021,E02005311,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,2
22,2021,E02005311,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",25
23,2021,E02005311,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,9
24,2021,E02005311,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,25
25,2021,E02005311,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,49
26,2021,E02005311,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,41
27,2021,E02005311,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,26
28,2021,E02005311,2021 super output areas - middle layer,152,415 Other Administrative Occupations,63
29,2021,E02005311,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,63
30,2021,E02005311,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,74
31,2021,E02005311,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",12
32,2021,E02005311,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",36
33,2021,E02005311,2021 super output areas - middle layer,152,523 Vehicle Trades,20
34,2021,E02005311,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,36
35,2021,E02005311,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",3
36,2021,E02005311,2021 super output areas - middle layer,152,531 Construction and Building Trades,63
37,2021,E02005311,2021 super output areas - middle layer,152,532 Building Finishing Trades,14
38,2021,E02005311,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,2
39,2021,E02005311,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,2
40,2021,E02005311,2021 super output areas - middle layer,152,542 Printing Trades,0
41,2021,E02005311,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,22
42,2021,E02005311,2021 super output areas - middle layer,152,544 Other Skilled Trades,16
43,2021,E02005311,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,43
44,2021,E02005311,2021 super output areas - middle layer,152,612 Animal Care and Control Services,20
45,2021,E02005311,2021 super output areas - middle layer,152,613 Caring Personal Services,118
46,2021,E02005311,2021 super output areas - middle layer,152,621 Leisure and Travel Services,13
47,2021,E02005311,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,19
48,2021,E02005311,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,8
49,2021,E02005311,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,2
50,2021,E02005311,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,2
51,2021,E02005311,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,0
52,2021,E02005311,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,147
53,2021,E02005311,2021 super output areas - middle layer,152,712 Sales Related Occupations,7
54,2021,E02005311,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,28
55,2021,E02005311,2021 super output areas - middle layer,152,721 Customer Service Occupations,29
56,2021,E02005311,2021 super output areas - middle layer,152,722 Customer Service Supervisors,1
57,2021,E02005311,2021 super output areas - middle layer,152,811 Process Operatives,15
58,2021,E02005311,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,3
59,2021,E02005311,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,5
60,2021,E02005311,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,7
61,2021,E02005311,2021 super output areas - middle layer,152,815 Construction Operatives,14
62,2021,E02005311,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",7
63,2021,E02005311,2021 super output areas - middle layer,152,821 Road Transport Drivers,102
64,2021,E02005311,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,12
65,2021,E02005311,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,5
66,2021,E02005311,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,14
67,2021,E02005311,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,18
68,2021,E02005311,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,17
69,2021,E02005311,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,14
70,2021,E02005311,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,38
71,2021,E02005311,2021 super output areas - middle layer,152,923 Elementary Security Occupations,8
72,2021,E02005311,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,7
73,2021,E02005311,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,26
74,2021,E02005311,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,110
75,2021,E02005312,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3289
76,2021,E02005312,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,3
77,2021,E02005312,2021 super output areas - middle layer,152,112 Production Managers and Directors,87
78,2021,E02005312,2021 super output areas - middle layer,152,113 Functional Managers and Directors,87
79,2021,E02005312,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",3
