,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian,1
1,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Mexican,0
2,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Moroccan,0
3,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Muslim,0
4,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Nepali (includes Gurkha),0
5,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: North African,0
6,2021,W02000356,2021 super output areas - middle layer,152,"Other ethnic group: Other Asian, Asian unspecified",0
7,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Other Eastern European,0
8,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Other Middle East,1
9,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Other Mixed,0
10,2021,W02000356,2021 super output areas - middle layer,152,"Other ethnic group: Other White, White unspecified",0
11,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Pakistani or British Pakistani,0
12,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Polish,10
13,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Polynesia/Micronesia/Melanesia,0
14,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Portuguese,0
15,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Punjabi,0
16,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Roma,0
17,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Romanian,0
18,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Sikh,0
19,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Slovakian,0
20,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Somali,0
21,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Somalilander,0
22,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: South American,0
23,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Spanish,0
24,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Sri Lankan,0
25,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Tamil,0
26,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Thai,0
27,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Turkish,0
28,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Turkish Cypriot,0
29,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Vietnamese,0
30,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: White African,0
31,2021,W02000356,2021 super output areas - middle layer,152,Other ethnic group: Any other ethnic group,12
32,2021,W02000357,2021 super output areas - middle layer,152,Total: All usual residents,8285
33,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh",1527
34,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Afghan",13
35,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: African unspecified",0
36,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: African Asian",0
37,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Anglo Indian",0
38,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Arab",5
39,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Asian British",9
40,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Bangladeshi, British Bangladeshi",482
41,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Black and Asian",0
42,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Chinese",51
43,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: English/Welsh/Scottish/Northern Irish/British",1
44,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Filipino",23
45,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indian or British Indian",64
46,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indonesian",0
47,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Iranian",4
48,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Japanese",0
49,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Kashmiri",0
50,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Korean",0
51,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Kurdish",8
52,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Malaysian",0
53,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian",0
54,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Mixed South Asian",0
55,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Myanmar or Burmese",0
56,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Nepali (includes Gurkha)",5
57,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Asian, Asian unspecified",1
58,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other East Asian/ East Asian unspecified",0
59,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Middle East",7
60,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Mixed",1
61,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Pakistani or British Pakistani",801
62,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Punjabi",0
63,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sikh",0
64,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sinhalese",0
65,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sri Lankan",17
66,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Taiwanese",0
67,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Tajikistani/Kazakhstani/Kyrgystani/Turkmenistani/Uzbekistani",0
68,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Tamil",3
69,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Thai",5
70,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Turkish",14
71,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Vietnamese",12
72,2021,W02000357,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Any other ethnic group",1
73,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background",106
74,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: African unspecified",48
75,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Angolan",0
76,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Arab",0
77,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Black British",3
78,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Cameroonian",0
79,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Cote D'Ivoire",0
80,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Democratic Republic of the Congo",3
81,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: English/Welsh/Scottish/Northern Irish/British",0
82,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Eritrean",3
83,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Ethiopian",9
84,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Gambian",1
85,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Ghanaian",5
86,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Kenyan",0
87,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Malawian",0
88,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian",0
89,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Mixed Black",0
90,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Moroccan",1
91,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Nigerian",16
92,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Other Black, Black unspecified",0
93,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Other Mixed",0
94,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Other North African",0
95,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Portuguese",0
96,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Sierra Leone",0
97,2021,W02000357,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Somali",3
