,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HIQUAL_8_NAME,OBS_VALUE
228,2021,E02003114,2021 super output areas - middle layer,152,Apprenticeship,478
229,2021,E02003114,2021 super output areas - middle layer,152,Level 3 qualifications,1071
230,2021,E02003114,2021 super output areas - middle layer,152,Level 4 qualifications or above,1651
231,2021,E02003114,2021 super output areas - middle layer,152,Other qualifications,186
232,2021,E02003115,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7960
233,2021,E02003115,2021 super output areas - middle layer,152,No qualifications,1548
234,2021,E02003115,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,890
235,2021,E02003115,2021 super output areas - middle layer,152,Level 2 qualifications,1134
236,2021,E02003115,2021 super output areas - middle layer,152,Apprenticeship,553
237,2021,E02003115,2021 super output areas - middle layer,152,Level 3 qualifications,1467
238,2021,E02003115,2021 super output areas - middle layer,152,Level 4 qualifications or above,2154
239,2021,E02003115,2021 super output areas - middle layer,152,Other qualifications,214
240,2021,E02003116,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6347
241,2021,E02003116,2021 super output areas - middle layer,152,No qualifications,1365
242,2021,E02003116,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,808
243,2021,E02003116,2021 super output areas - middle layer,152,Level 2 qualifications,914
244,2021,E02003116,2021 super output areas - middle layer,152,Apprenticeship,497
245,2021,E02003116,2021 super output areas - middle layer,152,Level 3 qualifications,1195
246,2021,E02003116,2021 super output areas - middle layer,152,Level 4 qualifications or above,1364
247,2021,E02003116,2021 super output areas - middle layer,152,Other qualifications,204
248,2021,E02003117,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7632
249,2021,E02003117,2021 super output areas - middle layer,152,No qualifications,1342
250,2021,E02003117,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,869
251,2021,E02003117,2021 super output areas - middle layer,152,Level 2 qualifications,1126
252,2021,E02003117,2021 super output areas - middle layer,152,Apprenticeship,538
253,2021,E02003117,2021 super output areas - middle layer,152,Level 3 qualifications,1460
254,2021,E02003117,2021 super output areas - middle layer,152,Level 4 qualifications or above,2084
255,2021,E02003117,2021 super output areas - middle layer,152,Other qualifications,213
256,2021,E02003118,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8240
257,2021,E02003118,2021 super output areas - middle layer,152,No qualifications,1332
258,2021,E02003118,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,951
259,2021,E02003118,2021 super output areas - middle layer,152,Level 2 qualifications,1379
260,2021,E02003118,2021 super output areas - middle layer,152,Apprenticeship,620
261,2021,E02003118,2021 super output areas - middle layer,152,Level 3 qualifications,1645
262,2021,E02003118,2021 super output areas - middle layer,152,Level 4 qualifications or above,2148
263,2021,E02003118,2021 super output areas - middle layer,152,Other qualifications,165
264,2021,E02003119,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8363
265,2021,E02003119,2021 super output areas - middle layer,152,No qualifications,1499
266,2021,E02003119,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1006
267,2021,E02003119,2021 super output areas - middle layer,152,Level 2 qualifications,1360
268,2021,E02003119,2021 super output areas - middle layer,152,Apprenticeship,653
269,2021,E02003119,2021 super output areas - middle layer,152,Level 3 qualifications,1636
270,2021,E02003119,2021 super output areas - middle layer,152,Level 4 qualifications or above,2030
271,2021,E02003119,2021 super output areas - middle layer,152,Other qualifications,179
272,2021,E02003120,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7607
273,2021,E02003120,2021 super output areas - middle layer,152,No qualifications,1151
274,2021,E02003120,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,830
275,2021,E02003120,2021 super output areas - middle layer,152,Level 2 qualifications,1140
276,2021,E02003120,2021 super output areas - middle layer,152,Apprenticeship,632
277,2021,E02003120,2021 super output areas - middle layer,152,Level 3 qualifications,1473
278,2021,E02003120,2021 super output areas - middle layer,152,Level 4 qualifications or above,2195
279,2021,E02003120,2021 super output areas - middle layer,152,Other qualifications,186
280,2021,E02003121,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8568
281,2021,E02003121,2021 super output areas - middle layer,152,No qualifications,1311
282,2021,E02003121,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,908
283,2021,E02003121,2021 super output areas - middle layer,152,Level 2 qualifications,1328
284,2021,E02003121,2021 super output areas - middle layer,152,Apprenticeship,764
285,2021,E02003121,2021 super output areas - middle layer,152,Level 3 qualifications,1704
286,2021,E02003121,2021 super output areas - middle layer,152,Level 4 qualifications or above,2354
287,2021,E02003121,2021 super output areas - middle layer,152,Other qualifications,199
288,2021,E02007064,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6440
289,2021,E02007064,2021 super output areas - middle layer,152,No qualifications,1256
290,2021,E02007064,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,802
291,2021,E02007064,2021 super output areas - middle layer,152,Level 2 qualifications,927
292,2021,E02007064,2021 super output areas - middle layer,152,Apprenticeship,488
293,2021,E02007064,2021 super output areas - middle layer,152,Level 3 qualifications,1135
294,2021,E02007064,2021 super output areas - middle layer,152,Level 4 qualifications or above,1632
295,2021,E02007064,2021 super output areas - middle layer,152,Other qualifications,200
296,2021,E02007065,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5989
297,2021,E02007065,2021 super output areas - middle layer,152,No qualifications,758
298,2021,E02007065,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,566
299,2021,E02007065,2021 super output areas - middle layer,152,Level 2 qualifications,839
300,2021,E02007065,2021 super output areas - middle layer,152,Apprenticeship,276
301,2021,E02007065,2021 super output areas - middle layer,152,Level 3 qualifications,1041
302,2021,E02007065,2021 super output areas - middle layer,152,Level 4 qualifications or above,2347
303,2021,E02007065,2021 super output areas - middle layer,152,Other qualifications,162
304,2021,E02007066,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7944
305,2021,E02007066,2021 super output areas - middle layer,152,No qualifications,414
306,2021,E02007066,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,349
307,2021,E02007066,2021 super output areas - middle layer,152,Level 2 qualifications,642
308,2021,E02007066,2021 super output areas - middle layer,152,Apprenticeship,175
309,2021,E02007066,2021 super output areas - middle layer,152,Level 3 qualifications,3436
310,2021,E02007066,2021 super output areas - middle layer,152,Level 4 qualifications or above,2788
311,2021,E02007066,2021 super output areas - middle layer,152,Other qualifications,140
312,2021,E02007067,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5564
313,2021,E02007067,2021 super output areas - middle layer,152,No qualifications,620
