,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02001128,2021 super output areas - middle layer,152,Aged 96 years,0
1,2021,E02001128,2021 super output areas - middle layer,152,Aged 97 years,0
2,2021,E02001128,2021 super output areas - middle layer,152,Aged 98 years,0
3,2021,E02001128,2021 super output areas - middle layer,152,Aged 99 years,0
4,2021,E02001128,2021 super output areas - middle layer,152,Aged 100 years and over,0
5,2021,E02001129,2021 super output areas - middle layer,152,Total: All usual residents,6784
6,2021,E02001129,2021 super output areas - middle layer,152,Aged 4 years and under,425
7,2021,E02001129,2021 super output areas - middle layer,152,Aged under 1 year,92
8,2021,E02001129,2021 super output areas - middle layer,152,Aged 1 year,79
9,2021,E02001129,2021 super output areas - middle layer,152,Aged 2 years,94
10,2021,E02001129,2021 super output areas - middle layer,152,Aged 3 years,80
11,2021,E02001129,2021 super output areas - middle layer,152,Aged 4 years,80
12,2021,E02001129,2021 super output areas - middle layer,152,Aged 5 to 9 years,424
13,2021,E02001129,2021 super output areas - middle layer,152,Aged 5 years,72
14,2021,E02001129,2021 super output areas - middle layer,152,Aged 6 years,96
15,2021,E02001129,2021 super output areas - middle layer,152,Aged 7 years,88
16,2021,E02001129,2021 super output areas - middle layer,152,Aged 8 years,87
17,2021,E02001129,2021 super output areas - middle layer,152,Aged 9 years,81
18,2021,E02001129,2021 super output areas - middle layer,152,Aged 10 to 15 years,493
19,2021,E02001129,2021 super output areas - middle layer,152,Aged 10 years,106
20,2021,E02001129,2021 super output areas - middle layer,152,Aged 11 years,76
21,2021,E02001129,2021 super output areas - middle layer,152,Aged 12 years,83
22,2021,E02001129,2021 super output areas - middle layer,152,Aged 13 years,78
23,2021,E02001129,2021 super output areas - middle layer,152,Aged 14 years,80
24,2021,E02001129,2021 super output areas - middle layer,152,Aged 15 years,70
25,2021,E02001129,2021 super output areas - middle layer,152,Aged 16 to 19 years,266
26,2021,E02001129,2021 super output areas - middle layer,152,Aged 16 years,73
27,2021,E02001129,2021 super output areas - middle layer,152,Aged 17 years,61
28,2021,E02001129,2021 super output areas - middle layer,152,Aged 18 years,59
29,2021,E02001129,2021 super output areas - middle layer,152,Aged 19 years,73
30,2021,E02001129,2021 super output areas - middle layer,152,Aged 20 to 24 years,399
31,2021,E02001129,2021 super output areas - middle layer,152,Aged 20 years,64
32,2021,E02001129,2021 super output areas - middle layer,152,Aged 21 years,64
33,2021,E02001129,2021 super output areas - middle layer,152,Aged 22 years,77
34,2021,E02001129,2021 super output areas - middle layer,152,Aged 23 years,79
35,2021,E02001129,2021 super output areas - middle layer,152,Aged 24 years,115
36,2021,E02001129,2021 super output areas - middle layer,152,Aged 25 to 34 years,1257
