,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries,94
1,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,4
2,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,1
3,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,7
4,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,1
5,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Spanish (including Canary Islander),1
6,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries in March 2001,4
7,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Lithuanian,0
8,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Polish,46
9,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,15
10,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,15
11,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,43
12,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,2
13,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,41
14,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African,8
15,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: North African,1
16,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,1
17,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,0
18,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,0
19,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,1
20,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,6
21,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,0
22,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,0
23,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,0
24,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,6
25,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,0
26,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,20
27,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,1
28,2021,E02006204,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,0
