,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02000727,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,16
1,2021,E02000727,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,2
2,2021,E02000727,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,47
3,2021,E02000727,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,27
4,2021,E02000727,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,30
5,2021,E02000727,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,163
6,2021,E02000727,2021 super output areas - middle layer,152,923 Elementary Security Occupations,149
7,2021,E02000727,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,14
8,2021,E02000727,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,57
9,2021,E02000727,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,150
10,2021,E02000728,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3782
11,2021,E02000728,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,4
12,2021,E02000728,2021 super output areas - middle layer,152,112 Production Managers and Directors,24
13,2021,E02000728,2021 super output areas - middle layer,152,113 Functional Managers and Directors,68
14,2021,E02000728,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",0
15,2021,E02000728,2021 super output areas - middle layer,152,115 Managers and Directors in Retail and Wholesale,70
16,2021,E02000728,2021 super output areas - middle layer,152,116 Senior Officers in Protective Services,0
17,2021,E02000728,2021 super output areas - middle layer,152,117 Health and Social Services Managers and Directors,7
18,2021,E02000728,2021 super output areas - middle layer,152,121 Managers and Proprietors in Agriculture Related Services,0
19,2021,E02000728,2021 super output areas - middle layer,152,122 Managers and Proprietors in Hospitality and Leisure Services,31
20,2021,E02000728,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,6
21,2021,E02000728,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",13
22,2021,E02000728,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,45
23,2021,E02000728,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,6
24,2021,E02000728,2021 super output areas - middle layer,152,212 Engineering Professionals,27
25,2021,E02000728,2021 super output areas - middle layer,152,213 Information Technology Professionals,131
26,2021,E02000728,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,7
27,2021,E02000728,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,3
28,2021,E02000728,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,4
29,2021,E02000728,2021 super output areas - middle layer,152,221 Medical Practitioners,17
30,2021,E02000728,2021 super output areas - middle layer,152,222 Therapy Professionals,9
31,2021,E02000728,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,44
32,2021,E02000728,2021 super output areas - middle layer,152,224 Veterinarians,0
33,2021,E02000728,2021 super output areas - middle layer,152,225 Other Health Professionals,39
34,2021,E02000728,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,66
35,2021,E02000728,2021 super output areas - middle layer,152,232 Other Educational Professionals,13
36,2021,E02000728,2021 super output areas - middle layer,152,241 Legal Professionals,19
37,2021,E02000728,2021 super output areas - middle layer,152,242 Finance Professionals,46
38,2021,E02000728,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",23
39,2021,E02000728,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,10
40,2021,E02000728,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",14
41,2021,E02000728,2021 super output areas - middle layer,152,246 Welfare Professionals,6
42,2021,E02000728,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,2
43,2021,E02000728,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,11
44,2021,E02000728,2021 super output areas - middle layer,152,249 Media Professionals,13
45,2021,E02000728,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",23
46,2021,E02000728,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",5
47,2021,E02000728,2021 super output areas - middle layer,152,313 Information Technology Technicians,35
48,2021,E02000728,2021 super output areas - middle layer,152,321 Health Associate Professionals,12
49,2021,E02000728,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,23
50,2021,E02000728,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,26
51,2021,E02000728,2021 super output areas - middle layer,152,324 Veterinary nurses,1
52,2021,E02000728,2021 super output areas - middle layer,152,331 Protective Service Occupations,32
53,2021,E02000728,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",35
54,2021,E02000728,2021 super output areas - middle layer,152,342 Design Occupations,2
55,2021,E02000728,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,9
56,2021,E02000728,2021 super output areas - middle layer,152,351 Transport Associate Professionals,2
57,2021,E02000728,2021 super output areas - middle layer,152,352 Legal Associate Professionals,3
58,2021,E02000728,2021 super output areas - middle layer,152,353 Finance Associate Professionals,13
59,2021,E02000728,2021 super output areas - middle layer,152,354 Business Associate Professionals,27
60,2021,E02000728,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",61
61,2021,E02000728,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,8
62,2021,E02000728,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",23
63,2021,E02000728,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,2
64,2021,E02000728,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,30
65,2021,E02000728,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,80
66,2021,E02000728,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,31
67,2021,E02000728,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,23
68,2021,E02000728,2021 super output areas - middle layer,152,415 Other Administrative Occupations,78
69,2021,E02000728,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,37
70,2021,E02000728,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,3
71,2021,E02000728,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",2
72,2021,E02000728,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",9
73,2021,E02000728,2021 super output areas - middle layer,152,523 Vehicle Trades,15
74,2021,E02000728,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,42
75,2021,E02000728,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",0
76,2021,E02000728,2021 super output areas - middle layer,152,531 Construction and Building Trades,161
77,2021,E02000728,2021 super output areas - middle layer,152,532 Building Finishing Trades,84
78,2021,E02000728,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,9
79,2021,E02000728,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,11
80,2021,E02000728,2021 super output areas - middle layer,152,542 Printing Trades,0
81,2021,E02000728,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,113
82,2021,E02000728,2021 super output areas - middle layer,152,544 Other Skilled Trades,3
83,2021,E02000728,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,61
84,2021,E02000728,2021 super output areas - middle layer,152,612 Animal Care and Control Services,0
85,2021,E02000728,2021 super output areas - middle layer,152,613 Caring Personal Services,134
86,2021,E02000728,2021 super output areas - middle layer,152,621 Leisure and Travel Services,11
87,2021,E02000728,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,12
