,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02006805,2021 super output areas - middle layer,152,232 Other Educational Professionals,15
1,2021,E02006805,2021 super output areas - middle layer,152,241 Legal Professionals,15
2,2021,E02006805,2021 super output areas - middle layer,152,242 Finance Professionals,36
3,2021,E02006805,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",15
4,2021,E02006805,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,16
5,2021,E02006805,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",8
6,2021,E02006805,2021 super output areas - middle layer,152,246 Welfare Professionals,24
7,2021,E02006805,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,3
8,2021,E02006805,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,24
9,2021,E02006805,2021 super output areas - middle layer,152,249 Media Professionals,4
10,2021,E02006805,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",48
11,2021,E02006805,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",5
12,2021,E02006805,2021 super output areas - middle layer,152,313 Information Technology Technicians,38
13,2021,E02006805,2021 super output areas - middle layer,152,321 Health Associate Professionals,14
14,2021,E02006805,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,30
15,2021,E02006805,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,21
16,2021,E02006805,2021 super output areas - middle layer,152,324 Veterinary nurses,3
17,2021,E02006805,2021 super output areas - middle layer,152,331 Protective Service Occupations,39
18,2021,E02006805,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",12
19,2021,E02006805,2021 super output areas - middle layer,152,342 Design Occupations,3
20,2021,E02006805,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,20
21,2021,E02006805,2021 super output areas - middle layer,152,351 Transport Associate Professionals,0
22,2021,E02006805,2021 super output areas - middle layer,152,352 Legal Associate Professionals,5
23,2021,E02006805,2021 super output areas - middle layer,152,353 Finance Associate Professionals,10
24,2021,E02006805,2021 super output areas - middle layer,152,354 Business Associate Professionals,30
25,2021,E02006805,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",65
26,2021,E02006805,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,1
27,2021,E02006805,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",25
28,2021,E02006805,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,6
29,2021,E02006805,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,27
30,2021,E02006805,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,99
31,2021,E02006805,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,63
32,2021,E02006805,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,32
33,2021,E02006805,2021 super output areas - middle layer,152,415 Other Administrative Occupations,100
34,2021,E02006805,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,67
35,2021,E02006805,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,15
36,2021,E02006805,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",57
37,2021,E02006805,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",34
38,2021,E02006805,2021 super output areas - middle layer,152,523 Vehicle Trades,46
39,2021,E02006805,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,47
40,2021,E02006805,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",4
41,2021,E02006805,2021 super output areas - middle layer,152,531 Construction and Building Trades,86
42,2021,E02006805,2021 super output areas - middle layer,152,532 Building Finishing Trades,23
43,2021,E02006805,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,14
44,2021,E02006805,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,5
45,2021,E02006805,2021 super output areas - middle layer,152,542 Printing Trades,1
46,2021,E02006805,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,57
47,2021,E02006805,2021 super output areas - middle layer,152,544 Other Skilled Trades,10
48,2021,E02006805,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,74
49,2021,E02006805,2021 super output areas - middle layer,152,612 Animal Care and Control Services,4
50,2021,E02006805,2021 super output areas - middle layer,152,613 Caring Personal Services,253
51,2021,E02006805,2021 super output areas - middle layer,152,621 Leisure and Travel Services,11
52,2021,E02006805,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,22
53,2021,E02006805,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,18
54,2021,E02006805,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,10
55,2021,E02006805,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,0
56,2021,E02006805,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,2
57,2021,E02006805,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,288
58,2021,E02006805,2021 super output areas - middle layer,152,712 Sales Related Occupations,13
