,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02006039,2021 super output areas - middle layer,152,Aged 86 years,38
1,2021,E02006039,2021 super output areas - middle layer,152,Aged 87 years,38
2,2021,E02006039,2021 super output areas - middle layer,152,Aged 88 years,35
3,2021,E02006039,2021 super output areas - middle layer,152,Aged 89 years,28
4,2021,E02006039,2021 super output areas - middle layer,152,Aged 90 years,26
5,2021,E02006039,2021 super output areas - middle layer,152,Aged 91 years,14
6,2021,E02006039,2021 super output areas - middle layer,152,Aged 92 years,12
7,2021,E02006039,2021 super output areas - middle layer,152,Aged 93 years,15
8,2021,E02006039,2021 super output areas - middle layer,152,Aged 94 years,15
9,2021,E02006039,2021 super output areas - middle layer,152,Aged 95 years,6
10,2021,E02006039,2021 super output areas - middle layer,152,Aged 96 years,4
11,2021,E02006039,2021 super output areas - middle layer,152,Aged 97 years,8
12,2021,E02006039,2021 super output areas - middle layer,152,Aged 98 years,3
13,2021,E02006039,2021 super output areas - middle layer,152,Aged 99 years,2
14,2021,E02006039,2021 super output areas - middle layer,152,Aged 100 years and over,1
15,2021,E02006040,2021 super output areas - middle layer,152,Total: All usual residents,7777
16,2021,E02006040,2021 super output areas - middle layer,152,Aged 4 years and under,273
17,2021,E02006040,2021 super output areas - middle layer,152,Aged under 1 year,45
18,2021,E02006040,2021 super output areas - middle layer,152,Aged 1 year,52
19,2021,E02006040,2021 super output areas - middle layer,152,Aged 2 years,46
20,2021,E02006040,2021 super output areas - middle layer,152,Aged 3 years,69
21,2021,E02006040,2021 super output areas - middle layer,152,Aged 4 years,61
22,2021,E02006040,2021 super output areas - middle layer,152,Aged 5 to 9 years,393
23,2021,E02006040,2021 super output areas - middle layer,152,Aged 5 years,66
24,2021,E02006040,2021 super output areas - middle layer,152,Aged 6 years,90
25,2021,E02006040,2021 super output areas - middle layer,152,Aged 7 years,57
26,2021,E02006040,2021 super output areas - middle layer,152,Aged 8 years,104
27,2021,E02006040,2021 super output areas - middle layer,152,Aged 9 years,76
28,2021,E02006040,2021 super output areas - middle layer,152,Aged 10 to 15 years,511
29,2021,E02006040,2021 super output areas - middle layer,152,Aged 10 years,66
30,2021,E02006040,2021 super output areas - middle layer,152,Aged 11 years,104
31,2021,E02006040,2021 super output areas - middle layer,152,Aged 12 years,76
32,2021,E02006040,2021 super output areas - middle layer,152,Aged 13 years,89
33,2021,E02006040,2021 super output areas - middle layer,152,Aged 14 years,89
34,2021,E02006040,2021 super output areas - middle layer,152,Aged 15 years,87
35,2021,E02006040,2021 super output areas - middle layer,152,Aged 16 to 19 years,389
36,2021,E02006040,2021 super output areas - middle layer,152,Aged 16 years,115
37,2021,E02006040,2021 super output areas - middle layer,152,Aged 17 years,123
38,2021,E02006040,2021 super output areas - middle layer,152,Aged 18 years,100
39,2021,E02006040,2021 super output areas - middle layer,152,Aged 19 years,51
40,2021,E02006040,2021 super output areas - middle layer,152,Aged 20 to 24 years,324
41,2021,E02006040,2021 super output areas - middle layer,152,Aged 20 years,54
42,2021,E02006040,2021 super output areas - middle layer,152,Aged 21 years,59
43,2021,E02006040,2021 super output areas - middle layer,152,Aged 22 years,57
44,2021,E02006040,2021 super output areas - middle layer,152,Aged 23 years,91
45,2021,E02006040,2021 super output areas - middle layer,152,Aged 24 years,63
46,2021,E02006040,2021 super output areas - middle layer,152,Aged 25 to 34 years,598
47,2021,E02006040,2021 super output areas - middle layer,152,Aged 25 years,59
48,2021,E02006040,2021 super output areas - middle layer,152,Aged 26 years,49
49,2021,E02006040,2021 super output areas - middle layer,152,Aged 27 years,47
50,2021,E02006040,2021 super output areas - middle layer,152,Aged 28 years,79
51,2021,E02006040,2021 super output areas - middle layer,152,Aged 29 years,50
52,2021,E02006040,2021 super output areas - middle layer,152,Aged 30 years,65
53,2021,E02006040,2021 super output areas - middle layer,152,Aged 31 years,67
54,2021,E02006040,2021 super output areas - middle layer,152,Aged 32 years,49
55,2021,E02006040,2021 super output areas - middle layer,152,Aged 33 years,69
56,2021,E02006040,2021 super output areas - middle layer,152,Aged 34 years,64
57,2021,E02006040,2021 super output areas - middle layer,152,Aged 35 to 49 years,1283
58,2021,E02006040,2021 super output areas - middle layer,152,Aged 35 years,64
59,2021,E02006040,2021 super output areas - middle layer,152,Aged 36 years,84
60,2021,E02006040,2021 super output areas - middle layer,152,Aged 37 years,73
61,2021,E02006040,2021 super output areas - middle layer,152,Aged 38 years,66
62,2021,E02006040,2021 super output areas - middle layer,152,Aged 39 years,70
63,2021,E02006040,2021 super output areas - middle layer,152,Aged 40 years,105
64,2021,E02006040,2021 super output areas - middle layer,152,Aged 41 years,100
65,2021,E02006040,2021 super output areas - middle layer,152,Aged 42 years,64
66,2021,E02006040,2021 super output areas - middle layer,152,Aged 43 years,72
67,2021,E02006040,2021 super output areas - middle layer,152,Aged 44 years,74
68,2021,E02006040,2021 super output areas - middle layer,152,Aged 45 years,90
