,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PASS_52_NAME,OBS_VALUE
0,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe,94
1,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,90
2,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,3
3,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,10
4,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,9
5,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,2
6,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,14
7,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,5
8,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,24
9,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,3
10,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,20
11,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,4
12,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,1
13,2021,W02000029,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,3
14,2021,W02000029,2021 super output areas - middle layer,152,Africa,12
15,2021,W02000029,2021 super output areas - middle layer,152,Africa: North Africa,1
16,2021,W02000029,2021 super output areas - middle layer,152,Africa: Central and Western Africa,3
17,2021,W02000029,2021 super output areas - middle layer,152,Africa: Central and Western Africa: Ghana,1
18,2021,W02000029,2021 super output areas - middle layer,152,Africa: Central and Western Africa: Nigeria,1
19,2021,W02000029,2021 super output areas - middle layer,152,Africa: Central and Western Africa: Other Central and Western Africa,1
20,2021,W02000029,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,8
21,2021,W02000029,2021 super output areas - middle layer,152,Africa: South and Eastern Africa: Kenya,0
22,2021,W02000029,2021 super output areas - middle layer,152,Africa: South and Eastern Africa: Somalia,0
23,2021,W02000029,2021 super output areas - middle layer,152,Africa: South and Eastern Africa: South Africa,8
