,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
61,2001,E02004050,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
62,2001,E02004050,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,45.0
63,2001,E02004050,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
64,2001,E02004050,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,16.0
65,2001,E02004050,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2631.0
66,2001,E02004050,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,78.0
67,2001,E02004050,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
68,2001,E02004051,2001 super output areas - middle layer,305,All households,3581.0
69,2001,E02004051,2001 super output areas - middle layer,305,Average household size,2.39
70,2001,E02004051,2001 super output areas - middle layer,305,Average number of rooms per household,5.22
71,2001,E02004051,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,166.0
72,2001,E02004051,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3368.0
73,2001,E02004051,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
74,2001,E02004051,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,209.0
75,2001,E02004051,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
76,2001,E02004051,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,32.0
77,2001,E02004051,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3385.0
78,2001,E02004051,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,164.0
79,2001,E02004051,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
80,2001,E02004052,2001 super output areas - middle layer,305,All households,3127.0
81,2001,E02004052,2001 super output areas - middle layer,305,Average household size,2.34
82,2001,E02004052,2001 super output areas - middle layer,305,Average number of rooms per household,5.35
83,2001,E02004052,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,75.0
84,2001,E02004052,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3024.0
85,2001,E02004052,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
86,2001,E02004052,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,103.0
87,2001,E02004052,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
88,2001,E02004052,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,47.0
89,2001,E02004052,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2999.0
90,2001,E02004052,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,81.0
91,2001,E02004052,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
