,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHSDUK11_NAME,OBS_VALUE
6047,2001,E02005032,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",111
6048,2001,E02005032,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",38
6049,2001,E02005032,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6050,2001,E02005033,2001 super output areas - middle layer,305,All household spaces - with residents,2714
6051,2001,E02005033,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,67
6052,2001,E02005033,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6053,2001,E02005033,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,147
6054,2001,E02005033,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,671
6055,2001,E02005033,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1041
6056,2001,E02005033,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",836
6057,2001,E02005033,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",71
6058,2001,E02005033,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",16
6059,2001,E02005033,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
6060,2001,E02005034,2001 super output areas - middle layer,305,All household spaces - with residents,2797
6061,2001,E02005034,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,56
6062,2001,E02005034,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6063,2001,E02005034,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,400
6064,2001,E02005034,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1577
6065,2001,E02005034,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,716
6066,2001,E02005034,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",69
6067,2001,E02005034,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",74
6068,2001,E02005034,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",15
6069,2001,E02005034,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6070,2001,E02005035,2001 super output areas - middle layer,305,All household spaces - with residents,2915
6071,2001,E02005035,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,32
6072,2001,E02005035,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6073,2001,E02005035,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,383
6074,2001,E02005035,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1330
6075,2001,E02005035,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,791
6076,2001,E02005035,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",350
6077,2001,E02005035,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",57
6078,2001,E02005035,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",20
6079,2001,E02005035,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,17
6080,2001,E02005036,2001 super output areas - middle layer,305,All household spaces - with residents,2443
6081,2001,E02005036,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,62
6082,2001,E02005036,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
6083,2001,E02005036,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,71
6084,2001,E02005036,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,687
6085,2001,E02005036,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1320
6086,2001,E02005036,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",356
6087,2001,E02005036,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",54
6088,2001,E02005036,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",17
6089,2001,E02005036,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6090,2001,E02005037,2001 super output areas - middle layer,305,All household spaces - with residents,2240
6091,2001,E02005037,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,41
6092,2001,E02005037,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6093,2001,E02005037,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,667
6094,2001,E02005037,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1169
6095,2001,E02005037,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,311
6096,2001,E02005037,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",20
6097,2001,E02005037,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",14
6098,2001,E02005037,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",20
6099,2001,E02005037,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,81
6100,2001,E02005038,2001 super output areas - middle layer,305,All household spaces - with residents,2224
6101,2001,E02005038,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,40
6102,2001,E02005038,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,5
6103,2001,E02005038,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,634
6104,2001,E02005038,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,999
6105,2001,E02005038,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,458
6106,2001,E02005038,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",153
6107,2001,E02005038,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",16
6108,2001,E02005038,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",8
6109,2001,E02005038,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
6110,2001,E02005039,2001 super output areas - middle layer,305,All household spaces - with residents,2635
6111,2001,E02005039,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,35
6112,2001,E02005039,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6113,2001,E02005039,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,285
6114,2001,E02005039,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1277
6115,2001,E02005039,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,786
6116,2001,E02005039,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",266
6117,2001,E02005039,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",21
6118,2001,E02005039,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",23
6119,2001,E02005039,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,13
6120,2001,E02005040,2001 super output areas - middle layer,305,All household spaces - with residents,2427
6121,2001,E02005040,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,64
6122,2001,E02005040,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,6
6123,2001,E02005040,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1331
6124,2001,E02005040,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,784
6125,2001,E02005040,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,255
6126,2001,E02005040,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",88
6127,2001,E02005040,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",8
6128,2001,E02005040,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",27
6129,2001,E02005040,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,4
6130,2001,E02005041,2001 super output areas - middle layer,305,All household spaces - with residents,2546
6131,2001,E02005041,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,63
6132,2001,E02005041,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,22
6133,2001,E02005041,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1158
6134,2001,E02005041,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,915
6135,2001,E02005041,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,432
6136,2001,E02005041,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",60
6137,2001,E02005041,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",39
6138,2001,E02005041,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",12
6139,2001,E02005041,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,15
6140,2001,E02005042,2001 super output areas - middle layer,305,All household spaces - with residents,3679
6141,2001,E02005042,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,113
6142,2001,E02005042,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,109
6143,2001,E02005042,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1082
6144,2001,E02005042,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1439
6145,2001,E02005042,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,948
6146,2001,E02005042,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",272
6147,2001,E02005042,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",75
6148,2001,E02005042,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",78
6149,2001,E02005042,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,7
6150,2001,E02005043,2001 super output areas - middle layer,305,All household spaces - with residents,3188
6151,2001,E02005043,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,67
6152,2001,E02005043,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,12
6153,2001,E02005043,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,634
6154,2001,E02005043,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1166
6155,2001,E02005043,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,986
6156,2001,E02005043,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",337
6157,2001,E02005043,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",131
6158,2001,E02005043,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",11
6159,2001,E02005043,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6160,2001,E02005044,2001 super output areas - middle layer,305,All household spaces - with residents,3089
6161,2001,E02005044,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,210
6162,2001,E02005044,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,123
6163,2001,E02005044,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,222
6164,2001,E02005044,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,395
6165,2001,E02005044,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1808
6166,2001,E02005044,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",449
6167,2001,E02005044,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",378
6168,2001,E02005044,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",166
6169,2001,E02005044,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,4
6170,2001,E02005045,2001 super output areas - middle layer,305,All household spaces - with residents,3072
6171,2001,E02005045,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,76
6172,2001,E02005045,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,21
6173,2001,E02005045,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,557
6174,2001,E02005045,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1483
6175,2001,E02005045,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,926
6176,2001,E02005045,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",156
6177,2001,E02005045,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",20
6178,2001,E02005045,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",16
6179,2001,E02005045,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,11
6180,2001,E02005046,2001 super output areas - middle layer,305,All household spaces - with residents,2450
6181,2001,E02005046,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,76
6182,2001,E02005046,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,6
6183,2001,E02005046,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,428
6184,2001,E02005046,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1240
6185,2001,E02005046,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,631
6186,2001,E02005046,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",175
6187,2001,E02005046,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",38
6188,2001,E02005046,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",10
6189,2001,E02005046,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,10
6190,2001,E02005047,2001 super output areas - middle layer,305,All household spaces - with residents,3214
6191,2001,E02005047,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,82
6192,2001,E02005047,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,30
6193,2001,E02005047,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,634
6194,2001,E02005047,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1138
6195,2001,E02005047,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,919
6196,2001,E02005047,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",557
6197,2001,E02005047,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",65
6198,2001,E02005047,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",10
6199,2001,E02005047,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6200,2001,E02005048,2001 super output areas - middle layer,305,All household spaces - with residents,2512
6201,2001,E02005048,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,59
6202,2001,E02005048,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,32
6203,2001,E02005048,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1363
6204,2001,E02005048,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,869
6205,2001,E02005048,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,280
6206,2001,E02005048,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",13
6207,2001,E02005048,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",42
6208,2001,E02005048,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",9
6209,2001,E02005048,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,27
6210,2001,E02005049,2001 super output areas - middle layer,305,All household spaces - with residents,3005
6211,2001,E02005049,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,74
6212,2001,E02005049,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,135
6213,2001,E02005049,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1803
6214,2001,E02005049,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,748
6215,2001,E02005049,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,376
6216,2001,E02005049,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",148
6217,2001,E02005049,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",95
6218,2001,E02005049,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",21
6219,2001,E02005049,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,23
6220,2001,E02005050,2001 super output areas - middle layer,305,All household spaces - with residents,3312
6221,2001,E02005050,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,83
6222,2001,E02005050,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,7
6223,2001,E02005050,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1273
6224,2001,E02005050,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1445
6225,2001,E02005050,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,448
6226,2001,E02005050,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",179
6227,2001,E02005050,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",41
6228,2001,E02005050,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",15
6229,2001,E02005050,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
6230,2001,E02005051,2001 super output areas - middle layer,305,All household spaces - with residents,5102
6231,2001,E02005051,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,173
6232,2001,E02005051,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,7
6233,2001,E02005051,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,192
6234,2001,E02005051,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1205
6235,2001,E02005051,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,2954
6236,2001,E02005051,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",810
6237,2001,E02005051,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",84
6238,2001,E02005051,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",34
6239,2001,E02005051,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6240,2001,E02005052,2001 super output areas - middle layer,305,All household spaces - with residents,3115
6241,2001,E02005052,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,256
6242,2001,E02005052,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,17
6243,2001,E02005052,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,279
6244,2001,E02005052,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,344
6245,2001,E02005052,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1212
6246,2001,E02005052,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",979
6247,2001,E02005052,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",477
6248,2001,E02005052,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",96
6249,2001,E02005052,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6250,2001,E02005053,2001 super output areas - middle layer,305,All household spaces - with residents,3365
6251,2001,E02005053,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,222
6252,2001,E02005053,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,9
6253,2001,E02005053,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,82
6254,2001,E02005053,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,475
6255,2001,E02005053,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,2221
6256,2001,E02005053,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",483
6257,2001,E02005053,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",251
6258,2001,E02005053,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",83
6259,2001,E02005053,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
6260,2001,E02005054,2001 super output areas - middle layer,305,All household spaces - with residents,2665
6261,2001,E02005054,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,44
6262,2001,E02005054,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,16
6263,2001,E02005054,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1108
6264,2001,E02005054,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1127
6265,2001,E02005054,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,297
6266,2001,E02005054,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",121
6267,2001,E02005054,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",23
6268,2001,E02005054,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",5
6269,2001,E02005054,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,44
6270,2001,E02005055,2001 super output areas - middle layer,305,All household spaces - with residents,2810
6271,2001,E02005055,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,96
6272,2001,E02005055,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6273,2001,E02005055,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,95
6274,2001,E02005055,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,324
6275,2001,E02005055,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1385
6276,2001,E02005055,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",969
6277,2001,E02005055,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",93
6278,2001,E02005055,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",41
6279,2001,E02005055,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
6280,2001,E02005056,2001 super output areas - middle layer,305,All household spaces - with residents,3699
6281,2001,E02005056,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,208
6282,2001,E02005056,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,10
6283,2001,E02005056,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,150
6284,2001,E02005056,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,417
6285,2001,E02005056,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1050
6286,2001,E02005056,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",1503
6287,2001,E02005056,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",639
6288,2001,E02005056,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",152
6289,2001,E02005056,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,6
6290,2001,E02005057,2001 super output areas - middle layer,305,All household spaces - with residents,3420
6291,2001,E02005057,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,94
6292,2001,E02005057,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,4
6293,2001,E02005057,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,412
6294,2001,E02005057,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,960
6295,2001,E02005057,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1621
6296,2001,E02005057,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",408
6297,2001,E02005057,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",64
6298,2001,E02005057,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",33
6299,2001,E02005057,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,20
6300,2001,E02005058,2001 super output areas - middle layer,305,All household spaces - with residents,2957
6301,2001,E02005058,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,62
6302,2001,E02005058,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6303,2001,E02005058,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,218
6304,2001,E02005058,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,622
6305,2001,E02005058,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1863
6306,2001,E02005058,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",253
6307,2001,E02005058,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",34
6308,2001,E02005058,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",29
6309,2001,E02005058,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
6310,2001,E02005059,2001 super output areas - middle layer,305,All household spaces - with residents,3705
6311,2001,E02005059,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,57
6312,2001,E02005059,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,6
6313,2001,E02005059,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,533
6314,2001,E02005059,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,927
6315,2001,E02005059,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1848
6316,2001,E02005059,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",270
6317,2001,E02005059,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",134
6318,2001,E02005059,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",52
6319,2001,E02005059,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,4
6320,2001,E02005060,2001 super output areas - middle layer,305,All household spaces - with residents,2756
6321,2001,E02005060,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,34
6322,2001,E02005060,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,7
6323,2001,E02005060,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,393
6324,2001,E02005060,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1576
6325,2001,E02005060,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,572
6326,2001,E02005060,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",224
6327,2001,E02005060,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",20
6328,2001,E02005060,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",9
6329,2001,E02005060,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
6330,2001,E02005061,2001 super output areas - middle layer,305,All household spaces - with residents,2895
6331,2001,E02005061,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,45
6332,2001,E02005061,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
6333,2001,E02005061,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,244
6334,2001,E02005061,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1437
6335,2001,E02005061,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,728
6336,2001,E02005061,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",479
6337,2001,E02005061,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",27
6338,2001,E02005061,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",22
6339,2001,E02005061,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
