,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
167,2001,E02005908,2001 super output areas - middle layer,305,7. Sales and customer service occupations,74
168,2001,E02005908,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",142
169,2001,E02005908,2001 super output areas - middle layer,305,9. Elementary occupations,170
170,2001,E02005909,2001 super output areas - middle layer,305,All categories: Occupation,2256
171,2001,E02005909,2001 super output areas - middle layer,305,1. Managers and senior officials,486
172,2001,E02005909,2001 super output areas - middle layer,305,2. Professional occupations,617
173,2001,E02005909,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,343
174,2001,E02005909,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,128
175,2001,E02005909,2001 super output areas - middle layer,305,5. Skilled trades occupations,255
176,2001,E02005909,2001 super output areas - middle layer,305,6. Personal service occupations,24
177,2001,E02005909,2001 super output areas - middle layer,305,7. Sales and customer service occupations,96
178,2001,E02005909,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",151
179,2001,E02005909,2001 super output areas - middle layer,305,9. Elementary occupations,156
180,2001,E02005910,2001 super output areas - middle layer,305,All categories: Occupation,2483
181,2001,E02005910,2001 super output areas - middle layer,305,1. Managers and senior officials,525
182,2001,E02005910,2001 super output areas - middle layer,305,2. Professional occupations,665
183,2001,E02005910,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,446
184,2001,E02005910,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,175
185,2001,E02005910,2001 super output areas - middle layer,305,5. Skilled trades occupations,209
186,2001,E02005910,2001 super output areas - middle layer,305,6. Personal service occupations,28
187,2001,E02005910,2001 super output areas - middle layer,305,7. Sales and customer service occupations,119
188,2001,E02005910,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",103
189,2001,E02005910,2001 super output areas - middle layer,305,9. Elementary occupations,213
190,2001,E02005911,2001 super output areas - middle layer,305,All categories: Occupation,2198
191,2001,E02005911,2001 super output areas - middle layer,305,1. Managers and senior officials,717
192,2001,E02005911,2001 super output areas - middle layer,305,2. Professional occupations,534
193,2001,E02005911,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,346
194,2001,E02005911,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,108
195,2001,E02005911,2001 super output areas - middle layer,305,5. Skilled trades occupations,167
196,2001,E02005911,2001 super output areas - middle layer,305,6. Personal service occupations,15
197,2001,E02005911,2001 super output areas - middle layer,305,7. Sales and customer service occupations,76
198,2001,E02005911,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",133
199,2001,E02005911,2001 super output areas - middle layer,305,9. Elementary occupations,102
200,2001,E02005912,2001 super output areas - middle layer,305,All categories: Occupation,2280
201,2001,E02005912,2001 super output areas - middle layer,305,1. Managers and senior officials,668
202,2001,E02005912,2001 super output areas - middle layer,305,2. Professional occupations,448
203,2001,E02005912,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,368
204,2001,E02005912,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,150
205,2001,E02005912,2001 super output areas - middle layer,305,5. Skilled trades occupations,233
206,2001,E02005912,2001 super output areas - middle layer,305,6. Personal service occupations,30
207,2001,E02005912,2001 super output areas - middle layer,305,7. Sales and customer service occupations,97
208,2001,E02005912,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",137
209,2001,E02005912,2001 super output areas - middle layer,305,9. Elementary occupations,149
210,2001,E02005913,2001 super output areas - middle layer,305,All categories: Occupation,1521
211,2001,E02005913,2001 super output areas - middle layer,305,1. Managers and senior officials,439
212,2001,E02005913,2001 super output areas - middle layer,305,2. Professional occupations,386
213,2001,E02005913,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,214
214,2001,E02005913,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,78
215,2001,E02005913,2001 super output areas - middle layer,305,5. Skilled trades occupations,143
216,2001,E02005913,2001 super output areas - middle layer,305,6. Personal service occupations,23
217,2001,E02005913,2001 super output areas - middle layer,305,7. Sales and customer service occupations,50
218,2001,E02005913,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",71
219,2001,E02005913,2001 super output areas - middle layer,305,9. Elementary occupations,117
220,2001,E02005914,2001 super output areas - middle layer,305,All categories: Occupation,1907
221,2001,E02005914,2001 super output areas - middle layer,305,1. Managers and senior officials,320
222,2001,E02005914,2001 super output areas - middle layer,305,2. Professional occupations,182
223,2001,E02005914,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,209
224,2001,E02005914,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,97
225,2001,E02005914,2001 super output areas - middle layer,305,5. Skilled trades occupations,408
226,2001,E02005914,2001 super output areas - middle layer,305,6. Personal service occupations,31
227,2001,E02005914,2001 super output areas - middle layer,305,7. Sales and customer service occupations,66
228,2001,E02005914,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",333
229,2001,E02005914,2001 super output areas - middle layer,305,9. Elementary occupations,261
230,2001,E02005915,2001 super output areas - middle layer,305,All categories: Occupation,1573
