,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2001,E02002559,2001 super output areas - middle layer,305,All usual residents,6302.0
1,2001,E02002559,2001 super output areas - middle layer,305,Age 0 to 4,345.0
2,2001,E02002559,2001 super output areas - middle layer,305,Age 5 to 7,209.0
3,2001,E02002559,2001 super output areas - middle layer,305,Age 8 to 9,140.0
4,2001,E02002559,2001 super output areas - middle layer,305,Age 10 to 14,359.0
5,2001,E02002559,2001 super output areas - middle layer,305,Age 15,83.0
6,2001,E02002559,2001 super output areas - middle layer,305,Age 16 to 17,109.0
7,2001,E02002559,2001 super output areas - middle layer,305,Age 18 to 19,114.0
8,2001,E02002559,2001 super output areas - middle layer,305,Age 20 to 24,251.0
9,2001,E02002559,2001 super output areas - middle layer,305,Age 25 to 29,370.0
10,2001,E02002559,2001 super output areas - middle layer,305,Age 30 to 44,1522.0
11,2001,E02002559,2001 super output areas - middle layer,305,Age 45 to 59,1508.0
12,2001,E02002559,2001 super output areas - middle layer,305,Age 60 to 64,376.0
13,2001,E02002559,2001 super output areas - middle layer,305,Age 65 to 74,542.0
14,2001,E02002559,2001 super output areas - middle layer,305,Age 75 to 84,291.0
15,2001,E02002559,2001 super output areas - middle layer,305,Age 85 to 89,65.0
16,2001,E02002559,2001 super output areas - middle layer,305,Age 90 and over,18.0
17,2001,E02002559,2001 super output areas - middle layer,305,Mean Age,40.24
18,2001,E02002559,2001 super output areas - middle layer,305,Median Age,41.0
19,2001,E02002560,2001 super output areas - middle layer,305,All usual residents,5894.0
20,2001,E02002560,2001 super output areas - middle layer,305,Age 0 to 4,346.0
21,2001,E02002560,2001 super output areas - middle layer,305,Age 5 to 7,223.0
22,2001,E02002560,2001 super output areas - middle layer,305,Age 8 to 9,140.0
23,2001,E02002560,2001 super output areas - middle layer,305,Age 10 to 14,390.0
24,2001,E02002560,2001 super output areas - middle layer,305,Age 15,86.0
25,2001,E02002560,2001 super output areas - middle layer,305,Age 16 to 17,163.0
26,2001,E02002560,2001 super output areas - middle layer,305,Age 18 to 19,119.0
27,2001,E02002560,2001 super output areas - middle layer,305,Age 20 to 24,280.0
28,2001,E02002560,2001 super output areas - middle layer,305,Age 25 to 29,424.0
29,2001,E02002560,2001 super output areas - middle layer,305,Age 30 to 44,1530.0
30,2001,E02002560,2001 super output areas - middle layer,305,Age 45 to 59,1119.0
31,2001,E02002560,2001 super output areas - middle layer,305,Age 60 to 64,312.0
32,2001,E02002560,2001 super output areas - middle layer,305,Age 65 to 74,424.0
33,2001,E02002560,2001 super output areas - middle layer,305,Age 75 to 84,263.0
34,2001,E02002560,2001 super output areas - middle layer,305,Age 85 to 89,57.0
35,2001,E02002560,2001 super output areas - middle layer,305,Age 90 and over,18.0
36,2001,E02002560,2001 super output areas - middle layer,305,Mean Age,37.71
37,2001,E02002560,2001 super output areas - middle layer,305,Median Age,37.0
38,2001,E02002561,2001 super output areas - middle layer,305,All usual residents,5996.0
