,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
133,2001,W02000228,2001 super output areas - middle layer,305,All people aged 3 and over,5564
134,2001,W02000228,2001 super output areas - middle layer,305,Understands spoken Welsh only,230
135,2001,W02000228,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,95
136,2001,W02000228,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,74
137,2001,W02000228,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",431
138,2001,W02000228,2001 super output areas - middle layer,305,Other combination of skills,302
139,2001,W02000228,2001 super output areas - middle layer,305,No knowledge of Welsh,4432
140,2001,W02000229,2001 super output areas - middle layer,305,All people aged 3 and over,5938
141,2001,W02000229,2001 super output areas - middle layer,305,Understands spoken Welsh only,225
142,2001,W02000229,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,102
143,2001,W02000229,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,46
144,2001,W02000229,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",453
145,2001,W02000229,2001 super output areas - middle layer,305,Other combination of skills,278
146,2001,W02000229,2001 super output areas - middle layer,305,No knowledge of Welsh,4834
147,2001,W02000230,2001 super output areas - middle layer,305,All people aged 3 and over,4994
148,2001,W02000230,2001 super output areas - middle layer,305,Understands spoken Welsh only,211
149,2001,W02000230,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,83
150,2001,W02000230,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,54
151,2001,W02000230,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",494
152,2001,W02000230,2001 super output areas - middle layer,305,Other combination of skills,246
153,2001,W02000230,2001 super output areas - middle layer,305,No knowledge of Welsh,3906
154,2001,W02000231,2001 super output areas - middle layer,305,All people aged 3 and over,7267
155,2001,W02000231,2001 super output areas - middle layer,305,Understands spoken Welsh only,311
156,2001,W02000231,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,102
157,2001,W02000231,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,59
158,2001,W02000231,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",594
159,2001,W02000231,2001 super output areas - middle layer,305,Other combination of skills,308
160,2001,W02000231,2001 super output areas - middle layer,305,No knowledge of Welsh,5893
161,2001,W02000232,2001 super output areas - middle layer,305,All people aged 3 and over,5368
162,2001,W02000232,2001 super output areas - middle layer,305,Understands spoken Welsh only,229
163,2001,W02000232,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,92
164,2001,W02000232,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,51
165,2001,W02000232,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",485
166,2001,W02000232,2001 super output areas - middle layer,305,Other combination of skills,200
167,2001,W02000232,2001 super output areas - middle layer,305,No knowledge of Welsh,4311
168,2001,W02000233,2001 super output areas - middle layer,305,All people aged 3 and over,5444
169,2001,W02000233,2001 super output areas - middle layer,305,Understands spoken Welsh only,169
170,2001,W02000233,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,82
171,2001,W02000233,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,38
172,2001,W02000233,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",451
173,2001,W02000233,2001 super output areas - middle layer,305,Other combination of skills,200
174,2001,W02000233,2001 super output areas - middle layer,305,No knowledge of Welsh,4504
175,2001,W02000234,2001 super output areas - middle layer,305,All people aged 3 and over,5854
176,2001,W02000234,2001 super output areas - middle layer,305,Understands spoken Welsh only,255
177,2001,W02000234,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,96
178,2001,W02000234,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,42
179,2001,W02000234,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",519
180,2001,W02000234,2001 super output areas - middle layer,305,Other combination of skills,288
181,2001,W02000234,2001 super output areas - middle layer,305,No knowledge of Welsh,4654
182,2001,W02000235,2001 super output areas - middle layer,305,All people aged 3 and over,8893
183,2001,W02000235,2001 super output areas - middle layer,305,Understands spoken Welsh only,439
184,2001,W02000235,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,135
185,2001,W02000235,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,78
186,2001,W02000235,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",690
187,2001,W02000235,2001 super output areas - middle layer,305,Other combination of skills,468
188,2001,W02000235,2001 super output areas - middle layer,305,No knowledge of Welsh,7083
189,2001,W02000236,2001 super output areas - middle layer,305,All people aged 3 and over,6581
190,2001,W02000236,2001 super output areas - middle layer,305,Understands spoken Welsh only,270
191,2001,W02000236,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,127
192,2001,W02000236,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,56
193,2001,W02000236,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",419
194,2001,W02000236,2001 super output areas - middle layer,305,Other combination of skills,283
195,2001,W02000236,2001 super output areas - middle layer,305,No knowledge of Welsh,5426
196,2001,W02000290,2001 super output areas - middle layer,305,All people aged 3 and over,8464
197,2001,W02000290,2001 super output areas - middle layer,305,Understands spoken Welsh only,311
198,2001,W02000290,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,119
199,2001,W02000290,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,53
200,2001,W02000290,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",715
201,2001,W02000290,2001 super output areas - middle layer,305,Other combination of skills,355
202,2001,W02000290,2001 super output areas - middle layer,305,No knowledge of Welsh,6911
203,2001,W02000291,2001 super output areas - middle layer,305,All people aged 3 and over,7195
204,2001,W02000291,2001 super output areas - middle layer,305,Understands spoken Welsh only,194
205,2001,W02000291,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,117
206,2001,W02000291,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,34
207,2001,W02000291,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",448
208,2001,W02000291,2001 super output areas - middle layer,305,Other combination of skills,233
209,2001,W02000291,2001 super output areas - middle layer,305,No knowledge of Welsh,6169
210,2001,W02000292,2001 super output areas - middle layer,305,All people aged 3 and over,5436
211,2001,W02000292,2001 super output areas - middle layer,305,Understands spoken Welsh only,158
212,2001,W02000292,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,90
213,2001,W02000292,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,49
214,2001,W02000292,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",371
215,2001,W02000292,2001 super output areas - middle layer,305,Other combination of skills,122
216,2001,W02000292,2001 super output areas - middle layer,305,No knowledge of Welsh,4646
217,2001,W02000293,2001 super output areas - middle layer,305,All people aged 3 and over,6027
218,2001,W02000293,2001 super output areas - middle layer,305,Understands spoken Welsh only,192
219,2001,W02000293,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,98
220,2001,W02000293,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,47
221,2001,W02000293,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",428
222,2001,W02000293,2001 super output areas - middle layer,305,Other combination of skills,202
223,2001,W02000293,2001 super output areas - middle layer,305,No knowledge of Welsh,5060
224,2001,W02000294,2001 super output areas - middle layer,305,All people aged 3 and over,5418
225,2001,W02000294,2001 super output areas - middle layer,305,Understands spoken Welsh only,145
226,2001,W02000294,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,81
227,2001,W02000294,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,46
228,2001,W02000294,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",470
229,2001,W02000294,2001 super output areas - middle layer,305,Other combination of skills,147
230,2001,W02000294,2001 super output areas - middle layer,305,No knowledge of Welsh,4529
231,2001,W02000295,2001 super output areas - middle layer,305,All people aged 3 and over,8379
232,2001,W02000295,2001 super output areas - middle layer,305,Understands spoken Welsh only,169
233,2001,W02000295,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,200
234,2001,W02000295,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,50
235,2001,W02000295,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",583
236,2001,W02000295,2001 super output areas - middle layer,305,Other combination of skills,172
237,2001,W02000295,2001 super output areas - middle layer,305,No knowledge of Welsh,7205
238,2001,W02000296,2001 super output areas - middle layer,305,All people aged 3 and over,7164
239,2001,W02000296,2001 super output areas - middle layer,305,Understands spoken Welsh only,189
240,2001,W02000296,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,118
241,2001,W02000296,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,46
242,2001,W02000296,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",615
243,2001,W02000296,2001 super output areas - middle layer,305,Other combination of skills,179
244,2001,W02000296,2001 super output areas - middle layer,305,No knowledge of Welsh,6017
245,2001,W02000297,2001 super output areas - middle layer,305,All people aged 3 and over,7150
246,2001,W02000297,2001 super output areas - middle layer,305,Understands spoken Welsh only,207
247,2001,W02000297,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,103
248,2001,W02000297,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,48
249,2001,W02000297,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",723
250,2001,W02000297,2001 super output areas - middle layer,305,Other combination of skills,247
251,2001,W02000297,2001 super output areas - middle layer,305,No knowledge of Welsh,5822
252,2001,W02000298,2001 super output areas - middle layer,305,All people aged 3 and over,6326
253,2001,W02000298,2001 super output areas - middle layer,305,Understands spoken Welsh only,180
254,2001,W02000298,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,116
255,2001,W02000298,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,50
256,2001,W02000298,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",496
257,2001,W02000298,2001 super output areas - middle layer,305,Other combination of skills,124
258,2001,W02000298,2001 super output areas - middle layer,305,No knowledge of Welsh,5360
259,2001,W02000299,2001 super output areas - middle layer,305,All people aged 3 and over,5781
260,2001,W02000299,2001 super output areas - middle layer,305,Understands spoken Welsh only,120
261,2001,W02000299,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,116
262,2001,W02000299,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,32
263,2001,W02000299,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",357
264,2001,W02000299,2001 super output areas - middle layer,305,Other combination of skills,85
265,2001,W02000299,2001 super output areas - middle layer,305,No knowledge of Welsh,5071
266,2001,W02000300,2001 super output areas - middle layer,305,All people aged 3 and over,7509
267,2001,W02000300,2001 super output areas - middle layer,305,Understands spoken Welsh only,174
268,2001,W02000300,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,136
269,2001,W02000300,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,54
270,2001,W02000300,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",508
271,2001,W02000300,2001 super output areas - middle layer,305,Other combination of skills,149
272,2001,W02000300,2001 super output areas - middle layer,305,No knowledge of Welsh,6488
273,2001,W02000301,2001 super output areas - middle layer,305,All people aged 3 and over,6932
274,2001,W02000301,2001 super output areas - middle layer,305,Understands spoken Welsh only,185
275,2001,W02000301,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,109
276,2001,W02000301,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,40
277,2001,W02000301,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",561
278,2001,W02000301,2001 super output areas - middle layer,305,Other combination of skills,210
279,2001,W02000301,2001 super output areas - middle layer,305,No knowledge of Welsh,5827
280,2001,W02000302,2001 super output areas - middle layer,305,All people aged 3 and over,8358
281,2001,W02000302,2001 super output areas - middle layer,305,Understands spoken Welsh only,308
282,2001,W02000302,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,100
283,2001,W02000302,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,62
284,2001,W02000302,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",761
285,2001,W02000302,2001 super output areas - middle layer,305,Other combination of skills,387
286,2001,W02000302,2001 super output areas - middle layer,305,No knowledge of Welsh,6740
287,2001,W02000303,2001 super output areas - middle layer,305,All people aged 3 and over,6143
288,2001,W02000303,2001 super output areas - middle layer,305,Understands spoken Welsh only,98
289,2001,W02000303,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,122
290,2001,W02000303,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,25
291,2001,W02000303,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",420
292,2001,W02000303,2001 super output areas - middle layer,305,Other combination of skills,102
293,2001,W02000303,2001 super output areas - middle layer,305,No knowledge of Welsh,5376
294,2001,W02000304,2001 super output areas - middle layer,305,All people aged 3 and over,5037
295,2001,W02000304,2001 super output areas - middle layer,305,Understands spoken Welsh only,119
296,2001,W02000304,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,99
297,2001,W02000304,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,32
298,2001,W02000304,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",373
299,2001,W02000304,2001 super output areas - middle layer,305,Other combination of skills,105
300,2001,W02000304,2001 super output areas - middle layer,305,No knowledge of Welsh,4309
301,2001,W02000305,2001 super output areas - middle layer,305,All people aged 3 and over,6138
302,2001,W02000305,2001 super output areas - middle layer,305,Understands spoken Welsh only,107
303,2001,W02000305,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,152
304,2001,W02000305,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,52
305,2001,W02000305,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",540
306,2001,W02000305,2001 super output areas - middle layer,305,Other combination of skills,124
307,2001,W02000305,2001 super output areas - middle layer,305,No knowledge of Welsh,5163
308,2001,W02000306,2001 super output areas - middle layer,305,All people aged 3 and over,4932
309,2001,W02000306,2001 super output areas - middle layer,305,Understands spoken Welsh only,85
310,2001,W02000306,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,104
311,2001,W02000306,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,32
312,2001,W02000306,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",324
313,2001,W02000306,2001 super output areas - middle layer,305,Other combination of skills,71
314,2001,W02000306,2001 super output areas - middle layer,305,No knowledge of Welsh,4316
315,2001,W02000307,2001 super output areas - middle layer,305,All people aged 3 and over,6408
316,2001,W02000307,2001 super output areas - middle layer,305,Understands spoken Welsh only,217
317,2001,W02000307,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,129
318,2001,W02000307,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,60
319,2001,W02000307,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",805
320,2001,W02000307,2001 super output areas - middle layer,305,Other combination of skills,217
321,2001,W02000307,2001 super output areas - middle layer,305,No knowledge of Welsh,4980
322,2001,W02000308,2001 super output areas - middle layer,305,All people aged 3 and over,8690
323,2001,W02000308,2001 super output areas - middle layer,305,Understands spoken Welsh only,266
324,2001,W02000308,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,133
325,2001,W02000308,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,50
326,2001,W02000308,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",883
327,2001,W02000308,2001 super output areas - middle layer,305,Other combination of skills,299
