,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_INDGPUK11_NAME,OBS_VALUE
6406,2001,E02003462,2001 super output areas - middle layer,305,N Health and social work,320
6407,2001,E02003462,2001 super output areas - middle layer,305,"O,P,Q Other",191
6408,2001,E02003463,2001 super output areas - middle layer,305,All categories: Industry,3831
6409,2001,E02003463,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",26
6410,2001,E02003463,2001 super output areas - middle layer,305,B Fishing,0
6411,2001,E02003463,2001 super output areas - middle layer,305,C Mining and quarrying,6
6412,2001,E02003463,2001 super output areas - middle layer,305,D Manufacturing,557
6413,2001,E02003463,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",10
6414,2001,E02003463,2001 super output areas - middle layer,305,F Constructiion,211
6415,2001,E02003463,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",749
6416,2001,E02003463,2001 super output areas - middle layer,305,H Hotels and restaurants,157
6417,2001,E02003463,2001 super output areas - middle layer,305,I Transport storage and communications,367
6418,2001,E02003463,2001 super output areas - middle layer,305,J Financial Intermediation,189
6419,2001,E02003463,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",601
6420,2001,E02003463,2001 super output areas - middle layer,305,"L Public administration and defence, social security",151
6421,2001,E02003463,2001 super output areas - middle layer,305,M Education,366
6422,2001,E02003463,2001 super output areas - middle layer,305,N Health and social work,270
6423,2001,E02003463,2001 super output areas - middle layer,305,"O,P,Q Other",171
6424,2001,E02003464,2001 super output areas - middle layer,305,All categories: Industry,2968
6425,2001,E02003464,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",19
6426,2001,E02003464,2001 super output areas - middle layer,305,B Fishing,0
6427,2001,E02003464,2001 super output areas - middle layer,305,C Mining and quarrying,0
6428,2001,E02003464,2001 super output areas - middle layer,305,D Manufacturing,449
6429,2001,E02003464,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",9
6430,2001,E02003464,2001 super output areas - middle layer,305,F Constructiion,175
6431,2001,E02003464,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",699
6432,2001,E02003464,2001 super output areas - middle layer,305,H Hotels and restaurants,141
6433,2001,E02003464,2001 super output areas - middle layer,305,I Transport storage and communications,333
6434,2001,E02003464,2001 super output areas - middle layer,305,J Financial Intermediation,117
6435,2001,E02003464,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",395
6436,2001,E02003464,2001 super output areas - middle layer,305,"L Public administration and defence, social security",125
6437,2001,E02003464,2001 super output areas - middle layer,305,M Education,190
6438,2001,E02003464,2001 super output areas - middle layer,305,N Health and social work,202
6439,2001,E02003464,2001 super output areas - middle layer,305,"O,P,Q Other",114
6440,2001,E02003465,2001 super output areas - middle layer,305,All categories: Industry,3133
6441,2001,E02003465,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",12
6442,2001,E02003465,2001 super output areas - middle layer,305,B Fishing,0
6443,2001,E02003465,2001 super output areas - middle layer,305,C Mining and quarrying,3
6444,2001,E02003465,2001 super output areas - middle layer,305,D Manufacturing,426
6445,2001,E02003465,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",17
6446,2001,E02003465,2001 super output areas - middle layer,305,F Constructiion,146
6447,2001,E02003465,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",621
6448,2001,E02003465,2001 super output areas - middle layer,305,H Hotels and restaurants,89
6449,2001,E02003465,2001 super output areas - middle layer,305,I Transport storage and communications,302
6450,2001,E02003465,2001 super output areas - middle layer,305,J Financial Intermediation,196
6451,2001,E02003465,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",538
6452,2001,E02003465,2001 super output areas - middle layer,305,"L Public administration and defence, social security",139
6453,2001,E02003465,2001 super output areas - middle layer,305,M Education,277
6454,2001,E02003465,2001 super output areas - middle layer,305,N Health and social work,239
6455,2001,E02003465,2001 super output areas - middle layer,305,"O,P,Q Other",128
6456,2001,E02003466,2001 super output areas - middle layer,305,All categories: Industry,3221
6457,2001,E02003466,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",27
6458,2001,E02003466,2001 super output areas - middle layer,305,B Fishing,0
6459,2001,E02003466,2001 super output areas - middle layer,305,C Mining and quarrying,3
6460,2001,E02003466,2001 super output areas - middle layer,305,D Manufacturing,487
6461,2001,E02003466,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",12
6462,2001,E02003466,2001 super output areas - middle layer,305,F Constructiion,173
6463,2001,E02003466,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",675
6464,2001,E02003466,2001 super output areas - middle layer,305,H Hotels and restaurants,111
6465,2001,E02003466,2001 super output areas - middle layer,305,I Transport storage and communications,338
6466,2001,E02003466,2001 super output areas - middle layer,305,J Financial Intermediation,123
6467,2001,E02003466,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",454
6468,2001,E02003466,2001 super output areas - middle layer,305,"L Public administration and defence, social security",149
6469,2001,E02003466,2001 super output areas - middle layer,305,M Education,340
6470,2001,E02003466,2001 super output areas - middle layer,305,N Health and social work,209
6471,2001,E02003466,2001 super output areas - middle layer,305,"O,P,Q Other",120
6472,2001,E02003467,2001 super output areas - middle layer,305,All categories: Industry,2748
6473,2001,E02003467,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",6
6474,2001,E02003467,2001 super output areas - middle layer,305,B Fishing,0
6475,2001,E02003467,2001 super output areas - middle layer,305,C Mining and quarrying,0
6476,2001,E02003467,2001 super output areas - middle layer,305,D Manufacturing,385
6477,2001,E02003467,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",13
6478,2001,E02003467,2001 super output areas - middle layer,305,F Constructiion,127
6479,2001,E02003467,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",613
6480,2001,E02003467,2001 super output areas - middle layer,305,H Hotels and restaurants,126
6481,2001,E02003467,2001 super output areas - middle layer,305,I Transport storage and communications,324
6482,2001,E02003467,2001 super output areas - middle layer,305,J Financial Intermediation,127
6483,2001,E02003467,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",368
6484,2001,E02003467,2001 super output areas - middle layer,305,"L Public administration and defence, social security",114
6485,2001,E02003467,2001 super output areas - middle layer,305,M Education,195
6486,2001,E02003467,2001 super output areas - middle layer,305,N Health and social work,229
6487,2001,E02003467,2001 super output areas - middle layer,305,"O,P,Q Other",121
6488,2001,E02003468,2001 super output areas - middle layer,305,All categories: Industry,3458
6489,2001,E02003468,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",25
6490,2001,E02003468,2001 super output areas - middle layer,305,B Fishing,3
6491,2001,E02003468,2001 super output areas - middle layer,305,C Mining and quarrying,3
6492,2001,E02003468,2001 super output areas - middle layer,305,D Manufacturing,499
6493,2001,E02003468,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",16
6494,2001,E02003468,2001 super output areas - middle layer,305,F Constructiion,199
6495,2001,E02003468,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",636
6496,2001,E02003468,2001 super output areas - middle layer,305,H Hotels and restaurants,149
6497,2001,E02003468,2001 super output areas - middle layer,305,I Transport storage and communications,298
6498,2001,E02003468,2001 super output areas - middle layer,305,J Financial Intermediation,158
6499,2001,E02003468,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",527
6500,2001,E02003468,2001 super output areas - middle layer,305,"L Public administration and defence, social security",141
6501,2001,E02003468,2001 super output areas - middle layer,305,M Education,397
6502,2001,E02003468,2001 super output areas - middle layer,305,N Health and social work,247
6503,2001,E02003468,2001 super output areas - middle layer,305,"O,P,Q Other",160
6504,2001,E02003469,2001 super output areas - middle layer,305,All categories: Industry,3399
6505,2001,E02003469,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",15
6506,2001,E02003469,2001 super output areas - middle layer,305,B Fishing,0
6507,2001,E02003469,2001 super output areas - middle layer,305,C Mining and quarrying,4
6508,2001,E02003469,2001 super output areas - middle layer,305,D Manufacturing,503
6509,2001,E02003469,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",22
6510,2001,E02003469,2001 super output areas - middle layer,305,F Constructiion,156
6511,2001,E02003469,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",677
6512,2001,E02003469,2001 super output areas - middle layer,305,H Hotels and restaurants,96
6513,2001,E02003469,2001 super output areas - middle layer,305,I Transport storage and communications,329
6514,2001,E02003469,2001 super output areas - middle layer,305,J Financial Intermediation,219
6515,2001,E02003469,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",610
6516,2001,E02003469,2001 super output areas - middle layer,305,"L Public administration and defence, social security",181
6517,2001,E02003469,2001 super output areas - middle layer,305,M Education,241
6518,2001,E02003469,2001 super output areas - middle layer,305,N Health and social work,223
6519,2001,E02003469,2001 super output areas - middle layer,305,"O,P,Q Other",123
6520,2001,E02003470,2001 super output areas - middle layer,305,All categories: Industry,2442
6521,2001,E02003470,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",25
6522,2001,E02003470,2001 super output areas - middle layer,305,B Fishing,0
6523,2001,E02003470,2001 super output areas - middle layer,305,C Mining and quarrying,4
6524,2001,E02003470,2001 super output areas - middle layer,305,D Manufacturing,411
6525,2001,E02003470,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",8
6526,2001,E02003470,2001 super output areas - middle layer,305,F Constructiion,134
6527,2001,E02003470,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",641
6528,2001,E02003470,2001 super output areas - middle layer,305,H Hotels and restaurants,114
6529,2001,E02003470,2001 super output areas - middle layer,305,I Transport storage and communications,321
6530,2001,E02003470,2001 super output areas - middle layer,305,J Financial Intermediation,88
6531,2001,E02003470,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",289
6532,2001,E02003470,2001 super output areas - middle layer,305,"L Public administration and defence, social security",62
6533,2001,E02003470,2001 super output areas - middle layer,305,M Education,114
6534,2001,E02003470,2001 super output areas - middle layer,305,N Health and social work,138
6535,2001,E02003470,2001 super output areas - middle layer,305,"O,P,Q Other",93
6536,2001,E02003471,2001 super output areas - middle layer,305,All categories: Industry,3205
6537,2001,E02003471,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",14
6538,2001,E02003471,2001 super output areas - middle layer,305,B Fishing,0
6539,2001,E02003471,2001 super output areas - middle layer,305,C Mining and quarrying,6
6540,2001,E02003471,2001 super output areas - middle layer,305,D Manufacturing,423
6541,2001,E02003471,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",10
6542,2001,E02003471,2001 super output areas - middle layer,305,F Constructiion,158
6543,2001,E02003471,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",706
6544,2001,E02003471,2001 super output areas - middle layer,305,H Hotels and restaurants,130
6545,2001,E02003471,2001 super output areas - middle layer,305,I Transport storage and communications,339
6546,2001,E02003471,2001 super output areas - middle layer,305,J Financial Intermediation,189
6547,2001,E02003471,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",501
6548,2001,E02003471,2001 super output areas - middle layer,305,"L Public administration and defence, social security",140
6549,2001,E02003471,2001 super output areas - middle layer,305,M Education,222
6550,2001,E02003471,2001 super output areas - middle layer,305,N Health and social work,231
6551,2001,E02003471,2001 super output areas - middle layer,305,"O,P,Q Other",136
6552,2001,E02003472,2001 super output areas - middle layer,305,All categories: Industry,2918
6553,2001,E02003472,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",9
6554,2001,E02003472,2001 super output areas - middle layer,305,B Fishing,0
6555,2001,E02003472,2001 super output areas - middle layer,305,C Mining and quarrying,3
6556,2001,E02003472,2001 super output areas - middle layer,305,D Manufacturing,385
6557,2001,E02003472,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",9
6558,2001,E02003472,2001 super output areas - middle layer,305,F Constructiion,112
6559,2001,E02003472,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",696
6560,2001,E02003472,2001 super output areas - middle layer,305,H Hotels and restaurants,168
6561,2001,E02003472,2001 super output areas - middle layer,305,I Transport storage and communications,373
6562,2001,E02003472,2001 super output areas - middle layer,305,J Financial Intermediation,122
6563,2001,E02003472,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",464
6564,2001,E02003472,2001 super output areas - middle layer,305,"L Public administration and defence, social security",115
6565,2001,E02003472,2001 super output areas - middle layer,305,M Education,165
6566,2001,E02003472,2001 super output areas - middle layer,305,N Health and social work,163
6567,2001,E02003472,2001 super output areas - middle layer,305,"O,P,Q Other",134
6568,2001,E02003473,2001 super output areas - middle layer,305,All categories: Industry,3239
6569,2001,E02003473,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",18
6570,2001,E02003473,2001 super output areas - middle layer,305,B Fishing,3
6571,2001,E02003473,2001 super output areas - middle layer,305,C Mining and quarrying,3
6572,2001,E02003473,2001 super output areas - middle layer,305,D Manufacturing,449
6573,2001,E02003473,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",16
6574,2001,E02003473,2001 super output areas - middle layer,305,F Constructiion,167
6575,2001,E02003473,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",653
6576,2001,E02003473,2001 super output areas - middle layer,305,H Hotels and restaurants,101
6577,2001,E02003473,2001 super output areas - middle layer,305,I Transport storage and communications,297
6578,2001,E02003473,2001 super output areas - middle layer,305,J Financial Intermediation,226
6579,2001,E02003473,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",566
6580,2001,E02003473,2001 super output areas - middle layer,305,"L Public administration and defence, social security",134
6581,2001,E02003473,2001 super output areas - middle layer,305,M Education,273
6582,2001,E02003473,2001 super output areas - middle layer,305,N Health and social work,200
6583,2001,E02003473,2001 super output areas - middle layer,305,"O,P,Q Other",133
6584,2001,E02003474,2001 super output areas - middle layer,305,All categories: Industry,3002
6585,2001,E02003474,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",17
6586,2001,E02003474,2001 super output areas - middle layer,305,B Fishing,0
6587,2001,E02003474,2001 super output areas - middle layer,305,C Mining and quarrying,4
6588,2001,E02003474,2001 super output areas - middle layer,305,D Manufacturing,422
6589,2001,E02003474,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",7
6590,2001,E02003474,2001 super output areas - middle layer,305,F Constructiion,143
6591,2001,E02003474,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",558
6592,2001,E02003474,2001 super output areas - middle layer,305,H Hotels and restaurants,104
6593,2001,E02003474,2001 super output areas - middle layer,305,I Transport storage and communications,301
6594,2001,E02003474,2001 super output areas - middle layer,305,J Financial Intermediation,150
6595,2001,E02003474,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",517
6596,2001,E02003474,2001 super output areas - middle layer,305,"L Public administration and defence, social security",124
6597,2001,E02003474,2001 super output areas - middle layer,305,M Education,288
6598,2001,E02003474,2001 super output areas - middle layer,305,N Health and social work,228
6599,2001,E02003474,2001 super output areas - middle layer,305,"O,P,Q Other",139
6600,2001,E02003475,2001 super output areas - middle layer,305,All categories: Industry,4307
6601,2001,E02003475,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",26
6602,2001,E02003475,2001 super output areas - middle layer,305,B Fishing,0
6603,2001,E02003475,2001 super output areas - middle layer,305,C Mining and quarrying,6
6604,2001,E02003475,2001 super output areas - middle layer,305,D Manufacturing,571
6605,2001,E02003475,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",18
6606,2001,E02003475,2001 super output areas - middle layer,305,F Constructiion,164
6607,2001,E02003475,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",900
6608,2001,E02003475,2001 super output areas - middle layer,305,H Hotels and restaurants,163
6609,2001,E02003475,2001 super output areas - middle layer,305,I Transport storage and communications,413
6610,2001,E02003475,2001 super output areas - middle layer,305,J Financial Intermediation,290
6611,2001,E02003475,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",804
6612,2001,E02003475,2001 super output areas - middle layer,305,"L Public administration and defence, social security",191
6613,2001,E02003475,2001 super output areas - middle layer,305,M Education,345
6614,2001,E02003475,2001 super output areas - middle layer,305,N Health and social work,274
6615,2001,E02003475,2001 super output areas - middle layer,305,"O,P,Q Other",142
6616,2001,E02003476,2001 super output areas - middle layer,305,All categories: Industry,3268
6617,2001,E02003476,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",23
6618,2001,E02003476,2001 super output areas - middle layer,305,B Fishing,0
6619,2001,E02003476,2001 super output areas - middle layer,305,C Mining and quarrying,4
6620,2001,E02003476,2001 super output areas - middle layer,305,D Manufacturing,465
6621,2001,E02003476,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",14
6622,2001,E02003476,2001 super output areas - middle layer,305,F Constructiion,191
6623,2001,E02003476,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",734
6624,2001,E02003476,2001 super output areas - middle layer,305,H Hotels and restaurants,168
6625,2001,E02003476,2001 super output areas - middle layer,305,I Transport storage and communications,419
6626,2001,E02003476,2001 super output areas - middle layer,305,J Financial Intermediation,121
6627,2001,E02003476,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",398
6628,2001,E02003476,2001 super output areas - middle layer,305,"L Public administration and defence, social security",85
6629,2001,E02003476,2001 super output areas - middle layer,305,M Education,193
6630,2001,E02003476,2001 super output areas - middle layer,305,N Health and social work,306
6631,2001,E02003476,2001 super output areas - middle layer,305,"O,P,Q Other",147
6632,2001,E02003477,2001 super output areas - middle layer,305,All categories: Industry,3189
6633,2001,E02003477,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",23
6634,2001,E02003477,2001 super output areas - middle layer,305,B Fishing,0
6635,2001,E02003477,2001 super output areas - middle layer,305,C Mining and quarrying,5
6636,2001,E02003477,2001 super output areas - middle layer,305,D Manufacturing,418
6637,2001,E02003477,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",18
6638,2001,E02003477,2001 super output areas - middle layer,305,F Constructiion,181
6639,2001,E02003477,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",575
6640,2001,E02003477,2001 super output areas - middle layer,305,H Hotels and restaurants,100
6641,2001,E02003477,2001 super output areas - middle layer,305,I Transport storage and communications,256
6642,2001,E02003477,2001 super output areas - middle layer,305,J Financial Intermediation,255
6643,2001,E02003477,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",544
6644,2001,E02003477,2001 super output areas - middle layer,305,"L Public administration and defence, social security",209
6645,2001,E02003477,2001 super output areas - middle layer,305,M Education,257
6646,2001,E02003477,2001 super output areas - middle layer,305,N Health and social work,214
6647,2001,E02003477,2001 super output areas - middle layer,305,"O,P,Q Other",134
6648,2001,E02003478,2001 super output areas - middle layer,305,All categories: Industry,3338
6649,2001,E02003478,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",20
6650,2001,E02003478,2001 super output areas - middle layer,305,B Fishing,0
6651,2001,E02003478,2001 super output areas - middle layer,305,C Mining and quarrying,3
6652,2001,E02003478,2001 super output areas - middle layer,305,D Manufacturing,439
6653,2001,E02003478,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",12
6654,2001,E02003478,2001 super output areas - middle layer,305,F Constructiion,152
6655,2001,E02003478,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",605
6656,2001,E02003478,2001 super output areas - middle layer,305,H Hotels and restaurants,90
6657,2001,E02003478,2001 super output areas - middle layer,305,I Transport storage and communications,343
6658,2001,E02003478,2001 super output areas - middle layer,305,J Financial Intermediation,279
6659,2001,E02003478,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",627
6660,2001,E02003478,2001 super output areas - middle layer,305,"L Public administration and defence, social security",166
6661,2001,E02003478,2001 super output areas - middle layer,305,M Education,253
6662,2001,E02003478,2001 super output areas - middle layer,305,N Health and social work,212
6663,2001,E02003478,2001 super output areas - middle layer,305,"O,P,Q Other",137
6664,2001,E02003479,2001 super output areas - middle layer,305,All categories: Industry,3001
6665,2001,E02003479,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",20
6666,2001,E02003479,2001 super output areas - middle layer,305,B Fishing,0
6667,2001,E02003479,2001 super output areas - middle layer,305,C Mining and quarrying,8
6668,2001,E02003479,2001 super output areas - middle layer,305,D Manufacturing,431
6669,2001,E02003479,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",9
6670,2001,E02003479,2001 super output areas - middle layer,305,F Constructiion,134
6671,2001,E02003479,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",669
6672,2001,E02003479,2001 super output areas - middle layer,305,H Hotels and restaurants,110
6673,2001,E02003479,2001 super output areas - middle layer,305,I Transport storage and communications,355
6674,2001,E02003479,2001 super output areas - middle layer,305,J Financial Intermediation,167
6675,2001,E02003479,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",457
6676,2001,E02003479,2001 super output areas - middle layer,305,"L Public administration and defence, social security",107
6677,2001,E02003479,2001 super output areas - middle layer,305,M Education,166
6678,2001,E02003479,2001 super output areas - middle layer,305,N Health and social work,229
6679,2001,E02003479,2001 super output areas - middle layer,305,"O,P,Q Other",139
6680,2001,E02003480,2001 super output areas - middle layer,305,All categories: Industry,4173
6681,2001,E02003480,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",22
6682,2001,E02003480,2001 super output areas - middle layer,305,B Fishing,0
6683,2001,E02003480,2001 super output areas - middle layer,305,C Mining and quarrying,15
6684,2001,E02003480,2001 super output areas - middle layer,305,D Manufacturing,574
6685,2001,E02003480,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",17
6686,2001,E02003480,2001 super output areas - middle layer,305,F Constructiion,182
6687,2001,E02003480,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",817
6688,2001,E02003480,2001 super output areas - middle layer,305,H Hotels and restaurants,120
6689,2001,E02003480,2001 super output areas - middle layer,305,I Transport storage and communications,434
6690,2001,E02003480,2001 super output areas - middle layer,305,J Financial Intermediation,269
6691,2001,E02003480,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",758
6692,2001,E02003480,2001 super output areas - middle layer,305,"L Public administration and defence, social security",163
6693,2001,E02003480,2001 super output areas - middle layer,305,M Education,374
6694,2001,E02003480,2001 super output areas - middle layer,305,N Health and social work,265
6695,2001,E02003480,2001 super output areas - middle layer,305,"O,P,Q Other",163
6696,2001,E02003481,2001 super output areas - middle layer,305,All categories: Industry,2314
6697,2001,E02003481,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",17
6698,2001,E02003481,2001 super output areas - middle layer,305,B Fishing,0
6699,2001,E02003481,2001 super output areas - middle layer,305,C Mining and quarrying,0
6700,2001,E02003481,2001 super output areas - middle layer,305,D Manufacturing,337
6701,2001,E02003481,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",3
6702,2001,E02003481,2001 super output areas - middle layer,305,F Constructiion,125
6703,2001,E02003481,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",541
6704,2001,E02003481,2001 super output areas - middle layer,305,H Hotels and restaurants,130
6705,2001,E02003481,2001 super output areas - middle layer,305,I Transport storage and communications,270
6706,2001,E02003481,2001 super output areas - middle layer,305,J Financial Intermediation,64
6707,2001,E02003481,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",298
6708,2001,E02003481,2001 super output areas - middle layer,305,"L Public administration and defence, social security",54
6709,2001,E02003481,2001 super output areas - middle layer,305,M Education,184
6710,2001,E02003481,2001 super output areas - middle layer,305,N Health and social work,175
6711,2001,E02003481,2001 super output areas - middle layer,305,"O,P,Q Other",116
6712,2001,E02003482,2001 super output areas - middle layer,305,All categories: Industry,2887
6713,2001,E02003482,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",45
6714,2001,E02003482,2001 super output areas - middle layer,305,B Fishing,0
6715,2001,E02003482,2001 super output areas - middle layer,305,C Mining and quarrying,4
6716,2001,E02003482,2001 super output areas - middle layer,305,D Manufacturing,395
6717,2001,E02003482,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",10
6718,2001,E02003482,2001 super output areas - middle layer,305,F Constructiion,164
6719,2001,E02003482,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",507
6720,2001,E02003482,2001 super output areas - middle layer,305,H Hotels and restaurants,112
6721,2001,E02003482,2001 super output areas - middle layer,305,I Transport storage and communications,227
6722,2001,E02003482,2001 super output areas - middle layer,305,J Financial Intermediation,152
6723,2001,E02003482,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",519
6724,2001,E02003482,2001 super output areas - middle layer,305,"L Public administration and defence, social security",86
6725,2001,E02003482,2001 super output areas - middle layer,305,M Education,327
6726,2001,E02003482,2001 super output areas - middle layer,305,N Health and social work,189
6727,2001,E02003482,2001 super output areas - middle layer,305,"O,P,Q Other",150
6728,2001,E02003483,2001 super output areas - middle layer,305,All categories: Industry,3271
6729,2001,E02003483,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",9
6730,2001,E02003483,2001 super output areas - middle layer,305,B Fishing,0
6731,2001,E02003483,2001 super output areas - middle layer,305,C Mining and quarrying,6
6732,2001,E02003483,2001 super output areas - middle layer,305,D Manufacturing,391
6733,2001,E02003483,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",13
6734,2001,E02003483,2001 super output areas - middle layer,305,F Constructiion,158
6735,2001,E02003483,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",664
6736,2001,E02003483,2001 super output areas - middle layer,305,H Hotels and restaurants,99
6737,2001,E02003483,2001 super output areas - middle layer,305,I Transport storage and communications,303
6738,2001,E02003483,2001 super output areas - middle layer,305,J Financial Intermediation,309
6739,2001,E02003483,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",624
6740,2001,E02003483,2001 super output areas - middle layer,305,"L Public administration and defence, social security",133
6741,2001,E02003483,2001 super output areas - middle layer,305,M Education,231
6742,2001,E02003483,2001 super output areas - middle layer,305,N Health and social work,195
6743,2001,E02003483,2001 super output areas - middle layer,305,"O,P,Q Other",136
6744,2001,E02003484,2001 super output areas - middle layer,305,All categories: Industry,3625
6745,2001,E02003484,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",5
6746,2001,E02003484,2001 super output areas - middle layer,305,B Fishing,0
6747,2001,E02003484,2001 super output areas - middle layer,305,C Mining and quarrying,7
6748,2001,E02003484,2001 super output areas - middle layer,305,D Manufacturing,554
6749,2001,E02003484,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",9
6750,2001,E02003484,2001 super output areas - middle layer,305,F Constructiion,174
6751,2001,E02003484,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",760
6752,2001,E02003484,2001 super output areas - middle layer,305,H Hotels and restaurants,113
6753,2001,E02003484,2001 super output areas - middle layer,305,I Transport storage and communications,404
6754,2001,E02003484,2001 super output areas - middle layer,305,J Financial Intermediation,229
6755,2001,E02003484,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",578
6756,2001,E02003484,2001 super output areas - middle layer,305,"L Public administration and defence, social security",141
6757,2001,E02003484,2001 super output areas - middle layer,305,M Education,261
6758,2001,E02003484,2001 super output areas - middle layer,305,N Health and social work,252
6759,2001,E02003484,2001 super output areas - middle layer,305,"O,P,Q Other",138
6760,2001,E02003485,2001 super output areas - middle layer,305,All categories: Industry,3913
6761,2001,E02003485,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",19
6762,2001,E02003485,2001 super output areas - middle layer,305,B Fishing,0
6763,2001,E02003485,2001 super output areas - middle layer,305,C Mining and quarrying,3
6764,2001,E02003485,2001 super output areas - middle layer,305,D Manufacturing,651
