,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
44,2021,E01016220,2021 super output areas - lower layer,151,10 years or more,180
45,2021,E01016220,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",51
46,2021,E01016220,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",38
47,2021,E01016220,2021 super output areas - lower layer,151,Less than 2 years,9
48,2021,E01016221,2021 super output areas - lower layer,151,Total: All usual residents,1284
49,2021,E01016221,2021 super output areas - lower layer,151,Born in the UK,1105
50,2021,E01016221,2021 super output areas - lower layer,151,10 years or more,126
51,2021,E01016221,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",34
52,2021,E01016221,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",11
53,2021,E01016221,2021 super output areas - lower layer,151,Less than 2 years,8
54,2021,E01016206,2021 super output areas - lower layer,151,Total: All usual residents,1941
55,2021,E01016206,2021 super output areas - lower layer,151,Born in the UK,1676
56,2021,E01016206,2021 super output areas - lower layer,151,10 years or more,182
57,2021,E01016206,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",46
58,2021,E01016206,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",21
59,2021,E01016206,2021 super output areas - lower layer,151,Less than 2 years,16
60,2021,E01016208,2021 super output areas - lower layer,151,Total: All usual residents,2112
61,2021,E01016208,2021 super output areas - lower layer,151,Born in the UK,1842
62,2021,E01016208,2021 super output areas - lower layer,151,10 years or more,182
63,2021,E01016208,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",36
64,2021,E01016208,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",37
65,2021,E01016208,2021 super output areas - lower layer,151,Less than 2 years,15
66,2021,E01016229,2021 super output areas - lower layer,151,Total: All usual residents,1134
67,2021,E01016229,2021 super output areas - lower layer,151,Born in the UK,1044
68,2021,E01016229,2021 super output areas - lower layer,151,10 years or more,78
69,2021,E01016229,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",8
70,2021,E01016229,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",3
71,2021,E01016229,2021 super output areas - lower layer,151,Less than 2 years,1
72,2021,E01016230,2021 super output areas - lower layer,151,Total: All usual residents,1916
73,2021,E01016230,2021 super output areas - lower layer,151,Born in the UK,1610
74,2021,E01016230,2021 super output areas - lower layer,151,10 years or more,147
75,2021,E01016230,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",57
76,2021,E01016230,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",46
77,2021,E01016230,2021 super output areas - lower layer,151,Less than 2 years,56
78,2021,E01016207,2021 super output areas - lower layer,151,Total: All usual residents,2006
79,2021,E01016207,2021 super output areas - lower layer,151,Born in the UK,1702
80,2021,E01016207,2021 super output areas - lower layer,151,10 years or more,209
81,2021,E01016207,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",49
82,2021,E01016207,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",38
83,2021,E01016207,2021 super output areas - lower layer,151,Less than 2 years,8
84,2021,E01016234,2021 super output areas - lower layer,151,Total: All usual residents,1106
85,2021,E01016234,2021 super output areas - lower layer,151,Born in the UK,1001
86,2021,E01016234,2021 super output areas - lower layer,151,10 years or more,73
87,2021,E01016234,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",15
88,2021,E01016234,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",5
89,2021,E01016234,2021 super output areas - lower layer,151,Less than 2 years,12
90,2021,E01016235,2021 super output areas - lower layer,151,Total: All usual residents,1237
91,2021,E01016235,2021 super output areas - lower layer,151,Born in the UK,1090
92,2021,E01016235,2021 super output areas - lower layer,151,10 years or more,102
93,2021,E01016235,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
94,2021,E01016235,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",21
95,2021,E01016235,2021 super output areas - lower layer,151,Less than 2 years,3
96,2021,E01016236,2021 super output areas - lower layer,151,Total: All usual residents,1522
97,2021,E01016236,2021 super output areas - lower layer,151,Born in the UK,1237
98,2021,E01016236,2021 super output areas - lower layer,151,10 years or more,176
99,2021,E01016236,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",66
100,2021,E01016236,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",24
101,2021,E01016236,2021 super output areas - lower layer,151,Less than 2 years,19
102,2021,E01016237,2021 super output areas - lower layer,151,Total: All usual residents,1143
103,2021,E01016237,2021 super output areas - lower layer,151,Born in the UK,987
104,2021,E01016237,2021 super output areas - lower layer,151,10 years or more,109
105,2021,E01016237,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",15
106,2021,E01016237,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",12
107,2021,E01016237,2021 super output areas - lower layer,151,Less than 2 years,20
108,2021,E01016192,2021 super output areas - lower layer,151,Total: All usual residents,1380
109,2021,E01016192,2021 super output areas - lower layer,151,Born in the UK,1213
110,2021,E01016192,2021 super output areas - lower layer,151,10 years or more,115
111,2021,E01016192,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
112,2021,E01016192,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",18
113,2021,E01016192,2021 super output areas - lower layer,151,Less than 2 years,13
114,2021,E01016194,2021 super output areas - lower layer,151,Total: All usual residents,1243
115,2021,E01016194,2021 super output areas - lower layer,151,Born in the UK,1120
116,2021,E01016194,2021 super output areas - lower layer,151,10 years or more,104
117,2021,E01016194,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",8
118,2021,E01016194,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",5
119,2021,E01016194,2021 super output areas - lower layer,151,Less than 2 years,6
120,2021,E01016195,2021 super output areas - lower layer,151,Total: All usual residents,1190
121,2021,E01016195,2021 super output areas - lower layer,151,Born in the UK,1048
122,2021,E01016195,2021 super output areas - lower layer,151,10 years or more,92
123,2021,E01016195,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",23
124,2021,E01016195,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",17
125,2021,E01016195,2021 super output areas - lower layer,151,Less than 2 years,10
126,2021,E01016227,2021 super output areas - lower layer,151,Total: All usual residents,1331
127,2021,E01016227,2021 super output areas - lower layer,151,Born in the UK,1241
128,2021,E01016227,2021 super output areas - lower layer,151,10 years or more,68
129,2021,E01016227,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",16
130,2021,E01016227,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",4
131,2021,E01016227,2021 super output areas - lower layer,151,Less than 2 years,2
132,2021,E01016228,2021 super output areas - lower layer,151,Total: All usual residents,1794
133,2021,E01016228,2021 super output areas - lower layer,151,Born in the UK,1587
134,2021,E01016228,2021 super output areas - lower layer,151,10 years or more,142
135,2021,E01016228,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",36
136,2021,E01016228,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",18
137,2021,E01016228,2021 super output areas - lower layer,151,Less than 2 years,11
138,2021,E01016193,2021 super output areas - lower layer,151,Total: All usual residents,1266
139,2021,E01016193,2021 super output areas - lower layer,151,Born in the UK,1037
140,2021,E01016193,2021 super output areas - lower layer,151,10 years or more,162
141,2021,E01016193,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",29
142,2021,E01016193,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",20
143,2021,E01016193,2021 super output areas - lower layer,151,Less than 2 years,18
144,2021,E01016196,2021 super output areas - lower layer,151,Total: All usual residents,2116
145,2021,E01016196,2021 super output areas - lower layer,151,Born in the UK,1426
146,2021,E01016196,2021 super output areas - lower layer,151,10 years or more,274
147,2021,E01016196,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",130
148,2021,E01016196,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",119
149,2021,E01016196,2021 super output areas - lower layer,151,Less than 2 years,167
150,2021,E01016197,2021 super output areas - lower layer,151,Total: All usual residents,1417
151,2021,E01016197,2021 super output areas - lower layer,151,Born in the UK,1190
152,2021,E01016197,2021 super output areas - lower layer,151,10 years or more,152
153,2021,E01016197,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
154,2021,E01016197,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",32
155,2021,E01016197,2021 super output areas - lower layer,151,Less than 2 years,22
156,2021,E01016198,2021 super output areas - lower layer,151,Total: All usual residents,1165
157,2021,E01016198,2021 super output areas - lower layer,151,Born in the UK,1005
158,2021,E01016198,2021 super output areas - lower layer,151,10 years or more,103
159,2021,E01016198,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",28
160,2021,E01016198,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",15
161,2021,E01016198,2021 super output areas - lower layer,151,Less than 2 years,14
162,2021,E01016199,2021 super output areas - lower layer,151,Total: All usual residents,1165
163,2021,E01016199,2021 super output areas - lower layer,151,Born in the UK,951
164,2021,E01016199,2021 super output areas - lower layer,151,10 years or more,180
165,2021,E01016199,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",13
166,2021,E01016199,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",8
167,2021,E01016199,2021 super output areas - lower layer,151,Less than 2 years,13
168,2021,E01016277,2021 super output areas - lower layer,151,Total: All usual residents,1595
169,2021,E01016277,2021 super output areas - lower layer,151,Born in the UK,1466
170,2021,E01016277,2021 super output areas - lower layer,151,10 years or more,81
171,2021,E01016277,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",16
172,2021,E01016277,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",18
173,2021,E01016277,2021 super output areas - lower layer,151,Less than 2 years,14
174,2021,E01016286,2021 super output areas - lower layer,151,Total: All usual residents,1789
175,2021,E01016286,2021 super output areas - lower layer,151,Born in the UK,1644
176,2021,E01016286,2021 super output areas - lower layer,151,10 years or more,92
177,2021,E01016286,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",27
178,2021,E01016286,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",17
179,2021,E01016286,2021 super output areas - lower layer,151,Less than 2 years,9
180,2021,E01016287,2021 super output areas - lower layer,151,Total: All usual residents,1424
181,2021,E01016287,2021 super output areas - lower layer,151,Born in the UK,1310
182,2021,E01016287,2021 super output areas - lower layer,151,10 years or more,76
183,2021,E01016287,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
184,2021,E01016287,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",7
185,2021,E01016287,2021 super output areas - lower layer,151,Less than 2 years,10
186,2021,E01016288,2021 super output areas - lower layer,151,Total: All usual residents,1729
187,2021,E01016288,2021 super output areas - lower layer,151,Born in the UK,1587
188,2021,E01016288,2021 super output areas - lower layer,151,10 years or more,109
189,2021,E01016288,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",12
190,2021,E01016288,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",6
191,2021,E01016288,2021 super output areas - lower layer,151,Less than 2 years,15
192,2021,E01016303,2021 super output areas - lower layer,151,Total: All usual residents,1472
193,2021,E01016303,2021 super output areas - lower layer,151,Born in the UK,1366
194,2021,E01016303,2021 super output areas - lower layer,151,10 years or more,74
195,2021,E01016303,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",13
196,2021,E01016303,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",15
197,2021,E01016303,2021 super output areas - lower layer,151,Less than 2 years,4
198,2021,E01016304,2021 super output areas - lower layer,151,Total: All usual residents,1610
199,2021,E01016304,2021 super output areas - lower layer,151,Born in the UK,1425
200,2021,E01016304,2021 super output areas - lower layer,151,10 years or more,126
201,2021,E01016304,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",20
202,2021,E01016304,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",22
203,2021,E01016304,2021 super output areas - lower layer,151,Less than 2 years,17
204,2021,E01016305,2021 super output areas - lower layer,151,Total: All usual residents,1253
205,2021,E01016305,2021 super output areas - lower layer,151,Born in the UK,1116
206,2021,E01016305,2021 super output areas - lower layer,151,10 years or more,84
207,2021,E01016305,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",19
208,2021,E01016305,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
209,2021,E01016305,2021 super output areas - lower layer,151,Less than 2 years,20
210,2021,E01016306,2021 super output areas - lower layer,151,Total: All usual residents,1356
211,2021,E01016306,2021 super output areas - lower layer,151,Born in the UK,1276
212,2021,E01016306,2021 super output areas - lower layer,151,10 years or more,62
213,2021,E01016306,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",9
214,2021,E01016306,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",5
215,2021,E01016306,2021 super output areas - lower layer,151,Less than 2 years,4
216,2021,E01016256,2021 super output areas - lower layer,151,Total: All usual residents,1772
217,2021,E01016256,2021 super output areas - lower layer,151,Born in the UK,1558
218,2021,E01016256,2021 super output areas - lower layer,151,10 years or more,157
219,2021,E01016256,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",27
220,2021,E01016256,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",23
221,2021,E01016256,2021 super output areas - lower layer,151,Less than 2 years,7
222,2021,E01016257,2021 super output areas - lower layer,151,Total: All usual residents,1351
223,2021,E01016257,2021 super output areas - lower layer,151,Born in the UK,1219
224,2021,E01016257,2021 super output areas - lower layer,151,10 years or more,89
225,2021,E01016257,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",13
226,2021,E01016257,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",10
227,2021,E01016257,2021 super output areas - lower layer,151,Less than 2 years,20
228,2021,E01016313,2021 super output areas - lower layer,151,Total: All usual residents,1687
229,2021,E01016313,2021 super output areas - lower layer,151,Born in the UK,1547
230,2021,E01016313,2021 super output areas - lower layer,151,10 years or more,96
231,2021,E01016313,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
232,2021,E01016313,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",12
233,2021,E01016313,2021 super output areas - lower layer,151,Less than 2 years,11
234,2021,E01016314,2021 super output areas - lower layer,151,Total: All usual residents,1590
235,2021,E01016314,2021 super output areas - lower layer,151,Born in the UK,1350
236,2021,E01016314,2021 super output areas - lower layer,151,10 years or more,143
237,2021,E01016314,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",32
238,2021,E01016314,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",32
239,2021,E01016314,2021 super output areas - lower layer,151,Less than 2 years,33
240,2021,E01016315,2021 super output areas - lower layer,151,Total: All usual residents,1623
241,2021,E01016315,2021 super output areas - lower layer,151,Born in the UK,1434
242,2021,E01016315,2021 super output areas - lower layer,151,10 years or more,139
243,2021,E01016315,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",17
244,2021,E01016315,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",23
245,2021,E01016315,2021 super output areas - lower layer,151,Less than 2 years,10
246,2021,E01016316,2021 super output areas - lower layer,151,Total: All usual residents,2079
247,2021,E01016316,2021 super output areas - lower layer,151,Born in the UK,1831
248,2021,E01016316,2021 super output areas - lower layer,151,10 years or more,193
249,2021,E01016316,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",26
250,2021,E01016316,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",17
251,2021,E01016316,2021 super output areas - lower layer,151,Less than 2 years,12
252,2021,E01016317,2021 super output areas - lower layer,151,Total: All usual residents,1541
253,2021,E01016317,2021 super output areas - lower layer,151,Born in the UK,1335
254,2021,E01016317,2021 super output areas - lower layer,151,10 years or more,164
255,2021,E01016317,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",22
256,2021,E01016317,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",15
257,2021,E01016317,2021 super output areas - lower layer,151,Less than 2 years,5
258,2021,E01016318,2021 super output areas - lower layer,151,Total: All usual residents,1488
259,2021,E01016318,2021 super output areas - lower layer,151,Born in the UK,1338
260,2021,E01016318,2021 super output areas - lower layer,151,10 years or more,117
261,2021,E01016318,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",19
262,2021,E01016318,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",5
263,2021,E01016318,2021 super output areas - lower layer,151,Less than 2 years,9
264,2021,E01016258,2021 super output areas - lower layer,151,Total: All usual residents,1553
265,2021,E01016258,2021 super output areas - lower layer,151,Born in the UK,1427
266,2021,E01016258,2021 super output areas - lower layer,151,10 years or more,102
267,2021,E01016258,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",8
268,2021,E01016258,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",9
269,2021,E01016258,2021 super output areas - lower layer,151,Less than 2 years,7
270,2021,E01016261,2021 super output areas - lower layer,151,Total: All usual residents,1628
271,2021,E01016261,2021 super output areas - lower layer,151,Born in the UK,1480
272,2021,E01016261,2021 super output areas - lower layer,151,10 years or more,109
273,2021,E01016261,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",27
274,2021,E01016261,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",5
275,2021,E01016261,2021 super output areas - lower layer,151,Less than 2 years,7
276,2021,E01016349,2021 super output areas - lower layer,151,Total: All usual residents,1270
277,2021,E01016349,2021 super output areas - lower layer,151,Born in the UK,1175
278,2021,E01016349,2021 super output areas - lower layer,151,10 years or more,81
279,2021,E01016349,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",8
280,2021,E01016349,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",3
281,2021,E01016349,2021 super output areas - lower layer,151,Less than 2 years,3
282,2021,E01016350,2021 super output areas - lower layer,151,Total: All usual residents,1495
283,2021,E01016350,2021 super output areas - lower layer,151,Born in the UK,1370
284,2021,E01016350,2021 super output areas - lower layer,151,10 years or more,92
285,2021,E01016350,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",18
286,2021,E01016350,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",4
287,2021,E01016350,2021 super output areas - lower layer,151,Less than 2 years,11
288,2021,E01016259,2021 super output areas - lower layer,151,Total: All usual residents,1534
289,2021,E01016259,2021 super output areas - lower layer,151,Born in the UK,1363
290,2021,E01016259,2021 super output areas - lower layer,151,10 years or more,115
291,2021,E01016259,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",29
292,2021,E01016259,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",16
293,2021,E01016259,2021 super output areas - lower layer,151,Less than 2 years,11
294,2021,E01016260,2021 super output areas - lower layer,151,Total: All usual residents,1686
295,2021,E01016260,2021 super output areas - lower layer,151,Born in the UK,1439
296,2021,E01016260,2021 super output areas - lower layer,151,10 years or more,182
297,2021,E01016260,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",30
298,2021,E01016260,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",27
299,2021,E01016260,2021 super output areas - lower layer,151,Less than 2 years,8
300,2021,E01016262,2021 super output areas - lower layer,151,Total: All usual residents,1366
301,2021,E01016262,2021 super output areas - lower layer,151,Born in the UK,1248
302,2021,E01016262,2021 super output areas - lower layer,151,10 years or more,91
303,2021,E01016262,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",11
304,2021,E01016262,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",6
305,2021,E01016262,2021 super output areas - lower layer,151,Less than 2 years,10
306,2021,E01016272,2021 super output areas - lower layer,151,Total: All usual residents,1538
307,2021,E01016272,2021 super output areas - lower layer,151,Born in the UK,1241
308,2021,E01016272,2021 super output areas - lower layer,151,10 years or more,215
309,2021,E01016272,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",50
310,2021,E01016272,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",19
311,2021,E01016272,2021 super output areas - lower layer,151,Less than 2 years,13
312,2021,E01016273,2021 super output areas - lower layer,151,Total: All usual residents,1728
313,2021,E01016273,2021 super output areas - lower layer,151,Born in the UK,1503
314,2021,E01016273,2021 super output areas - lower layer,151,10 years or more,182
315,2021,E01016273,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",29
316,2021,E01016273,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",8
317,2021,E01016273,2021 super output areas - lower layer,151,Less than 2 years,6
318,2021,E01016263,2021 super output areas - lower layer,151,Total: All usual residents,2413
319,2021,E01016263,2021 super output areas - lower layer,151,Born in the UK,2206
320,2021,E01016263,2021 super output areas - lower layer,151,10 years or more,140
321,2021,E01016263,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",32
322,2021,E01016263,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",24
323,2021,E01016263,2021 super output areas - lower layer,151,Less than 2 years,11
324,2021,E01016284,2021 super output areas - lower layer,151,Total: All usual residents,1373
325,2021,E01016284,2021 super output areas - lower layer,151,Born in the UK,1263
326,2021,E01016284,2021 super output areas - lower layer,151,10 years or more,77
327,2021,E01016284,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",15
328,2021,E01016284,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",4
329,2021,E01016284,2021 super output areas - lower layer,151,Less than 2 years,14
330,2021,E01016285,2021 super output areas - lower layer,151,Total: All usual residents,1603
331,2021,E01016285,2021 super output areas - lower layer,151,Born in the UK,1456
332,2021,E01016285,2021 super output areas - lower layer,151,10 years or more,87
333,2021,E01016285,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",12
334,2021,E01016285,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",23
335,2021,E01016285,2021 super output areas - lower layer,151,Less than 2 years,25
336,2021,E01033851,2021 super output areas - lower layer,151,Total: All usual residents,3265
337,2021,E01033851,2021 super output areas - lower layer,151,Born in the UK,2877
338,2021,E01033851,2021 super output areas - lower layer,151,10 years or more,247
339,2021,E01033851,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",61
340,2021,E01033851,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",39
341,2021,E01033851,2021 super output areas - lower layer,151,Less than 2 years,41
342,2021,E01016271,2021 super output areas - lower layer,151,Total: All usual residents,1469
343,2021,E01016271,2021 super output areas - lower layer,151,Born in the UK,1199
344,2021,E01016271,2021 super output areas - lower layer,151,10 years or more,207
345,2021,E01016271,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",35
346,2021,E01016271,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
347,2021,E01016271,2021 super output areas - lower layer,151,Less than 2 years,14
348,2021,E01016274,2021 super output areas - lower layer,151,Total: All usual residents,1453
349,2021,E01016274,2021 super output areas - lower layer,151,Born in the UK,1181
350,2021,E01016274,2021 super output areas - lower layer,151,10 years or more,197
351,2021,E01016274,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",26
352,2021,E01016274,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",28
353,2021,E01016274,2021 super output areas - lower layer,151,Less than 2 years,21
354,2021,E01016275,2021 super output areas - lower layer,151,Total: All usual residents,1465
355,2021,E01016275,2021 super output areas - lower layer,151,Born in the UK,1226
356,2021,E01016275,2021 super output areas - lower layer,151,10 years or more,161
357,2021,E01016275,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",30
358,2021,E01016275,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",28
359,2021,E01016275,2021 super output areas - lower layer,151,Less than 2 years,20
360,2021,E01016276,2021 super output areas - lower layer,151,Total: All usual residents,1477
361,2021,E01016276,2021 super output areas - lower layer,151,Born in the UK,1280
362,2021,E01016276,2021 super output areas - lower layer,151,10 years or more,135
363,2021,E01016276,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",39
364,2021,E01016276,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",15
365,2021,E01016276,2021 super output areas - lower layer,151,Less than 2 years,8
366,2021,E01016327,2021 super output areas - lower layer,151,Total: All usual residents,1217
367,2021,E01016327,2021 super output areas - lower layer,151,Born in the UK,1106
368,2021,E01016327,2021 super output areas - lower layer,151,10 years or more,84
369,2021,E01016327,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",17
