,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,778
1,2021,E01016217,2021 super output areas - lower layer,151,Less than 2km,47
2,2021,E01016217,2021 super output areas - lower layer,151,2km to less than 5km,97
3,2021,E01016217,2021 super output areas - lower layer,151,5km to less than 10km,76
4,2021,E01016217,2021 super output areas - lower layer,151,10km to less than 20km,97
5,2021,E01016217,2021 super output areas - lower layer,151,20km to less than 30km,36
6,2021,E01016217,2021 super output areas - lower layer,151,30km to less than 40km,13
7,2021,E01016217,2021 super output areas - lower layer,151,40km to less than 60km,8
8,2021,E01016217,2021 super output areas - lower layer,151,60km and over,10
9,2021,E01016217,2021 super output areas - lower layer,151,Works mainly from home,280
10,2021,E01016217,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",114
11,2021,E01016218,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,718
12,2021,E01016218,2021 super output areas - lower layer,151,Less than 2km,65
13,2021,E01016218,2021 super output areas - lower layer,151,2km to less than 5km,105
14,2021,E01016218,2021 super output areas - lower layer,151,5km to less than 10km,66
15,2021,E01016218,2021 super output areas - lower layer,151,10km to less than 20km,64
16,2021,E01016218,2021 super output areas - lower layer,151,20km to less than 30km,38
17,2021,E01016218,2021 super output areas - lower layer,151,30km to less than 40km,3
18,2021,E01016218,2021 super output areas - lower layer,151,40km to less than 60km,8
19,2021,E01016218,2021 super output areas - lower layer,151,60km and over,5
20,2021,E01016218,2021 super output areas - lower layer,151,Works mainly from home,236
21,2021,E01016218,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",128
22,2021,E01016231,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1065
23,2021,E01016231,2021 super output areas - lower layer,151,Less than 2km,133
24,2021,E01016231,2021 super output areas - lower layer,151,2km to less than 5km,82
25,2021,E01016231,2021 super output areas - lower layer,151,5km to less than 10km,94
26,2021,E01016231,2021 super output areas - lower layer,151,10km to less than 20km,125
27,2021,E01016231,2021 super output areas - lower layer,151,20km to less than 30km,54
28,2021,E01016231,2021 super output areas - lower layer,151,30km to less than 40km,12
29,2021,E01016231,2021 super output areas - lower layer,151,40km to less than 60km,15
30,2021,E01016231,2021 super output areas - lower layer,151,60km and over,6
31,2021,E01016231,2021 super output areas - lower layer,151,Works mainly from home,364
32,2021,E01016231,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",180
33,2021,E01016232,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,752
34,2021,E01016232,2021 super output areas - lower layer,151,Less than 2km,59
35,2021,E01016232,2021 super output areas - lower layer,151,2km to less than 5km,83
36,2021,E01016232,2021 super output areas - lower layer,151,5km to less than 10km,84
37,2021,E01016232,2021 super output areas - lower layer,151,10km to less than 20km,96
38,2021,E01016232,2021 super output areas - lower layer,151,20km to less than 30km,34
39,2021,E01016232,2021 super output areas - lower layer,151,30km to less than 40km,7
40,2021,E01016232,2021 super output areas - lower layer,151,40km to less than 60km,1
41,2021,E01016232,2021 super output areas - lower layer,151,60km and over,4
42,2021,E01016232,2021 super output areas - lower layer,151,Works mainly from home,239
43,2021,E01016232,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",145
44,2021,E01016212,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,662
45,2021,E01016212,2021 super output areas - lower layer,151,Less than 2km,60
46,2021,E01016212,2021 super output areas - lower layer,151,2km to less than 5km,113
47,2021,E01016212,2021 super output areas - lower layer,151,5km to less than 10km,73
48,2021,E01016212,2021 super output areas - lower layer,151,10km to less than 20km,66
49,2021,E01016212,2021 super output areas - lower layer,151,20km to less than 30km,33
50,2021,E01016212,2021 super output areas - lower layer,151,30km to less than 40km,14
51,2021,E01016212,2021 super output areas - lower layer,151,40km to less than 60km,8
52,2021,E01016212,2021 super output areas - lower layer,151,60km and over,4
53,2021,E01016212,2021 super output areas - lower layer,151,Works mainly from home,202
54,2021,E01016212,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",89
55,2021,E01016216,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,678
56,2021,E01016216,2021 super output areas - lower layer,151,Less than 2km,67
57,2021,E01016216,2021 super output areas - lower layer,151,2km to less than 5km,106
58,2021,E01016216,2021 super output areas - lower layer,151,5km to less than 10km,61
59,2021,E01016216,2021 super output areas - lower layer,151,10km to less than 20km,55
60,2021,E01016216,2021 super output areas - lower layer,151,20km to less than 30km,24
61,2021,E01016216,2021 super output areas - lower layer,151,30km to less than 40km,6
62,2021,E01016216,2021 super output areas - lower layer,151,40km to less than 60km,8
63,2021,E01016216,2021 super output areas - lower layer,151,60km and over,3
64,2021,E01016216,2021 super output areas - lower layer,151,Works mainly from home,204
65,2021,E01016216,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",144
66,2021,E01016219,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,634
67,2021,E01016219,2021 super output areas - lower layer,151,Less than 2km,34
68,2021,E01016219,2021 super output areas - lower layer,151,2km to less than 5km,79
69,2021,E01016219,2021 super output areas - lower layer,151,5km to less than 10km,59
70,2021,E01016219,2021 super output areas - lower layer,151,10km to less than 20km,66
71,2021,E01016219,2021 super output areas - lower layer,151,20km to less than 30km,29
72,2021,E01016219,2021 super output areas - lower layer,151,30km to less than 40km,10
73,2021,E01016219,2021 super output areas - lower layer,151,40km to less than 60km,14
74,2021,E01016219,2021 super output areas - lower layer,151,60km and over,6
75,2021,E01016219,2021 super output areas - lower layer,151,Works mainly from home,243
76,2021,E01016219,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",94
77,2021,E01016220,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,781
78,2021,E01016220,2021 super output areas - lower layer,151,Less than 2km,48
79,2021,E01016220,2021 super output areas - lower layer,151,2km to less than 5km,130
80,2021,E01016220,2021 super output areas - lower layer,151,5km to less than 10km,86
81,2021,E01016220,2021 super output areas - lower layer,151,10km to less than 20km,78
82,2021,E01016220,2021 super output areas - lower layer,151,20km to less than 30km,47
83,2021,E01016220,2021 super output areas - lower layer,151,30km to less than 40km,7
84,2021,E01016220,2021 super output areas - lower layer,151,40km to less than 60km,11
85,2021,E01016220,2021 super output areas - lower layer,151,60km and over,8
86,2021,E01016220,2021 super output areas - lower layer,151,Works mainly from home,242
87,2021,E01016220,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",124
88,2021,E01016221,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,683
89,2021,E01016221,2021 super output areas - lower layer,151,Less than 2km,42
90,2021,E01016221,2021 super output areas - lower layer,151,2km to less than 5km,91
91,2021,E01016221,2021 super output areas - lower layer,151,5km to less than 10km,68
92,2021,E01016221,2021 super output areas - lower layer,151,10km to less than 20km,68
93,2021,E01016221,2021 super output areas - lower layer,151,20km to less than 30km,35
94,2021,E01016221,2021 super output areas - lower layer,151,30km to less than 40km,13
95,2021,E01016221,2021 super output areas - lower layer,151,40km to less than 60km,10
