,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01034530,2021 super output areas - lower layer,151,Total: All usual residents,1702
1,2021,E01034530,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",28
2,2021,E01034530,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
3,2021,E01034530,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",9
4,2021,E01034530,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",1
5,2021,E01034530,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
6,2021,E01034530,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",18
7,2021,E01034530,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",0
8,2021,E01034530,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",0
9,2021,E01034530,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
10,2021,E01034530,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
11,2021,E01034530,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,33
12,2021,E01034530,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,14
13,2021,E01034530,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,0
14,2021,E01034530,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,13
15,2021,E01034530,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6
16,2021,E01034530,2021 super output areas - lower layer,151,White,1637
17,2021,E01034530,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1580
18,2021,E01034530,2021 super output areas - lower layer,151,White: Irish,16
19,2021,E01034530,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
20,2021,E01034530,2021 super output areas - lower layer,151,White: Roma,0
21,2021,E01034530,2021 super output areas - lower layer,151,White: Other White,41
22,2021,E01034530,2021 super output areas - lower layer,151,Other ethnic group,4
23,2021,E01034530,2021 super output areas - lower layer,151,Other ethnic group: Arab,2
24,2021,E01034530,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,2
25,2021,E01032062,2021 super output areas - lower layer,151,Total: All usual residents,1910
26,2021,E01032062,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",37
27,2021,E01032062,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",11
28,2021,E01032062,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",4
29,2021,E01032062,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",2
30,2021,E01032062,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",3
31,2021,E01032062,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",17
32,2021,E01032062,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",15
33,2021,E01032062,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",1
