,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01013883,2021 super output areas - lower layer,151,Total: All usual residents,1448
1,2021,E01013883,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",39
2,2021,E01013883,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
3,2021,E01013883,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",3
4,2021,E01013883,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",9
5,2021,E01013883,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",9
6,2021,E01013883,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",18
7,2021,E01013883,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",140
8,2021,E01013883,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",41
9,2021,E01013883,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",82
10,2021,E01013883,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",17
11,2021,E01013883,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,101
12,2021,E01013883,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,5
13,2021,E01013883,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,8
14,2021,E01013883,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,75
15,2021,E01013883,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,13
16,2021,E01013883,2021 super output areas - lower layer,151,White,1164
17,2021,E01013883,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1064
18,2021,E01013883,2021 super output areas - lower layer,151,White: Irish,9
19,2021,E01013883,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
20,2021,E01013883,2021 super output areas - lower layer,151,White: Roma,3
21,2021,E01013883,2021 super output areas - lower layer,151,White: Other White,88
22,2021,E01013883,2021 super output areas - lower layer,151,Other ethnic group,4
23,2021,E01013883,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
24,2021,E01013883,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,4
25,2021,E01013884,2021 super output areas - lower layer,151,Total: All usual residents,1355
26,2021,E01013884,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",36
27,2021,E01013884,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",6
28,2021,E01013884,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",1
29,2021,E01013884,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",7
30,2021,E01013884,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",10
31,2021,E01013884,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",12
32,2021,E01013884,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",156
33,2021,E01013884,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",90
