,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
0,2021,E01030752,2021 super output areas - lower layer,151,20km to less than 30km,44
1,2021,E01030752,2021 super output areas - lower layer,151,30km to less than 40km,7
2,2021,E01030752,2021 super output areas - lower layer,151,40km to less than 60km,5
3,2021,E01030752,2021 super output areas - lower layer,151,60km and over,5
4,2021,E01030752,2021 super output areas - lower layer,151,Works mainly from home,226
5,2021,E01030752,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",115
6,2021,E01030726,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,934
7,2021,E01030726,2021 super output areas - lower layer,151,Less than 2km,57
8,2021,E01030726,2021 super output areas - lower layer,151,2km to less than 5km,93
9,2021,E01030726,2021 super output areas - lower layer,151,5km to less than 10km,119
10,2021,E01030726,2021 super output areas - lower layer,151,10km to less than 20km,87
11,2021,E01030726,2021 super output areas - lower layer,151,20km to less than 30km,30
12,2021,E01030726,2021 super output areas - lower layer,151,30km to less than 40km,8
13,2021,E01030726,2021 super output areas - lower layer,151,40km to less than 60km,7
14,2021,E01030726,2021 super output areas - lower layer,151,60km and over,1
15,2021,E01030726,2021 super output areas - lower layer,151,Works mainly from home,375
16,2021,E01030726,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",157
17,2021,E01030727,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,960
18,2021,E01030727,2021 super output areas - lower layer,151,Less than 2km,57
19,2021,E01030727,2021 super output areas - lower layer,151,2km to less than 5km,78
20,2021,E01030727,2021 super output areas - lower layer,151,5km to less than 10km,111
21,2021,E01030727,2021 super output areas - lower layer,151,10km to less than 20km,88
22,2021,E01030727,2021 super output areas - lower layer,151,20km to less than 30km,30
23,2021,E01030727,2021 super output areas - lower layer,151,30km to less than 40km,12
24,2021,E01030727,2021 super output areas - lower layer,151,40km to less than 60km,3
25,2021,E01030727,2021 super output areas - lower layer,151,60km and over,9
26,2021,E01030727,2021 super output areas - lower layer,151,Works mainly from home,443
27,2021,E01030727,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",129
28,2021,E01030728,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,798
29,2021,E01030728,2021 super output areas - lower layer,151,Less than 2km,47
30,2021,E01030728,2021 super output areas - lower layer,151,2km to less than 5km,67
31,2021,E01030728,2021 super output areas - lower layer,151,5km to less than 10km,103
32,2021,E01030728,2021 super output areas - lower layer,151,10km to less than 20km,55
33,2021,E01030728,2021 super output areas - lower layer,151,20km to less than 30km,33
34,2021,E01030728,2021 super output areas - lower layer,151,30km to less than 40km,10
35,2021,E01030728,2021 super output areas - lower layer,151,40km to less than 60km,4
36,2021,E01030728,2021 super output areas - lower layer,151,60km and over,1
37,2021,E01030728,2021 super output areas - lower layer,151,Works mainly from home,374
38,2021,E01030728,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",104
39,2021,E01030742,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,933
40,2021,E01030742,2021 super output areas - lower layer,151,Less than 2km,70
41,2021,E01030742,2021 super output areas - lower layer,151,2km to less than 5km,79
42,2021,E01030742,2021 super output areas - lower layer,151,5km to less than 10km,126
43,2021,E01030742,2021 super output areas - lower layer,151,10km to less than 20km,78
44,2021,E01030742,2021 super output areas - lower layer,151,20km to less than 30km,30
45,2021,E01030742,2021 super output areas - lower layer,151,30km to less than 40km,6
46,2021,E01030742,2021 super output areas - lower layer,151,40km to less than 60km,3
47,2021,E01030742,2021 super output areas - lower layer,151,60km and over,3
48,2021,E01030742,2021 super output areas - lower layer,151,Works mainly from home,424
49,2021,E01030742,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",114
50,2021,E01030753,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,867
51,2021,E01030753,2021 super output areas - lower layer,151,Less than 2km,36
52,2021,E01030753,2021 super output areas - lower layer,151,2km to less than 5km,54
53,2021,E01030753,2021 super output areas - lower layer,151,5km to less than 10km,127
54,2021,E01030753,2021 super output areas - lower layer,151,10km to less than 20km,65
55,2021,E01030753,2021 super output areas - lower layer,151,20km to less than 30km,29
56,2021,E01030753,2021 super output areas - lower layer,151,30km to less than 40km,5
57,2021,E01030753,2021 super output areas - lower layer,151,40km to less than 60km,5
58,2021,E01030753,2021 super output areas - lower layer,151,60km and over,5
59,2021,E01030753,2021 super output areas - lower layer,151,Works mainly from home,442
60,2021,E01030753,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",99
61,2021,E01030754,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1072
62,2021,E01030754,2021 super output areas - lower layer,151,Less than 2km,50
63,2021,E01030754,2021 super output areas - lower layer,151,2km to less than 5km,83
64,2021,E01030754,2021 super output areas - lower layer,151,5km to less than 10km,157
65,2021,E01030754,2021 super output areas - lower layer,151,10km to less than 20km,85
66,2021,E01030754,2021 super output areas - lower layer,151,20km to less than 30km,56
67,2021,E01030754,2021 super output areas - lower layer,151,30km to less than 40km,4
68,2021,E01030754,2021 super output areas - lower layer,151,40km to less than 60km,4
69,2021,E01030754,2021 super output areas - lower layer,151,60km and over,8
70,2021,E01030754,2021 super output areas - lower layer,151,Works mainly from home,535
71,2021,E01030754,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",90
72,2021,E01030755,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1077
73,2021,E01030755,2021 super output areas - lower layer,151,Less than 2km,77
74,2021,E01030755,2021 super output areas - lower layer,151,2km to less than 5km,97
75,2021,E01030755,2021 super output areas - lower layer,151,5km to less than 10km,178
76,2021,E01030755,2021 super output areas - lower layer,151,10km to less than 20km,84
77,2021,E01030755,2021 super output areas - lower layer,151,20km to less than 30km,35
78,2021,E01030755,2021 super output areas - lower layer,151,30km to less than 40km,8
79,2021,E01030755,2021 super output areas - lower layer,151,40km to less than 60km,2
80,2021,E01030755,2021 super output areas - lower layer,151,60km and over,6
81,2021,E01030755,2021 super output areas - lower layer,151,Works mainly from home,420
82,2021,E01030755,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",170
83,2021,E01030756,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,804
84,2021,E01030756,2021 super output areas - lower layer,151,Less than 2km,28
85,2021,E01030756,2021 super output areas - lower layer,151,2km to less than 5km,68
86,2021,E01030756,2021 super output areas - lower layer,151,5km to less than 10km,104
87,2021,E01030756,2021 super output areas - lower layer,151,10km to less than 20km,69
88,2021,E01030756,2021 super output areas - lower layer,151,20km to less than 30km,40
89,2021,E01030756,2021 super output areas - lower layer,151,30km to less than 40km,1
90,2021,E01030756,2021 super output areas - lower layer,151,40km to less than 60km,4
91,2021,E01030756,2021 super output areas - lower layer,151,60km and over,6
92,2021,E01030756,2021 super output areas - lower layer,151,Works mainly from home,386
93,2021,E01030756,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",98
94,2021,E01030717,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,810
95,2021,E01030717,2021 super output areas - lower layer,151,Less than 2km,64
96,2021,E01030717,2021 super output areas - lower layer,151,2km to less than 5km,82
97,2021,E01030717,2021 super output areas - lower layer,151,5km to less than 10km,180
98,2021,E01030717,2021 super output areas - lower layer,151,10km to less than 20km,88
99,2021,E01030717,2021 super output areas - lower layer,151,20km to less than 30km,25
100,2021,E01030717,2021 super output areas - lower layer,151,30km to less than 40km,5
101,2021,E01030717,2021 super output areas - lower layer,151,40km to less than 60km,2
102,2021,E01030717,2021 super output areas - lower layer,151,60km and over,5
103,2021,E01030717,2021 super output areas - lower layer,151,Works mainly from home,234
104,2021,E01030717,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",125
105,2021,E01030718,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,690
106,2021,E01030718,2021 super output areas - lower layer,151,Less than 2km,44
107,2021,E01030718,2021 super output areas - lower layer,151,2km to less than 5km,60
108,2021,E01030718,2021 super output areas - lower layer,151,5km to less than 10km,117
109,2021,E01030718,2021 super output areas - lower layer,151,10km to less than 20km,60
110,2021,E01030718,2021 super output areas - lower layer,151,20km to less than 30km,25
111,2021,E01030718,2021 super output areas - lower layer,151,30km to less than 40km,5
112,2021,E01030718,2021 super output areas - lower layer,151,40km to less than 60km,4
113,2021,E01030718,2021 super output areas - lower layer,151,60km and over,3
114,2021,E01030718,2021 super output areas - lower layer,151,Works mainly from home,271
115,2021,E01030718,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",101
116,2021,E01030719,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,732
117,2021,E01030719,2021 super output areas - lower layer,151,Less than 2km,71
118,2021,E01030719,2021 super output areas - lower layer,151,2km to less than 5km,52
119,2021,E01030719,2021 super output areas - lower layer,151,5km to less than 10km,116
120,2021,E01030719,2021 super output areas - lower layer,151,10km to less than 20km,58
121,2021,E01030719,2021 super output areas - lower layer,151,20km to less than 30km,29
122,2021,E01030719,2021 super output areas - lower layer,151,30km to less than 40km,1
123,2021,E01030719,2021 super output areas - lower layer,151,40km to less than 60km,5
124,2021,E01030719,2021 super output areas - lower layer,151,60km and over,5
125,2021,E01030719,2021 super output areas - lower layer,151,Works mainly from home,259
126,2021,E01030719,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",136
127,2021,E01030720,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,849
128,2021,E01030720,2021 super output areas - lower layer,151,Less than 2km,51
129,2021,E01030720,2021 super output areas - lower layer,151,2km to less than 5km,76
130,2021,E01030720,2021 super output areas - lower layer,151,5km to less than 10km,130
131,2021,E01030720,2021 super output areas - lower layer,151,10km to less than 20km,65
132,2021,E01030720,2021 super output areas - lower layer,151,20km to less than 30km,27
133,2021,E01030720,2021 super output areas - lower layer,151,30km to less than 40km,3
134,2021,E01030720,2021 super output areas - lower layer,151,40km to less than 60km,3
135,2021,E01030720,2021 super output areas - lower layer,151,60km and over,8
136,2021,E01030720,2021 super output areas - lower layer,151,Works mainly from home,372
137,2021,E01030720,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",114
138,2021,E01030721,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,691
139,2021,E01030721,2021 super output areas - lower layer,151,Less than 2km,21
140,2021,E01030721,2021 super output areas - lower layer,151,2km to less than 5km,102
141,2021,E01030721,2021 super output areas - lower layer,151,5km to less than 10km,112
142,2021,E01030721,2021 super output areas - lower layer,151,10km to less than 20km,52
143,2021,E01030721,2021 super output areas - lower layer,151,20km to less than 30km,20
144,2021,E01030721,2021 super output areas - lower layer,151,30km to less than 40km,6
145,2021,E01030721,2021 super output areas - lower layer,151,40km to less than 60km,3
146,2021,E01030721,2021 super output areas - lower layer,151,60km and over,1
147,2021,E01030721,2021 super output areas - lower layer,151,Works mainly from home,250
148,2021,E01030721,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",124
149,2021,E01030722,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,808
150,2021,E01030722,2021 super output areas - lower layer,151,Less than 2km,43
151,2021,E01030722,2021 super output areas - lower layer,151,2km to less than 5km,96
152,2021,E01030722,2021 super output areas - lower layer,151,5km to less than 10km,145
153,2021,E01030722,2021 super output areas - lower layer,151,10km to less than 20km,66
154,2021,E01030722,2021 super output areas - lower layer,151,20km to less than 30km,25
155,2021,E01030722,2021 super output areas - lower layer,151,30km to less than 40km,7
156,2021,E01030722,2021 super output areas - lower layer,151,40km to less than 60km,8
157,2021,E01030722,2021 super output areas - lower layer,151,60km and over,3
158,2021,E01030722,2021 super output areas - lower layer,151,Works mainly from home,281
159,2021,E01030722,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",134
