,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_19_NAME,OBS_VALUE
0,2021,E01026293,2021 super output areas - lower layer,151,Aged 5 to 9 years,121
1,2021,E01026293,2021 super output areas - lower layer,151,Aged 10 to 14 years,122
2,2021,E01026293,2021 super output areas - lower layer,151,Aged 15 to 19 years,103
3,2021,E01026293,2021 super output areas - lower layer,151,Aged 20 to 24 years,85
4,2021,E01026293,2021 super output areas - lower layer,151,Aged 25 to 29 years,113
5,2021,E01026293,2021 super output areas - lower layer,151,Aged 30 to 34 years,127
6,2021,E01026293,2021 super output areas - lower layer,151,Aged 35 to 39 years,127
7,2021,E01026293,2021 super output areas - lower layer,151,Aged 40 to 44 years,120
8,2021,E01026293,2021 super output areas - lower layer,151,Aged 45 to 49 years,153
9,2021,E01026293,2021 super output areas - lower layer,151,Aged 50 to 54 years,173
10,2021,E01026293,2021 super output areas - lower layer,151,Aged 55 to 59 years,162
11,2021,E01026293,2021 super output areas - lower layer,151,Aged 60 to 64 years,120
12,2021,E01026293,2021 super output areas - lower layer,151,Aged 65 to 69 years,121
13,2021,E01026293,2021 super output areas - lower layer,151,Aged 70 to 74 years,132
14,2021,E01026293,2021 super output areas - lower layer,151,Aged 75 to 79 years,81
15,2021,E01026293,2021 super output areas - lower layer,151,Aged 80 to 84 years,52
16,2021,E01026293,2021 super output areas - lower layer,151,Aged 85 years and over,36
17,2021,E01026294,2021 super output areas - lower layer,151,Total,1599
18,2021,E01026294,2021 super output areas - lower layer,151,Aged 4 years and under,88
19,2021,E01026294,2021 super output areas - lower layer,151,Aged 5 to 9 years,117
20,2021,E01026294,2021 super output areas - lower layer,151,Aged 10 to 14 years,118
21,2021,E01026294,2021 super output areas - lower layer,151,Aged 15 to 19 years,74
22,2021,E01026294,2021 super output areas - lower layer,151,Aged 20 to 24 years,60
23,2021,E01026294,2021 super output areas - lower layer,151,Aged 25 to 29 years,106
24,2021,E01026294,2021 super output areas - lower layer,151,Aged 30 to 34 years,96
25,2021,E01026294,2021 super output areas - lower layer,151,Aged 35 to 39 years,87
26,2021,E01026294,2021 super output areas - lower layer,151,Aged 40 to 44 years,116
27,2021,E01026294,2021 super output areas - lower layer,151,Aged 45 to 49 years,136
28,2021,E01026294,2021 super output areas - lower layer,151,Aged 50 to 54 years,137
29,2021,E01026294,2021 super output areas - lower layer,151,Aged 55 to 59 years,124
30,2021,E01026294,2021 super output areas - lower layer,151,Aged 60 to 64 years,111
31,2021,E01026294,2021 super output areas - lower layer,151,Aged 65 to 69 years,80
32,2021,E01026294,2021 super output areas - lower layer,151,Aged 70 to 74 years,73
33,2021,E01026294,2021 super output areas - lower layer,151,Aged 75 to 79 years,27
34,2021,E01026294,2021 super output areas - lower layer,151,Aged 80 to 84 years,35
35,2021,E01026294,2021 super output areas - lower layer,151,Aged 85 years and over,14
36,2021,E01026316,2021 super output areas - lower layer,151,Total,2424
37,2021,E01026316,2021 super output areas - lower layer,151,Aged 4 years and under,74
38,2021,E01026316,2021 super output areas - lower layer,151,Aged 5 to 9 years,109
39,2021,E01026316,2021 super output areas - lower layer,151,Aged 10 to 14 years,130
40,2021,E01026316,2021 super output areas - lower layer,151,Aged 15 to 19 years,127
41,2021,E01026316,2021 super output areas - lower layer,151,Aged 20 to 24 years,79
42,2021,E01026316,2021 super output areas - lower layer,151,Aged 25 to 29 years,64
43,2021,E01026316,2021 super output areas - lower layer,151,Aged 30 to 34 years,87
44,2021,E01026316,2021 super output areas - lower layer,151,Aged 35 to 39 years,92
45,2021,E01026316,2021 super output areas - lower layer,151,Aged 40 to 44 years,125
