,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All usual residents,1381
1,2021,E01016217,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",89
2,2021,E01016217,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",8
3,2021,E01016217,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",12
4,2021,E01016217,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",35
5,2021,E01016217,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",6
6,2021,E01016217,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",28
7,2021,E01016217,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",20
8,2021,E01016217,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",13
9,2021,E01016217,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4
10,2021,E01016217,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3
11,2021,E01016217,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,43
12,2021,E01016217,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,7
13,2021,E01016217,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,6
14,2021,E01016217,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,12
15,2021,E01016217,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,18
16,2021,E01016217,2021 super output areas - lower layer,151,White,1222
17,2021,E01016217,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1084
18,2021,E01016217,2021 super output areas - lower layer,151,White: Irish,7
19,2021,E01016217,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,3
20,2021,E01016217,2021 super output areas - lower layer,151,White: Roma,0
21,2021,E01016217,2021 super output areas - lower layer,151,White: Other White,128
22,2021,E01016217,2021 super output areas - lower layer,151,Other ethnic group,7
23,2021,E01016217,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
24,2021,E01016217,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,7
25,2021,E01016218,2021 super output areas - lower layer,151,Total: All usual residents,1389
26,2021,E01016218,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",40
27,2021,E01016218,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
28,2021,E01016218,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",2
29,2021,E01016218,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",17
30,2021,E01016218,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",6
31,2021,E01016218,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",15
32,2021,E01016218,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",35
33,2021,E01016218,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",27
34,2021,E01016218,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8
35,2021,E01016218,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
36,2021,E01016218,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,31
37,2021,E01016218,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,11
38,2021,E01016218,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,4
39,2021,E01016218,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,9
40,2021,E01016218,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7
41,2021,E01016218,2021 super output areas - lower layer,151,White,1270
42,2021,E01016218,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1134
43,2021,E01016218,2021 super output areas - lower layer,151,White: Irish,11
44,2021,E01016218,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
45,2021,E01016218,2021 super output areas - lower layer,151,White: Roma,1
46,2021,E01016218,2021 super output areas - lower layer,151,White: Other White,124
47,2021,E01016218,2021 super output areas - lower layer,151,Other ethnic group,13
48,2021,E01016218,2021 super output areas - lower layer,151,Other ethnic group: Arab,3
49,2021,E01016218,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,10
50,2021,E01016231,2021 super output areas - lower layer,151,Total: All usual residents,1955
51,2021,E01016231,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",154
52,2021,E01016231,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",11
53,2021,E01016231,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",14
54,2021,E01016231,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",69
55,2021,E01016231,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",29
56,2021,E01016231,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",31
57,2021,E01016231,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",86
58,2021,E01016231,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",63
59,2021,E01016231,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",12
60,2021,E01016231,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",11
61,2021,E01016231,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,84
62,2021,E01016231,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,20
63,2021,E01016231,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,18
64,2021,E01016231,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,25
65,2021,E01016231,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,21
66,2021,E01016231,2021 super output areas - lower layer,151,White,1614
67,2021,E01016231,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1435
68,2021,E01016231,2021 super output areas - lower layer,151,White: Irish,25
69,2021,E01016231,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,3
70,2021,E01016231,2021 super output areas - lower layer,151,White: Roma,1
71,2021,E01016231,2021 super output areas - lower layer,151,White: Other White,150
72,2021,E01016231,2021 super output areas - lower layer,151,Other ethnic group,17
73,2021,E01016231,2021 super output areas - lower layer,151,Other ethnic group: Arab,2
74,2021,E01016231,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,15
75,2021,E01016232,2021 super output areas - lower layer,151,Total: All usual residents,1430
76,2021,E01016232,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",70
77,2021,E01016232,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
78,2021,E01016232,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",5
79,2021,E01016232,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",19
80,2021,E01016232,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",4
81,2021,E01016232,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",42
82,2021,E01016232,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",26
83,2021,E01016232,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",17
84,2021,E01016232,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6
