,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01009568,2021 super output areas - lower layer,151,Total: All usual residents,1862
1,2021,E01009568,2021 super output areas - lower layer,151,British only identity,1263
2,2021,E01009568,2021 super output areas - lower layer,151,English only identity,40
3,2021,E01009568,2021 super output areas - lower layer,151,English and British only identity,46
4,2021,E01009568,2021 super output areas - lower layer,151,Welsh only identity,2
5,2021,E01009568,2021 super output areas - lower layer,151,Welsh and British only identity,1
6,2021,E01009568,2021 super output areas - lower layer,151,Any other combination of only UK identities,4
7,2021,E01009568,2021 super output areas - lower layer,151,Scottish only identity,1
8,2021,E01009568,2021 super output areas - lower layer,151,Scottish and British only identity,0
9,2021,E01009568,2021 super output areas - lower layer,151,Northern Irish only identity,1
10,2021,E01009568,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,E01009568,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01009568,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01009568,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
14,2021,E01009568,2021 super output areas - lower layer,151,Irish only identity,0
15,2021,E01009568,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
16,2021,E01009568,2021 super output areas - lower layer,151,Other identity only,453
17,2021,E01009568,2021 super output areas - lower layer,151,Other identity and at least one UK identity,53
18,2021,E01009568,2021 super output areas - lower layer,151,Non-UK identity only,453
19,2021,E01009568,2021 super output areas - lower layer,151,UK identity and non-UK identity,53
20,2021,E01009523,2021 super output areas - lower layer,151,Total: All usual residents,1640
21,2021,E01009523,2021 super output areas - lower layer,151,British only identity,945
22,2021,E01009523,2021 super output areas - lower layer,151,English only identity,343
23,2021,E01009523,2021 super output areas - lower layer,151,English and British only identity,272
24,2021,E01009523,2021 super output areas - lower layer,151,Welsh only identity,4
25,2021,E01009523,2021 super output areas - lower layer,151,Welsh and British only identity,4
26,2021,E01009523,2021 super output areas - lower layer,151,Any other combination of only UK identities,13
27,2021,E01009523,2021 super output areas - lower layer,151,Scottish only identity,6
28,2021,E01009523,2021 super output areas - lower layer,151,Scottish and British only identity,1
29,2021,E01009523,2021 super output areas - lower layer,151,Northern Irish only identity,1
30,2021,E01009523,2021 super output areas - lower layer,151,Northern Irish and British only identity,3
31,2021,E01009523,2021 super output areas - lower layer,151,Cornish only identity,0
32,2021,E01009523,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01009523,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
34,2021,E01009523,2021 super output areas - lower layer,151,Irish only identity,28
35,2021,E01009523,2021 super output areas - lower layer,151,Irish and at least one UK identity,6
36,2021,E01009523,2021 super output areas - lower layer,151,Other identity only,18
37,2021,E01009523,2021 super output areas - lower layer,151,Other identity and at least one UK identity,7
38,2021,E01009523,2021 super output areas - lower layer,151,Non-UK identity only,46
39,2021,E01009523,2021 super output areas - lower layer,151,UK identity and non-UK identity,13
40,2021,E01009526,2021 super output areas - lower layer,151,Total: All usual residents,1560
