,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01015326,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
1,2021,E01015326,2021 super output areas - lower layer,151,British Overseas,1
2,2021,E01015331,2021 super output areas - lower layer,151,Total: All usual residents,2410
3,2021,E01015331,2021 super output areas - lower layer,151,Europe,2058
4,2021,E01015331,2021 super output areas - lower layer,151,Europe: United Kingdom,1612
5,2021,E01015331,2021 super output areas - lower layer,151,Europe: EU countries,378
6,2021,E01015331,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,125
7,2021,E01015331,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,159
8,2021,E01015331,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,94
9,2021,E01015331,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
10,2021,E01015331,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,68
11,2021,E01015331,2021 super output areas - lower layer,151,Africa,71
12,2021,E01015331,2021 super output areas - lower layer,151,Middle East and Asia,188
13,2021,E01015331,2021 super output areas - lower layer,151,The Americas and the Caribbean,84
14,2021,E01015331,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,5
15,2021,E01015331,2021 super output areas - lower layer,151,British Overseas,4
16,2021,E01015345,2021 super output areas - lower layer,151,Total: All usual residents,1902
17,2021,E01015345,2021 super output areas - lower layer,151,Europe,1686
18,2021,E01015345,2021 super output areas - lower layer,151,Europe: United Kingdom,1408
19,2021,E01015345,2021 super output areas - lower layer,151,Europe: EU countries,233
20,2021,E01015345,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,91
21,2021,E01015345,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,97
22,2021,E01015345,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,40
23,2021,E01015345,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,5
24,2021,E01015345,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,45
25,2021,E01015345,2021 super output areas - lower layer,151,Africa,61
26,2021,E01015345,2021 super output areas - lower layer,151,Middle East and Asia,109
27,2021,E01015345,2021 super output areas - lower layer,151,The Americas and the Caribbean,38
28,2021,E01015345,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,7
29,2021,E01015345,2021 super output areas - lower layer,151,British Overseas,1
30,2021,E01015376,2021 super output areas - lower layer,151,Total: All usual residents,1838
31,2021,E01015376,2021 super output areas - lower layer,151,Europe,1639
32,2021,E01015376,2021 super output areas - lower layer,151,Europe: United Kingdom,1466
33,2021,E01015376,2021 super output areas - lower layer,151,Europe: EU countries,161
34,2021,E01015376,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,74
35,2021,E01015376,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,56
36,2021,E01015376,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,27
37,2021,E01015376,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,4
38,2021,E01015376,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,12
39,2021,E01015376,2021 super output areas - lower layer,151,Africa,47
40,2021,E01015376,2021 super output areas - lower layer,151,Middle East and Asia,110
41,2021,E01015376,2021 super output areas - lower layer,151,The Americas and the Caribbean,38
42,2021,E01015376,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,3
43,2021,E01015376,2021 super output areas - lower layer,151,British Overseas,1
44,2021,E01015316,2021 super output areas - lower layer,151,Total: All usual residents,1655
45,2021,E01015316,2021 super output areas - lower layer,151,Europe,1544
46,2021,E01015316,2021 super output areas - lower layer,151,Europe: United Kingdom,1437
47,2021,E01015316,2021 super output areas - lower layer,151,Europe: EU countries,97
48,2021,E01015316,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,52
49,2021,E01015316,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,32
50,2021,E01015316,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,9
51,2021,E01015316,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,4
52,2021,E01015316,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,10
53,2021,E01015316,2021 super output areas - lower layer,151,Africa,30
54,2021,E01015316,2021 super output areas - lower layer,151,Middle East and Asia,57
55,2021,E01015316,2021 super output areas - lower layer,151,The Americas and the Caribbean,23
56,2021,E01015316,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
57,2021,E01015316,2021 super output areas - lower layer,151,British Overseas,0
58,2021,E01015317,2021 super output areas - lower layer,151,Total: All usual residents,1675
59,2021,E01015317,2021 super output areas - lower layer,151,Europe,1599
60,2021,E01015317,2021 super output areas - lower layer,151,Europe: United Kingdom,1525
61,2021,E01015317,2021 super output areas - lower layer,151,Europe: EU countries,64
62,2021,E01015317,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,37
63,2021,E01015317,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,21
64,2021,E01015317,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,5
65,2021,E01015317,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
66,2021,E01015317,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,10
67,2021,E01015317,2021 super output areas - lower layer,151,Africa,20
68,2021,E01015317,2021 super output areas - lower layer,151,Middle East and Asia,23
69,2021,E01015317,2021 super output areas - lower layer,151,The Americas and the Caribbean,30
70,2021,E01015317,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
71,2021,E01015317,2021 super output areas - lower layer,151,British Overseas,1
72,2021,E01015361,2021 super output areas - lower layer,151,Total: All usual residents,1395
73,2021,E01015361,2021 super output areas - lower layer,151,Europe,1325
74,2021,E01015361,2021 super output areas - lower layer,151,Europe: United Kingdom,1241
75,2021,E01015361,2021 super output areas - lower layer,151,Europe: EU countries,73
76,2021,E01015361,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,37
77,2021,E01015361,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,33
78,2021,E01015361,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,2
79,2021,E01015361,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
80,2021,E01015361,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,11
81,2021,E01015361,2021 super output areas - lower layer,151,Africa,18
82,2021,E01015361,2021 super output areas - lower layer,151,Middle East and Asia,26
83,2021,E01015361,2021 super output areas - lower layer,151,The Americas and the Caribbean,21
84,2021,E01015361,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
85,2021,E01015361,2021 super output areas - lower layer,151,British Overseas,1
86,2021,E01015362,2021 super output areas - lower layer,151,Total: All usual residents,1173
87,2021,E01015362,2021 super output areas - lower layer,151,Europe,1130
88,2021,E01015362,2021 super output areas - lower layer,151,Europe: United Kingdom,1080
89,2021,E01015362,2021 super output areas - lower layer,151,Europe: EU countries,45
90,2021,E01015362,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,30
91,2021,E01015362,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,12
92,2021,E01015362,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,2
93,2021,E01015362,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
94,2021,E01015362,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,5
