,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01022615,2021 super output areas - lower layer,151,Total: All usual residents,2740
1,2021,E01022615,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",54
2,2021,E01022615,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
3,2021,E01022615,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",12
4,2021,E01022615,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",13
5,2021,E01022615,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
6,2021,E01022615,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",29
7,2021,E01022615,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",11
8,2021,E01022615,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",7
9,2021,E01022615,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4
10,2021,E01022615,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
11,2021,E01022615,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,41
12,2021,E01022615,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,17
13,2021,E01022615,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,5
14,2021,E01022615,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,10
15,2021,E01022615,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9
16,2021,E01022615,2021 super output areas - lower layer,151,White,2622
17,2021,E01022615,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",2495
18,2021,E01022615,2021 super output areas - lower layer,151,White: Irish,7
19,2021,E01022615,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,6
20,2021,E01022615,2021 super output areas - lower layer,151,White: Roma,3
21,2021,E01022615,2021 super output areas - lower layer,151,White: Other White,111
22,2021,E01022615,2021 super output areas - lower layer,151,Other ethnic group,12
23,2021,E01022615,2021 super output areas - lower layer,151,Other ethnic group: Arab,2
24,2021,E01022615,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,10
25,2021,E01022633,2021 super output areas - lower layer,151,Total: All usual residents,1268
26,2021,E01022633,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",34
27,2021,E01022633,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
28,2021,E01022633,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",2
29,2021,E01022633,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",1
30,2021,E01022633,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",3
31,2021,E01022633,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",28
32,2021,E01022633,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",20
33,2021,E01022633,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",13
34,2021,E01022633,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1
35,2021,E01022633,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6
36,2021,E01022633,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,24
37,2021,E01022633,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,10
