,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
35,2021,E01030300,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
36,2021,E01030300,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,198
37,2021,E01030300,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,197
38,2021,E01030300,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
39,2021,E01030300,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,101
40,2021,E01030300,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,101
41,2021,E01030300,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
42,2021,E01030301,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1228
43,2021,E01030301,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,281
44,2021,E01030301,2021 super output areas - lower layer,151,Married or in a registered civil partnership,752
45,2021,E01030301,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,748
46,2021,E01030301,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,745
47,2021,E01030301,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
48,2021,E01030301,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
49,2021,E01030301,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
50,2021,E01030301,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
51,2021,E01030301,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",26
52,2021,E01030301,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",26
53,2021,E01030301,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
54,2021,E01030301,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,91
55,2021,E01030301,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,91
56,2021,E01030301,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
57,2021,E01030301,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,78
58,2021,E01030301,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,78
59,2021,E01030301,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
60,2021,E01030302,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1513
61,2021,E01030302,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,389
62,2021,E01030302,2021 super output areas - lower layer,151,Married or in a registered civil partnership,745
63,2021,E01030302,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,744
64,2021,E01030302,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,738
65,2021,E01030302,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,6
66,2021,E01030302,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,1
67,2021,E01030302,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,1
68,2021,E01030302,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
69,2021,E01030302,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",36
70,2021,E01030302,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",35
71,2021,E01030302,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
72,2021,E01030302,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,162
73,2021,E01030302,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,162
74,2021,E01030302,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
75,2021,E01030302,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,181
76,2021,E01030302,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,180
77,2021,E01030302,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
78,2021,E01030304,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1296
79,2021,E01030304,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,528
80,2021,E01030304,2021 super output areas - lower layer,151,Married or in a registered civil partnership,532
81,2021,E01030304,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,532
82,2021,E01030304,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,530
83,2021,E01030304,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
84,2021,E01030304,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
85,2021,E01030304,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
86,2021,E01030304,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
87,2021,E01030304,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",41
88,2021,E01030304,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",41
89,2021,E01030304,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
90,2021,E01030304,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,137
91,2021,E01030304,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,137
92,2021,E01030304,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
93,2021,E01030304,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,58
94,2021,E01030304,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,58
95,2021,E01030304,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
96,2021,E01030305,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1220
97,2021,E01030305,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,274
98,2021,E01030305,2021 super output areas - lower layer,151,Married or in a registered civil partnership,849
99,2021,E01030305,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,849
100,2021,E01030305,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,848
101,2021,E01030305,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,1
102,2021,E01030305,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
103,2021,E01030305,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
104,2021,E01030305,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
105,2021,E01030305,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",11
106,2021,E01030305,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",11
107,2021,E01030305,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
108,2021,E01030305,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,52
109,2021,E01030305,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,52
110,2021,E01030305,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
111,2021,E01030305,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,34
112,2021,E01030305,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,34
113,2021,E01030305,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
114,2021,E01030306,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1216
115,2021,E01030306,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,388
116,2021,E01030306,2021 super output areas - lower layer,151,Married or in a registered civil partnership,682
117,2021,E01030306,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,680
118,2021,E01030306,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,680
119,2021,E01030306,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
120,2021,E01030306,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
121,2021,E01030306,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
122,2021,E01030306,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
123,2021,E01030306,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",12
124,2021,E01030306,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",12
125,2021,E01030306,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
126,2021,E01030306,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,82
127,2021,E01030306,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,81
128,2021,E01030306,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
129,2021,E01030306,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,52
130,2021,E01030306,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,52
131,2021,E01030306,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
132,2021,E01030303,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1378
133,2021,E01030303,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,306
134,2021,E01030303,2021 super output areas - lower layer,151,Married or in a registered civil partnership,871
135,2021,E01030303,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,871
136,2021,E01030303,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,870
137,2021,E01030303,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,1
138,2021,E01030303,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
139,2021,E01030303,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
140,2021,E01030303,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
141,2021,E01030303,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",16
142,2021,E01030303,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",16
143,2021,E01030303,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
144,2021,E01030303,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,89
145,2021,E01030303,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,89
146,2021,E01030303,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
147,2021,E01030303,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,96
148,2021,E01030303,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,96
149,2021,E01030303,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
150,2021,E01030342,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1447
151,2021,E01030342,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,296
152,2021,E01030342,2021 super output areas - lower layer,151,Married or in a registered civil partnership,897
153,2021,E01030342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,897
154,2021,E01030342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,895
155,2021,E01030342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
156,2021,E01030342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
157,2021,E01030342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
158,2021,E01030342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
159,2021,E01030342,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",25
160,2021,E01030342,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",25
161,2021,E01030342,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
162,2021,E01030342,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,103
163,2021,E01030342,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,103
164,2021,E01030342,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
165,2021,E01030342,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,126
166,2021,E01030342,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,126
167,2021,E01030342,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
168,2021,E01030343,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1427
169,2021,E01030343,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,360
170,2021,E01030343,2021 super output areas - lower layer,151,Married or in a registered civil partnership,857
171,2021,E01030343,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,853
172,2021,E01030343,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,847
173,2021,E01030343,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,6
174,2021,E01030343,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
175,2021,E01030343,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
176,2021,E01030343,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
177,2021,E01030343,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",20
178,2021,E01030343,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",20
179,2021,E01030343,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
180,2021,E01030343,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,119
181,2021,E01030343,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,119
182,2021,E01030343,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
183,2021,E01030343,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,71
184,2021,E01030343,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,71
185,2021,E01030343,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
186,2021,E01030344,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1182
187,2021,E01030344,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,242
188,2021,E01030344,2021 super output areas - lower layer,151,Married or in a registered civil partnership,839
189,2021,E01030344,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,835
190,2021,E01030344,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,835
191,2021,E01030344,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
192,2021,E01030344,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
193,2021,E01030344,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
194,2021,E01030344,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
195,2021,E01030344,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",9
196,2021,E01030344,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",9
197,2021,E01030344,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
198,2021,E01030344,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,48
199,2021,E01030344,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,48
200,2021,E01030344,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
201,2021,E01030344,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,44
202,2021,E01030344,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,44
203,2021,E01030344,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
204,2021,E01030345,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1266
205,2021,E01030345,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,279
206,2021,E01030345,2021 super output areas - lower layer,151,Married or in a registered civil partnership,796
207,2021,E01030345,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,790
208,2021,E01030345,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,790
209,2021,E01030345,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
210,2021,E01030345,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,6
211,2021,E01030345,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
212,2021,E01030345,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
213,2021,E01030345,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",19
214,2021,E01030345,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",18
215,2021,E01030345,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
216,2021,E01030345,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,94
217,2021,E01030345,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,94
218,2021,E01030345,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
219,2021,E01030345,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,78
220,2021,E01030345,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,78
221,2021,E01030345,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
222,2021,E01030386,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1243
223,2021,E01030386,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,307
224,2021,E01030386,2021 super output areas - lower layer,151,Married or in a registered civil partnership,781
225,2021,E01030386,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,781
226,2021,E01030386,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,781
227,2021,E01030386,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
228,2021,E01030386,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
229,2021,E01030386,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
230,2021,E01030386,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
231,2021,E01030386,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",9
232,2021,E01030386,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",9
233,2021,E01030386,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
234,2021,E01030386,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,73
235,2021,E01030386,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,73
236,2021,E01030386,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
237,2021,E01030386,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,73
238,2021,E01030386,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,73
239,2021,E01030386,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
240,2021,E01030387,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1259
241,2021,E01030387,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,425
242,2021,E01030387,2021 super output areas - lower layer,151,Married or in a registered civil partnership,650
243,2021,E01030387,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,645
244,2021,E01030387,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,645
245,2021,E01030387,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
246,2021,E01030387,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,5
247,2021,E01030387,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,3
248,2021,E01030387,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
249,2021,E01030387,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",19
250,2021,E01030387,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",19
251,2021,E01030387,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
252,2021,E01030387,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,101
253,2021,E01030387,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,101
254,2021,E01030387,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
255,2021,E01030387,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,64
256,2021,E01030387,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,64
257,2021,E01030387,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
258,2021,E01030388,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1114
259,2021,E01030388,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,302
260,2021,E01030388,2021 super output areas - lower layer,151,Married or in a registered civil partnership,663
261,2021,E01030388,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,663
262,2021,E01030388,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,659
263,2021,E01030388,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,4
264,2021,E01030388,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
265,2021,E01030388,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
266,2021,E01030388,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
267,2021,E01030388,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",16
268,2021,E01030388,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",16
269,2021,E01030388,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
270,2021,E01030388,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,51
271,2021,E01030388,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,51
272,2021,E01030388,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
273,2021,E01030388,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,82
274,2021,E01030388,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,81
275,2021,E01030388,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
276,2021,E01030389,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1256
277,2021,E01030389,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,409
