,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
46,2021,E01033667,2021 super output areas - lower layer,151,10 years or more,107
47,2021,E01033667,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",84
48,2021,E01033667,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",117
49,2021,E01033667,2021 super output areas - lower layer,151,Less than 2 years,173
50,2021,E01005128,2021 super output areas - lower layer,151,Total: All usual residents,2026
51,2021,E01005128,2021 super output areas - lower layer,151,Born in the UK,734
52,2021,E01005128,2021 super output areas - lower layer,151,10 years or more,83
53,2021,E01005128,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",80
54,2021,E01005128,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",213
55,2021,E01005128,2021 super output areas - lower layer,151,Less than 2 years,916
56,2021,E01033653,2021 super output areas - lower layer,151,Total: All usual residents,1851
57,2021,E01033653,2021 super output areas - lower layer,151,Born in the UK,976
58,2021,E01033653,2021 super output areas - lower layer,151,10 years or more,305
59,2021,E01033653,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",105
60,2021,E01033653,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",143
61,2021,E01033653,2021 super output areas - lower layer,151,Less than 2 years,322
62,2021,E01033654,2021 super output areas - lower layer,151,Total: All usual residents,1791
63,2021,E01033654,2021 super output areas - lower layer,151,Born in the UK,938
64,2021,E01033654,2021 super output areas - lower layer,151,10 years or more,93
65,2021,E01033654,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",126
66,2021,E01033654,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",169
67,2021,E01033654,2021 super output areas - lower layer,151,Less than 2 years,465
68,2021,E01033661,2021 super output areas - lower layer,151,Total: All usual residents,1986
69,2021,E01033661,2021 super output areas - lower layer,151,Born in the UK,1602
70,2021,E01033661,2021 super output areas - lower layer,151,10 years or more,143
71,2021,E01033661,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",88
72,2021,E01033661,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",73
73,2021,E01033661,2021 super output areas - lower layer,151,Less than 2 years,80
74,2021,E01034129,2021 super output areas - lower layer,151,Total: All usual residents,1082
75,2021,E01034129,2021 super output areas - lower layer,151,Born in the UK,802
76,2021,E01034129,2021 super output areas - lower layer,151,10 years or more,74
77,2021,E01034129,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",64
78,2021,E01034129,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",74
79,2021,E01034129,2021 super output areas - lower layer,151,Less than 2 years,68
80,2021,E01034130,2021 super output areas - lower layer,151,Total: All usual residents,1391
81,2021,E01034130,2021 super output areas - lower layer,151,Born in the UK,936
82,2021,E01034130,2021 super output areas - lower layer,151,10 years or more,98
83,2021,E01034130,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",93
84,2021,E01034130,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",151
85,2021,E01034130,2021 super output areas - lower layer,151,Less than 2 years,113
86,2021,E01005143,2021 super output areas - lower layer,151,Total: All usual residents,3007
87,2021,E01005143,2021 super output areas - lower layer,151,Born in the UK,1398
88,2021,E01005143,2021 super output areas - lower layer,151,10 years or more,806
89,2021,E01005143,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",343
90,2021,E01005143,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",261
91,2021,E01005143,2021 super output areas - lower layer,151,Less than 2 years,199
92,2021,E01033655,2021 super output areas - lower layer,151,Total: All usual residents,1267
93,2021,E01033655,2021 super output areas - lower layer,151,Born in the UK,821
94,2021,E01033655,2021 super output areas - lower layer,151,10 years or more,110
95,2021,E01033655,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",102
96,2021,E01033655,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",130
97,2021,E01033655,2021 super output areas - lower layer,151,Less than 2 years,104
98,2021,E01033665,2021 super output areas - lower layer,151,Total: All usual residents,1522
99,2021,E01033665,2021 super output areas - lower layer,151,Born in the UK,989
100,2021,E01033665,2021 super output areas - lower layer,151,10 years or more,162
101,2021,E01033665,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",104
102,2021,E01033665,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",136
103,2021,E01033665,2021 super output areas - lower layer,151,Less than 2 years,131
104,2021,E01033676,2021 super output areas - lower layer,151,Total: All usual residents,2006
105,2021,E01033676,2021 super output areas - lower layer,151,Born in the UK,1217
106,2021,E01033676,2021 super output areas - lower layer,151,10 years or more,478
107,2021,E01033676,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",139
108,2021,E01033676,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",83
109,2021,E01033676,2021 super output areas - lower layer,151,Less than 2 years,89
110,2021,E01005212,2021 super output areas - lower layer,151,Total: All usual residents,3127
111,2021,E01005212,2021 super output areas - lower layer,151,Born in the UK,2259
112,2021,E01005212,2021 super output areas - lower layer,151,10 years or more,343
113,2021,E01005212,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",121
114,2021,E01005212,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",169
115,2021,E01005212,2021 super output areas - lower layer,151,Less than 2 years,235
116,2021,E01033656,2021 super output areas - lower layer,151,Total: All usual residents,2719
117,2021,E01033656,2021 super output areas - lower layer,151,Born in the UK,1778
118,2021,E01033656,2021 super output areas - lower layer,151,10 years or more,146
119,2021,E01033656,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",97
120,2021,E01033656,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",127
121,2021,E01033656,2021 super output areas - lower layer,151,Less than 2 years,571
122,2021,E01033662,2021 super output areas - lower layer,151,Total: All usual residents,2015
123,2021,E01033662,2021 super output areas - lower layer,151,Born in the UK,871
124,2021,E01033662,2021 super output areas - lower layer,151,10 years or more,116
125,2021,E01033662,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",159
126,2021,E01033662,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",255
127,2021,E01033662,2021 super output areas - lower layer,151,Less than 2 years,614
128,2021,E01005142,2021 super output areas - lower layer,151,Total: All usual residents,2291
129,2021,E01005142,2021 super output areas - lower layer,151,Born in the UK,1203
130,2021,E01005142,2021 super output areas - lower layer,151,10 years or more,693
131,2021,E01005142,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",204
132,2021,E01005142,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",99
133,2021,E01005142,2021 super output areas - lower layer,151,Less than 2 years,92
134,2021,E01005147,2021 super output areas - lower layer,151,Total: All usual residents,2783
135,2021,E01005147,2021 super output areas - lower layer,151,Born in the UK,1389
136,2021,E01005147,2021 super output areas - lower layer,151,10 years or more,886
137,2021,E01005147,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",201
138,2021,E01005147,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",191
139,2021,E01005147,2021 super output areas - lower layer,151,Less than 2 years,116
140,2021,E01033674,2021 super output areas - lower layer,151,Total: All usual residents,2082
141,2021,E01033674,2021 super output areas - lower layer,151,Born in the UK,1346
142,2021,E01033674,2021 super output areas - lower layer,151,10 years or more,375
143,2021,E01033674,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",157
144,2021,E01033674,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",125
145,2021,E01033674,2021 super output areas - lower layer,151,Less than 2 years,79
146,2021,E01033675,2021 super output areas - lower layer,151,Total: All usual residents,2208
147,2021,E01033675,2021 super output areas - lower layer,151,Born in the UK,1097
148,2021,E01033675,2021 super output areas - lower layer,151,10 years or more,542
149,2021,E01033675,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",241
150,2021,E01033675,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",246
151,2021,E01033675,2021 super output areas - lower layer,151,Less than 2 years,82
152,2021,E01005213,2021 super output areas - lower layer,151,Total: All usual residents,2397
153,2021,E01005213,2021 super output areas - lower layer,151,Born in the UK,1507
154,2021,E01005213,2021 super output areas - lower layer,151,10 years or more,468
155,2021,E01005213,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",179
156,2021,E01005213,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",129
157,2021,E01005213,2021 super output areas - lower layer,151,Less than 2 years,114
158,2021,E01033660,2021 super output areas - lower layer,151,Total: All usual residents,1438
159,2021,E01033660,2021 super output areas - lower layer,151,Born in the UK,1140
160,2021,E01033660,2021 super output areas - lower layer,151,10 years or more,90
161,2021,E01033660,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",72
162,2021,E01033660,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",68
163,2021,E01033660,2021 super output areas - lower layer,151,Less than 2 years,68
164,2021,E01033672,2021 super output areas - lower layer,151,Total: All usual residents,1705
165,2021,E01033672,2021 super output areas - lower layer,151,Born in the UK,1172
166,2021,E01033672,2021 super output areas - lower layer,151,10 years or more,248
167,2021,E01033672,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",100
168,2021,E01033672,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",86
169,2021,E01033672,2021 super output areas - lower layer,151,Less than 2 years,99
170,2021,E01033673,2021 super output areas - lower layer,151,Total: All usual residents,1442
171,2021,E01033673,2021 super output areas - lower layer,151,Born in the UK,1108
172,2021,E01033673,2021 super output areas - lower layer,151,10 years or more,113
173,2021,E01033673,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",84
174,2021,E01033673,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",78
175,2021,E01033673,2021 super output areas - lower layer,151,Less than 2 years,59
176,2021,E01033677,2021 super output areas - lower layer,151,Total: All usual residents,1020
177,2021,E01033677,2021 super output areas - lower layer,151,Born in the UK,568
178,2021,E01033677,2021 super output areas - lower layer,151,10 years or more,97
179,2021,E01033677,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",109
180,2021,E01033677,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",115
181,2021,E01033677,2021 super output areas - lower layer,151,Less than 2 years,131
182,2021,E01033681,2021 super output areas - lower layer,151,Total: All usual residents,1330
183,2021,E01033681,2021 super output areas - lower layer,151,Born in the UK,977
184,2021,E01033681,2021 super output areas - lower layer,151,10 years or more,95
185,2021,E01033681,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",87
186,2021,E01033681,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",100
187,2021,E01033681,2021 super output areas - lower layer,151,Less than 2 years,71
188,2021,E01033682,2021 super output areas - lower layer,151,Total: All usual residents,1222
189,2021,E01033682,2021 super output areas - lower layer,151,Born in the UK,927
190,2021,E01033682,2021 super output areas - lower layer,151,10 years or more,94
191,2021,E01033682,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",74
192,2021,E01033682,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",70
193,2021,E01033682,2021 super output areas - lower layer,151,Less than 2 years,57
194,2021,E01034131,2021 super output areas - lower layer,151,Total: All usual residents,1024
195,2021,E01034131,2021 super output areas - lower layer,151,Born in the UK,581
196,2021,E01034131,2021 super output areas - lower layer,151,10 years or more,76
197,2021,E01034131,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",87
198,2021,E01034131,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",118
199,2021,E01034131,2021 super output areas - lower layer,151,Less than 2 years,162
200,2021,E01034132,2021 super output areas - lower layer,151,Total: All usual residents,1832
201,2021,E01034132,2021 super output areas - lower layer,151,Born in the UK,1024
202,2021,E01034132,2021 super output areas - lower layer,151,10 years or more,114
203,2021,E01034132,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",88
204,2021,E01034132,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",122
205,2021,E01034132,2021 super output areas - lower layer,151,Less than 2 years,484
206,2021,E01005129,2021 super output areas - lower layer,151,Total: All usual residents,1841
207,2021,E01005129,2021 super output areas - lower layer,151,Born in the UK,1270
208,2021,E01005129,2021 super output areas - lower layer,151,10 years or more,313
209,2021,E01005129,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",144
210,2021,E01005129,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",63
211,2021,E01005129,2021 super output areas - lower layer,151,Less than 2 years,51
212,2021,E01005132,2021 super output areas - lower layer,151,Total: All usual residents,2137
213,2021,E01005132,2021 super output areas - lower layer,151,Born in the UK,1520
214,2021,E01005132,2021 super output areas - lower layer,151,10 years or more,345
215,2021,E01005132,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",136
216,2021,E01005132,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",80
217,2021,E01005132,2021 super output areas - lower layer,151,Less than 2 years,56
218,2021,E01034133,2021 super output areas - lower layer,151,Total: All usual residents,1867
219,2021,E01034133,2021 super output areas - lower layer,151,Born in the UK,1337
220,2021,E01034133,2021 super output areas - lower layer,151,10 years or more,226
221,2021,E01034133,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",100
222,2021,E01034133,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",142
223,2021,E01034133,2021 super output areas - lower layer,151,Less than 2 years,62
224,2021,E01034134,2021 super output areas - lower layer,151,Total: All usual residents,1194
225,2021,E01034134,2021 super output areas - lower layer,151,Born in the UK,953
226,2021,E01034134,2021 super output areas - lower layer,151,10 years or more,61
227,2021,E01034134,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",66
228,2021,E01034134,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",59
229,2021,E01034134,2021 super output areas - lower layer,151,Less than 2 years,55
230,2021,E01033684,2021 super output areas - lower layer,151,Total: All usual residents,1822
231,2021,E01033684,2021 super output areas - lower layer,151,Born in the UK,1370
232,2021,E01033684,2021 super output areas - lower layer,151,10 years or more,112
233,2021,E01033684,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",127
234,2021,E01033684,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",109
235,2021,E01033684,2021 super output areas - lower layer,151,Less than 2 years,104
236,2021,E01033688,2021 super output areas - lower layer,151,Total: All usual residents,1708
237,2021,E01033688,2021 super output areas - lower layer,151,Born in the UK,1184
238,2021,E01033688,2021 super output areas - lower layer,151,10 years or more,347
239,2021,E01033688,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",99
240,2021,E01033688,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",33
241,2021,E01033688,2021 super output areas - lower layer,151,Less than 2 years,45
242,2021,E01034135,2021 super output areas - lower layer,151,Total: All usual residents,1116
243,2021,E01034135,2021 super output areas - lower layer,151,Born in the UK,766
244,2021,E01034135,2021 super output areas - lower layer,151,10 years or more,131
245,2021,E01034135,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",95
246,2021,E01034135,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",69
247,2021,E01034135,2021 super output areas - lower layer,151,Less than 2 years,55
248,2021,E01034136,2021 super output areas - lower layer,151,Total: All usual residents,1014
249,2021,E01034136,2021 super output areas - lower layer,151,Born in the UK,677
250,2021,E01034136,2021 super output areas - lower layer,151,10 years or more,103
251,2021,E01034136,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",95
252,2021,E01034136,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",87
253,2021,E01034136,2021 super output areas - lower layer,151,Less than 2 years,52
254,2021,E01005233,2021 super output areas - lower layer,151,Total: All usual residents,2937
255,2021,E01005233,2021 super output areas - lower layer,151,Born in the UK,1206
256,2021,E01005233,2021 super output areas - lower layer,151,10 years or more,683
257,2021,E01005233,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",394
258,2021,E01005233,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",343
259,2021,E01005233,2021 super output areas - lower layer,151,Less than 2 years,311
260,2021,E01005234,2021 super output areas - lower layer,151,Total: All usual residents,2313
261,2021,E01005234,2021 super output areas - lower layer,151,Born in the UK,996
262,2021,E01005234,2021 super output areas - lower layer,151,10 years or more,554
263,2021,E01005234,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",366
264,2021,E01005234,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",228
265,2021,E01005234,2021 super output areas - lower layer,151,Less than 2 years,169
266,2021,E01005238,2021 super output areas - lower layer,151,Total: All usual residents,2296
267,2021,E01005238,2021 super output areas - lower layer,151,Born in the UK,1191
268,2021,E01005238,2021 super output areas - lower layer,151,10 years or more,604
269,2021,E01005238,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",220
270,2021,E01005238,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",153
271,2021,E01005238,2021 super output areas - lower layer,151,Less than 2 years,128
272,2021,E01034137,2021 super output areas - lower layer,151,Total: All usual residents,1731
273,2021,E01034137,2021 super output areas - lower layer,151,Born in the UK,689
274,2021,E01034137,2021 super output areas - lower layer,151,10 years or more,356
275,2021,E01034137,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",277
276,2021,E01034137,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",229
277,2021,E01034137,2021 super output areas - lower layer,151,Less than 2 years,180
278,2021,E01005199,2021 super output areas - lower layer,151,Total: All usual residents,2514
279,2021,E01005199,2021 super output areas - lower layer,151,Born in the UK,1321
280,2021,E01005199,2021 super output areas - lower layer,151,10 years or more,487
281,2021,E01005199,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",279
282,2021,E01005199,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",228
283,2021,E01005199,2021 super output areas - lower layer,151,Less than 2 years,199
284,2021,E01005200,2021 super output areas - lower layer,151,Total: All usual residents,2459
285,2021,E01005200,2021 super output areas - lower layer,151,Born in the UK,1612
286,2021,E01005200,2021 super output areas - lower layer,151,10 years or more,460
287,2021,E01005200,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",168
288,2021,E01005200,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",111
289,2021,E01005200,2021 super output areas - lower layer,151,Less than 2 years,108
290,2021,E01034138,2021 super output areas - lower layer,151,Total: All usual residents,1386
291,2021,E01034138,2021 super output areas - lower layer,151,Born in the UK,475
292,2021,E01034138,2021 super output areas - lower layer,151,10 years or more,213
293,2021,E01034138,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",249
294,2021,E01034138,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",268
295,2021,E01034138,2021 super output areas - lower layer,151,Less than 2 years,181
296,2021,E01005357,2021 super output areas - lower layer,151,Total: All usual residents,1428
297,2021,E01005357,2021 super output areas - lower layer,151,Born in the UK,1388
298,2021,E01005357,2021 super output areas - lower layer,151,10 years or more,28
299,2021,E01005357,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",8
300,2021,E01005357,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",1
301,2021,E01005357,2021 super output areas - lower layer,151,Less than 2 years,3
302,2021,E01005358,2021 super output areas - lower layer,151,Total: All usual residents,1568
303,2021,E01005358,2021 super output areas - lower layer,151,Born in the UK,1486
304,2021,E01005358,2021 super output areas - lower layer,151,10 years or more,49
305,2021,E01005358,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",7
306,2021,E01005358,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",17
307,2021,E01005358,2021 super output areas - lower layer,151,Less than 2 years,9
308,2021,E01005359,2021 super output areas - lower layer,151,Total: All usual residents,1564
309,2021,E01005359,2021 super output areas - lower layer,151,Born in the UK,1520
310,2021,E01005359,2021 super output areas - lower layer,151,10 years or more,30
311,2021,E01005359,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",4
312,2021,E01005359,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",6
313,2021,E01005359,2021 super output areas - lower layer,151,Less than 2 years,4
314,2021,E01005360,2021 super output areas - lower layer,151,Total: All usual residents,1380
315,2021,E01005360,2021 super output areas - lower layer,151,Born in the UK,1311
316,2021,E01005360,2021 super output areas - lower layer,151,10 years or more,44
317,2021,E01005360,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",12
318,2021,E01005360,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",13
319,2021,E01005360,2021 super output areas - lower layer,151,Less than 2 years,0
320,2021,E01005441,2021 super output areas - lower layer,151,Total: All usual residents,1527
321,2021,E01005441,2021 super output areas - lower layer,151,Born in the UK,1453
322,2021,E01005441,2021 super output areas - lower layer,151,10 years or more,43
323,2021,E01005441,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
324,2021,E01005441,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",10
325,2021,E01005441,2021 super output areas - lower layer,151,Less than 2 years,0
326,2021,E01005442,2021 super output areas - lower layer,151,Total: All usual residents,1328
327,2021,E01005442,2021 super output areas - lower layer,151,Born in the UK,1302
328,2021,E01005442,2021 super output areas - lower layer,151,10 years or more,19
329,2021,E01005442,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",3
330,2021,E01005442,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",2
331,2021,E01005442,2021 super output areas - lower layer,151,Less than 2 years,2
332,2021,E01005444,2021 super output areas - lower layer,151,Total: All usual residents,1398
333,2021,E01005444,2021 super output areas - lower layer,151,Born in the UK,1292
334,2021,E01005444,2021 super output areas - lower layer,151,10 years or more,56
335,2021,E01005444,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",24
336,2021,E01005444,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
337,2021,E01005444,2021 super output areas - lower layer,151,Less than 2 years,12
338,2021,E01005445,2021 super output areas - lower layer,151,Total: All usual residents,1428
339,2021,E01005445,2021 super output areas - lower layer,151,Born in the UK,1298
340,2021,E01005445,2021 super output areas - lower layer,151,10 years or more,57
341,2021,E01005445,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",31
342,2021,E01005445,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",20
343,2021,E01005445,2021 super output areas - lower layer,151,Less than 2 years,22
344,2021,E01005361,2021 super output areas - lower layer,151,Total: All usual residents,1671
345,2021,E01005361,2021 super output areas - lower layer,151,Born in the UK,1618
346,2021,E01005361,2021 super output areas - lower layer,151,10 years or more,44
347,2021,E01005361,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",9
348,2021,E01005361,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",0
349,2021,E01005361,2021 super output areas - lower layer,151,Less than 2 years,0
350,2021,E01005443,2021 super output areas - lower layer,151,Total: All usual residents,1314
351,2021,E01005443,2021 super output areas - lower layer,151,Born in the UK,1271
352,2021,E01005443,2021 super output areas - lower layer,151,10 years or more,36
353,2021,E01005443,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",5
354,2021,E01005443,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",1
355,2021,E01005443,2021 super output areas - lower layer,151,Less than 2 years,1
356,2021,E01005446,2021 super output areas - lower layer,151,Total: All usual residents,1407
357,2021,E01005446,2021 super output areas - lower layer,151,Born in the UK,1329
358,2021,E01005446,2021 super output areas - lower layer,151,10 years or more,39
359,2021,E01005446,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",20
360,2021,E01005446,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
361,2021,E01005446,2021 super output areas - lower layer,151,Less than 2 years,5
362,2021,E01005447,2021 super output areas - lower layer,151,Total: All usual residents,1645
363,2021,E01005447,2021 super output areas - lower layer,151,Born in the UK,1445
364,2021,E01005447,2021 super output areas - lower layer,151,10 years or more,116
365,2021,E01005447,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",41
366,2021,E01005447,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",22
367,2021,E01005447,2021 super output areas - lower layer,151,Less than 2 years,21
368,2021,E01005390,2021 super output areas - lower layer,151,Total: All usual residents,1363
369,2021,E01005390,2021 super output areas - lower layer,151,Born in the UK,1322
370,2021,E01005390,2021 super output areas - lower layer,151,10 years or more,32
