,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01010092,2021 super output areas - lower layer,151,Arrived 2001 to 2010,84
1,2021,E01010092,2021 super output areas - lower layer,151,Arrived 2011 to 2013,33
2,2021,E01010092,2021 super output areas - lower layer,151,Arrived 2014 to 2016,22
3,2021,E01010092,2021 super output areas - lower layer,151,Arrived 2017 to 2019,29
4,2021,E01010092,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
5,2021,E01009962,2021 super output areas - lower layer,151,Total: All usual residents,1365
6,2021,E01009962,2021 super output areas - lower layer,151,Born in the UK,1224
7,2021,E01009962,2021 super output areas - lower layer,151,Arrived before 1951,0
8,2021,E01009962,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
9,2021,E01009962,2021 super output areas - lower layer,151,Arrived 1961 to 1970,7
10,2021,E01009962,2021 super output areas - lower layer,151,Arrived 1971 to 1980,3
11,2021,E01009962,2021 super output areas - lower layer,151,Arrived 1981 to 1990,4
12,2021,E01009962,2021 super output areas - lower layer,151,Arrived 1991 to 2000,22
13,2021,E01009962,2021 super output areas - lower layer,151,Arrived 2001 to 2010,61
14,2021,E01009962,2021 super output areas - lower layer,151,Arrived 2011 to 2013,4
15,2021,E01009962,2021 super output areas - lower layer,151,Arrived 2014 to 2016,20
16,2021,E01009962,2021 super output areas - lower layer,151,Arrived 2017 to 2019,13
17,2021,E01009962,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
18,2021,E01009963,2021 super output areas - lower layer,151,Total: All usual residents,1370
19,2021,E01009963,2021 super output areas - lower layer,151,Born in the UK,1232
20,2021,E01009963,2021 super output areas - lower layer,151,Arrived before 1951,1
21,2021,E01009963,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
22,2021,E01009963,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
23,2021,E01009963,2021 super output areas - lower layer,151,Arrived 1971 to 1980,1
24,2021,E01009963,2021 super output areas - lower layer,151,Arrived 1981 to 1990,4
25,2021,E01009963,2021 super output areas - lower layer,151,Arrived 1991 to 2000,9
26,2021,E01009963,2021 super output areas - lower layer,151,Arrived 2001 to 2010,50
27,2021,E01009963,2021 super output areas - lower layer,151,Arrived 2011 to 2013,19
28,2021,E01009963,2021 super output areas - lower layer,151,Arrived 2014 to 2016,32
29,2021,E01009963,2021 super output areas - lower layer,151,Arrived 2017 to 2019,12
30,2021,E01009963,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
31,2021,E01009964,2021 super output areas - lower layer,151,Total: All usual residents,1629
32,2021,E01009964,2021 super output areas - lower layer,151,Born in the UK,1452
33,2021,E01009964,2021 super output areas - lower layer,151,Arrived before 1951,1
34,2021,E01009964,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
35,2021,E01009964,2021 super output areas - lower layer,151,Arrived 1961 to 1970,2
36,2021,E01009964,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
37,2021,E01009964,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
38,2021,E01009964,2021 super output areas - lower layer,151,Arrived 1991 to 2000,8
39,2021,E01009964,2021 super output areas - lower layer,151,Arrived 2001 to 2010,85
40,2021,E01009964,2021 super output areas - lower layer,151,Arrived 2011 to 2013,20
41,2021,E01009964,2021 super output areas - lower layer,151,Arrived 2014 to 2016,21
42,2021,E01009964,2021 super output areas - lower layer,151,Arrived 2017 to 2019,19
43,2021,E01009964,2021 super output areas - lower layer,151,Arrived 2020 to 2021,10
44,2021,E01009965,2021 super output areas - lower layer,151,Total: All usual residents,1352
45,2021,E01009965,2021 super output areas - lower layer,151,Born in the UK,1204
46,2021,E01009965,2021 super output areas - lower layer,151,Arrived before 1951,0
47,2021,E01009965,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
48,2021,E01009965,2021 super output areas - lower layer,151,Arrived 1961 to 1970,1
49,2021,E01009965,2021 super output areas - lower layer,151,Arrived 1971 to 1980,3
50,2021,E01009965,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
51,2021,E01009965,2021 super output areas - lower layer,151,Arrived 1991 to 2000,13
52,2021,E01009965,2021 super output areas - lower layer,151,Arrived 2001 to 2010,79
53,2021,E01009965,2021 super output areas - lower layer,151,Arrived 2011 to 2013,8
54,2021,E01009965,2021 super output areas - lower layer,151,Arrived 2014 to 2016,16
55,2021,E01009965,2021 super output areas - lower layer,151,Arrived 2017 to 2019,21
56,2021,E01009965,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
57,2021,E01010090,2021 super output areas - lower layer,151,Total: All usual residents,2126
58,2021,E01010090,2021 super output areas - lower layer,151,Born in the UK,1788
59,2021,E01010090,2021 super output areas - lower layer,151,Arrived before 1951,1
60,2021,E01010090,2021 super output areas - lower layer,151,Arrived 1951 to 1960,6
61,2021,E01010090,2021 super output areas - lower layer,151,Arrived 1961 to 1970,20
62,2021,E01010090,2021 super output areas - lower layer,151,Arrived 1971 to 1980,16
63,2021,E01010090,2021 super output areas - lower layer,151,Arrived 1981 to 1990,8
64,2021,E01010090,2021 super output areas - lower layer,151,Arrived 1991 to 2000,24
65,2021,E01010090,2021 super output areas - lower layer,151,Arrived 2001 to 2010,135
66,2021,E01010090,2021 super output areas - lower layer,151,Arrived 2011 to 2013,32
67,2021,E01010090,2021 super output areas - lower layer,151,Arrived 2014 to 2016,50
68,2021,E01010090,2021 super output areas - lower layer,151,Arrived 2017 to 2019,21
69,2021,E01010090,2021 super output areas - lower layer,151,Arrived 2020 to 2021,25
70,2021,E01010091,2021 super output areas - lower layer,151,Total: All usual residents,1704
71,2021,E01010091,2021 super output areas - lower layer,151,Born in the UK,1385
72,2021,E01010091,2021 super output areas - lower layer,151,Arrived before 1951,1
73,2021,E01010091,2021 super output areas - lower layer,151,Arrived 1951 to 1960,9
74,2021,E01010091,2021 super output areas - lower layer,151,Arrived 1961 to 1970,24
75,2021,E01010091,2021 super output areas - lower layer,151,Arrived 1971 to 1980,44
76,2021,E01010091,2021 super output areas - lower layer,151,Arrived 1981 to 1990,46
77,2021,E01010091,2021 super output areas - lower layer,151,Arrived 1991 to 2000,24
78,2021,E01010091,2021 super output areas - lower layer,151,Arrived 2001 to 2010,56
79,2021,E01010091,2021 super output areas - lower layer,151,Arrived 2011 to 2013,37
80,2021,E01010091,2021 super output areas - lower layer,151,Arrived 2014 to 2016,34
81,2021,E01010091,2021 super output areas - lower layer,151,Arrived 2017 to 2019,32
82,2021,E01010091,2021 super output areas - lower layer,151,Arrived 2020 to 2021,12
83,2021,E01010096,2021 super output areas - lower layer,151,Total: All usual residents,1822
84,2021,E01010096,2021 super output areas - lower layer,151,Born in the UK,1607
85,2021,E01010096,2021 super output areas - lower layer,151,Arrived before 1951,0
86,2021,E01010096,2021 super output areas - lower layer,151,Arrived 1951 to 1960,6
87,2021,E01010096,2021 super output areas - lower layer,151,Arrived 1961 to 1970,20
88,2021,E01010096,2021 super output areas - lower layer,151,Arrived 1971 to 1980,26
89,2021,E01010096,2021 super output areas - lower layer,151,Arrived 1981 to 1990,18
90,2021,E01010096,2021 super output areas - lower layer,151,Arrived 1991 to 2000,31
91,2021,E01010096,2021 super output areas - lower layer,151,Arrived 2001 to 2010,57
92,2021,E01010096,2021 super output areas - lower layer,151,Arrived 2011 to 2013,16
93,2021,E01010096,2021 super output areas - lower layer,151,Arrived 2014 to 2016,6
94,2021,E01010096,2021 super output areas - lower layer,151,Arrived 2017 to 2019,35
95,2021,E01010096,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
96,2021,E01010097,2021 super output areas - lower layer,151,Total: All usual residents,1904
97,2021,E01010097,2021 super output areas - lower layer,151,Born in the UK,1678
98,2021,E01010097,2021 super output areas - lower layer,151,Arrived before 1951,0
99,2021,E01010097,2021 super output areas - lower layer,151,Arrived 1951 to 1960,8
100,2021,E01010097,2021 super output areas - lower layer,151,Arrived 1961 to 1970,35
101,2021,E01010097,2021 super output areas - lower layer,151,Arrived 1971 to 1980,18
102,2021,E01010097,2021 super output areas - lower layer,151,Arrived 1981 to 1990,10
103,2021,E01010097,2021 super output areas - lower layer,151,Arrived 1991 to 2000,14
104,2021,E01010097,2021 super output areas - lower layer,151,Arrived 2001 to 2010,67
105,2021,E01010097,2021 super output areas - lower layer,151,Arrived 2011 to 2013,12
106,2021,E01010097,2021 super output areas - lower layer,151,Arrived 2014 to 2016,20
107,2021,E01010097,2021 super output areas - lower layer,151,Arrived 2017 to 2019,28
108,2021,E01010097,2021 super output areas - lower layer,151,Arrived 2020 to 2021,14
109,2021,E01009968,2021 super output areas - lower layer,151,Total: All usual residents,1534
110,2021,E01009968,2021 super output areas - lower layer,151,Born in the UK,1289
111,2021,E01009968,2021 super output areas - lower layer,151,Arrived before 1951,0
112,2021,E01009968,2021 super output areas - lower layer,151,Arrived 1951 to 1960,11
113,2021,E01009968,2021 super output areas - lower layer,151,Arrived 1961 to 1970,57
114,2021,E01009968,2021 super output areas - lower layer,151,Arrived 1971 to 1980,44
115,2021,E01009968,2021 super output areas - lower layer,151,Arrived 1981 to 1990,20
116,2021,E01009968,2021 super output areas - lower layer,151,Arrived 1991 to 2000,23
117,2021,E01009968,2021 super output areas - lower layer,151,Arrived 2001 to 2010,38
118,2021,E01009968,2021 super output areas - lower layer,151,Arrived 2011 to 2013,16
119,2021,E01009968,2021 super output areas - lower layer,151,Arrived 2014 to 2016,17
120,2021,E01009968,2021 super output areas - lower layer,151,Arrived 2017 to 2019,10
121,2021,E01009968,2021 super output areas - lower layer,151,Arrived 2020 to 2021,9
122,2021,E01009972,2021 super output areas - lower layer,151,Total: All usual residents,1918
123,2021,E01009972,2021 super output areas - lower layer,151,Born in the UK,1658
124,2021,E01009972,2021 super output areas - lower layer,151,Arrived before 1951,2
125,2021,E01009972,2021 super output areas - lower layer,151,Arrived 1951 to 1960,10
126,2021,E01009972,2021 super output areas - lower layer,151,Arrived 1961 to 1970,50
127,2021,E01009972,2021 super output areas - lower layer,151,Arrived 1971 to 1980,40
128,2021,E01009972,2021 super output areas - lower layer,151,Arrived 1981 to 1990,21
129,2021,E01009972,2021 super output areas - lower layer,151,Arrived 1991 to 2000,33
130,2021,E01009972,2021 super output areas - lower layer,151,Arrived 2001 to 2010,43
131,2021,E01009972,2021 super output areas - lower layer,151,Arrived 2011 to 2013,17
132,2021,E01009972,2021 super output areas - lower layer,151,Arrived 2014 to 2016,17
133,2021,E01009972,2021 super output areas - lower layer,151,Arrived 2017 to 2019,18
134,2021,E01009972,2021 super output areas - lower layer,151,Arrived 2020 to 2021,9
135,2021,E01009974,2021 super output areas - lower layer,151,Total: All usual residents,1681
136,2021,E01009974,2021 super output areas - lower layer,151,Born in the UK,1398
137,2021,E01009974,2021 super output areas - lower layer,151,Arrived before 1951,2
138,2021,E01009974,2021 super output areas - lower layer,151,Arrived 1951 to 1960,21
139,2021,E01009974,2021 super output areas - lower layer,151,Arrived 1961 to 1970,62
140,2021,E01009974,2021 super output areas - lower layer,151,Arrived 1971 to 1980,45
141,2021,E01009974,2021 super output areas - lower layer,151,Arrived 1981 to 1990,20
142,2021,E01009974,2021 super output areas - lower layer,151,Arrived 1991 to 2000,32
143,2021,E01009974,2021 super output areas - lower layer,151,Arrived 2001 to 2010,36
144,2021,E01009974,2021 super output areas - lower layer,151,Arrived 2011 to 2013,14
145,2021,E01009974,2021 super output areas - lower layer,151,Arrived 2014 to 2016,16
146,2021,E01009974,2021 super output areas - lower layer,151,Arrived 2017 to 2019,21
147,2021,E01009974,2021 super output areas - lower layer,151,Arrived 2020 to 2021,14
148,2021,E01009975,2021 super output areas - lower layer,151,Total: All usual residents,1695
149,2021,E01009975,2021 super output areas - lower layer,151,Born in the UK,1424
150,2021,E01009975,2021 super output areas - lower layer,151,Arrived before 1951,4
151,2021,E01009975,2021 super output areas - lower layer,151,Arrived 1951 to 1960,23
152,2021,E01009975,2021 super output areas - lower layer,151,Arrived 1961 to 1970,56
153,2021,E01009975,2021 super output areas - lower layer,151,Arrived 1971 to 1980,44
154,2021,E01009975,2021 super output areas - lower layer,151,Arrived 1981 to 1990,28
155,2021,E01009975,2021 super output areas - lower layer,151,Arrived 1991 to 2000,22
156,2021,E01009975,2021 super output areas - lower layer,151,Arrived 2001 to 2010,50
157,2021,E01009975,2021 super output areas - lower layer,151,Arrived 2011 to 2013,10
158,2021,E01009975,2021 super output areas - lower layer,151,Arrived 2014 to 2016,18
159,2021,E01009975,2021 super output areas - lower layer,151,Arrived 2017 to 2019,13
160,2021,E01009975,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
161,2021,E01010030,2021 super output areas - lower layer,151,Total: All usual residents,1738
162,2021,E01010030,2021 super output areas - lower layer,151,Born in the UK,1510
163,2021,E01010030,2021 super output areas - lower layer,151,Arrived before 1951,0
164,2021,E01010030,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
165,2021,E01010030,2021 super output areas - lower layer,151,Arrived 1961 to 1970,12
166,2021,E01010030,2021 super output areas - lower layer,151,Arrived 1971 to 1980,11
167,2021,E01010030,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
168,2021,E01010030,2021 super output areas - lower layer,151,Arrived 1991 to 2000,15
169,2021,E01010030,2021 super output areas - lower layer,151,Arrived 2001 to 2010,77
170,2021,E01010030,2021 super output areas - lower layer,151,Arrived 2011 to 2013,26
171,2021,E01010030,2021 super output areas - lower layer,151,Arrived 2014 to 2016,36
172,2021,E01010030,2021 super output areas - lower layer,151,Arrived 2017 to 2019,37
