,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01000317,2021 super output areas - lower layer,151,Total: All usual residents,1583
1,2021,E01000317,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",377
2,2021,E01000317,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",7
3,2021,E01000317,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",46
4,2021,E01000317,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",176
5,2021,E01000317,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",33
6,2021,E01000317,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",115
7,2021,E01000317,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",65
8,2021,E01000317,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",42
9,2021,E01000317,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",14
10,2021,E01000317,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9
11,2021,E01000317,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,99
12,2021,E01000317,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,44
13,2021,E01000317,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,13
14,2021,E01000317,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,8
15,2021,E01000317,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,34
16,2021,E01000317,2021 super output areas - lower layer,151,White,898
17,2021,E01000317,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",535
18,2021,E01000317,2021 super output areas - lower layer,151,White: Irish,44
19,2021,E01000317,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,1
20,2021,E01000317,2021 super output areas - lower layer,151,White: Roma,0
21,2021,E01000317,2021 super output areas - lower layer,151,White: Other White,318
22,2021,E01000317,2021 super output areas - lower layer,151,Other ethnic group,144
23,2021,E01000317,2021 super output areas - lower layer,151,Other ethnic group: Arab,12
24,2021,E01000317,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,132
25,2021,E01000318,2021 super output areas - lower layer,151,Total: All usual residents,1926
26,2021,E01000318,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",596
27,2021,E01000318,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",4
28,2021,E01000318,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",49
29,2021,E01000318,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",392
30,2021,E01000318,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",58
31,2021,E01000318,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",93
32,2021,E01000318,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",81
33,2021,E01000318,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",59
34,2021,E01000318,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",16
35,2021,E01000318,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6
36,2021,E01000318,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,113
37,2021,E01000318,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,66
38,2021,E01000318,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,9
39,2021,E01000318,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,8
40,2021,E01000318,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,30
41,2021,E01000318,2021 super output areas - lower layer,151,White,866
42,2021,E01000318,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",514
43,2021,E01000318,2021 super output areas - lower layer,151,White: Irish,42
44,2021,E01000318,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,4
45,2021,E01000318,2021 super output areas - lower layer,151,White: Roma,2
46,2021,E01000318,2021 super output areas - lower layer,151,White: Other White,304
47,2021,E01000318,2021 super output areas - lower layer,151,Other ethnic group,270
48,2021,E01000318,2021 super output areas - lower layer,151,Other ethnic group: Arab,149
49,2021,E01000318,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,121
50,2021,E01000323,2021 super output areas - lower layer,151,Total: All usual residents,2366
51,2021,E01000323,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",610
52,2021,E01000323,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",24
53,2021,E01000323,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",41
54,2021,E01000323,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",188
55,2021,E01000323,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",42
56,2021,E01000323,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",315
57,2021,E01000323,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",137
58,2021,E01000323,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",90
59,2021,E01000323,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",28
60,2021,E01000323,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",19
61,2021,E01000323,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,171
62,2021,E01000323,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,69
63,2021,E01000323,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,24
64,2021,E01000323,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,27
65,2021,E01000323,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,51
66,2021,E01000323,2021 super output areas - lower layer,151,White,1258
67,2021,E01000323,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",641
68,2021,E01000323,2021 super output areas - lower layer,151,White: Irish,55
69,2021,E01000323,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
70,2021,E01000323,2021 super output areas - lower layer,151,White: Roma,6
71,2021,E01000323,2021 super output areas - lower layer,151,White: Other White,556
72,2021,E01000323,2021 super output areas - lower layer,151,Other ethnic group,190
73,2021,E01000323,2021 super output areas - lower layer,151,Other ethnic group: Arab,24
74,2021,E01000323,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,166
75,2021,E01000276,2021 super output areas - lower layer,151,Total: All usual residents,1534
76,2021,E01000276,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",406
77,2021,E01000276,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",4
78,2021,E01000276,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",36
79,2021,E01000276,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",204
80,2021,E01000276,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",27
81,2021,E01000276,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",135
82,2021,E01000276,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",38
83,2021,E01000276,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",27
84,2021,E01000276,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8
