,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01031534,2021 super output areas - lower layer,151,Total: All usual residents,1816
1,2021,E01031534,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",9
2,2021,E01031534,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
3,2021,E01031534,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",4
4,2021,E01031534,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",4
5,2021,E01031534,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
6,2021,E01031534,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",1
7,2021,E01031534,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",0
8,2021,E01031534,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",0
9,2021,E01031534,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
10,2021,E01031534,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
11,2021,E01031534,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,24
12,2021,E01031534,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,15
13,2021,E01031534,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,0
14,2021,E01031534,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,3
15,2021,E01031534,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6
16,2021,E01031534,2021 super output areas - lower layer,151,White,1782
17,2021,E01031534,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1698
18,2021,E01031534,2021 super output areas - lower layer,151,White: Irish,18
19,2021,E01031534,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,7
20,2021,E01031534,2021 super output areas - lower layer,151,White: Roma,2
21,2021,E01031534,2021 super output areas - lower layer,151,White: Other White,57
22,2021,E01031534,2021 super output areas - lower layer,151,Other ethnic group,1
23,2021,E01031534,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
24,2021,E01031534,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,1
25,2021,E01031535,2021 super output areas - lower layer,151,Total: All usual residents,2095
26,2021,E01031535,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",14
27,2021,E01031535,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
28,2021,E01031535,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",4
29,2021,E01031535,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",3
30,2021,E01031535,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",1
