,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01029707,2021 super output areas - lower layer,151,Arrived 1991 to 2000,3
1,2021,E01029707,2021 super output areas - lower layer,151,Arrived 2001 to 2010,10
2,2021,E01029707,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
3,2021,E01029707,2021 super output areas - lower layer,151,Arrived 2014 to 2016,6
4,2021,E01029707,2021 super output areas - lower layer,151,Arrived 2017 to 2019,13
5,2021,E01029707,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
6,2021,E01029708,2021 super output areas - lower layer,151,Total: All usual residents,2121
7,2021,E01029708,2021 super output areas - lower layer,151,Born in the UK,2050
8,2021,E01029708,2021 super output areas - lower layer,151,Arrived before 1951,4
9,2021,E01029708,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
10,2021,E01029708,2021 super output areas - lower layer,151,Arrived 1961 to 1970,8
11,2021,E01029708,2021 super output areas - lower layer,151,Arrived 1971 to 1980,13
12,2021,E01029708,2021 super output areas - lower layer,151,Arrived 1981 to 1990,5
13,2021,E01029708,2021 super output areas - lower layer,151,Arrived 1991 to 2000,8
14,2021,E01029708,2021 super output areas - lower layer,151,Arrived 2001 to 2010,14
15,2021,E01029708,2021 super output areas - lower layer,151,Arrived 2011 to 2013,5
16,2021,E01029708,2021 super output areas - lower layer,151,Arrived 2014 to 2016,5
17,2021,E01029708,2021 super output areas - lower layer,151,Arrived 2017 to 2019,3
18,2021,E01029708,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
19,2021,E01029709,2021 super output areas - lower layer,151,Total: All usual residents,1467
20,2021,E01029709,2021 super output areas - lower layer,151,Born in the UK,1431
21,2021,E01029709,2021 super output areas - lower layer,151,Arrived before 1951,0
22,2021,E01029709,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
23,2021,E01029709,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
24,2021,E01029709,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
25,2021,E01029709,2021 super output areas - lower layer,151,Arrived 1981 to 1990,4
26,2021,E01029709,2021 super output areas - lower layer,151,Arrived 1991 to 2000,2
27,2021,E01029709,2021 super output areas - lower layer,151,Arrived 2001 to 2010,11
28,2021,E01029709,2021 super output areas - lower layer,151,Arrived 2011 to 2013,2
29,2021,E01029709,2021 super output areas - lower layer,151,Arrived 2014 to 2016,4
30,2021,E01029709,2021 super output areas - lower layer,151,Arrived 2017 to 2019,0
31,2021,E01029709,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
32,2021,E01029726,2021 super output areas - lower layer,151,Total: All usual residents,1708
33,2021,E01029726,2021 super output areas - lower layer,151,Born in the UK,1580
34,2021,E01029726,2021 super output areas - lower layer,151,Arrived before 1951,3
35,2021,E01029726,2021 super output areas - lower layer,151,Arrived 1951 to 1960,6
36,2021,E01029726,2021 super output areas - lower layer,151,Arrived 1961 to 1970,13
37,2021,E01029726,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
38,2021,E01029726,2021 super output areas - lower layer,151,Arrived 1981 to 1990,10
39,2021,E01029726,2021 super output areas - lower layer,151,Arrived 1991 to 2000,8
40,2021,E01029726,2021 super output areas - lower layer,151,Arrived 2001 to 2010,43
41,2021,E01029726,2021 super output areas - lower layer,151,Arrived 2011 to 2013,9
42,2021,E01029726,2021 super output areas - lower layer,151,Arrived 2014 to 2016,23
43,2021,E01029726,2021 super output areas - lower layer,151,Arrived 2017 to 2019,6
44,2021,E01029726,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
45,2021,E01029729,2021 super output areas - lower layer,151,Total: All usual residents,1552
46,2021,E01029729,2021 super output areas - lower layer,151,Born in the UK,1432
47,2021,E01029729,2021 super output areas - lower layer,151,Arrived before 1951,0
48,2021,E01029729,2021 super output areas - lower layer,151,Arrived 1951 to 1960,11
49,2021,E01029729,2021 super output areas - lower layer,151,Arrived 1961 to 1970,7
50,2021,E01029729,2021 super output areas - lower layer,151,Arrived 1971 to 1980,10
51,2021,E01029729,2021 super output areas - lower layer,151,Arrived 1981 to 1990,4
52,2021,E01029729,2021 super output areas - lower layer,151,Arrived 1991 to 2000,8
53,2021,E01029729,2021 super output areas - lower layer,151,Arrived 2001 to 2010,32
54,2021,E01029729,2021 super output areas - lower layer,151,Arrived 2011 to 2013,12
55,2021,E01029729,2021 super output areas - lower layer,151,Arrived 2014 to 2016,27
56,2021,E01029729,2021 super output areas - lower layer,151,Arrived 2017 to 2019,9
57,2021,E01029729,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
58,2021,E01029734,2021 super output areas - lower layer,151,Total: All usual residents,2213
59,2021,E01029734,2021 super output areas - lower layer,151,Born in the UK,1961
60,2021,E01029734,2021 super output areas - lower layer,151,Arrived before 1951,4
61,2021,E01029734,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
62,2021,E01029734,2021 super output areas - lower layer,151,Arrived 1961 to 1970,11
63,2021,E01029734,2021 super output areas - lower layer,151,Arrived 1971 to 1980,17
64,2021,E01029734,2021 super output areas - lower layer,151,Arrived 1981 to 1990,7
65,2021,E01029734,2021 super output areas - lower layer,151,Arrived 1991 to 2000,16
66,2021,E01029734,2021 super output areas - lower layer,151,Arrived 2001 to 2010,99
67,2021,E01029734,2021 super output areas - lower layer,151,Arrived 2011 to 2013,22
68,2021,E01029734,2021 super output areas - lower layer,151,Arrived 2014 to 2016,50
69,2021,E01029734,2021 super output areas - lower layer,151,Arrived 2017 to 2019,21
70,2021,E01029734,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
71,2021,E01029735,2021 super output areas - lower layer,151,Total: All usual residents,2202
72,2021,E01029735,2021 super output areas - lower layer,151,Born in the UK,2033
73,2021,E01029735,2021 super output areas - lower layer,151,Arrived before 1951,2
74,2021,E01029735,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
75,2021,E01029735,2021 super output areas - lower layer,151,Arrived 1961 to 1970,15
76,2021,E01029735,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
77,2021,E01029735,2021 super output areas - lower layer,151,Arrived 1981 to 1990,5
78,2021,E01029735,2021 super output areas - lower layer,151,Arrived 1991 to 2000,21
79,2021,E01029735,2021 super output areas - lower layer,151,Arrived 2001 to 2010,60
80,2021,E01029735,2021 super output areas - lower layer,151,Arrived 2011 to 2013,10
81,2021,E01029735,2021 super output areas - lower layer,151,Arrived 2014 to 2016,19
82,2021,E01029735,2021 super output areas - lower layer,151,Arrived 2017 to 2019,20
83,2021,E01029735,2021 super output areas - lower layer,151,Arrived 2020 to 2021,8
84,2021,E01029797,2021 super output areas - lower layer,151,Total: All usual residents,1592
85,2021,E01029797,2021 super output areas - lower layer,151,Born in the UK,1551
86,2021,E01029797,2021 super output areas - lower layer,151,Arrived before 1951,4
87,2021,E01029797,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
88,2021,E01029797,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
89,2021,E01029797,2021 super output areas - lower layer,151,Arrived 1971 to 1980,2
90,2021,E01029797,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
91,2021,E01029797,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
92,2021,E01029797,2021 super output areas - lower layer,151,Arrived 2001 to 2010,14
93,2021,E01029797,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
94,2021,E01029797,2021 super output areas - lower layer,151,Arrived 2014 to 2016,1
95,2021,E01029797,2021 super output areas - lower layer,151,Arrived 2017 to 2019,2
96,2021,E01029797,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
97,2021,E01029806,2021 super output areas - lower layer,151,Total: All usual residents,1465
98,2021,E01029806,2021 super output areas - lower layer,151,Born in the UK,1432
99,2021,E01029806,2021 super output areas - lower layer,151,Arrived before 1951,1
100,2021,E01029806,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
101,2021,E01029806,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
102,2021,E01029806,2021 super output areas - lower layer,151,Arrived 1971 to 1980,0
103,2021,E01029806,2021 super output areas - lower layer,151,Arrived 1981 to 1990,1
104,2021,E01029806,2021 super output areas - lower layer,151,Arrived 1991 to 2000,4
105,2021,E01029806,2021 super output areas - lower layer,151,Arrived 2001 to 2010,12
106,2021,E01029806,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
107,2021,E01029806,2021 super output areas - lower layer,151,Arrived 2014 to 2016,1
108,2021,E01029806,2021 super output areas - lower layer,151,Arrived 2017 to 2019,4
109,2021,E01029806,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
110,2021,E01029808,2021 super output areas - lower layer,151,Total: All usual residents,1514
111,2021,E01029808,2021 super output areas - lower layer,151,Born in the UK,1455
112,2021,E01029808,2021 super output areas - lower layer,151,Arrived before 1951,2
113,2021,E01029808,2021 super output areas - lower layer,151,Arrived 1951 to 1960,0
114,2021,E01029808,2021 super output areas - lower layer,151,Arrived 1961 to 1970,1
115,2021,E01029808,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
116,2021,E01029808,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
117,2021,E01029808,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
118,2021,E01029808,2021 super output areas - lower layer,151,Arrived 2001 to 2010,23
119,2021,E01029808,2021 super output areas - lower layer,151,Arrived 2011 to 2013,10
120,2021,E01029808,2021 super output areas - lower layer,151,Arrived 2014 to 2016,6
121,2021,E01029808,2021 super output areas - lower layer,151,Arrived 2017 to 2019,5
122,2021,E01029808,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
123,2021,E01029809,2021 super output areas - lower layer,151,Total: All usual residents,1500
124,2021,E01029809,2021 super output areas - lower layer,151,Born in the UK,1444
125,2021,E01029809,2021 super output areas - lower layer,151,Arrived before 1951,1
126,2021,E01029809,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
127,2021,E01029809,2021 super output areas - lower layer,151,Arrived 1961 to 1970,2
128,2021,E01029809,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
129,2021,E01029809,2021 super output areas - lower layer,151,Arrived 1981 to 1990,0
130,2021,E01029809,2021 super output areas - lower layer,151,Arrived 1991 to 2000,6
131,2021,E01029809,2021 super output areas - lower layer,151,Arrived 2001 to 2010,15
132,2021,E01029809,2021 super output areas - lower layer,151,Arrived 2011 to 2013,9
133,2021,E01029809,2021 super output areas - lower layer,151,Arrived 2014 to 2016,10
134,2021,E01029809,2021 super output areas - lower layer,151,Arrived 2017 to 2019,5
135,2021,E01029809,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
136,2021,E01029810,2021 super output areas - lower layer,151,Total: All usual residents,1405
137,2021,E01029810,2021 super output areas - lower layer,151,Born in the UK,1348
138,2021,E01029810,2021 super output areas - lower layer,151,Arrived before 1951,0
139,2021,E01029810,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
140,2021,E01029810,2021 super output areas - lower layer,151,Arrived 1961 to 1970,2
141,2021,E01029810,2021 super output areas - lower layer,151,Arrived 1971 to 1980,0
142,2021,E01029810,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
143,2021,E01029810,2021 super output areas - lower layer,151,Arrived 1991 to 2000,3
144,2021,E01029810,2021 super output areas - lower layer,151,Arrived 2001 to 2010,20
145,2021,E01029810,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
146,2021,E01029810,2021 super output areas - lower layer,151,Arrived 2014 to 2016,10
147,2021,E01029810,2021 super output areas - lower layer,151,Arrived 2017 to 2019,9
148,2021,E01029810,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
149,2021,E01029767,2021 super output areas - lower layer,151,Total: All usual residents,1564
150,2021,E01029767,2021 super output areas - lower layer,151,Born in the UK,1531
151,2021,E01029767,2021 super output areas - lower layer,151,Arrived before 1951,2
152,2021,E01029767,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
