,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
225,2021,E01015616,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
226,2021,E01015616,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,17
227,2021,E01015616,2021 super output areas - lower layer,151,Africa,69
228,2021,E01015616,2021 super output areas - lower layer,151,Middle East and Asia,338
229,2021,E01015616,2021 super output areas - lower layer,151,The Americas and the Caribbean,15
230,2021,E01015616,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
231,2021,E01015616,2021 super output areas - lower layer,151,British Overseas,2
232,2021,E01035540,2021 super output areas - lower layer,151,Total: All usual residents,1505
233,2021,E01035540,2021 super output areas - lower layer,151,Europe,1278
234,2021,E01035540,2021 super output areas - lower layer,151,Europe: United Kingdom,838
235,2021,E01035540,2021 super output areas - lower layer,151,Europe: EU countries,424
236,2021,E01035540,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,41
237,2021,E01035540,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,309
238,2021,E01035540,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,74
239,2021,E01035540,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
240,2021,E01035540,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,16
241,2021,E01035540,2021 super output areas - lower layer,151,Africa,72
242,2021,E01035540,2021 super output areas - lower layer,151,Middle East and Asia,153
243,2021,E01035540,2021 super output areas - lower layer,151,The Americas and the Caribbean,1
244,2021,E01035540,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
245,2021,E01035540,2021 super output areas - lower layer,151,British Overseas,0
246,2021,E01035541,2021 super output areas - lower layer,151,Total: All usual residents,1523
247,2021,E01035541,2021 super output areas - lower layer,151,Europe,1273
248,2021,E01035541,2021 super output areas - lower layer,151,Europe: United Kingdom,830
249,2021,E01035541,2021 super output areas - lower layer,151,Europe: EU countries,418
250,2021,E01035541,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,50
251,2021,E01035541,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,333
252,2021,E01035541,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,35
253,2021,E01035541,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
254,2021,E01035541,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,25
255,2021,E01035541,2021 super output areas - lower layer,151,Africa,86
256,2021,E01035541,2021 super output areas - lower layer,151,Middle East and Asia,150
257,2021,E01035541,2021 super output areas - lower layer,151,The Americas and the Caribbean,10
258,2021,E01035541,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
259,2021,E01035541,2021 super output areas - lower layer,151,British Overseas,0
260,2021,E01015599,2021 super output areas - lower layer,151,Total: All usual residents,2675
261,2021,E01015599,2021 super output areas - lower layer,151,Europe,1757
262,2021,E01015599,2021 super output areas - lower layer,151,Europe: United Kingdom,1083
263,2021,E01015599,2021 super output areas - lower layer,151,Europe: EU countries,643
264,2021,E01015599,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,141
265,2021,E01015599,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,370
266,2021,E01015599,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,131
267,2021,E01015599,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
268,2021,E01015599,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,31
