,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Usual residents per square kilometre,5432.9
1,2021,E01011969,2021 super output areas - lower layer,151,Usual residents per square kilometre,1430.7
2,2021,E01011970,2021 super output areas - lower layer,151,Usual residents per square kilometre,2913.9
3,2021,E01011971,2021 super output areas - lower layer,151,Usual residents per square kilometre,6049.4
4,2021,E01033465,2021 super output areas - lower layer,151,Usual residents per square kilometre,4311.9
5,2021,E01033467,2021 super output areas - lower layer,151,Usual residents per square kilometre,5522.0
6,2021,E01011952,2021 super output areas - lower layer,151,Usual residents per square kilometre,3458.3
7,2021,E01011953,2021 super output areas - lower layer,151,Usual residents per square kilometre,2205.3
8,2021,E01011991,2021 super output areas - lower layer,151,Usual residents per square kilometre,4870.7
9,2021,E01011992,2021 super output areas - lower layer,151,Usual residents per square kilometre,1414.8
10,2021,E01011993,2021 super output areas - lower layer,151,Usual residents per square kilometre,2944.9
11,2021,E01011994,2021 super output areas - lower layer,151,Usual residents per square kilometre,1304.4
12,2021,E01011955,2021 super output areas - lower layer,151,Usual residents per square kilometre,4494.8
13,2021,E01011957,2021 super output areas - lower layer,151,Usual residents per square kilometre,4827.5
14,2021,E01032540,2021 super output areas - lower layer,151,Usual residents per square kilometre,3367.0
15,2021,E01032541,2021 super output areas - lower layer,151,Usual residents per square kilometre,3470.3
16,2021,E01033466,2021 super output areas - lower layer,151,Usual residents per square kilometre,6994.5
17,2021,E01011951,2021 super output areas - lower layer,151,Usual residents per square kilometre,5757.4
18,2021,E01011964,2021 super output areas - lower layer,151,Usual residents per square kilometre,6653.3
19,2021,E01011967,2021 super output areas - lower layer,151,Usual residents per square kilometre,10006.7
20,2021,E01011999,2021 super output areas - lower layer,151,Usual residents per square kilometre,2309.8
21,2021,E01012000,2021 super output areas - lower layer,151,Usual residents per square kilometre,2434.5
