,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_SEX_NAME,OBS_VALUE
0,2021,E01010599,2021 super output areas - lower layer,151,Female,721
1,2021,E01010599,2021 super output areas - lower layer,151,Male,653
2,2021,E01010600,2021 super output areas - lower layer,151,All persons,1448
3,2021,E01010600,2021 super output areas - lower layer,151,Female,770
4,2021,E01010600,2021 super output areas - lower layer,151,Male,678
5,2021,E01010602,2021 super output areas - lower layer,151,All persons,1654
6,2021,E01010602,2021 super output areas - lower layer,151,Female,838
7,2021,E01010602,2021 super output areas - lower layer,151,Male,816
8,2021,E01010670,2021 super output areas - lower layer,151,All persons,1843
9,2021,E01010670,2021 super output areas - lower layer,151,Female,931
10,2021,E01010670,2021 super output areas - lower layer,151,Male,912
11,2021,E01010671,2021 super output areas - lower layer,151,All persons,1735
12,2021,E01010671,2021 super output areas - lower layer,151,Female,898
13,2021,E01010671,2021 super output areas - lower layer,151,Male,837
14,2021,E01010673,2021 super output areas - lower layer,151,All persons,1977
15,2021,E01010673,2021 super output areas - lower layer,151,Female,943
16,2021,E01010673,2021 super output areas - lower layer,151,Male,1034
17,2021,E01010675,2021 super output areas - lower layer,151,All persons,2154
18,2021,E01010675,2021 super output areas - lower layer,151,Female,1077
19,2021,E01010675,2021 super output areas - lower layer,151,Male,1077
20,2021,E01010669,2021 super output areas - lower layer,151,All persons,2231
21,2021,E01010669,2021 super output areas - lower layer,151,Female,1196
22,2021,E01010669,2021 super output areas - lower layer,151,Male,1035
23,2021,E01010674,2021 super output areas - lower layer,151,All persons,2273
24,2021,E01010674,2021 super output areas - lower layer,151,Female,1153
25,2021,E01010674,2021 super output areas - lower layer,151,Male,1120
26,2021,E01010805,2021 super output areas - lower layer,151,All persons,1838
27,2021,E01010805,2021 super output areas - lower layer,151,Female,917
28,2021,E01010805,2021 super output areas - lower layer,151,Male,921
29,2021,E01033898,2021 super output areas - lower layer,151,All persons,1594
30,2021,E01033898,2021 super output areas - lower layer,151,Female,811
31,2021,E01033898,2021 super output areas - lower layer,151,Male,783
32,2021,E01033899,2021 super output areas - lower layer,151,All persons,1651
33,2021,E01033899,2021 super output areas - lower layer,151,Female,894
34,2021,E01033899,2021 super output areas - lower layer,151,Male,757
