,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01020514,2021 super output areas - lower layer,151,Total: All usual residents,1934
1,2021,E01020514,2021 super output areas - lower layer,151,British only identity,1145
2,2021,E01020514,2021 super output areas - lower layer,151,English only identity,387
3,2021,E01020514,2021 super output areas - lower layer,151,English and British only identity,320
4,2021,E01020514,2021 super output areas - lower layer,151,Welsh only identity,4
5,2021,E01020514,2021 super output areas - lower layer,151,Welsh and British only identity,8
6,2021,E01020514,2021 super output areas - lower layer,151,Any other combination of only UK identities,11
7,2021,E01020514,2021 super output areas - lower layer,151,Scottish only identity,1
8,2021,E01020514,2021 super output areas - lower layer,151,Scottish and British only identity,3
9,2021,E01020514,2021 super output areas - lower layer,151,Northern Irish only identity,0
10,2021,E01020514,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
11,2021,E01020514,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01020514,2021 super output areas - lower layer,151,Cornish and British only identity,2
13,2021,E01020514,2021 super output areas - lower layer,151,Any other combination of only UK identities ,4
14,2021,E01020514,2021 super output areas - lower layer,151,Irish only identity,4
15,2021,E01020514,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
16,2021,E01020514,2021 super output areas - lower layer,151,Other identity only,47
17,2021,E01020514,2021 super output areas - lower layer,151,Other identity and at least one UK identity,8
18,2021,E01020514,2021 super output areas - lower layer,151,Non-UK identity only,51
19,2021,E01020514,2021 super output areas - lower layer,151,UK identity and non-UK identity,8
20,2021,E01020515,2021 super output areas - lower layer,151,Total: All usual residents,1169
21,2021,E01020515,2021 super output areas - lower layer,151,British only identity,716
22,2021,E01020515,2021 super output areas - lower layer,151,English only identity,219
23,2021,E01020515,2021 super output areas - lower layer,151,English and British only identity,178
24,2021,E01020515,2021 super output areas - lower layer,151,Welsh only identity,9
25,2021,E01020515,2021 super output areas - lower layer,151,Welsh and British only identity,4
26,2021,E01020515,2021 super output areas - lower layer,151,Any other combination of only UK identities,12
27,2021,E01020515,2021 super output areas - lower layer,151,Scottish only identity,5
28,2021,E01020515,2021 super output areas - lower layer,151,Scottish and British only identity,2
29,2021,E01020515,2021 super output areas - lower layer,151,Northern Irish only identity,2
30,2021,E01020515,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
31,2021,E01020515,2021 super output areas - lower layer,151,Cornish only identity,1
32,2021,E01020515,2021 super output areas - lower layer,151,Cornish and British only identity,1
33,2021,E01020515,2021 super output areas - lower layer,151,Any other combination of only UK identities ,1
34,2021,E01020515,2021 super output areas - lower layer,151,Irish only identity,1
35,2021,E01020515,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
36,2021,E01020515,2021 super output areas - lower layer,151,Other identity only,24
37,2021,E01020515,2021 super output areas - lower layer,151,Other identity and at least one UK identity,6
38,2021,E01020515,2021 super output areas - lower layer,151,Non-UK identity only,25
39,2021,E01020515,2021 super output areas - lower layer,151,UK identity and non-UK identity,6
40,2021,E01020516,2021 super output areas - lower layer,151,Total: All usual residents,1508
41,2021,E01020516,2021 super output areas - lower layer,151,British only identity,843
42,2021,E01020516,2021 super output areas - lower layer,151,English only identity,314
43,2021,E01020516,2021 super output areas - lower layer,151,English and British only identity,265
44,2021,E01020516,2021 super output areas - lower layer,151,Welsh only identity,10
45,2021,E01020516,2021 super output areas - lower layer,151,Welsh and British only identity,4
46,2021,E01020516,2021 super output areas - lower layer,151,Any other combination of only UK identities,18
47,2021,E01020516,2021 super output areas - lower layer,151,Scottish only identity,4
48,2021,E01020516,2021 super output areas - lower layer,151,Scottish and British only identity,5
49,2021,E01020516,2021 super output areas - lower layer,151,Northern Irish only identity,1
50,2021,E01020516,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
