,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01025565,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
1,2021,E01025565,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
2,2021,E01025565,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,4
3,2021,E01025565,2021 super output areas - lower layer,151,Africa,9
4,2021,E01025565,2021 super output areas - lower layer,151,Middle East and Asia,8
5,2021,E01025565,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
6,2021,E01025565,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
7,2021,E01025565,2021 super output areas - lower layer,151,British Overseas,0
8,2021,E01025586,2021 super output areas - lower layer,151,Total: All usual residents,1485
9,2021,E01025586,2021 super output areas - lower layer,151,Europe,1461
10,2021,E01025586,2021 super output areas - lower layer,151,Europe: United Kingdom,1449
11,2021,E01025586,2021 super output areas - lower layer,151,Europe: EU countries,10
12,2021,E01025586,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,7
13,2021,E01025586,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,1
14,2021,E01025586,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
15,2021,E01025586,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
16,2021,E01025586,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,2
17,2021,E01025586,2021 super output areas - lower layer,151,Africa,5
18,2021,E01025586,2021 super output areas - lower layer,151,Middle East and Asia,10
19,2021,E01025586,2021 super output areas - lower layer,151,The Americas and the Caribbean,3
20,2021,E01025586,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,6
21,2021,E01025586,2021 super output areas - lower layer,151,British Overseas,0
22,2021,E01025587,2021 super output areas - lower layer,151,Total: All usual residents,1642
23,2021,E01025587,2021 super output areas - lower layer,151,Europe,1623
24,2021,E01025587,2021 super output areas - lower layer,151,Europe: United Kingdom,1611
25,2021,E01025587,2021 super output areas - lower layer,151,Europe: EU countries,9
26,2021,E01025587,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,8
27,2021,E01025587,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,1
28,2021,E01025587,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
29,2021,E01025587,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
30,2021,E01025587,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,3
31,2021,E01025587,2021 super output areas - lower layer,151,Africa,6
32,2021,E01025587,2021 super output areas - lower layer,151,Middle East and Asia,8
33,2021,E01025587,2021 super output areas - lower layer,151,The Americas and the Caribbean,3
34,2021,E01025587,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
35,2021,E01025587,2021 super output areas - lower layer,151,British Overseas,0
36,2021,E01025588,2021 super output areas - lower layer,151,Total: All usual residents,1339
37,2021,E01025588,2021 super output areas - lower layer,151,Europe,1320
38,2021,E01025588,2021 super output areas - lower layer,151,Europe: United Kingdom,1298
39,2021,E01025588,2021 super output areas - lower layer,151,Europe: EU countries,22
40,2021,E01025588,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,15
41,2021,E01025588,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,0
42,2021,E01025588,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,7
43,2021,E01025588,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
44,2021,E01025588,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
45,2021,E01025588,2021 super output areas - lower layer,151,Africa,5
46,2021,E01025588,2021 super output areas - lower layer,151,Middle East and Asia,9
47,2021,E01025588,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
48,2021,E01025588,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
49,2021,E01025588,2021 super output areas - lower layer,151,British Overseas,0
50,2021,E01025589,2021 super output areas - lower layer,151,Total: All usual residents,1187
51,2021,E01025589,2021 super output areas - lower layer,151,Europe,1166
52,2021,E01025589,2021 super output areas - lower layer,151,Europe: United Kingdom,1146
53,2021,E01025589,2021 super output areas - lower layer,151,Europe: EU countries,19
54,2021,E01025589,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,17
55,2021,E01025589,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,1
56,2021,E01025589,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
57,2021,E01025589,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
58,2021,E01025589,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,1
59,2021,E01025589,2021 super output areas - lower layer,151,Africa,5
60,2021,E01025589,2021 super output areas - lower layer,151,Middle East and Asia,9
61,2021,E01025589,2021 super output areas - lower layer,151,The Americas and the Caribbean,3
62,2021,E01025589,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
63,2021,E01025589,2021 super output areas - lower layer,151,British Overseas,0
64,2021,E01025557,2021 super output areas - lower layer,151,Total: All usual residents,1469
65,2021,E01025557,2021 super output areas - lower layer,151,Europe,1449
66,2021,E01025557,2021 super output areas - lower layer,151,Europe: United Kingdom,1414
67,2021,E01025557,2021 super output areas - lower layer,151,Europe: EU countries,31
68,2021,E01025557,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,17
69,2021,E01025557,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,8
70,2021,E01025557,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,1
71,2021,E01025557,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,5
72,2021,E01025557,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,4
73,2021,E01025557,2021 super output areas - lower layer,151,Africa,3
74,2021,E01025557,2021 super output areas - lower layer,151,Middle East and Asia,15
75,2021,E01025557,2021 super output areas - lower layer,151,The Americas and the Caribbean,2
76,2021,E01025557,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
77,2021,E01025557,2021 super output areas - lower layer,151,British Overseas,0
78,2021,E01025575,2021 super output areas - lower layer,151,Total: All usual residents,1853
79,2021,E01025575,2021 super output areas - lower layer,151,Europe,1812
80,2021,E01025575,2021 super output areas - lower layer,151,Europe: United Kingdom,1751
81,2021,E01025575,2021 super output areas - lower layer,151,Europe: EU countries,53
82,2021,E01025575,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,25
83,2021,E01025575,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,11
84,2021,E01025575,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,15
85,2021,E01025575,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
86,2021,E01025575,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,8
87,2021,E01025575,2021 super output areas - lower layer,151,Africa,10
88,2021,E01025575,2021 super output areas - lower layer,151,Middle East and Asia,23
89,2021,E01025575,2021 super output areas - lower layer,151,The Americas and the Caribbean,6
90,2021,E01025575,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
91,2021,E01025575,2021 super output areas - lower layer,151,British Overseas,0
92,2021,E01025578,2021 super output areas - lower layer,151,Total: All usual residents,1589
93,2021,E01025578,2021 super output areas - lower layer,151,Europe,1570
94,2021,E01025578,2021 super output areas - lower layer,151,Europe: United Kingdom,1525
95,2021,E01025578,2021 super output areas - lower layer,151,Europe: EU countries,40
96,2021,E01025578,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,13
97,2021,E01025578,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,11
98,2021,E01025578,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,14
99,2021,E01025578,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
100,2021,E01025578,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,5
101,2021,E01025578,2021 super output areas - lower layer,151,Africa,1
102,2021,E01025578,2021 super output areas - lower layer,151,Middle East and Asia,13
103,2021,E01025578,2021 super output areas - lower layer,151,The Americas and the Caribbean,4
104,2021,E01025578,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
105,2021,E01025578,2021 super output areas - lower layer,151,British Overseas,0
106,2021,E01025579,2021 super output areas - lower layer,151,Total: All usual residents,1348
107,2021,E01025579,2021 super output areas - lower layer,151,Europe,1323
108,2021,E01025579,2021 super output areas - lower layer,151,Europe: United Kingdom,1294
109,2021,E01025579,2021 super output areas - lower layer,151,Europe: EU countries,29
110,2021,E01025579,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,3
111,2021,E01025579,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,1
112,2021,E01025579,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,25
113,2021,E01025579,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
114,2021,E01025579,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
115,2021,E01025579,2021 super output areas - lower layer,151,Africa,4
116,2021,E01025579,2021 super output areas - lower layer,151,Middle East and Asia,16
117,2021,E01025579,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
118,2021,E01025579,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
119,2021,E01025579,2021 super output areas - lower layer,151,British Overseas,0
120,2021,E01025580,2021 super output areas - lower layer,151,Total: All usual residents,1272
121,2021,E01025580,2021 super output areas - lower layer,151,Europe,1252
122,2021,E01025580,2021 super output areas - lower layer,151,Europe: United Kingdom,1240
123,2021,E01025580,2021 super output areas - lower layer,151,Europe: EU countries,11
124,2021,E01025580,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,3
125,2021,E01025580,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,3
126,2021,E01025580,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,3
127,2021,E01025580,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
128,2021,E01025580,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,1
129,2021,E01025580,2021 super output areas - lower layer,151,Africa,8
130,2021,E01025580,2021 super output areas - lower layer,151,Middle East and Asia,6
131,2021,E01025580,2021 super output areas - lower layer,151,The Americas and the Caribbean,0
132,2021,E01025580,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,6
133,2021,E01025580,2021 super output areas - lower layer,151,British Overseas,0
134,2021,E01025547,2021 super output areas - lower layer,151,Total: All usual residents,2511
135,2021,E01025547,2021 super output areas - lower layer,151,Europe,2453
136,2021,E01025547,2021 super output areas - lower layer,151,Europe: United Kingdom,2380
137,2021,E01025547,2021 super output areas - lower layer,151,Europe: EU countries,64
138,2021,E01025547,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,45
139,2021,E01025547,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,13
140,2021,E01025547,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,1
141,2021,E01025547,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,5
142,2021,E01025547,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,9
143,2021,E01025547,2021 super output areas - lower layer,151,Africa,14
144,2021,E01025547,2021 super output areas - lower layer,151,Middle East and Asia,27
145,2021,E01025547,2021 super output areas - lower layer,151,The Americas and the Caribbean,11
146,2021,E01025547,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,5
147,2021,E01025547,2021 super output areas - lower layer,151,British Overseas,1
148,2021,E01025549,2021 super output areas - lower layer,151,Total: All usual residents,2424
149,2021,E01025549,2021 super output areas - lower layer,151,Europe,2370
150,2021,E01025549,2021 super output areas - lower layer,151,Europe: United Kingdom,2340
151,2021,E01025549,2021 super output areas - lower layer,151,Europe: EU countries,18
152,2021,E01025549,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,17
153,2021,E01025549,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,1
154,2021,E01025549,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
155,2021,E01025549,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
156,2021,E01025549,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,12
157,2021,E01025549,2021 super output areas - lower layer,151,Africa,16
158,2021,E01025549,2021 super output areas - lower layer,151,Middle East and Asia,21
159,2021,E01025549,2021 super output areas - lower layer,151,The Americas and the Caribbean,10
160,2021,E01025549,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,7
161,2021,E01025549,2021 super output areas - lower layer,151,British Overseas,0
162,2021,E01025609,2021 super output areas - lower layer,151,Total: All usual residents,2335
163,2021,E01025609,2021 super output areas - lower layer,151,Europe,2292
164,2021,E01025609,2021 super output areas - lower layer,151,Europe: United Kingdom,2233
165,2021,E01025609,2021 super output areas - lower layer,151,Europe: EU countries,56
166,2021,E01025609,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,34
167,2021,E01025609,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,6
