,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01007866,2021 super output areas - lower layer,151,Total: All usual residents,1733
1,2021,E01007866,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",108
2,2021,E01007866,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",4
3,2021,E01007866,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",28
4,2021,E01007866,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",39
5,2021,E01007866,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",24
6,2021,E01007866,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",13
7,2021,E01007866,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",36
8,2021,E01007866,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",30
9,2021,E01007866,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4
10,2021,E01007866,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2
11,2021,E01007866,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,75
12,2021,E01007866,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,36
13,2021,E01007866,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,6
14,2021,E01007866,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,11
15,2021,E01007866,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,22
16,2021,E01007866,2021 super output areas - lower layer,151,White,1453
17,2021,E01007866,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1314
18,2021,E01007866,2021 super output areas - lower layer,151,White: Irish,26
19,2021,E01007866,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
20,2021,E01007866,2021 super output areas - lower layer,151,White: Roma,0
21,2021,E01007866,2021 super output areas - lower layer,151,White: Other White,113
22,2021,E01007866,2021 super output areas - lower layer,151,Other ethnic group,61
23,2021,E01007866,2021 super output areas - lower layer,151,Other ethnic group: Arab,28
24,2021,E01007866,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,33
25,2021,E01007867,2021 super output areas - lower layer,151,Total: All usual residents,1917
26,2021,E01007867,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",205
27,2021,E01007867,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",7
28,2021,E01007867,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",42
29,2021,E01007867,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",90
30,2021,E01007867,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",27
31,2021,E01007867,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",39
32,2021,E01007867,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",40
33,2021,E01007867,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",25
34,2021,E01007867,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9
35,2021,E01007867,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6
36,2021,E01007867,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,98
37,2021,E01007867,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,37
38,2021,E01007867,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,11
39,2021,E01007867,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,19
40,2021,E01007867,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,31
41,2021,E01007867,2021 super output areas - lower layer,151,White,1532
42,2021,E01007867,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1408
43,2021,E01007867,2021 super output areas - lower layer,151,White: Irish,20
44,2021,E01007867,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
45,2021,E01007867,2021 super output areas - lower layer,151,White: Roma,0
46,2021,E01007867,2021 super output areas - lower layer,151,White: Other White,104
47,2021,E01007867,2021 super output areas - lower layer,151,Other ethnic group,42
48,2021,E01007867,2021 super output areas - lower layer,151,Other ethnic group: Arab,25
49,2021,E01007867,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,17
50,2021,E01007868,2021 super output areas - lower layer,151,Total: All usual residents,1305
51,2021,E01007868,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",122
52,2021,E01007868,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",2
53,2021,E01007868,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",22
54,2021,E01007868,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",61
55,2021,E01007868,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",19
56,2021,E01007868,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",18
57,2021,E01007868,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",26
58,2021,E01007868,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",16
59,2021,E01007868,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9
60,2021,E01007868,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1
61,2021,E01007868,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,51
62,2021,E01007868,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,20
63,2021,E01007868,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,12
64,2021,E01007868,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,4
65,2021,E01007868,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,15
66,2021,E01007868,2021 super output areas - lower layer,151,White,1052
67,2021,E01007868,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",964
68,2021,E01007868,2021 super output areas - lower layer,151,White: Irish,8
69,2021,E01007868,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
70,2021,E01007868,2021 super output areas - lower layer,151,White: Roma,0
71,2021,E01007868,2021 super output areas - lower layer,151,White: Other White,80
72,2021,E01007868,2021 super output areas - lower layer,151,Other ethnic group,54
73,2021,E01007868,2021 super output areas - lower layer,151,Other ethnic group: Arab,31
74,2021,E01007868,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,23
75,2021,E01008067,2021 super output areas - lower layer,151,Total: All usual residents,1787
76,2021,E01008067,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",138
77,2021,E01008067,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",2
78,2021,E01008067,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",38
79,2021,E01008067,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",44
80,2021,E01008067,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",33
81,2021,E01008067,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",21
82,2021,E01008067,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",52
83,2021,E01008067,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",47
84,2021,E01008067,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3
85,2021,E01008067,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2
86,2021,E01008067,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,86
87,2021,E01008067,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,32
88,2021,E01008067,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,8
89,2021,E01008067,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,25
90,2021,E01008067,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,21
91,2021,E01008067,2021 super output areas - lower layer,151,White,1472
92,2021,E01008067,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1348
93,2021,E01008067,2021 super output areas - lower layer,151,White: Irish,29
94,2021,E01008067,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
95,2021,E01008067,2021 super output areas - lower layer,151,White: Roma,0
96,2021,E01008067,2021 super output areas - lower layer,151,White: Other White,95
97,2021,E01008067,2021 super output areas - lower layer,151,Other ethnic group,39
98,2021,E01008067,2021 super output areas - lower layer,151,Other ethnic group: Arab,25
99,2021,E01008067,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,14
100,2021,E01008073,2021 super output areas - lower layer,151,Total: All usual residents,1592
101,2021,E01008073,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",88
102,2021,E01008073,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",8
103,2021,E01008073,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",21
104,2021,E01008073,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",23
105,2021,E01008073,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",11
106,2021,E01008073,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",25
107,2021,E01008073,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",71
108,2021,E01008073,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",51
109,2021,E01008073,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",14
110,2021,E01008073,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6
111,2021,E01008073,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,78
112,2021,E01008073,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,25
113,2021,E01008073,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,7
114,2021,E01008073,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,22
115,2021,E01008073,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,24
116,2021,E01008073,2021 super output areas - lower layer,151,White,1238
117,2021,E01008073,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1169
118,2021,E01008073,2021 super output areas - lower layer,151,White: Irish,7
119,2021,E01008073,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
120,2021,E01008073,2021 super output areas - lower layer,151,White: Roma,0
121,2021,E01008073,2021 super output areas - lower layer,151,White: Other White,62
122,2021,E01008073,2021 super output areas - lower layer,151,Other ethnic group,117
123,2021,E01008073,2021 super output areas - lower layer,151,Other ethnic group: Arab,61
124,2021,E01008073,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,56
125,2021,E01007907,2021 super output areas - lower layer,151,Total: All usual residents,1697
126,2021,E01007907,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",836
127,2021,E01007907,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",248
128,2021,E01007907,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",0
129,2021,E01007907,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",5
130,2021,E01007907,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",550
131,2021,E01007907,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",33
132,2021,E01007907,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",22
133,2021,E01007907,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",10
134,2021,E01007907,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9
135,2021,E01007907,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3
136,2021,E01007907,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,40
137,2021,E01007907,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,19
138,2021,E01007907,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,1
139,2021,E01007907,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,10
140,2021,E01007907,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,10
141,2021,E01007907,2021 super output areas - lower layer,151,White,745
142,2021,E01007907,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",663
143,2021,E01007907,2021 super output areas - lower layer,151,White: Irish,8
144,2021,E01007907,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,3
145,2021,E01007907,2021 super output areas - lower layer,151,White: Roma,1
146,2021,E01007907,2021 super output areas - lower layer,151,White: Other White,70
147,2021,E01007907,2021 super output areas - lower layer,151,Other ethnic group,54
148,2021,E01007907,2021 super output areas - lower layer,151,Other ethnic group: Arab,9
149,2021,E01007907,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,45
150,2021,E01007908,2021 super output areas - lower layer,151,Total: All usual residents,1360
151,2021,E01007908,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",104
152,2021,E01007908,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",7
153,2021,E01007908,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",3
154,2021,E01007908,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",10
155,2021,E01007908,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",76
156,2021,E01007908,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",8
157,2021,E01007908,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",29
158,2021,E01007908,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",17
159,2021,E01007908,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9
160,2021,E01007908,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3
161,2021,E01007908,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,48
162,2021,E01007908,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,7
163,2021,E01007908,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,3
164,2021,E01007908,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,21
165,2021,E01007908,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,17
166,2021,E01007908,2021 super output areas - lower layer,151,White,1169
167,2021,E01007908,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1119
168,2021,E01007908,2021 super output areas - lower layer,151,White: Irish,5
169,2021,E01007908,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
170,2021,E01007908,2021 super output areas - lower layer,151,White: Roma,12
171,2021,E01007908,2021 super output areas - lower layer,151,White: Other White,33
172,2021,E01007908,2021 super output areas - lower layer,151,Other ethnic group,10
173,2021,E01007908,2021 super output areas - lower layer,151,Other ethnic group: Arab,1
174,2021,E01007908,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,9
175,2021,E01007909,2021 super output areas - lower layer,151,Total: All usual residents,2530
176,2021,E01007909,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",281
177,2021,E01007909,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",36
178,2021,E01007909,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",9
179,2021,E01007909,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",40
180,2021,E01007909,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",181
181,2021,E01007909,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",15
182,2021,E01007909,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",29
183,2021,E01007909,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",19
184,2021,E01007909,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6
185,2021,E01007909,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4
186,2021,E01007909,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,82
187,2021,E01007909,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,33
188,2021,E01007909,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,3
189,2021,E01007909,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,31
190,2021,E01007909,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,15
191,2021,E01007909,2021 super output areas - lower layer,151,White,2087
192,2021,E01007909,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",2032
193,2021,E01007909,2021 super output areas - lower layer,151,White: Irish,22
194,2021,E01007909,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
195,2021,E01007909,2021 super output areas - lower layer,151,White: Roma,0
196,2021,E01007909,2021 super output areas - lower layer,151,White: Other White,33
197,2021,E01007909,2021 super output areas - lower layer,151,Other ethnic group,51
198,2021,E01007909,2021 super output areas - lower layer,151,Other ethnic group: Arab,16
199,2021,E01007909,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,35
200,2021,E01007911,2021 super output areas - lower layer,151,Total: All usual residents,1374
