,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
66,2021,E01014092,2021 super output areas - lower layer,151,Total: All usual residents,1811
67,2021,E01014092,2021 super output areas - lower layer,151,Born in the UK,1557
68,2021,E01014092,2021 super output areas - lower layer,151,10 years or more,120
69,2021,E01014092,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",46
70,2021,E01014092,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",41
71,2021,E01014092,2021 super output areas - lower layer,151,Less than 2 years,47
72,2021,E01014075,2021 super output areas - lower layer,151,Total: All usual residents,1770
73,2021,E01014075,2021 super output areas - lower layer,151,Born in the UK,1598
74,2021,E01014075,2021 super output areas - lower layer,151,10 years or more,102
75,2021,E01014075,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",35
76,2021,E01014075,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",24
77,2021,E01014075,2021 super output areas - lower layer,151,Less than 2 years,11
78,2021,E01014076,2021 super output areas - lower layer,151,Total: All usual residents,2105
79,2021,E01014076,2021 super output areas - lower layer,151,Born in the UK,1717
80,2021,E01014076,2021 super output areas - lower layer,151,10 years or more,156
81,2021,E01014076,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",107
82,2021,E01014076,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",68
83,2021,E01014076,2021 super output areas - lower layer,151,Less than 2 years,57
84,2021,E01014077,2021 super output areas - lower layer,151,Total: All usual residents,1569
85,2021,E01014077,2021 super output areas - lower layer,151,Born in the UK,1465
86,2021,E01014077,2021 super output areas - lower layer,151,10 years or more,66
87,2021,E01014077,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",9
88,2021,E01014077,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",16
89,2021,E01014077,2021 super output areas - lower layer,151,Less than 2 years,13
90,2021,E01014078,2021 super output areas - lower layer,151,Total: All usual residents,1413
91,2021,E01014078,2021 super output areas - lower layer,151,Born in the UK,1233
92,2021,E01014078,2021 super output areas - lower layer,151,10 years or more,91
93,2021,E01014078,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",45
94,2021,E01014078,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",25
95,2021,E01014078,2021 super output areas - lower layer,151,Less than 2 years,19
96,2021,E01014090,2021 super output areas - lower layer,151,Total: All usual residents,1459
97,2021,E01014090,2021 super output areas - lower layer,151,Born in the UK,1380
98,2021,E01014090,2021 super output areas - lower layer,151,10 years or more,50
99,2021,E01014090,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",10
100,2021,E01014090,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
101,2021,E01014090,2021 super output areas - lower layer,151,Less than 2 years,5
102,2021,E01014091,2021 super output areas - lower layer,151,Total: All usual residents,1524
103,2021,E01014091,2021 super output areas - lower layer,151,Born in the UK,1425
104,2021,E01014091,2021 super output areas - lower layer,151,10 years or more,80
105,2021,E01014091,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",8
106,2021,E01014091,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",3
107,2021,E01014091,2021 super output areas - lower layer,151,Less than 2 years,8
108,2021,E01014093,2021 super output areas - lower layer,151,Total: All usual residents,1372
109,2021,E01014093,2021 super output areas - lower layer,151,Born in the UK,1285
110,2021,E01014093,2021 super output areas - lower layer,151,10 years or more,66
111,2021,E01014093,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",5
112,2021,E01014093,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",4
113,2021,E01014093,2021 super output areas - lower layer,151,Less than 2 years,12
114,2021,E01014094,2021 super output areas - lower layer,151,Total: All usual residents,1441
115,2021,E01014094,2021 super output areas - lower layer,151,Born in the UK,1327
116,2021,E01014094,2021 super output areas - lower layer,151,10 years or more,67
117,2021,E01014094,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",16
118,2021,E01014094,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",17
119,2021,E01014094,2021 super output areas - lower layer,151,Less than 2 years,14
120,2021,E01014068,2021 super output areas - lower layer,151,Total: All usual residents,1423
121,2021,E01014068,2021 super output areas - lower layer,151,Born in the UK,1283
122,2021,E01014068,2021 super output areas - lower layer,151,10 years or more,94
123,2021,E01014068,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",23
124,2021,E01014068,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",12
125,2021,E01014068,2021 super output areas - lower layer,151,Less than 2 years,11
126,2021,E01014070,2021 super output areas - lower layer,151,Total: All usual residents,2304
127,2021,E01014070,2021 super output areas - lower layer,151,Born in the UK,2073
128,2021,E01014070,2021 super output areas - lower layer,151,10 years or more,135
129,2021,E01014070,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",48
130,2021,E01014070,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",33
131,2021,E01014070,2021 super output areas - lower layer,151,Less than 2 years,15
132,2021,E01014072,2021 super output areas - lower layer,151,Total: All usual residents,1959
133,2021,E01014072,2021 super output areas - lower layer,151,Born in the UK,1729
134,2021,E01014072,2021 super output areas - lower layer,151,10 years or more,125
135,2021,E01014072,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",56
136,2021,E01014072,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",29
137,2021,E01014072,2021 super output areas - lower layer,151,Less than 2 years,20
138,2021,E01014073,2021 super output areas - lower layer,151,Total: All usual residents,1912
139,2021,E01014073,2021 super output areas - lower layer,151,Born in the UK,1630
140,2021,E01014073,2021 super output areas - lower layer,151,10 years or more,172
141,2021,E01014073,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",68
142,2021,E01014073,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",22
143,2021,E01014073,2021 super output areas - lower layer,151,Less than 2 years,20
144,2021,E01014074,2021 super output areas - lower layer,151,Total: All usual residents,1483
145,2021,E01014074,2021 super output areas - lower layer,151,Born in the UK,1248
146,2021,E01014074,2021 super output areas - lower layer,151,10 years or more,113
147,2021,E01014074,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",74
148,2021,E01014074,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",31
149,2021,E01014074,2021 super output areas - lower layer,151,Less than 2 years,17
150,2021,E01013996,2021 super output areas - lower layer,151,Total: All usual residents,1537
151,2021,E01013996,2021 super output areas - lower layer,151,Born in the UK,1339
152,2021,E01013996,2021 super output areas - lower layer,151,10 years or more,93
153,2021,E01013996,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",49
154,2021,E01013996,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",40
155,2021,E01013996,2021 super output areas - lower layer,151,Less than 2 years,16
156,2021,E01013997,2021 super output areas - lower layer,151,Total: All usual residents,1869
157,2021,E01013997,2021 super output areas - lower layer,151,Born in the UK,1650
158,2021,E01013997,2021 super output areas - lower layer,151,10 years or more,108
159,2021,E01013997,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",67
160,2021,E01013997,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",18
161,2021,E01013997,2021 super output areas - lower layer,151,Less than 2 years,26
162,2021,E01014079,2021 super output areas - lower layer,151,Total: All usual residents,1632
163,2021,E01014079,2021 super output areas - lower layer,151,Born in the UK,1544
164,2021,E01014079,2021 super output areas - lower layer,151,10 years or more,65
165,2021,E01014079,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",6
166,2021,E01014079,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",7
167,2021,E01014079,2021 super output areas - lower layer,151,Less than 2 years,10
168,2021,E01014080,2021 super output areas - lower layer,151,Total: All usual residents,1519
169,2021,E01014080,2021 super output areas - lower layer,151,Born in the UK,1451
170,2021,E01014080,2021 super output areas - lower layer,151,10 years or more,46
171,2021,E01014080,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",10
172,2021,E01014080,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",8
173,2021,E01014080,2021 super output areas - lower layer,151,Less than 2 years,4
174,2021,E01013992,2021 super output areas - lower layer,151,Total: All usual residents,1542
175,2021,E01013992,2021 super output areas - lower layer,151,Born in the UK,1266
176,2021,E01013992,2021 super output areas - lower layer,151,10 years or more,149
177,2021,E01013992,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",71
178,2021,E01013992,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",32
179,2021,E01013992,2021 super output areas - lower layer,151,Less than 2 years,24
180,2021,E01013993,2021 super output areas - lower layer,151,Total: All usual residents,1567
181,2021,E01013993,2021 super output areas - lower layer,151,Born in the UK,1366
182,2021,E01013993,2021 super output areas - lower layer,151,10 years or more,115
183,2021,E01013993,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",57
184,2021,E01013993,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",22
185,2021,E01013993,2021 super output areas - lower layer,151,Less than 2 years,7
186,2021,E01013994,2021 super output areas - lower layer,151,Total: All usual residents,1444
187,2021,E01013994,2021 super output areas - lower layer,151,Born in the UK,1278
188,2021,E01013994,2021 super output areas - lower layer,151,10 years or more,80
189,2021,E01013994,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",49
190,2021,E01013994,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",25
191,2021,E01013994,2021 super output areas - lower layer,151,Less than 2 years,12
192,2021,E01013995,2021 super output areas - lower layer,151,Total: All usual residents,1846
193,2021,E01013995,2021 super output areas - lower layer,151,Born in the UK,1510
194,2021,E01013995,2021 super output areas - lower layer,151,10 years or more,186
195,2021,E01013995,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",97
196,2021,E01013995,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",36
197,2021,E01013995,2021 super output areas - lower layer,151,Less than 2 years,17
198,2021,E01014071,2021 super output areas - lower layer,151,Total: All usual residents,1467
199,2021,E01014071,2021 super output areas - lower layer,151,Born in the UK,1281
200,2021,E01014071,2021 super output areas - lower layer,151,10 years or more,95
201,2021,E01014071,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",55
202,2021,E01014071,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",27
203,2021,E01014071,2021 super output areas - lower layer,151,Less than 2 years,9
204,2021,E01013990,2021 super output areas - lower layer,151,Total: All usual residents,2100
205,2021,E01013990,2021 super output areas - lower layer,151,Born in the UK,1954
206,2021,E01013990,2021 super output areas - lower layer,151,10 years or more,107
207,2021,E01013990,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
208,2021,E01013990,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",9
209,2021,E01013990,2021 super output areas - lower layer,151,Less than 2 years,9
210,2021,E01013991,2021 super output areas - lower layer,151,Total: All usual residents,1328
211,2021,E01013991,2021 super output areas - lower layer,151,Born in the UK,1260
212,2021,E01013991,2021 super output areas - lower layer,151,10 years or more,45
213,2021,E01013991,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",7
214,2021,E01013991,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",11
215,2021,E01013991,2021 super output areas - lower layer,151,Less than 2 years,5
216,2021,E01014014,2021 super output areas - lower layer,151,Total: All usual residents,1849
217,2021,E01014014,2021 super output areas - lower layer,151,Born in the UK,1702
218,2021,E01014014,2021 super output areas - lower layer,151,10 years or more,88
219,2021,E01014014,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",22
220,2021,E01014014,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",18
221,2021,E01014014,2021 super output areas - lower layer,151,Less than 2 years,19
222,2021,E01014054,2021 super output areas - lower layer,151,Total: All usual residents,1323
223,2021,E01014054,2021 super output areas - lower layer,151,Born in the UK,1245
224,2021,E01014054,2021 super output areas - lower layer,151,10 years or more,48
225,2021,E01014054,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",4
226,2021,E01014054,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
227,2021,E01014054,2021 super output areas - lower layer,151,Less than 2 years,12
228,2021,E01014035,2021 super output areas - lower layer,151,Total: All usual residents,1714
229,2021,E01014035,2021 super output areas - lower layer,151,Born in the UK,1502
230,2021,E01014035,2021 super output areas - lower layer,151,10 years or more,95
231,2021,E01014035,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",59
232,2021,E01014035,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",32
233,2021,E01014035,2021 super output areas - lower layer,151,Less than 2 years,26
234,2021,E01014036,2021 super output areas - lower layer,151,Total: All usual residents,1683
235,2021,E01014036,2021 super output areas - lower layer,151,Born in the UK,1542
236,2021,E01014036,2021 super output areas - lower layer,151,10 years or more,85
237,2021,E01014036,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",20
238,2021,E01014036,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",21
239,2021,E01014036,2021 super output areas - lower layer,151,Less than 2 years,15
240,2021,E01014037,2021 super output areas - lower layer,151,Total: All usual residents,1434
241,2021,E01014037,2021 super output areas - lower layer,151,Born in the UK,1320
242,2021,E01014037,2021 super output areas - lower layer,151,10 years or more,74
243,2021,E01014037,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",29
244,2021,E01014037,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",9
245,2021,E01014037,2021 super output areas - lower layer,151,Less than 2 years,2
246,2021,E01014038,2021 super output areas - lower layer,151,Total: All usual residents,1411
247,2021,E01014038,2021 super output areas - lower layer,151,Born in the UK,1307
248,2021,E01014038,2021 super output areas - lower layer,151,10 years or more,54
249,2021,E01014038,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",28
250,2021,E01014038,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",15
251,2021,E01014038,2021 super output areas - lower layer,151,Less than 2 years,7
252,2021,E01014039,2021 super output areas - lower layer,151,Total: All usual residents,1647
253,2021,E01014039,2021 super output areas - lower layer,151,Born in the UK,1506
254,2021,E01014039,2021 super output areas - lower layer,151,10 years or more,95
255,2021,E01014039,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",27
256,2021,E01014039,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",12
257,2021,E01014039,2021 super output areas - lower layer,151,Less than 2 years,7
258,2021,E01014040,2021 super output areas - lower layer,151,Total: All usual residents,1553
259,2021,E01014040,2021 super output areas - lower layer,151,Born in the UK,1472
260,2021,E01014040,2021 super output areas - lower layer,151,10 years or more,53
261,2021,E01014040,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",15
262,2021,E01014040,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",10
263,2021,E01014040,2021 super output areas - lower layer,151,Less than 2 years,3
264,2021,E01014018,2021 super output areas - lower layer,151,Total: All usual residents,1522
265,2021,E01014018,2021 super output areas - lower layer,151,Born in the UK,1438
266,2021,E01014018,2021 super output areas - lower layer,151,10 years or more,66
267,2021,E01014018,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",8
268,2021,E01014018,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",8
269,2021,E01014018,2021 super output areas - lower layer,151,Less than 2 years,2
270,2021,E01014019,2021 super output areas - lower layer,151,Total: All usual residents,1522
271,2021,E01014019,2021 super output areas - lower layer,151,Born in the UK,1450
272,2021,E01014019,2021 super output areas - lower layer,151,10 years or more,60
273,2021,E01014019,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",3
274,2021,E01014019,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",3
275,2021,E01014019,2021 super output areas - lower layer,151,Less than 2 years,6
276,2021,E01014020,2021 super output areas - lower layer,151,Total: All usual residents,1589
277,2021,E01014020,2021 super output areas - lower layer,151,Born in the UK,1513
278,2021,E01014020,2021 super output areas - lower layer,151,10 years or more,62
279,2021,E01014020,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",10
280,2021,E01014020,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",1
281,2021,E01014020,2021 super output areas - lower layer,151,Less than 2 years,3
282,2021,E01014021,2021 super output areas - lower layer,151,Total: All usual residents,1424
283,2021,E01014021,2021 super output areas - lower layer,151,Born in the UK,1377
284,2021,E01014021,2021 super output areas - lower layer,151,10 years or more,41
285,2021,E01014021,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",3
286,2021,E01014021,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",1
287,2021,E01014021,2021 super output areas - lower layer,151,Less than 2 years,2
288,2021,E01014026,2021 super output areas - lower layer,151,Total: All usual residents,2048
289,2021,E01014026,2021 super output areas - lower layer,151,Born in the UK,1918
290,2021,E01014026,2021 super output areas - lower layer,151,10 years or more,101
291,2021,E01014026,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",12
292,2021,E01014026,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
293,2021,E01014026,2021 super output areas - lower layer,151,Less than 2 years,3
294,2021,E01014059,2021 super output areas - lower layer,151,Total: All usual residents,1918
295,2021,E01014059,2021 super output areas - lower layer,151,Born in the UK,1813
296,2021,E01014059,2021 super output areas - lower layer,151,10 years or more,76
297,2021,E01014059,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",15
298,2021,E01014059,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",2
299,2021,E01014059,2021 super output areas - lower layer,151,Less than 2 years,12
300,2021,E01014060,2021 super output areas - lower layer,151,Total: All usual residents,1564
301,2021,E01014060,2021 super output areas - lower layer,151,Born in the UK,1467
302,2021,E01014060,2021 super output areas - lower layer,151,10 years or more,75
303,2021,E01014060,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",13
304,2021,E01014060,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",6
305,2021,E01014060,2021 super output areas - lower layer,151,Less than 2 years,3
306,2021,E01014069,2021 super output areas - lower layer,151,Total: All usual residents,1821
307,2021,E01014069,2021 super output areas - lower layer,151,Born in the UK,1620
308,2021,E01014069,2021 super output areas - lower layer,151,10 years or more,118
309,2021,E01014069,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",43
310,2021,E01014069,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",24
311,2021,E01014069,2021 super output areas - lower layer,151,Less than 2 years,16
312,2021,E01014098,2021 super output areas - lower layer,151,Total: All usual residents,1676
313,2021,E01014098,2021 super output areas - lower layer,151,Born in the UK,1599
314,2021,E01014098,2021 super output areas - lower layer,151,10 years or more,46
315,2021,E01014098,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",15
316,2021,E01014098,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",9
317,2021,E01014098,2021 super output areas - lower layer,151,Less than 2 years,7
318,2021,E01014099,2021 super output areas - lower layer,151,Total: All usual residents,1827
319,2021,E01014099,2021 super output areas - lower layer,151,Born in the UK,1724
320,2021,E01014099,2021 super output areas - lower layer,151,10 years or more,70
321,2021,E01014099,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",19
322,2021,E01014099,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",6
323,2021,E01014099,2021 super output areas - lower layer,151,Less than 2 years,8
324,2021,E01014061,2021 super output areas - lower layer,151,Total: All usual residents,1853
325,2021,E01014061,2021 super output areas - lower layer,151,Born in the UK,1750
326,2021,E01014061,2021 super output areas - lower layer,151,10 years or more,66
327,2021,E01014061,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",25
328,2021,E01014061,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",7
329,2021,E01014061,2021 super output areas - lower layer,151,Less than 2 years,5
330,2021,E01014062,2021 super output areas - lower layer,151,Total: All usual residents,1757
331,2021,E01014062,2021 super output areas - lower layer,151,Born in the UK,1438
332,2021,E01014062,2021 super output areas - lower layer,151,10 years or more,101
333,2021,E01014062,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",81
334,2021,E01014062,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",82
335,2021,E01014062,2021 super output areas - lower layer,151,Less than 2 years,55
336,2021,E01014063,2021 super output areas - lower layer,151,Total: All usual residents,1742
337,2021,E01014063,2021 super output areas - lower layer,151,Born in the UK,1654
338,2021,E01014063,2021 super output areas - lower layer,151,10 years or more,57
339,2021,E01014063,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",18
340,2021,E01014063,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",7
341,2021,E01014063,2021 super output areas - lower layer,151,Less than 2 years,6
342,2021,E01014064,2021 super output areas - lower layer,151,Total: All usual residents,1579
343,2021,E01014064,2021 super output areas - lower layer,151,Born in the UK,1397
344,2021,E01014064,2021 super output areas - lower layer,151,10 years or more,92
345,2021,E01014064,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",47
346,2021,E01014064,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",23
347,2021,E01014064,2021 super output areas - lower layer,151,Less than 2 years,20
348,2021,E01014065,2021 super output areas - lower layer,151,Total: All usual residents,1476
349,2021,E01014065,2021 super output areas - lower layer,151,Born in the UK,1321
350,2021,E01014065,2021 super output areas - lower layer,151,10 years or more,75
351,2021,E01014065,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",52
352,2021,E01014065,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",24
353,2021,E01014065,2021 super output areas - lower layer,151,Less than 2 years,4
354,2021,E01014066,2021 super output areas - lower layer,151,Total: All usual residents,1203
355,2021,E01014066,2021 super output areas - lower layer,151,Born in the UK,1105
356,2021,E01014066,2021 super output areas - lower layer,151,10 years or more,48
357,2021,E01014066,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
358,2021,E01014066,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",14
359,2021,E01014066,2021 super output areas - lower layer,151,Less than 2 years,15
360,2021,E01014067,2021 super output areas - lower layer,151,Total: All usual residents,1381
361,2021,E01014067,2021 super output areas - lower layer,151,Born in the UK,1315
362,2021,E01014067,2021 super output areas - lower layer,151,10 years or more,41
363,2021,E01014067,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",10
364,2021,E01014067,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",13
365,2021,E01014067,2021 super output areas - lower layer,151,Less than 2 years,2
366,2021,E01014031,2021 super output areas - lower layer,151,Total: All usual residents,1585
367,2021,E01014031,2021 super output areas - lower layer,151,Born in the UK,1483
368,2021,E01014031,2021 super output areas - lower layer,151,10 years or more,64
369,2021,E01014031,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",19
