,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01002123,2021 super output areas - lower layer,151,Total: All usual residents,1719
1,2021,E01002123,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",695
2,2021,E01002123,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",17
3,2021,E01002123,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",41
4,2021,E01002123,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",445
5,2021,E01002123,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",37
6,2021,E01002123,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",155
7,2021,E01002123,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",104
8,2021,E01002123,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",62
9,2021,E01002123,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",32
10,2021,E01002123,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10
11,2021,E01002123,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,52
12,2021,E01002123,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,19
13,2021,E01002123,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,16
14,2021,E01002123,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,12
15,2021,E01002123,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5
16,2021,E01002123,2021 super output areas - lower layer,151,White,750
17,2021,E01002123,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",245
18,2021,E01002123,2021 super output areas - lower layer,151,White: Irish,48
19,2021,E01002123,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,5
20,2021,E01002123,2021 super output areas - lower layer,151,White: Roma,12
21,2021,E01002123,2021 super output areas - lower layer,151,White: Other White,440
22,2021,E01002123,2021 super output areas - lower layer,151,Other ethnic group,118
23,2021,E01002123,2021 super output areas - lower layer,151,Other ethnic group: Arab,42
24,2021,E01002123,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,76
25,2021,E01002106,2021 super output areas - lower layer,151,Total: All usual residents,2027
26,2021,E01002106,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",908
27,2021,E01002106,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",4
28,2021,E01002106,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",15
29,2021,E01002106,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",658
30,2021,E01002106,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",71
31,2021,E01002106,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",160
32,2021,E01002106,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",136
33,2021,E01002106,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",68
34,2021,E01002106,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",66
35,2021,E01002106,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2
36,2021,E01002106,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,75
37,2021,E01002106,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,22
38,2021,E01002106,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,6
39,2021,E01002106,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,14
40,2021,E01002106,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,33
41,2021,E01002106,2021 super output areas - lower layer,151,White,778
42,2021,E01002106,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",422
43,2021,E01002106,2021 super output areas - lower layer,151,White: Irish,96
44,2021,E01002106,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
45,2021,E01002106,2021 super output areas - lower layer,151,White: Roma,14
46,2021,E01002106,2021 super output areas - lower layer,151,White: Other White,246
47,2021,E01002106,2021 super output areas - lower layer,151,Other ethnic group,130
48,2021,E01002106,2021 super output areas - lower layer,151,Other ethnic group: Arab,74
49,2021,E01002106,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,56
50,2021,E01002108,2021 super output areas - lower layer,151,Total: All usual residents,1838
51,2021,E01002108,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",1141
52,2021,E01002108,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
53,2021,E01002108,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",26
54,2021,E01002108,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",903
55,2021,E01002108,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",46
56,2021,E01002108,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",166
57,2021,E01002108,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",52
58,2021,E01002108,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",32
59,2021,E01002108,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",17
60,2021,E01002108,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3
61,2021,E01002108,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,40
62,2021,E01002108,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,20
