,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01023017,2021 super output areas - lower layer,151,Total: All usual residents,1948
1,2021,E01023017,2021 super output areas - lower layer,151,British only identity,1081
2,2021,E01023017,2021 super output areas - lower layer,151,English only identity,445
3,2021,E01023017,2021 super output areas - lower layer,151,English and British only identity,338
4,2021,E01023017,2021 super output areas - lower layer,151,Welsh only identity,12
5,2021,E01023017,2021 super output areas - lower layer,151,Welsh and British only identity,7
6,2021,E01023017,2021 super output areas - lower layer,151,Any other combination of only UK identities,16
7,2021,E01023017,2021 super output areas - lower layer,151,Scottish only identity,7
8,2021,E01023017,2021 super output areas - lower layer,151,Scottish and British only identity,2
9,2021,E01023017,2021 super output areas - lower layer,151,Northern Irish only identity,1
10,2021,E01023017,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,E01023017,2021 super output areas - lower layer,151,Cornish only identity,1
12,2021,E01023017,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01023017,2021 super output areas - lower layer,151,Any other combination of only UK identities ,5
14,2021,E01023017,2021 super output areas - lower layer,151,Irish only identity,1
15,2021,E01023017,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
16,2021,E01023017,2021 super output areas - lower layer,151,Other identity only,35
17,2021,E01023017,2021 super output areas - lower layer,151,Other identity and at least one UK identity,13
18,2021,E01023017,2021 super output areas - lower layer,151,Non-UK identity only,36
19,2021,E01023017,2021 super output areas - lower layer,151,UK identity and non-UK identity,13
20,2021,E01023018,2021 super output areas - lower layer,151,Total: All usual residents,1472
21,2021,E01023018,2021 super output areas - lower layer,151,British only identity,777
22,2021,E01023018,2021 super output areas - lower layer,151,English only identity,295
23,2021,E01023018,2021 super output areas - lower layer,151,English and British only identity,292
24,2021,E01023018,2021 super output areas - lower layer,151,Welsh only identity,7
25,2021,E01023018,2021 super output areas - lower layer,151,Welsh and British only identity,4
26,2021,E01023018,2021 super output areas - lower layer,151,Any other combination of only UK identities,19
27,2021,E01023018,2021 super output areas - lower layer,151,Scottish only identity,11
28,2021,E01023018,2021 super output areas - lower layer,151,Scottish and British only identity,2
29,2021,E01023018,2021 super output areas - lower layer,151,Northern Irish only identity,2
30,2021,E01023018,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
31,2021,E01023018,2021 super output areas - lower layer,151,Cornish only identity,0
32,2021,E01023018,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01023018,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
