,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01028570,2021 super output areas - lower layer,151,Arrived before 1951,1
1,2021,E01028570,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
2,2021,E01028570,2021 super output areas - lower layer,151,Arrived 1961 to 1970,11
3,2021,E01028570,2021 super output areas - lower layer,151,Arrived 1971 to 1980,11
4,2021,E01028570,2021 super output areas - lower layer,151,Arrived 1981 to 1990,14
5,2021,E01028570,2021 super output areas - lower layer,151,Arrived 1991 to 2000,57
6,2021,E01028570,2021 super output areas - lower layer,151,Arrived 2001 to 2010,341
7,2021,E01028570,2021 super output areas - lower layer,151,Arrived 2011 to 2013,58
8,2021,E01028570,2021 super output areas - lower layer,151,Arrived 2014 to 2016,107
9,2021,E01028570,2021 super output areas - lower layer,151,Arrived 2017 to 2019,118
10,2021,E01028570,2021 super output areas - lower layer,151,Arrived 2020 to 2021,27
11,2021,E01028556,2021 super output areas - lower layer,151,Total: All usual residents,2720
12,2021,E01028556,2021 super output areas - lower layer,151,Born in the UK,1845
13,2021,E01028556,2021 super output areas - lower layer,151,Arrived before 1951,0
14,2021,E01028556,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
15,2021,E01028556,2021 super output areas - lower layer,151,Arrived 1961 to 1970,28
16,2021,E01028556,2021 super output areas - lower layer,151,Arrived 1971 to 1980,15
17,2021,E01028556,2021 super output areas - lower layer,151,Arrived 1981 to 1990,26
18,2021,E01028556,2021 super output areas - lower layer,151,Arrived 1991 to 2000,76
19,2021,E01028556,2021 super output areas - lower layer,151,Arrived 2001 to 2010,278
20,2021,E01028556,2021 super output areas - lower layer,151,Arrived 2011 to 2013,83
21,2021,E01028556,2021 super output areas - lower layer,151,Arrived 2014 to 2016,95
22,2021,E01028556,2021 super output areas - lower layer,151,Arrived 2017 to 2019,156
23,2021,E01028556,2021 super output areas - lower layer,151,Arrived 2020 to 2021,113
24,2021,E01028557,2021 super output areas - lower layer,151,Total: All usual residents,2099
25,2021,E01028557,2021 super output areas - lower layer,151,Born in the UK,1359
26,2021,E01028557,2021 super output areas - lower layer,151,Arrived before 1951,1
27,2021,E01028557,2021 super output areas - lower layer,151,Arrived 1951 to 1960,11
28,2021,E01028557,2021 super output areas - lower layer,151,Arrived 1961 to 1970,30
29,2021,E01028557,2021 super output areas - lower layer,151,Arrived 1971 to 1980,17
30,2021,E01028557,2021 super output areas - lower layer,151,Arrived 1981 to 1990,29
31,2021,E01028557,2021 super output areas - lower layer,151,Arrived 1991 to 2000,61
32,2021,E01028557,2021 super output areas - lower layer,151,Arrived 2001 to 2010,202
33,2021,E01028557,2021 super output areas - lower layer,151,Arrived 2011 to 2013,71
34,2021,E01028557,2021 super output areas - lower layer,151,Arrived 2014 to 2016,103
35,2021,E01028557,2021 super output areas - lower layer,151,Arrived 2017 to 2019,122
36,2021,E01028557,2021 super output areas - lower layer,151,Arrived 2020 to 2021,93
37,2021,E01028558,2021 super output areas - lower layer,151,Total: All usual residents,1727
38,2021,E01028558,2021 super output areas - lower layer,151,Born in the UK,1057
39,2021,E01028558,2021 super output areas - lower layer,151,Arrived before 1951,2
40,2021,E01028558,2021 super output areas - lower layer,151,Arrived 1951 to 1960,13
41,2021,E01028558,2021 super output areas - lower layer,151,Arrived 1961 to 1970,38
42,2021,E01028558,2021 super output areas - lower layer,151,Arrived 1971 to 1980,28
43,2021,E01028558,2021 super output areas - lower layer,151,Arrived 1981 to 1990,22
44,2021,E01028558,2021 super output areas - lower layer,151,Arrived 1991 to 2000,57
45,2021,E01028558,2021 super output areas - lower layer,151,Arrived 2001 to 2010,147
46,2021,E01028558,2021 super output areas - lower layer,151,Arrived 2011 to 2013,92
47,2021,E01028558,2021 super output areas - lower layer,151,Arrived 2014 to 2016,105
48,2021,E01028558,2021 super output areas - lower layer,151,Arrived 2017 to 2019,120
49,2021,E01028558,2021 super output areas - lower layer,151,Arrived 2020 to 2021,46
50,2021,E01028559,2021 super output areas - lower layer,151,Total: All usual residents,1897
51,2021,E01028559,2021 super output areas - lower layer,151,Born in the UK,1087
52,2021,E01028559,2021 super output areas - lower layer,151,Arrived before 1951,5
53,2021,E01028559,2021 super output areas - lower layer,151,Arrived 1951 to 1960,11
54,2021,E01028559,2021 super output areas - lower layer,151,Arrived 1961 to 1970,23
55,2021,E01028559,2021 super output areas - lower layer,151,Arrived 1971 to 1980,15
56,2021,E01028559,2021 super output areas - lower layer,151,Arrived 1981 to 1990,23
57,2021,E01028559,2021 super output areas - lower layer,151,Arrived 1991 to 2000,48
58,2021,E01028559,2021 super output areas - lower layer,151,Arrived 2001 to 2010,209
59,2021,E01028559,2021 super output areas - lower layer,151,Arrived 2011 to 2013,66
60,2021,E01028559,2021 super output areas - lower layer,151,Arrived 2014 to 2016,198
61,2021,E01028559,2021 super output areas - lower layer,151,Arrived 2017 to 2019,135
62,2021,E01028559,2021 super output areas - lower layer,151,Arrived 2020 to 2021,77
63,2021,E01028531,2021 super output areas - lower layer,151,Total: All usual residents,2067
64,2021,E01028531,2021 super output areas - lower layer,151,Born in the UK,1345
65,2021,E01028531,2021 super output areas - lower layer,151,Arrived before 1951,2
66,2021,E01028531,2021 super output areas - lower layer,151,Arrived 1951 to 1960,7
67,2021,E01028531,2021 super output areas - lower layer,151,Arrived 1961 to 1970,12
68,2021,E01028531,2021 super output areas - lower layer,151,Arrived 1971 to 1980,14
69,2021,E01028531,2021 super output areas - lower layer,151,Arrived 1981 to 1990,17
70,2021,E01028531,2021 super output areas - lower layer,151,Arrived 1991 to 2000,52
71,2021,E01028531,2021 super output areas - lower layer,151,Arrived 2001 to 2010,177
72,2021,E01028531,2021 super output areas - lower layer,151,Arrived 2011 to 2013,72
73,2021,E01028531,2021 super output areas - lower layer,151,Arrived 2014 to 2016,120
74,2021,E01028531,2021 super output areas - lower layer,151,Arrived 2017 to 2019,146
75,2021,E01028531,2021 super output areas - lower layer,151,Arrived 2020 to 2021,103
76,2021,E01028532,2021 super output areas - lower layer,151,Total: All usual residents,2959
77,2021,E01028532,2021 super output areas - lower layer,151,Born in the UK,1799
78,2021,E01028532,2021 super output areas - lower layer,151,Arrived before 1951,1
79,2021,E01028532,2021 super output areas - lower layer,151,Arrived 1951 to 1960,20
80,2021,E01028532,2021 super output areas - lower layer,151,Arrived 1961 to 1970,52
81,2021,E01028532,2021 super output areas - lower layer,151,Arrived 1971 to 1980,43
82,2021,E01028532,2021 super output areas - lower layer,151,Arrived 1981 to 1990,52
83,2021,E01028532,2021 super output areas - lower layer,151,Arrived 1991 to 2000,100
84,2021,E01028532,2021 super output areas - lower layer,151,Arrived 2001 to 2010,194
85,2021,E01028532,2021 super output areas - lower layer,151,Arrived 2011 to 2013,101
86,2021,E01028532,2021 super output areas - lower layer,151,Arrived 2014 to 2016,188
87,2021,E01028532,2021 super output areas - lower layer,151,Arrived 2017 to 2019,285
88,2021,E01028532,2021 super output areas - lower layer,151,Arrived 2020 to 2021,124
89,2021,E01035743,2021 super output areas - lower layer,151,Total: All usual residents,1668
90,2021,E01035743,2021 super output areas - lower layer,151,Born in the UK,1019
91,2021,E01035743,2021 super output areas - lower layer,151,Arrived before 1951,0
92,2021,E01035743,2021 super output areas - lower layer,151,Arrived 1951 to 1960,8
93,2021,E01035743,2021 super output areas - lower layer,151,Arrived 1961 to 1970,30
94,2021,E01035743,2021 super output areas - lower layer,151,Arrived 1971 to 1980,77
95,2021,E01035743,2021 super output areas - lower layer,151,Arrived 1981 to 1990,33
96,2021,E01035743,2021 super output areas - lower layer,151,Arrived 1991 to 2000,48
97,2021,E01035743,2021 super output areas - lower layer,151,Arrived 2001 to 2010,117
98,2021,E01035743,2021 super output areas - lower layer,151,Arrived 2011 to 2013,75
99,2021,E01035743,2021 super output areas - lower layer,151,Arrived 2014 to 2016,78
100,2021,E01035743,2021 super output areas - lower layer,151,Arrived 2017 to 2019,117
