,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANGU_3_NAME,OBS_VALUE
627,2021,W01000225,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1404
628,2021,W01000225,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1022
629,2021,W01000225,2021 super output areas - lower layer,151,Can understand spoken Welsh,382
630,2021,W01000245,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1795
631,2021,W01000245,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1246
632,2021,W01000245,2021 super output areas - lower layer,151,Can understand spoken Welsh,549
633,2021,W01000246,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1600
634,2021,W01000246,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1201
635,2021,W01000246,2021 super output areas - lower layer,151,Can understand spoken Welsh,399
636,2021,W01000247,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1781
637,2021,W01000247,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1119
638,2021,W01000247,2021 super output areas - lower layer,151,Can understand spoken Welsh,662
639,2021,W01000194,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1850
640,2021,W01000194,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1133
641,2021,W01000194,2021 super output areas - lower layer,151,Can understand spoken Welsh,717
642,2021,W01000198,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1324
643,2021,W01000198,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,854
644,2021,W01000198,2021 super output areas - lower layer,151,Can understand spoken Welsh,470
645,2021,W01000199,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1661
646,2021,W01000199,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,961
647,2021,W01000199,2021 super output areas - lower layer,151,Can understand spoken Welsh,700
648,2021,W01000195,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1413
649,2021,W01000195,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,614
650,2021,W01000195,2021 super output areas - lower layer,151,Can understand spoken Welsh,799
651,2021,W01000196,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1360
652,2021,W01000196,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,688
653,2021,W01000196,2021 super output areas - lower layer,151,Can understand spoken Welsh,672
654,2021,W01000197,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1649
655,2021,W01000197,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,878
656,2021,W01000197,2021 super output areas - lower layer,151,Can understand spoken Welsh,771
657,2021,W01000211,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1762
658,2021,W01000211,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,864
659,2021,W01000211,2021 super output areas - lower layer,151,Can understand spoken Welsh,898
660,2021,W01000203,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2388
661,2021,W01000203,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1689
662,2021,W01000203,2021 super output areas - lower layer,151,Can understand spoken Welsh,699
663,2021,W01000204,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1424
664,2021,W01000204,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,850
665,2021,W01000204,2021 super output areas - lower layer,151,Can understand spoken Welsh,574
666,2021,W01000206,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2171
667,2021,W01000206,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1212
668,2021,W01000206,2021 super output areas - lower layer,151,Can understand spoken Welsh,959
669,2021,W01000242,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1909
670,2021,W01000242,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1065
671,2021,W01000242,2021 super output areas - lower layer,151,Can understand spoken Welsh,844
672,2021,W01000243,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2047
673,2021,W01000243,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1197
674,2021,W01000243,2021 super output areas - lower layer,151,Can understand spoken Welsh,850
675,2021,W01000244,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1567
676,2021,W01000244,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,684
677,2021,W01000244,2021 super output areas - lower layer,151,Can understand spoken Welsh,883
678,2021,W01000193,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1220
679,2021,W01000193,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,612
680,2021,W01000193,2021 super output areas - lower layer,151,Can understand spoken Welsh,608
681,2021,W01000202,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1597
682,2021,W01000202,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,773
683,2021,W01000202,2021 super output areas - lower layer,151,Can understand spoken Welsh,824
684,2021,W01000207,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2243
685,2021,W01000207,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1112
686,2021,W01000207,2021 super output areas - lower layer,151,Can understand spoken Welsh,1131
687,2021,W01000192,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,973
688,2021,W01000192,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,489
689,2021,W01000192,2021 super output areas - lower layer,151,Can understand spoken Welsh,484
690,2021,W01000205,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1172
691,2021,W01000205,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,479
692,2021,W01000205,2021 super output areas - lower layer,151,Can understand spoken Welsh,693
693,2021,W01000208,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1257
694,2021,W01000208,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,944
695,2021,W01000208,2021 super output areas - lower layer,151,Can understand spoken Welsh,313
696,2021,W01000209,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1373
697,2021,W01000209,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,978
698,2021,W01000209,2021 super output areas - lower layer,151,Can understand spoken Welsh,395
699,2021,W01000210,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1306
700,2021,W01000210,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,924
701,2021,W01000210,2021 super output areas - lower layer,151,Can understand spoken Welsh,382
702,2021,W01000229,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1496
703,2021,W01000229,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1196
704,2021,W01000229,2021 super output areas - lower layer,151,Can understand spoken Welsh,300
705,2021,W01000230,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1866
706,2021,W01000230,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1430
707,2021,W01000230,2021 super output areas - lower layer,151,Can understand spoken Welsh,436
708,2021,W01000231,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1297
709,2021,W01000231,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1046
710,2021,W01000231,2021 super output areas - lower layer,151,Can understand spoken Welsh,251
711,2021,W01000232,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1584
712,2021,W01000232,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1239
713,2021,W01000232,2021 super output areas - lower layer,151,Can understand spoken Welsh,345
714,2021,W01000233,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1261
715,2021,W01000233,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1022
716,2021,W01000233,2021 super output areas - lower layer,151,Can understand spoken Welsh,239
717,2021,W01000234,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2182
718,2021,W01000234,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1782
719,2021,W01000234,2021 super output areas - lower layer,151,Can understand spoken Welsh,400
720,2021,W01000235,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1290
721,2021,W01000235,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,998
722,2021,W01000235,2021 super output areas - lower layer,151,Can understand spoken Welsh,292
723,2021,W01000287,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1820
724,2021,W01000287,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1436
725,2021,W01000287,2021 super output areas - lower layer,151,Can understand spoken Welsh,384
726,2021,W01000298,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1439
727,2021,W01000298,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1147
728,2021,W01000298,2021 super output areas - lower layer,151,Can understand spoken Welsh,292
729,2021,W01000338,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1725
730,2021,W01000338,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1282
731,2021,W01000338,2021 super output areas - lower layer,151,Can understand spoken Welsh,443
732,2021,W01000306,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2360
733,2021,W01000306,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1867
734,2021,W01000306,2021 super output areas - lower layer,151,Can understand spoken Welsh,493
735,2021,W01000320,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1831
736,2021,W01000320,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1491
737,2021,W01000320,2021 super output areas - lower layer,151,Can understand spoken Welsh,340
738,2021,W01000340,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2191
739,2021,W01000340,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1642
740,2021,W01000340,2021 super output areas - lower layer,151,Can understand spoken Welsh,549
741,2021,W01000253,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1787
742,2021,W01000253,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1505
743,2021,W01000253,2021 super output areas - lower layer,151,Can understand spoken Welsh,282
744,2021,W01000254,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2052
745,2021,W01000254,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1752
746,2021,W01000254,2021 super output areas - lower layer,151,Can understand spoken Welsh,300
747,2021,W01000296,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1492
748,2021,W01000296,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1268
749,2021,W01000296,2021 super output areas - lower layer,151,Can understand spoken Welsh,224
750,2021,W01000297,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1195
751,2021,W01000297,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,986
752,2021,W01000297,2021 super output areas - lower layer,151,Can understand spoken Welsh,209
753,2021,W01000304,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2006
754,2021,W01000304,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1692
755,2021,W01000304,2021 super output areas - lower layer,151,Can understand spoken Welsh,314
756,2021,W01000305,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1854
757,2021,W01000305,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1505
758,2021,W01000305,2021 super output areas - lower layer,151,Can understand spoken Welsh,349
759,2021,W01000288,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2113
760,2021,W01000288,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1856
761,2021,W01000288,2021 super output areas - lower layer,151,Can understand spoken Welsh,257
762,2021,W01000290,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1240
763,2021,W01000290,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1074
764,2021,W01000290,2021 super output areas - lower layer,151,Can understand spoken Welsh,166
765,2021,W01000292,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1419
766,2021,W01000292,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1227
767,2021,W01000292,2021 super output areas - lower layer,151,Can understand spoken Welsh,192
768,2021,W01000293,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2558
769,2021,W01000293,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2142
770,2021,W01000293,2021 super output areas - lower layer,151,Can understand spoken Welsh,416
771,2021,W01000289,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1300
772,2021,W01000289,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1075
773,2021,W01000289,2021 super output areas - lower layer,151,Can understand spoken Welsh,225
774,2021,W01000291,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1266
775,2021,W01000291,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1086
776,2021,W01000291,2021 super output areas - lower layer,151,Can understand spoken Welsh,180
777,2021,W01000294,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1843
778,2021,W01000294,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1550
779,2021,W01000294,2021 super output areas - lower layer,151,Can understand spoken Welsh,293
780,2021,W01000295,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1537
781,2021,W01000295,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1299
782,2021,W01000295,2021 super output areas - lower layer,151,Can understand spoken Welsh,238
783,2021,W01000258,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2062
784,2021,W01000258,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1625
785,2021,W01000258,2021 super output areas - lower layer,151,Can understand spoken Welsh,437
786,2021,W01000270,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1217
787,2021,W01000270,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,893
788,2021,W01000270,2021 super output areas - lower layer,151,Can understand spoken Welsh,324
789,2021,W01000271,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1217
790,2021,W01000271,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,906
791,2021,W01000271,2021 super output areas - lower layer,151,Can understand spoken Welsh,311
792,2021,W01000272,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1758
793,2021,W01000272,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1332
794,2021,W01000272,2021 super output areas - lower layer,151,Can understand spoken Welsh,426
795,2021,W01000301,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1688
796,2021,W01000301,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1248
797,2021,W01000301,2021 super output areas - lower layer,151,Can understand spoken Welsh,440
798,2021,W01000273,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1499
799,2021,W01000273,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1340
800,2021,W01000273,2021 super output areas - lower layer,151,Can understand spoken Welsh,159
801,2021,W01000274,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1836
802,2021,W01000274,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1649
803,2021,W01000274,2021 super output areas - lower layer,151,Can understand spoken Welsh,187
804,2021,W01000275,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1159
805,2021,W01000275,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1032
806,2021,W01000275,2021 super output areas - lower layer,151,Can understand spoken Welsh,127
807,2021,W01000278,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1418
808,2021,W01000278,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1290
809,2021,W01000278,2021 super output areas - lower layer,151,Can understand spoken Welsh,128
810,2021,W01000276,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1165
811,2021,W01000276,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1029
812,2021,W01000276,2021 super output areas - lower layer,151,Can understand spoken Welsh,136
813,2021,W01000277,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1328
814,2021,W01000277,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1156
815,2021,W01000277,2021 super output areas - lower layer,151,Can understand spoken Welsh,172
816,2021,W01000279,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1151
817,2021,W01000279,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1031
818,2021,W01000279,2021 super output areas - lower layer,151,Can understand spoken Welsh,120
819,2021,W01000281,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1140
820,2021,W01000281,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1020
821,2021,W01000281,2021 super output areas - lower layer,151,Can understand spoken Welsh,120
822,2021,W01000283,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2249
823,2021,W01000283,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2034
824,2021,W01000283,2021 super output areas - lower layer,151,Can understand spoken Welsh,215
825,2021,W01000332,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1765
826,2021,W01000332,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1608
827,2021,W01000332,2021 super output areas - lower layer,151,Can understand spoken Welsh,157
828,2021,W01000333,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1425
829,2021,W01000333,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1305
830,2021,W01000333,2021 super output areas - lower layer,151,Can understand spoken Welsh,120
831,2021,W01000334,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1701
832,2021,W01000334,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1532
833,2021,W01000334,2021 super output areas - lower layer,151,Can understand spoken Welsh,169
834,2021,W01000335,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1144
835,2021,W01000335,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1023
836,2021,W01000335,2021 super output areas - lower layer,151,Can understand spoken Welsh,121
837,2021,W01000336,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1390
838,2021,W01000336,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1244
839,2021,W01000336,2021 super output areas - lower layer,151,Can understand spoken Welsh,146
840,2021,W01000337,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2095
841,2021,W01000337,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1858
842,2021,W01000337,2021 super output areas - lower layer,151,Can understand spoken Welsh,237
843,2021,W01000252,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1602
844,2021,W01000252,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1435
845,2021,W01000252,2021 super output areas - lower layer,151,Can understand spoken Welsh,167
846,2021,W01000280,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1686
847,2021,W01000280,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1484
848,2021,W01000280,2021 super output areas - lower layer,151,Can understand spoken Welsh,202
849,2021,W01000282,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1589
850,2021,W01000282,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1382
851,2021,W01000282,2021 super output areas - lower layer,151,Can understand spoken Welsh,207
852,2021,W01000325,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1761
853,2021,W01000325,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1523
854,2021,W01000325,2021 super output areas - lower layer,151,Can understand spoken Welsh,238
855,2021,W01000311,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1634
856,2021,W01000311,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1466
857,2021,W01000311,2021 super output areas - lower layer,151,Can understand spoken Welsh,168
858,2021,W01000312,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1568
859,2021,W01000312,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1416
860,2021,W01000312,2021 super output areas - lower layer,151,Can understand spoken Welsh,152
861,2021,W01000328,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1868
862,2021,W01000328,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1702
863,2021,W01000328,2021 super output areas - lower layer,151,Can understand spoken Welsh,166
864,2021,W01000264,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1663
865,2021,W01000264,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1403
866,2021,W01000264,2021 super output areas - lower layer,151,Can understand spoken Welsh,260
867,2021,W01000265,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1447
868,2021,W01000265,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1233
869,2021,W01000265,2021 super output areas - lower layer,151,Can understand spoken Welsh,214
870,2021,W01000323,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1536
871,2021,W01000323,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1240
872,2021,W01000323,2021 super output areas - lower layer,151,Can understand spoken Welsh,296
873,2021,W01000324,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1471
874,2021,W01000324,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1162
875,2021,W01000324,2021 super output areas - lower layer,151,Can understand spoken Welsh,309
876,2021,W01000251,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1503
877,2021,W01000251,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1315
878,2021,W01000251,2021 super output areas - lower layer,151,Can understand spoken Welsh,188
879,2021,W01000268,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1618
880,2021,W01000268,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1368
881,2021,W01000268,2021 super output areas - lower layer,151,Can understand spoken Welsh,250
882,2021,W01000284,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1684
883,2021,W01000284,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1458
884,2021,W01000284,2021 super output areas - lower layer,151,Can understand spoken Welsh,226
885,2021,W01000285,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1566
886,2021,W01000285,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1383
887,2021,W01000285,2021 super output areas - lower layer,151,Can understand spoken Welsh,183
888,2021,W01000286,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2132
889,2021,W01000286,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1826
890,2021,W01000286,2021 super output areas - lower layer,151,Can understand spoken Welsh,306
891,2021,W01000302,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1897
892,2021,W01000302,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1654
893,2021,W01000302,2021 super output areas - lower layer,151,Can understand spoken Welsh,243
894,2021,W01000249,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1167
895,2021,W01000249,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,958
896,2021,W01000249,2021 super output areas - lower layer,151,Can understand spoken Welsh,209
897,2021,W01000250,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1395
898,2021,W01000250,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1104
899,2021,W01000250,2021 super output areas - lower layer,151,Can understand spoken Welsh,291
900,2021,W01000261,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1378
901,2021,W01000261,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1175
902,2021,W01000261,2021 super output areas - lower layer,151,Can understand spoken Welsh,203
903,2021,W01000321,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1598
904,2021,W01000321,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1310
905,2021,W01000321,2021 super output areas - lower layer,151,Can understand spoken Welsh,288
906,2021,W01000322,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1343
907,2021,W01000322,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1124
908,2021,W01000322,2021 super output areas - lower layer,151,Can understand spoken Welsh,219
909,2021,W01000255,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2207
910,2021,W01000255,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1967
911,2021,W01000255,2021 super output areas - lower layer,151,Can understand spoken Welsh,240
912,2021,W01000256,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1499
913,2021,W01000256,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1333
914,2021,W01000256,2021 super output areas - lower layer,151,Can understand spoken Welsh,166
915,2021,W01000257,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2612
916,2021,W01000257,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,2370
917,2021,W01000257,2021 super output areas - lower layer,151,Can understand spoken Welsh,242
918,2021,W01000329,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1556
919,2021,W01000329,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1432
920,2021,W01000329,2021 super output areas - lower layer,151,Can understand spoken Welsh,124
921,2021,W01000330,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2016
922,2021,W01000330,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1873
923,2021,W01000330,2021 super output areas - lower layer,151,Can understand spoken Welsh,143
924,2021,W01000331,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1421
925,2021,W01000331,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1333
926,2021,W01000331,2021 super output areas - lower layer,151,Can understand spoken Welsh,88
927,2021,W01000313,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1554
928,2021,W01000313,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1205
929,2021,W01000313,2021 super output areas - lower layer,151,Can understand spoken Welsh,349
930,2021,W01000314,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1100
931,2021,W01000314,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,860
932,2021,W01000314,2021 super output areas - lower layer,151,Can understand spoken Welsh,240
933,2021,W01000315,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1903
934,2021,W01000315,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1521
935,2021,W01000315,2021 super output areas - lower layer,151,Can understand spoken Welsh,382
936,2021,W01000316,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1199
937,2021,W01000316,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,837
938,2021,W01000316,2021 super output areas - lower layer,151,Can understand spoken Welsh,362
939,2021,W01000317,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1563
940,2021,W01000317,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1023
941,2021,W01000317,2021 super output areas - lower layer,151,Can understand spoken Welsh,540
942,2021,W01000318,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1162
943,2021,W01000318,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,983
944,2021,W01000318,2021 super output areas - lower layer,151,Can understand spoken Welsh,179
945,2021,W01000319,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1396
946,2021,W01000319,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1132
947,2021,W01000319,2021 super output areas - lower layer,151,Can understand spoken Welsh,264
948,2021,W01000259,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1628
949,2021,W01000259,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1407
950,2021,W01000259,2021 super output areas - lower layer,151,Can understand spoken Welsh,221
951,2021,W01000260,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1673
952,2021,W01000260,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1438
953,2021,W01000260,2021 super output areas - lower layer,151,Can understand spoken Welsh,235
954,2021,W01000262,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1376
955,2021,W01000262,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1189
956,2021,W01000262,2021 super output areas - lower layer,151,Can understand spoken Welsh,187
957,2021,W01000263,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1298
958,2021,W01000263,2021 super output areas - lower layer,151,Cannot understand spoken Welsh,1141
