,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_SEX_NAME,OBS_VALUE
0,2021,E01010599,2021 super output areas - lower layer,151,Female,0
1,2021,E01010599,2021 super output areas - lower layer,151,Male,0
2,2021,E01010600,2021 super output areas - lower layer,151,All persons,0
3,2021,E01010600,2021 super output areas - lower layer,151,Female,0
4,2021,E01010600,2021 super output areas - lower layer,151,Male,0
5,2021,E01010602,2021 super output areas - lower layer,151,All persons,2
6,2021,E01010602,2021 super output areas - lower layer,151,Female,2
7,2021,E01010602,2021 super output areas - lower layer,151,Male,0
8,2021,E01010670,2021 super output areas - lower layer,151,All persons,1
9,2021,E01010670,2021 super output areas - lower layer,151,Female,0
10,2021,E01010670,2021 super output areas - lower layer,151,Male,1
11,2021,E01010671,2021 super output areas - lower layer,151,All persons,0
12,2021,E01010671,2021 super output areas - lower layer,151,Female,0
13,2021,E01010671,2021 super output areas - lower layer,151,Male,0
14,2021,E01010673,2021 super output areas - lower layer,151,All persons,4
15,2021,E01010673,2021 super output areas - lower layer,151,Female,2
16,2021,E01010673,2021 super output areas - lower layer,151,Male,2
17,2021,E01010675,2021 super output areas - lower layer,151,All persons,1
18,2021,E01010675,2021 super output areas - lower layer,151,Female,0
19,2021,E01010675,2021 super output areas - lower layer,151,Male,1
20,2021,E01010669,2021 super output areas - lower layer,151,All persons,4
21,2021,E01010669,2021 super output areas - lower layer,151,Female,1
22,2021,E01010669,2021 super output areas - lower layer,151,Male,3
23,2021,E01010674,2021 super output areas - lower layer,151,All persons,6
24,2021,E01010674,2021 super output areas - lower layer,151,Female,4
25,2021,E01010674,2021 super output areas - lower layer,151,Male,2
26,2021,E01010805,2021 super output areas - lower layer,151,All persons,0
27,2021,E01010805,2021 super output areas - lower layer,151,Female,0
28,2021,E01010805,2021 super output areas - lower layer,151,Male,0
29,2021,E01033898,2021 super output areas - lower layer,151,All persons,4
30,2021,E01033898,2021 super output areas - lower layer,151,Female,3
31,2021,E01033898,2021 super output areas - lower layer,151,Male,1
32,2021,E01033899,2021 super output areas - lower layer,151,All persons,0
33,2021,E01033899,2021 super output areas - lower layer,151,Female,0
34,2021,E01033899,2021 super output areas - lower layer,151,Male,0
35,2021,E01010590,2021 super output areas - lower layer,151,All persons,0
36,2021,E01010590,2021 super output areas - lower layer,151,Female,0
37,2021,E01010590,2021 super output areas - lower layer,151,Male,0
38,2021,E01010592,2021 super output areas - lower layer,151,All persons,0
39,2021,E01010592,2021 super output areas - lower layer,151,Female,0
40,2021,E01010592,2021 super output areas - lower layer,151,Male,0
41,2021,E01010594,2021 super output areas - lower layer,151,All persons,1
42,2021,E01010594,2021 super output areas - lower layer,151,Female,0
43,2021,E01010594,2021 super output areas - lower layer,151,Male,1
44,2021,E01010595,2021 super output areas - lower layer,151,All persons,0
45,2021,E01010595,2021 super output areas - lower layer,151,Female,0
46,2021,E01010595,2021 super output areas - lower layer,151,Male,0
47,2021,E01010601,2021 super output areas - lower layer,151,All persons,1
48,2021,E01010601,2021 super output areas - lower layer,151,Female,0
49,2021,E01010601,2021 super output areas - lower layer,151,Male,1
50,2021,E01010651,2021 super output areas - lower layer,151,All persons,0
51,2021,E01010651,2021 super output areas - lower layer,151,Female,0
52,2021,E01010651,2021 super output areas - lower layer,151,Male,0
53,2021,E01010825,2021 super output areas - lower layer,151,All persons,0
54,2021,E01010825,2021 super output areas - lower layer,151,Female,0
55,2021,E01010825,2021 super output areas - lower layer,151,Male,0
56,2021,E01010827,2021 super output areas - lower layer,151,All persons,1
57,2021,E01010827,2021 super output areas - lower layer,151,Female,1
58,2021,E01010827,2021 super output areas - lower layer,151,Male,0
59,2021,E01010804,2021 super output areas - lower layer,151,All persons,9
60,2021,E01010804,2021 super output areas - lower layer,151,Female,7
61,2021,E01010804,2021 super output areas - lower layer,151,Male,2
62,2021,E01010806,2021 super output areas - lower layer,151,All persons,5
63,2021,E01010806,2021 super output areas - lower layer,151,Female,3
64,2021,E01010806,2021 super output areas - lower layer,151,Male,2
65,2021,E01010807,2021 super output areas - lower layer,151,All persons,7
66,2021,E01010807,2021 super output areas - lower layer,151,Female,4
67,2021,E01010807,2021 super output areas - lower layer,151,Male,3
68,2021,E01010808,2021 super output areas - lower layer,151,All persons,1
69,2021,E01010808,2021 super output areas - lower layer,151,Female,1
70,2021,E01010808,2021 super output areas - lower layer,151,Male,0
71,2021,E01010809,2021 super output areas - lower layer,151,All persons,0
72,2021,E01010809,2021 super output areas - lower layer,151,Female,0
73,2021,E01010809,2021 super output areas - lower layer,151,Male,0
74,2021,E01010676,2021 super output areas - lower layer,151,All persons,1
75,2021,E01010676,2021 super output areas - lower layer,151,Female,0
76,2021,E01010676,2021 super output areas - lower layer,151,Male,1
77,2021,E01010679,2021 super output areas - lower layer,151,All persons,7
78,2021,E01010679,2021 super output areas - lower layer,151,Female,5
79,2021,E01010679,2021 super output areas - lower layer,151,Male,2
80,2021,E01010824,2021 super output areas - lower layer,151,All persons,4
81,2021,E01010824,2021 super output areas - lower layer,151,Female,2
82,2021,E01010824,2021 super output areas - lower layer,151,Male,2
83,2021,E01010840,2021 super output areas - lower layer,151,All persons,10
84,2021,E01010840,2021 super output areas - lower layer,151,Female,3
85,2021,E01010840,2021 super output areas - lower layer,151,Male,7
86,2021,E01010841,2021 super output areas - lower layer,151,All persons,0
87,2021,E01010841,2021 super output areas - lower layer,151,Female,0
88,2021,E01010841,2021 super output areas - lower layer,151,Male,0
89,2021,E01010828,2021 super output areas - lower layer,151,All persons,4
90,2021,E01010828,2021 super output areas - lower layer,151,Female,2
91,2021,E01010828,2021 super output areas - lower layer,151,Male,2
92,2021,E01010829,2021 super output areas - lower layer,151,All persons,1
93,2021,E01010829,2021 super output areas - lower layer,151,Female,0
94,2021,E01010829,2021 super output areas - lower layer,151,Male,1
95,2021,E01010830,2021 super output areas - lower layer,151,All persons,13
96,2021,E01010830,2021 super output areas - lower layer,151,Female,6
97,2021,E01010830,2021 super output areas - lower layer,151,Male,7
98,2021,E01010831,2021 super output areas - lower layer,151,All persons,1
99,2021,E01010831,2021 super output areas - lower layer,151,Female,1
100,2021,E01010831,2021 super output areas - lower layer,151,Male,0
101,2021,E01010832,2021 super output areas - lower layer,151,All persons,5
102,2021,E01010832,2021 super output areas - lower layer,151,Female,3
103,2021,E01010832,2021 super output areas - lower layer,151,Male,2
104,2021,E01010672,2021 super output areas - lower layer,151,All persons,0
105,2021,E01010672,2021 super output areas - lower layer,151,Female,0
106,2021,E01010672,2021 super output areas - lower layer,151,Male,0
107,2021,E01010678,2021 super output areas - lower layer,151,All persons,0
108,2021,E01010678,2021 super output areas - lower layer,151,Female,0
109,2021,E01010678,2021 super output areas - lower layer,151,Male,0
110,2021,E01010799,2021 super output areas - lower layer,151,All persons,0
111,2021,E01010799,2021 super output areas - lower layer,151,Female,0
112,2021,E01010799,2021 super output areas - lower layer,151,Male,0
113,2021,E01010800,2021 super output areas - lower layer,151,All persons,0
114,2021,E01010800,2021 super output areas - lower layer,151,Female,0
115,2021,E01010800,2021 super output areas - lower layer,151,Male,0
116,2021,E01010801,2021 super output areas - lower layer,151,All persons,1
117,2021,E01010801,2021 super output areas - lower layer,151,Female,1
118,2021,E01010801,2021 super output areas - lower layer,151,Male,0
119,2021,E01010802,2021 super output areas - lower layer,151,All persons,1
120,2021,E01010802,2021 super output areas - lower layer,151,Female,0
121,2021,E01010802,2021 super output areas - lower layer,151,Male,1
122,2021,E01010803,2021 super output areas - lower layer,151,All persons,8
123,2021,E01010803,2021 super output areas - lower layer,151,Female,3
124,2021,E01010803,2021 super output areas - lower layer,151,Male,5
125,2021,E01010810,2021 super output areas - lower layer,151,All persons,7
126,2021,E01010810,2021 super output areas - lower layer,151,Female,3
127,2021,E01010810,2021 super output areas - lower layer,151,Male,4
128,2021,E01010811,2021 super output areas - lower layer,151,All persons,4
129,2021,E01010811,2021 super output areas - lower layer,151,Female,2
130,2021,E01010811,2021 super output areas - lower layer,151,Male,2
131,2021,E01010813,2021 super output areas - lower layer,151,All persons,9
132,2021,E01010813,2021 super output areas - lower layer,151,Female,5
133,2021,E01010813,2021 super output areas - lower layer,151,Male,4
134,2021,E01010618,2021 super output areas - lower layer,151,All persons,4
135,2021,E01010618,2021 super output areas - lower layer,151,Female,1
136,2021,E01010618,2021 super output areas - lower layer,151,Male,3
137,2021,E01010619,2021 super output areas - lower layer,151,All persons,6
138,2021,E01010619,2021 super output areas - lower layer,151,Female,3
139,2021,E01010619,2021 super output areas - lower layer,151,Male,3
140,2021,E01010625,2021 super output areas - lower layer,151,All persons,0
141,2021,E01010625,2021 super output areas - lower layer,151,Female,0
142,2021,E01010625,2021 super output areas - lower layer,151,Male,0
143,2021,E01010626,2021 super output areas - lower layer,151,All persons,5
144,2021,E01010626,2021 super output areas - lower layer,151,Female,2
145,2021,E01010626,2021 super output areas - lower layer,151,Male,3
146,2021,E01010627,2021 super output areas - lower layer,151,All persons,3
147,2021,E01010627,2021 super output areas - lower layer,151,Female,1
148,2021,E01010627,2021 super output areas - lower layer,151,Male,2
149,2021,E01010628,2021 super output areas - lower layer,151,All persons,1
150,2021,E01010628,2021 super output areas - lower layer,151,Female,1
151,2021,E01010628,2021 super output areas - lower layer,151,Male,0
152,2021,E01010629,2021 super output areas - lower layer,151,All persons,4
153,2021,E01010629,2021 super output areas - lower layer,151,Female,1
154,2021,E01010629,2021 super output areas - lower layer,151,Male,3
155,2021,E01010630,2021 super output areas - lower layer,151,All persons,2
156,2021,E01010630,2021 super output areas - lower layer,151,Female,0
157,2021,E01010630,2021 super output areas - lower layer,151,Male,2
158,2021,E01010631,2021 super output areas - lower layer,151,All persons,0
159,2021,E01010631,2021 super output areas - lower layer,151,Female,0
160,2021,E01010631,2021 super output areas - lower layer,151,Male,0
161,2021,E01010632,2021 super output areas - lower layer,151,All persons,0
162,2021,E01010632,2021 super output areas - lower layer,151,Female,0
163,2021,E01010632,2021 super output areas - lower layer,151,Male,0
164,2021,E01010658,2021 super output areas - lower layer,151,All persons,2
165,2021,E01010658,2021 super output areas - lower layer,151,Female,0
166,2021,E01010658,2021 super output areas - lower layer,151,Male,2
167,2021,E01010812,2021 super output areas - lower layer,151,All persons,5
168,2021,E01010812,2021 super output areas - lower layer,151,Female,2
169,2021,E01010812,2021 super output areas - lower layer,151,Male,3
170,2021,E01010833,2021 super output areas - lower layer,151,All persons,10
171,2021,E01010833,2021 super output areas - lower layer,151,Female,4
172,2021,E01010833,2021 super output areas - lower layer,151,Male,6
173,2021,E01010843,2021 super output areas - lower layer,151,All persons,0
174,2021,E01010843,2021 super output areas - lower layer,151,Female,0
175,2021,E01010843,2021 super output areas - lower layer,151,Male,0
