,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01025008,2021 super output areas - lower layer,151,Total: All usual residents,1119
1,2021,E01025008,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",7
2,2021,E01025008,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",1
3,2021,E01025008,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",0
4,2021,E01025008,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",0
5,2021,E01025008,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",1
6,2021,E01025008,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",5
7,2021,E01025008,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",1
8,2021,E01025008,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",0
9,2021,E01025008,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
10,2021,E01025008,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1
11,2021,E01025008,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,10
12,2021,E01025008,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,7
13,2021,E01025008,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,0
14,2021,E01025008,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,2
15,2021,E01025008,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1
16,2021,E01025008,2021 super output areas - lower layer,151,White,1100
17,2021,E01025008,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1092
18,2021,E01025008,2021 super output areas - lower layer,151,White: Irish,3
19,2021,E01025008,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
20,2021,E01025008,2021 super output areas - lower layer,151,White: Roma,0
21,2021,E01025008,2021 super output areas - lower layer,151,White: Other White,5
22,2021,E01025008,2021 super output areas - lower layer,151,Other ethnic group,1
23,2021,E01025008,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
24,2021,E01025008,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,1
25,2021,E01025009,2021 super output areas - lower layer,151,Total: All usual residents,1552
26,2021,E01025009,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",18
27,2021,E01025009,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",1
28,2021,E01025009,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",2
29,2021,E01025009,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",4
30,2021,E01025009,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",2
31,2021,E01025009,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",9
32,2021,E01025009,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",0
33,2021,E01025009,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",0
34,2021,E01025009,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
35,2021,E01025009,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
36,2021,E01025009,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,30
37,2021,E01025009,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,14
38,2021,E01025009,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,6
39,2021,E01025009,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,2
40,2021,E01025009,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8
41,2021,E01025009,2021 super output areas - lower layer,151,White,1503
42,2021,E01025009,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1431
43,2021,E01025009,2021 super output areas - lower layer,151,White: Irish,6
44,2021,E01025009,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
45,2021,E01025009,2021 super output areas - lower layer,151,White: Roma,0
46,2021,E01025009,2021 super output areas - lower layer,151,White: Other White,66
47,2021,E01025009,2021 super output areas - lower layer,151,Other ethnic group,1
48,2021,E01025009,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
49,2021,E01025009,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,1
50,2021,E01025011,2021 super output areas - lower layer,151,Total: All usual residents,1540
51,2021,E01025011,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",33
52,2021,E01025011,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",7
53,2021,E01025011,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",6
54,2021,E01025011,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",14
55,2021,E01025011,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",4
56,2021,E01025011,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",2
57,2021,E01025011,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",2
58,2021,E01025011,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",1
59,2021,E01025011,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1
60,2021,E01025011,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
61,2021,E01025011,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,22
62,2021,E01025011,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,1
63,2021,E01025011,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,4
64,2021,E01025011,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,10
65,2021,E01025011,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7
66,2021,E01025011,2021 super output areas - lower layer,151,White,1465
67,2021,E01025011,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1347
68,2021,E01025011,2021 super output areas - lower layer,151,White: Irish,10
69,2021,E01025011,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,2
70,2021,E01025011,2021 super output areas - lower layer,151,White: Roma,0
71,2021,E01025011,2021 super output areas - lower layer,151,White: Other White,106
72,2021,E01025011,2021 super output areas - lower layer,151,Other ethnic group,18
73,2021,E01025011,2021 super output areas - lower layer,151,Other ethnic group: Arab,6
74,2021,E01025011,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,12
75,2021,E01025012,2021 super output areas - lower layer,151,Total: All usual residents,2759
76,2021,E01025012,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",29
77,2021,E01025012,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",10
78,2021,E01025012,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",8
79,2021,E01025012,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",4
80,2021,E01025012,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",3
81,2021,E01025012,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",4
82,2021,E01025012,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",11
83,2021,E01025012,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",4
84,2021,E01025012,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2
85,2021,E01025012,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5
86,2021,E01025012,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,51
87,2021,E01025012,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,12
88,2021,E01025012,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,5
89,2021,E01025012,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,14
90,2021,E01025012,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,20
91,2021,E01025012,2021 super output areas - lower layer,151,White,2660
92,2021,E01025012,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",2548
93,2021,E01025012,2021 super output areas - lower layer,151,White: Irish,15
94,2021,E01025012,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,4
95,2021,E01025012,2021 super output areas - lower layer,151,White: Roma,0
96,2021,E01025012,2021 super output areas - lower layer,151,White: Other White,93
97,2021,E01025012,2021 super output areas - lower layer,151,Other ethnic group,8
98,2021,E01025012,2021 super output areas - lower layer,151,Other ethnic group: Arab,5
99,2021,E01025012,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,3
100,2021,E01025013,2021 super output areas - lower layer,151,Total: All usual residents,1713
101,2021,E01025013,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",13
102,2021,E01025013,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",1
103,2021,E01025013,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",0
104,2021,E01025013,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",11
105,2021,E01025013,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
106,2021,E01025013,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",1
107,2021,E01025013,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",17
108,2021,E01025013,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",12
109,2021,E01025013,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1
110,2021,E01025013,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4
111,2021,E01025013,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,29
112,2021,E01025013,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,3
113,2021,E01025013,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,8
114,2021,E01025013,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,10
115,2021,E01025013,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8
116,2021,E01025013,2021 super output areas - lower layer,151,White,1639
117,2021,E01025013,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1506
118,2021,E01025013,2021 super output areas - lower layer,151,White: Irish,2
119,2021,E01025013,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
120,2021,E01025013,2021 super output areas - lower layer,151,White: Roma,0
121,2021,E01025013,2021 super output areas - lower layer,151,White: Other White,131
122,2021,E01025013,2021 super output areas - lower layer,151,Other ethnic group,15
123,2021,E01025013,2021 super output areas - lower layer,151,Other ethnic group: Arab,2
124,2021,E01025013,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,13
125,2021,E01025019,2021 super output areas - lower layer,151,Total: All usual residents,1898
126,2021,E01025019,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",32
127,2021,E01025019,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
128,2021,E01025019,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",4
129,2021,E01025019,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",10
130,2021,E01025019,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",5
131,2021,E01025019,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",13
132,2021,E01025019,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",4
133,2021,E01025019,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",2
134,2021,E01025019,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1
135,2021,E01025019,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1
136,2021,E01025019,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,31
137,2021,E01025019,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,15
138,2021,E01025019,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,3
139,2021,E01025019,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,1
140,2021,E01025019,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,12
141,2021,E01025019,2021 super output areas - lower layer,151,White,1827
142,2021,E01025019,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1805
143,2021,E01025019,2021 super output areas - lower layer,151,White: Irish,4
144,2021,E01025019,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,4
145,2021,E01025019,2021 super output areas - lower layer,151,White: Roma,0
146,2021,E01025019,2021 super output areas - lower layer,151,White: Other White,14
147,2021,E01025019,2021 super output areas - lower layer,151,Other ethnic group,4
148,2021,E01025019,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
149,2021,E01025019,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,4
150,2021,E01024998,2021 super output areas - lower layer,151,Total: All usual residents,1729
151,2021,E01024998,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",14
152,2021,E01024998,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",5
153,2021,E01024998,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",2
154,2021,E01024998,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",4
155,2021,E01024998,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
156,2021,E01024998,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",3
157,2021,E01024998,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",7
158,2021,E01024998,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",5
159,2021,E01024998,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
160,2021,E01024998,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2
161,2021,E01024998,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,13
162,2021,E01024998,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,1
163,2021,E01024998,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,2
164,2021,E01024998,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,4
165,2021,E01024998,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6
166,2021,E01024998,2021 super output areas - lower layer,151,White,1690
167,2021,E01024998,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1621
168,2021,E01024998,2021 super output areas - lower layer,151,White: Irish,6
169,2021,E01024998,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
170,2021,E01024998,2021 super output areas - lower layer,151,White: Roma,0
171,2021,E01024998,2021 super output areas - lower layer,151,White: Other White,63
172,2021,E01024998,2021 super output areas - lower layer,151,Other ethnic group,5
173,2021,E01024998,2021 super output areas - lower layer,151,Other ethnic group: Arab,4
174,2021,E01024998,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,1
175,2021,E01025010,2021 super output areas - lower layer,151,Total: All usual residents,1678
176,2021,E01025010,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",69
177,2021,E01025010,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",5
178,2021,E01025010,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",9
179,2021,E01025010,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",17
180,2021,E01025010,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",37
181,2021,E01025010,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",1
182,2021,E01025010,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",36
183,2021,E01025010,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",11
184,2021,E01025010,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9
185,2021,E01025010,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",16
186,2021,E01025010,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,21
187,2021,E01025010,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,7
188,2021,E01025010,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,3
189,2021,E01025010,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,4
190,2021,E01025010,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7
191,2021,E01025010,2021 super output areas - lower layer,151,White,1547
192,2021,E01025010,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1482
193,2021,E01025010,2021 super output areas - lower layer,151,White: Irish,13
194,2021,E01025010,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,12
195,2021,E01025010,2021 super output areas - lower layer,151,White: Roma,0
196,2021,E01025010,2021 super output areas - lower layer,151,White: Other White,40
197,2021,E01025010,2021 super output areas - lower layer,151,Other ethnic group,5
198,2021,E01025010,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
199,2021,E01025010,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,5
200,2021,E01025014,2021 super output areas - lower layer,151,Total: All usual residents,1751
201,2021,E01025014,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",7
202,2021,E01025014,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
203,2021,E01025014,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",1
204,2021,E01025014,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",3
205,2021,E01025014,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",2
206,2021,E01025014,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",1
207,2021,E01025014,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",9
208,2021,E01025014,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",6
209,2021,E01025014,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3
210,2021,E01025014,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
211,2021,E01025014,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,22
212,2021,E01025014,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,6
213,2021,E01025014,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,0
214,2021,E01025014,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,14
215,2021,E01025014,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2
216,2021,E01025014,2021 super output areas - lower layer,151,White,1711
217,2021,E01025014,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1689
218,2021,E01025014,2021 super output areas - lower layer,151,White: Irish,10
219,2021,E01025014,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
220,2021,E01025014,2021 super output areas - lower layer,151,White: Roma,0
221,2021,E01025014,2021 super output areas - lower layer,151,White: Other White,12
222,2021,E01025014,2021 super output areas - lower layer,151,Other ethnic group,2
223,2021,E01025014,2021 super output areas - lower layer,151,Other ethnic group: Arab,1
224,2021,E01025014,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,1
225,2021,E01025015,2021 super output areas - lower layer,151,Total: All usual residents,1510
226,2021,E01025015,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",23
227,2021,E01025015,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",5
228,2021,E01025015,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",1
229,2021,E01025015,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",12
230,2021,E01025015,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
231,2021,E01025015,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",5
232,2021,E01025015,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",1
233,2021,E01025015,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",1
234,2021,E01025015,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
235,2021,E01025015,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
236,2021,E01025015,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,7
237,2021,E01025015,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,5
238,2021,E01025015,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,1
239,2021,E01025015,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,0
240,2021,E01025015,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1
241,2021,E01025015,2021 super output areas - lower layer,151,White,1477
242,2021,E01025015,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1444
243,2021,E01025015,2021 super output areas - lower layer,151,White: Irish,3
244,2021,E01025015,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,1
245,2021,E01025015,2021 super output areas - lower layer,151,White: Roma,0
246,2021,E01025015,2021 super output areas - lower layer,151,White: Other White,29
247,2021,E01025015,2021 super output areas - lower layer,151,Other ethnic group,2
248,2021,E01025015,2021 super output areas - lower layer,151,Other ethnic group: Arab,1
249,2021,E01025015,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,1
250,2021,E01025004,2021 super output areas - lower layer,151,Total: All usual residents,1329
251,2021,E01025004,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",22
252,2021,E01025004,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
253,2021,E01025004,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",2
254,2021,E01025004,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",9
255,2021,E01025004,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",5
256,2021,E01025004,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",6
257,2021,E01025004,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",2
258,2021,E01025004,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",0
259,2021,E01025004,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1
260,2021,E01025004,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1
261,2021,E01025004,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,19
262,2021,E01025004,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,12
263,2021,E01025004,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,4
264,2021,E01025004,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,1
265,2021,E01025004,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2
266,2021,E01025004,2021 super output areas - lower layer,151,White,1278
267,2021,E01025004,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1225
268,2021,E01025004,2021 super output areas - lower layer,151,White: Irish,11
269,2021,E01025004,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,2
270,2021,E01025004,2021 super output areas - lower layer,151,White: Roma,0
271,2021,E01025004,2021 super output areas - lower layer,151,White: Other White,40
272,2021,E01025004,2021 super output areas - lower layer,151,Other ethnic group,8
273,2021,E01025004,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
274,2021,E01025004,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,8
275,2021,E01025006,2021 super output areas - lower layer,151,Total: All usual residents,1227
276,2021,E01025006,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",25
277,2021,E01025006,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",4
278,2021,E01025006,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",10
279,2021,E01025006,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",2
280,2021,E01025006,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",4
