,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_19_NAME,OBS_VALUE
0,2021,E01027161,2021 super output areas - lower layer,151,Aged 25 to 29 years,99
1,2021,E01027161,2021 super output areas - lower layer,151,Aged 30 to 34 years,130
2,2021,E01027161,2021 super output areas - lower layer,151,Aged 35 to 39 years,129
3,2021,E01027161,2021 super output areas - lower layer,151,Aged 40 to 44 years,113
4,2021,E01027161,2021 super output areas - lower layer,151,Aged 45 to 49 years,103
5,2021,E01027161,2021 super output areas - lower layer,151,Aged 50 to 54 years,98
6,2021,E01027161,2021 super output areas - lower layer,151,Aged 55 to 59 years,100
7,2021,E01027161,2021 super output areas - lower layer,151,Aged 60 to 64 years,95
8,2021,E01027161,2021 super output areas - lower layer,151,Aged 65 to 69 years,61
9,2021,E01027161,2021 super output areas - lower layer,151,Aged 70 to 74 years,58
10,2021,E01027161,2021 super output areas - lower layer,151,Aged 75 to 79 years,47
11,2021,E01027161,2021 super output areas - lower layer,151,Aged 80 to 84 years,36
12,2021,E01027161,2021 super output areas - lower layer,151,Aged 85 years and over,25
13,2021,E01027158,2021 super output areas - lower layer,151,Total,1586
14,2021,E01027158,2021 super output areas - lower layer,151,Aged 4 years and under,77
15,2021,E01027158,2021 super output areas - lower layer,151,Aged 5 to 9 years,112
16,2021,E01027158,2021 super output areas - lower layer,151,Aged 10 to 14 years,108
17,2021,E01027158,2021 super output areas - lower layer,151,Aged 15 to 19 years,93
18,2021,E01027158,2021 super output areas - lower layer,151,Aged 20 to 24 years,155
19,2021,E01027158,2021 super output areas - lower layer,151,Aged 25 to 29 years,100
20,2021,E01027158,2021 super output areas - lower layer,151,Aged 30 to 34 years,130
21,2021,E01027158,2021 super output areas - lower layer,151,Aged 35 to 39 years,160
22,2021,E01027158,2021 super output areas - lower layer,151,Aged 40 to 44 years,110
23,2021,E01027158,2021 super output areas - lower layer,151,Aged 45 to 49 years,100
24,2021,E01027158,2021 super output areas - lower layer,151,Aged 50 to 54 years,100
25,2021,E01027158,2021 super output areas - lower layer,151,Aged 55 to 59 years,70
26,2021,E01027158,2021 super output areas - lower layer,151,Aged 60 to 64 years,60
27,2021,E01027158,2021 super output areas - lower layer,151,Aged 65 to 69 years,51
28,2021,E01027158,2021 super output areas - lower layer,151,Aged 70 to 74 years,63
29,2021,E01027158,2021 super output areas - lower layer,151,Aged 75 to 79 years,41
