,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01021896,2021 super output areas - lower layer,151,Europe: United Kingdom,1774
1,2021,E01021896,2021 super output areas - lower layer,151,Europe: EU countries,23
2,2021,E01021896,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,17
3,2021,E01021896,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,6
4,2021,E01021896,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
5,2021,E01021896,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
6,2021,E01021896,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,4
7,2021,E01021896,2021 super output areas - lower layer,151,Africa,12
8,2021,E01021896,2021 super output areas - lower layer,151,Middle East and Asia,16
9,2021,E01021896,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
10,2021,E01021896,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
11,2021,E01021896,2021 super output areas - lower layer,151,British Overseas,0
12,2021,E01021897,2021 super output areas - lower layer,151,Total: All usual residents,1080
13,2021,E01021897,2021 super output areas - lower layer,151,Europe,1053
14,2021,E01021897,2021 super output areas - lower layer,151,Europe: United Kingdom,1038
15,2021,E01021897,2021 super output areas - lower layer,151,Europe: EU countries,13
16,2021,E01021897,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,8
17,2021,E01021897,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,2
18,2021,E01021897,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,3
19,2021,E01021897,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
20,2021,E01021897,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,2
21,2021,E01021897,2021 super output areas - lower layer,151,Africa,5
22,2021,E01021897,2021 super output areas - lower layer,151,Middle East and Asia,7
23,2021,E01021897,2021 super output areas - lower layer,151,The Americas and the Caribbean,11
24,2021,E01021897,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
25,2021,E01021897,2021 super output areas - lower layer,151,British Overseas,0
26,2021,E01021898,2021 super output areas - lower layer,151,Total: All usual residents,1273
27,2021,E01021898,2021 super output areas - lower layer,151,Europe,1243
28,2021,E01021898,2021 super output areas - lower layer,151,Europe: United Kingdom,1191
29,2021,E01021898,2021 super output areas - lower layer,151,Europe: EU countries,49
30,2021,E01021898,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,32
31,2021,E01021898,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,6
32,2021,E01021898,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,8
33,2021,E01021898,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,3
34,2021,E01021898,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,3
35,2021,E01021898,2021 super output areas - lower layer,151,Africa,9
36,2021,E01021898,2021 super output areas - lower layer,151,Middle East and Asia,12
37,2021,E01021898,2021 super output areas - lower layer,151,The Americas and the Caribbean,7
38,2021,E01021898,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
39,2021,E01021898,2021 super output areas - lower layer,151,British Overseas,0
40,2021,E01021901,2021 super output areas - lower layer,151,Total: All usual residents,1926
41,2021,E01021901,2021 super output areas - lower layer,151,Europe,1885
42,2021,E01021901,2021 super output areas - lower layer,151,Europe: United Kingdom,1864
43,2021,E01021901,2021 super output areas - lower layer,151,Europe: EU countries,20
44,2021,E01021901,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,12
45,2021,E01021901,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,5
46,2021,E01021901,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,2
