,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01014089,2021 super output areas - lower layer,151,Total: All usual residents,1396
1,2021,E01014089,2021 super output areas - lower layer,151,Europe,1376
2,2021,E01014089,2021 super output areas - lower layer,151,Europe: United Kingdom,1288
3,2021,E01014089,2021 super output areas - lower layer,151,Europe: EU countries,87
4,2021,E01014089,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,20
5,2021,E01014089,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,46
6,2021,E01014089,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,21
7,2021,E01014089,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
8,2021,E01014089,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,1
9,2021,E01014089,2021 super output areas - lower layer,151,Africa,4
10,2021,E01014089,2021 super output areas - lower layer,151,Middle East and Asia,5
11,2021,E01014089,2021 super output areas - lower layer,151,The Americas and the Caribbean,4
12,2021,E01014089,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
13,2021,E01014089,2021 super output areas - lower layer,151,British Overseas,3
14,2021,E01013987,2021 super output areas - lower layer,151,Total: All usual residents,1594
15,2021,E01013987,2021 super output areas - lower layer,151,Europe,1488
16,2021,E01013987,2021 super output areas - lower layer,151,Europe: United Kingdom,1420
17,2021,E01013987,2021 super output areas - lower layer,151,Europe: EU countries,63
18,2021,E01013987,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,22
19,2021,E01013987,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,34
20,2021,E01013987,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,5
21,2021,E01013987,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
22,2021,E01013987,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,5
23,2021,E01013987,2021 super output areas - lower layer,151,Africa,39
24,2021,E01013987,2021 super output areas - lower layer,151,Middle East and Asia,55
25,2021,E01013987,2021 super output areas - lower layer,151,The Americas and the Caribbean,9
26,2021,E01013987,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,3
27,2021,E01013987,2021 super output areas - lower layer,151,British Overseas,0
28,2021,E01013988,2021 super output areas - lower layer,151,Total: All usual residents,1819
29,2021,E01013988,2021 super output areas - lower layer,151,Europe,1752
30,2021,E01013988,2021 super output areas - lower layer,151,Europe: United Kingdom,1626
31,2021,E01013988,2021 super output areas - lower layer,151,Europe: EU countries,114
32,2021,E01013988,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,38
33,2021,E01013988,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,50
34,2021,E01013988,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,19
35,2021,E01013988,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,7
36,2021,E01013988,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,12
37,2021,E01013988,2021 super output areas - lower layer,151,Africa,13
38,2021,E01013988,2021 super output areas - lower layer,151,Middle East and Asia,41
39,2021,E01013988,2021 super output areas - lower layer,151,The Americas and the Caribbean,9
40,2021,E01013988,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
41,2021,E01013988,2021 super output areas - lower layer,151,British Overseas,0
42,2021,E01014095,2021 super output areas - lower layer,151,Total: All usual residents,1398
43,2021,E01014095,2021 super output areas - lower layer,151,Europe,1327
44,2021,E01014095,2021 super output areas - lower layer,151,Europe: United Kingdom,1224
45,2021,E01014095,2021 super output areas - lower layer,151,Europe: EU countries,103
46,2021,E01014095,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,20
47,2021,E01014095,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,55
48,2021,E01014095,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,27
49,2021,E01014095,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
50,2021,E01014095,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
51,2021,E01014095,2021 super output areas - lower layer,151,Africa,16
52,2021,E01014095,2021 super output areas - lower layer,151,Middle East and Asia,49
53,2021,E01014095,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
54,2021,E01014095,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
55,2021,E01014095,2021 super output areas - lower layer,151,British Overseas,0
56,2021,E01035055,2021 super output areas - lower layer,151,Total: All usual residents,1596
57,2021,E01035055,2021 super output areas - lower layer,151,Europe,1520
58,2021,E01035055,2021 super output areas - lower layer,151,Europe: United Kingdom,1462
59,2021,E01035055,2021 super output areas - lower layer,151,Europe: EU countries,57
60,2021,E01035055,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,25
61,2021,E01035055,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,21
62,2021,E01035055,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,10
63,2021,E01035055,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
64,2021,E01035055,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,1
65,2021,E01035055,2021 super output areas - lower layer,151,Africa,28
66,2021,E01035055,2021 super output areas - lower layer,151,Middle East and Asia,32
67,2021,E01035055,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
68,2021,E01035055,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,11
69,2021,E01035055,2021 super output areas - lower layer,151,British Overseas,0
70,2021,E01035056,2021 super output areas - lower layer,151,Total: All usual residents,1525
71,2021,E01035056,2021 super output areas - lower layer,151,Europe,1481
72,2021,E01035056,2021 super output areas - lower layer,151,Europe: United Kingdom,1418
73,2021,E01035056,2021 super output areas - lower layer,151,Europe: EU countries,57
74,2021,E01035056,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,15
75,2021,E01035056,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,25
76,2021,E01035056,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,14
77,2021,E01035056,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,3
78,2021,E01035056,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,6
79,2021,E01035056,2021 super output areas - lower layer,151,Africa,8
80,2021,E01035056,2021 super output areas - lower layer,151,Middle East and Asia,34
81,2021,E01035056,2021 super output areas - lower layer,151,The Americas and the Caribbean,1
82,2021,E01035056,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
83,2021,E01035056,2021 super output areas - lower layer,151,British Overseas,0
84,2021,E01013986,2021 super output areas - lower layer,151,Total: All usual residents,1628
