,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01012537,2021 super output areas - lower layer,151,Middle East and Asia,16
1,2021,E01012537,2021 super output areas - lower layer,151,The Americas and the Caribbean,4
2,2021,E01012537,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
3,2021,E01012537,2021 super output areas - lower layer,151,British Overseas,1
4,2021,E01012539,2021 super output areas - lower layer,151,Total: All usual residents,1505
5,2021,E01012539,2021 super output areas - lower layer,151,Europe,1469
6,2021,E01012539,2021 super output areas - lower layer,151,Europe: United Kingdom,1397
7,2021,E01012539,2021 super output areas - lower layer,151,Europe: EU countries,66
8,2021,E01012539,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,17
9,2021,E01012539,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,37
10,2021,E01012539,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,12
11,2021,E01012539,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
12,2021,E01012539,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,6
13,2021,E01012539,2021 super output areas - lower layer,151,Africa,16
14,2021,E01012539,2021 super output areas - lower layer,151,Middle East and Asia,14
15,2021,E01012539,2021 super output areas - lower layer,151,The Americas and the Caribbean,4
16,2021,E01012539,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
17,2021,E01012539,2021 super output areas - lower layer,151,British Overseas,1
18,2021,E01012538,2021 super output areas - lower layer,151,Total: All usual residents,1342
19,2021,E01012538,2021 super output areas - lower layer,151,Europe,1307
20,2021,E01012538,2021 super output areas - lower layer,151,Europe: United Kingdom,1270
21,2021,E01012538,2021 super output areas - lower layer,151,Europe: EU countries,35
22,2021,E01012538,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,13
23,2021,E01012538,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,18
24,2021,E01012538,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,1
25,2021,E01012538,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,3
26,2021,E01012538,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,2
27,2021,E01012538,2021 super output areas - lower layer,151,Africa,15
28,2021,E01012538,2021 super output areas - lower layer,151,Middle East and Asia,14
29,2021,E01012538,2021 super output areas - lower layer,151,The Americas and the Caribbean,3
30,2021,E01012538,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,3
31,2021,E01012538,2021 super output areas - lower layer,151,British Overseas,0
32,2021,E01012540,2021 super output areas - lower layer,151,Total: All usual residents,1327
33,2021,E01012540,2021 super output areas - lower layer,151,Europe,1298
34,2021,E01012540,2021 super output areas - lower layer,151,Europe: United Kingdom,1258
35,2021,E01012540,2021 super output areas - lower layer,151,Europe: EU countries,40
36,2021,E01012540,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,14
37,2021,E01012540,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,15
38,2021,E01012540,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,10
39,2021,E01012540,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
40,2021,E01012540,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
41,2021,E01012540,2021 super output areas - lower layer,151,Africa,19
42,2021,E01012540,2021 super output areas - lower layer,151,Middle East and Asia,7
43,2021,E01012540,2021 super output areas - lower layer,151,The Americas and the Caribbean,0
44,2021,E01012540,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,3
45,2021,E01012540,2021 super output areas - lower layer,151,British Overseas,0
46,2021,E01012541,2021 super output areas - lower layer,151,Total: All usual residents,1210
47,2021,E01012541,2021 super output areas - lower layer,151,Europe,1179
48,2021,E01012541,2021 super output areas - lower layer,151,Europe: United Kingdom,1132
49,2021,E01012541,2021 super output areas - lower layer,151,Europe: EU countries,43
50,2021,E01012541,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,13
51,2021,E01012541,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,20
52,2021,E01012541,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,7
53,2021,E01012541,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,3
54,2021,E01012541,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,4
55,2021,E01012541,2021 super output areas - lower layer,151,Africa,10
56,2021,E01012541,2021 super output areas - lower layer,151,Middle East and Asia,19
57,2021,E01012541,2021 super output areas - lower layer,151,The Americas and the Caribbean,1
58,2021,E01012541,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
59,2021,E01012541,2021 super output areas - lower layer,151,British Overseas,0
60,2021,E01012542,2021 super output areas - lower layer,151,Total: All usual residents,1382
61,2021,E01012542,2021 super output areas - lower layer,151,Europe,1353
62,2021,E01012542,2021 super output areas - lower layer,151,Europe: United Kingdom,1311
63,2021,E01012542,2021 super output areas - lower layer,151,Europe: EU countries,42
64,2021,E01012542,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,22
65,2021,E01012542,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,17
66,2021,E01012542,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,1
67,2021,E01012542,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
68,2021,E01012542,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
69,2021,E01012542,2021 super output areas - lower layer,151,Africa,5
70,2021,E01012542,2021 super output areas - lower layer,151,Middle East and Asia,17
71,2021,E01012542,2021 super output areas - lower layer,151,The Americas and the Caribbean,2
72,2021,E01012542,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
73,2021,E01012542,2021 super output areas - lower layer,151,British Overseas,5
74,2021,E01012543,2021 super output areas - lower layer,151,Total: All usual residents,1323
75,2021,E01012543,2021 super output areas - lower layer,151,Europe,1307
76,2021,E01012543,2021 super output areas - lower layer,151,Europe: United Kingdom,1258
77,2021,E01012543,2021 super output areas - lower layer,151,Europe: EU countries,45
78,2021,E01012543,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,29
79,2021,E01012543,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,13
80,2021,E01012543,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,3
81,2021,E01012543,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
82,2021,E01012543,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,4
83,2021,E01012543,2021 super output areas - lower layer,151,Africa,1
84,2021,E01012543,2021 super output areas - lower layer,151,Middle East and Asia,13
85,2021,E01012543,2021 super output areas - lower layer,151,The Americas and the Caribbean,2
86,2021,E01012543,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
87,2021,E01012543,2021 super output areas - lower layer,151,British Overseas,0
88,2021,E01012544,2021 super output areas - lower layer,151,Total: All usual residents,1461
89,2021,E01012544,2021 super output areas - lower layer,151,Europe,1429
90,2021,E01012544,2021 super output areas - lower layer,151,Europe: United Kingdom,1375
91,2021,E01012544,2021 super output areas - lower layer,151,Europe: EU countries,51
92,2021,E01012544,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,14
93,2021,E01012544,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,21
94,2021,E01012544,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,13
95,2021,E01012544,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,3
96,2021,E01012544,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,3
97,2021,E01012544,2021 super output areas - lower layer,151,Africa,3
98,2021,E01012544,2021 super output areas - lower layer,151,Middle East and Asia,23
99,2021,E01012544,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
100,2021,E01012544,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
101,2021,E01012544,2021 super output areas - lower layer,151,British Overseas,0
102,2021,E01012521,2021 super output areas - lower layer,151,Total: All usual residents,1561
103,2021,E01012521,2021 super output areas - lower layer,151,Europe,1516
104,2021,E01012521,2021 super output areas - lower layer,151,Europe: United Kingdom,1413
105,2021,E01012521,2021 super output areas - lower layer,151,Europe: EU countries,93
106,2021,E01012521,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,18
107,2021,E01012521,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,63
108,2021,E01012521,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,12
109,2021,E01012521,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
110,2021,E01012521,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,10
111,2021,E01012521,2021 super output areas - lower layer,151,Africa,15
112,2021,E01012521,2021 super output areas - lower layer,151,Middle East and Asia,25
113,2021,E01012521,2021 super output areas - lower layer,151,The Americas and the Caribbean,2
