,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01003070,2021 super output areas - lower layer,151,Arrived 2020 to 2021,15
1,2021,E01003115,2021 super output areas - lower layer,151,Total: All usual residents,1617
2,2021,E01003115,2021 super output areas - lower layer,151,Born in the UK,990
3,2021,E01003115,2021 super output areas - lower layer,151,Arrived before 1951,1
4,2021,E01003115,2021 super output areas - lower layer,151,Arrived 1951 to 1960,14
5,2021,E01003115,2021 super output areas - lower layer,151,Arrived 1961 to 1970,46
6,2021,E01003115,2021 super output areas - lower layer,151,Arrived 1971 to 1980,25
7,2021,E01003115,2021 super output areas - lower layer,151,Arrived 1981 to 1990,39
8,2021,E01003115,2021 super output areas - lower layer,151,Arrived 1991 to 2000,66
9,2021,E01003115,2021 super output areas - lower layer,151,Arrived 2001 to 2010,158
10,2021,E01003115,2021 super output areas - lower layer,151,Arrived 2011 to 2013,64
11,2021,E01003115,2021 super output areas - lower layer,151,Arrived 2014 to 2016,80
12,2021,E01003115,2021 super output areas - lower layer,151,Arrived 2017 to 2019,104
13,2021,E01003115,2021 super output areas - lower layer,151,Arrived 2020 to 2021,30
14,2021,E01003141,2021 super output areas - lower layer,151,Total: All usual residents,1847
15,2021,E01003141,2021 super output areas - lower layer,151,Born in the UK,1054
16,2021,E01003141,2021 super output areas - lower layer,151,Arrived before 1951,4
17,2021,E01003141,2021 super output areas - lower layer,151,Arrived 1951 to 1960,17
18,2021,E01003141,2021 super output areas - lower layer,151,Arrived 1961 to 1970,69
19,2021,E01003141,2021 super output areas - lower layer,151,Arrived 1971 to 1980,50
20,2021,E01003141,2021 super output areas - lower layer,151,Arrived 1981 to 1990,36
21,2021,E01003141,2021 super output areas - lower layer,151,Arrived 1991 to 2000,95
22,2021,E01003141,2021 super output areas - lower layer,151,Arrived 2001 to 2010,220
23,2021,E01003141,2021 super output areas - lower layer,151,Arrived 2011 to 2013,57
24,2021,E01003141,2021 super output areas - lower layer,151,Arrived 2014 to 2016,103
25,2021,E01003141,2021 super output areas - lower layer,151,Arrived 2017 to 2019,107
26,2021,E01003141,2021 super output areas - lower layer,151,Arrived 2020 to 2021,35
27,2021,E01003144,2021 super output areas - lower layer,151,Total: All usual residents,1547
28,2021,E01003144,2021 super output areas - lower layer,151,Born in the UK,1111
29,2021,E01003144,2021 super output areas - lower layer,151,Arrived before 1951,2
30,2021,E01003144,2021 super output areas - lower layer,151,Arrived 1951 to 1960,29
31,2021,E01003144,2021 super output areas - lower layer,151,Arrived 1961 to 1970,59
32,2021,E01003144,2021 super output areas - lower layer,151,Arrived 1971 to 1980,51
33,2021,E01003144,2021 super output areas - lower layer,151,Arrived 1981 to 1990,54
34,2021,E01003144,2021 super output areas - lower layer,151,Arrived 1991 to 2000,55
35,2021,E01003144,2021 super output areas - lower layer,151,Arrived 2001 to 2010,80
36,2021,E01003144,2021 super output areas - lower layer,151,Arrived 2011 to 2013,29
37,2021,E01003144,2021 super output areas - lower layer,151,Arrived 2014 to 2016,42
38,2021,E01003144,2021 super output areas - lower layer,151,Arrived 2017 to 2019,31
