,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01015226,2021 super output areas - lower layer,151,Total: All usual residents,1402
1,2021,E01015226,2021 super output areas - lower layer,151,British only identity,754
2,2021,E01015226,2021 super output areas - lower layer,151,English only identity,328
3,2021,E01015226,2021 super output areas - lower layer,151,English and British only identity,243
4,2021,E01015226,2021 super output areas - lower layer,151,Welsh only identity,11
5,2021,E01015226,2021 super output areas - lower layer,151,Welsh and British only identity,7
6,2021,E01015226,2021 super output areas - lower layer,151,Any other combination of only UK identities,13
7,2021,E01015226,2021 super output areas - lower layer,151,Scottish only identity,5
8,2021,E01015226,2021 super output areas - lower layer,151,Scottish and British only identity,2
9,2021,E01015226,2021 super output areas - lower layer,151,Northern Irish only identity,3
10,2021,E01015226,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,E01015226,2021 super output areas - lower layer,151,Cornish only identity,1
12,2021,E01015226,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01015226,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
14,2021,E01015226,2021 super output areas - lower layer,151,Irish only identity,3
15,2021,E01015226,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
16,2021,E01015226,2021 super output areas - lower layer,151,Other identity only,28
17,2021,E01015226,2021 super output areas - lower layer,151,Other identity and at least one UK identity,15
18,2021,E01015226,2021 super output areas - lower layer,151,Non-UK identity only,31
19,2021,E01015226,2021 super output areas - lower layer,151,UK identity and non-UK identity,15
20,2021,E01015227,2021 super output areas - lower layer,151,Total: All usual residents,1593
21,2021,E01015227,2021 super output areas - lower layer,151,British only identity,890
22,2021,E01015227,2021 super output areas - lower layer,151,English only identity,345
23,2021,E01015227,2021 super output areas - lower layer,151,English and British only identity,277
24,2021,E01015227,2021 super output areas - lower layer,151,Welsh only identity,11
25,2021,E01015227,2021 super output areas - lower layer,151,Welsh and British only identity,5
26,2021,E01015227,2021 super output areas - lower layer,151,Any other combination of only UK identities,17
27,2021,E01015227,2021 super output areas - lower layer,151,Scottish only identity,5
28,2021,E01015227,2021 super output areas - lower layer,151,Scottish and British only identity,5
29,2021,E01015227,2021 super output areas - lower layer,151,Northern Irish only identity,2
30,2021,E01015227,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
31,2021,E01015227,2021 super output areas - lower layer,151,Cornish only identity,1
32,2021,E01015227,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01015227,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
34,2021,E01015227,2021 super output areas - lower layer,151,Irish only identity,8
35,2021,E01015227,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
36,2021,E01015227,2021 super output areas - lower layer,151,Other identity only,23
37,2021,E01015227,2021 super output areas - lower layer,151,Other identity and at least one UK identity,16
38,2021,E01015227,2021 super output areas - lower layer,151,Non-UK identity only,31
39,2021,E01015227,2021 super output areas - lower layer,151,UK identity and non-UK identity,17
40,2021,E01015228,2021 super output areas - lower layer,151,Total: All usual residents,1560
41,2021,E01015228,2021 super output areas - lower layer,151,British only identity,878
42,2021,E01015228,2021 super output areas - lower layer,151,English only identity,329
43,2021,E01015228,2021 super output areas - lower layer,151,English and British only identity,256
44,2021,E01015228,2021 super output areas - lower layer,151,Welsh only identity,10
45,2021,E01015228,2021 super output areas - lower layer,151,Welsh and British only identity,0
46,2021,E01015228,2021 super output areas - lower layer,151,Any other combination of only UK identities,15
47,2021,E01015228,2021 super output areas - lower layer,151,Scottish only identity,8
48,2021,E01015228,2021 super output areas - lower layer,151,Scottish and British only identity,3
49,2021,E01015228,2021 super output areas - lower layer,151,Northern Irish only identity,0
50,2021,E01015228,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
51,2021,E01015228,2021 super output areas - lower layer,151,Cornish only identity,2
52,2021,E01015228,2021 super output areas - lower layer,151,Cornish and British only identity,0
53,2021,E01015228,2021 super output areas - lower layer,151,Any other combination of only UK identities ,1
54,2021,E01015228,2021 super output areas - lower layer,151,Irish only identity,5
55,2021,E01015228,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
56,2021,E01015228,2021 super output areas - lower layer,151,Other identity only,50
57,2021,E01015228,2021 super output areas - lower layer,151,Other identity and at least one UK identity,17
58,2021,E01015228,2021 super output areas - lower layer,151,Non-UK identity only,55
59,2021,E01015228,2021 super output areas - lower layer,151,UK identity and non-UK identity,17
60,2021,E01015230,2021 super output areas - lower layer,151,Total: All usual residents,1388
61,2021,E01015230,2021 super output areas - lower layer,151,British only identity,733
62,2021,E01015230,2021 super output areas - lower layer,151,English only identity,361
63,2021,E01015230,2021 super output areas - lower layer,151,English and British only identity,234
64,2021,E01015230,2021 super output areas - lower layer,151,Welsh only identity,8
65,2021,E01015230,2021 super output areas - lower layer,151,Welsh and British only identity,3
66,2021,E01015230,2021 super output areas - lower layer,151,Any other combination of only UK identities,11
67,2021,E01015230,2021 super output areas - lower layer,151,Scottish only identity,5
68,2021,E01015230,2021 super output areas - lower layer,151,Scottish and British only identity,0
69,2021,E01015230,2021 super output areas - lower layer,151,Northern Irish only identity,1
70,2021,E01015230,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
71,2021,E01015230,2021 super output areas - lower layer,151,Cornish only identity,1
72,2021,E01015230,2021 super output areas - lower layer,151,Cornish and British only identity,0
73,2021,E01015230,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
74,2021,E01015230,2021 super output areas - lower layer,151,Irish only identity,2
75,2021,E01015230,2021 super output areas - lower layer,151,Irish and at least one UK identity,2
76,2021,E01015230,2021 super output areas - lower layer,151,Other identity only,28
77,2021,E01015230,2021 super output areas - lower layer,151,Other identity and at least one UK identity,6
78,2021,E01015230,2021 super output areas - lower layer,151,Non-UK identity only,30
