,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
138,2021,E01030378,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",40
139,2021,E01030378,2021 super output areas - lower layer,151,Less than 2 years,5
140,2021,E01030406,2021 super output areas - lower layer,151,Total: All usual residents,1556
141,2021,E01030406,2021 super output areas - lower layer,151,Born in the UK,1256
142,2021,E01030406,2021 super output areas - lower layer,151,10 years or more,235
143,2021,E01030406,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",22
144,2021,E01030406,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",23
145,2021,E01030406,2021 super output areas - lower layer,151,Less than 2 years,20
146,2021,E01030407,2021 super output areas - lower layer,151,Total: All usual residents,1408
147,2021,E01030407,2021 super output areas - lower layer,151,Born in the UK,1158
148,2021,E01030407,2021 super output areas - lower layer,151,10 years or more,184
149,2021,E01030407,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",46
150,2021,E01030407,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",13
151,2021,E01030407,2021 super output areas - lower layer,151,Less than 2 years,7
152,2021,E01030408,2021 super output areas - lower layer,151,Total: All usual residents,1794
153,2021,E01030408,2021 super output areas - lower layer,151,Born in the UK,1504
154,2021,E01030408,2021 super output areas - lower layer,151,10 years or more,242
155,2021,E01030408,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",26
156,2021,E01030408,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",13
157,2021,E01030408,2021 super output areas - lower layer,151,Less than 2 years,9
158,2021,E01030395,2021 super output areas - lower layer,151,Total: All usual residents,1728
159,2021,E01030395,2021 super output areas - lower layer,151,Born in the UK,1418
160,2021,E01030395,2021 super output areas - lower layer,151,10 years or more,223
161,2021,E01030395,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",44
162,2021,E01030395,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",19
163,2021,E01030395,2021 super output areas - lower layer,151,Less than 2 years,24
164,2021,E01030413,2021 super output areas - lower layer,151,Total: All usual residents,2009
165,2021,E01030413,2021 super output areas - lower layer,151,Born in the UK,1646
166,2021,E01030413,2021 super output areas - lower layer,151,10 years or more,242
167,2021,E01030413,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",48
168,2021,E01030413,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",25
169,2021,E01030413,2021 super output areas - lower layer,151,Less than 2 years,48
170,2021,E01030415,2021 super output areas - lower layer,151,Total: All usual residents,1666
171,2021,E01030415,2021 super output areas - lower layer,151,Born in the UK,1393
172,2021,E01030415,2021 super output areas - lower layer,151,10 years or more,195
173,2021,E01030415,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",47
174,2021,E01030415,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",21
175,2021,E01030415,2021 super output areas - lower layer,151,Less than 2 years,10
176,2021,E01030416,2021 super output areas - lower layer,151,Total: All usual residents,1384
177,2021,E01030416,2021 super output areas - lower layer,151,Born in the UK,1146
178,2021,E01030416,2021 super output areas - lower layer,151,10 years or more,175
179,2021,E01030416,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",21
180,2021,E01030416,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",31
